game_id,team,category,stat
401241282,South Florida,tacklesForLoss,3
401241282,South Florida,defensiveTDs,0
401241282,South Florida,tackles,45
401241282,South Florida,sacks,0
401241282,South Florida,qbHurries,1
401241282,South Florida,passesDeflected,2
401241282,South Florida,fumblesRecovered,0
401241282,South Florida,rushingTDs,0
401241282,South Florida,passingTDs,0
401241282,South Florida,kickReturnYards,129
401241282,South Florida,kickReturnTDs,0
401241282,South Florida,kickReturns,8
401241282,South Florida,possessionTime,27:33
401241282,South Florida,interceptions,0
401241282,South Florida,fumblesLost,0
401241282,South Florida,turnovers,0
401241282,South Florida,totalPenaltiesYards,4-40
401241282,South Florida,yardsPerRushAttempt,3.2
401241282,South Florida,rushingAttempts,33
401241282,South Florida,rushingYards,106
401241282,South Florida,yardsPerPass,4.5
401241282,South Florida,completionAttempts,12-28
401241282,South Florida,netPassingYards,125
401241282,South Florida,totalYards,231
401241282,South Florida,fourthDownEff,1-5
401241282,South Florida,thirdDownEff,2-15
401241282,South Florida,firstDowns,11
401241282,Notre Dame,tacklesForLoss,11
401241282,Notre Dame,defensiveTDs,1
401241282,Notre Dame,tackles,43
401241282,Notre Dame,sacks,2
401241282,Notre Dame,qbHurries,8
401241282,Notre Dame,passesDeflected,6
401241282,Notre Dame,fumblesRecovered,0
401241282,Notre Dame,rushingTDs,6
401241282,Notre Dame,puntReturnYards,62
401241282,Notre Dame,puntReturnTDs,1
401241282,Notre Dame,puntReturns,2
401241282,Notre Dame,passingTDs,0
401241282,Notre Dame,kickReturnYards,14
401241282,Notre Dame,kickReturnTDs,0
401241282,Notre Dame,kickReturns,1
401241282,Notre Dame,kickingPoints,10
401241282,Notre Dame,possessionTime,32:27
401241282,Notre Dame,interceptions,0
401241282,Notre Dame,fumblesLost,0
401241282,Notre Dame,turnovers,0
401241282,Notre Dame,totalPenaltiesYards,2-24
401241282,Notre Dame,yardsPerRushAttempt,6.2
401241282,Notre Dame,rushingAttempts,45
401241282,Notre Dame,rushingYards,280
401241282,Notre Dame,yardsPerPass,7.0
401241282,Notre Dame,completionAttempts,13-21
401241282,Notre Dame,netPassingYards,148
401241282,Notre Dame,totalYards,428
401241282,Notre Dame,fourthDownEff,2-2
401241282,Notre Dame,thirdDownEff,8-14
401241282,Notre Dame,firstDowns,21
401215301,Georgia State,tacklesForLoss,8
401215301,Georgia State,defensiveTDs,0
401215301,Georgia State,tackles,54
401215301,Georgia State,sacks,1
401215301,Georgia State,qbHurries,1
401215301,Georgia State,passesDeflected,7
401215301,Georgia State,fumblesRecovered,0
401215301,Georgia State,rushingTDs,3
401215301,Georgia State,puntReturnYards,14
401215301,Georgia State,puntReturnTDs,0
401215301,Georgia State,puntReturns,3
401215301,Georgia State,passingTDs,1
401215301,Georgia State,kickReturnYards,22
401215301,Georgia State,kickReturnTDs,0
401215301,Georgia State,kickReturns,1
401215301,Georgia State,kickingPoints,7
401215301,Georgia State,interceptionYards,22
401215301,Georgia State,interceptionTDs,0
401215301,Georgia State,passesIntercepted,2
401215301,Georgia State,possessionTime,30:51
401215301,Georgia State,interceptions,1
401215301,Georgia State,fumblesLost,1
401215301,Georgia State,turnovers,2
401215301,Georgia State,totalPenaltiesYards,6-38
401215301,Georgia State,yardsPerRushAttempt,4.3
401215301,Georgia State,rushingAttempts,52
401215301,Georgia State,rushingYards,223
401215301,Georgia State,yardsPerPass,5.0
401215301,Georgia State,completionAttempts,22-39
401215301,Georgia State,netPassingYards,196
401215301,Georgia State,totalYards,419
401215301,Georgia State,fourthDownEff,0-0
401215301,Georgia State,thirdDownEff,8-20
401215301,Georgia State,firstDowns,26
