game_id,team,category,stat
323280218,Temple,fumblesRecovered,2
323280218,Temple,rushingTDs,1
323280218,Temple,puntReturnYards,1
323280218,Temple,puntReturnTDs,0
323280218,Temple,puntReturns,1
323280218,Temple,passingTDs,1
323280218,Temple,kickReturnYards,100
323280218,Temple,kickReturnTDs,0
323280218,Temple,kickReturns,6
323280218,Temple,kickingPoints,8
323280218,Temple,firstDowns,17
323280218,Temple,thirdDownEff,4-11
323280218,Temple,fourthDownEff,0-0
323280218,Temple,totalYards,340
323280218,Temple,netPassingYards,173
323280218,Temple,completionAttempts,16-23
323280218,Temple,yardsPerPass,7.5
323280218,Temple,rushingYards,167
323280218,Temple,rushingAttempts,37
323280218,Temple,yardsPerRushAttempt,4.5
323280218,Temple,totalPenaltiesYards,7-58
323280218,Temple,turnovers,4
323280218,Temple,fumblesLost,2
323280218,Temple,interceptions,2
323280218,Temple,possessionTime,45:11
323280218,Syracuse,fumblesRecovered,2
323280218,Syracuse,rushingTDs,3
323280218,Syracuse,puntReturnYards,5
323280218,Syracuse,puntReturnTDs,0
323280218,Syracuse,puntReturns,1
323280218,Syracuse,passingTDs,1
323280218,Syracuse,kickReturnYards,15
323280218,Syracuse,kickReturnTDs,0
323280218,Syracuse,kickReturns,1
323280218,Syracuse,kickingPoints,8
323280218,Syracuse,interceptionYards,31
323280218,Syracuse,interceptionTDs,1
323280218,Syracuse,passesIntercepted,2
323280218,Syracuse,firstDowns,24
323280218,Syracuse,thirdDownEff,10-17
323280218,Syracuse,fourthDownEff,1-2
323280218,Syracuse,totalYards,475
323280218,Syracuse,netPassingYards,215
323280218,Syracuse,completionAttempts,16-28
323280218,Syracuse,yardsPerPass,7.7
323280218,Syracuse,rushingYards,260
323280218,Syracuse,rushingAttempts,49
323280218,Syracuse,yardsPerRushAttempt,5.3
323280218,Syracuse,totalPenaltiesYards,10-89
323280218,Syracuse,turnovers,2
323280218,Syracuse,fumblesLost,2
323280218,Syracuse,interceptions,0
323280218,Syracuse,possessionTime,26:55
323290221,Rutgers,fumblesRecovered,1
323290221,Rutgers,rushingTDs,0
323290221,Rutgers,puntReturnYards,4
323290221,Rutgers,puntReturnTDs,0
323290221,Rutgers,puntReturns,2
323290221,Rutgers,passingTDs,1
323290221,Rutgers,kickReturnYards,113
323290221,Rutgers,kickReturnTDs,0
323290221,Rutgers,kickReturns,6
323290221,Rutgers,firstDowns,13
323290221,Rutgers,thirdDownEff,5-16
323290221,Rutgers,fourthDownEff,0-0
323290221,Rutgers,totalYards,207
323290221,Rutgers,netPassingYards,157
323290221,Rutgers,completionAttempts,19-38
323290221,Rutgers,yardsPerPass,4.1
323290221,Rutgers,rushingYards,50
323290221,Rutgers,rushingAttempts,24
323290221,Rutgers,yardsPerRushAttempt,2.1
323290221,Rutgers,totalPenaltiesYards,6-54
323290221,Rutgers,turnovers,1
323290221,Rutgers,fumblesLost,0
323290221,Rutgers,interceptions,1
323290221,Rutgers,possessionTime,27:53
323290221,Pittsburgh,fumblesRecovered,0
323290221,Pittsburgh,rushingTDs,1
323290221,Pittsburgh,puntReturnYards,25
323290221,Pittsburgh,puntReturnTDs,0
323290221,Pittsburgh,puntReturns,3
323290221,Pittsburgh,passingTDs,2
323290221,Pittsburgh,kickReturnYards,11
323290221,Pittsburgh,kickReturnTDs,0
323290221,Pittsburgh,kickReturns,1
323290221,Pittsburgh,kickingPoints,9
323290221,Pittsburgh,interceptionYards,34
323290221,Pittsburgh,interceptionTDs,0
323290221,Pittsburgh,passesIntercepted,1
323290221,Pittsburgh,firstDowns,22
323290221,Pittsburgh,thirdDownEff,5-16
323290221,Pittsburgh,fourthDownEff,1-1
323290221,Pittsburgh,totalYards,365
323290221,Pittsburgh,netPassingYards,227
323290221,Pittsburgh,completionAttempts,21-39
323290221,Pittsburgh,yardsPerPass,5.8
323290221,Pittsburgh,rushingYards,138
323290221,Pittsburgh,rushingAttempts,37
323290221,Pittsburgh,yardsPerRushAttempt,3.7
323290221,Pittsburgh,totalPenaltiesYards,5-49
323290221,Pittsburgh,turnovers,1
323290221,Pittsburgh,fumblesLost,1
323290221,Pittsburgh,interceptions,0
323290221,Pittsburgh,possessionTime,32:07
323290036,New Mexico,fumblesRecovered,0
323290036,New Mexico,rushingTDs,1
323290036,New Mexico,puntReturnYards,1
323290036,New Mexico,puntReturnTDs,0
323290036,New Mexico,puntReturns,1
323290036,New Mexico,passingTDs,1
323290036,New Mexico,kickReturnYards,75
323290036,New Mexico,kickReturnTDs,0
323290036,New Mexico,kickReturns,3
323290036,New Mexico,kickingPoints,8
323290036,New Mexico,interceptionYards,35
323290036,New Mexico,interceptionTDs,0
323290036,New Mexico,passesIntercepted,1
323290036,New Mexico,firstDowns,17
323290036,New Mexico,thirdDownEff,5-14
323290036,New Mexico,fourthDownEff,0-0
323290036,New Mexico,totalYards,342
323290036,New Mexico,netPassingYards,205
323290036,New Mexico,completionAttempts,12-21
323290036,New Mexico,yardsPerPass,9.8
323290036,New Mexico,rushingYards,137
323290036,New Mexico,rushingAttempts,37
323290036,New Mexico,yardsPerRushAttempt,3.7
323290036,New Mexico,totalPenaltiesYards,4-45
323290036,New Mexico,turnovers,0
323290036,New Mexico,fumblesLost,0
323290036,New Mexico,interceptions,0
323290036,New Mexico,possessionTime,27:40
323290036,Colorado State,fumblesRecovered,0
323290036,Colorado State,rushingTDs,1
323290036,Colorado State,puntReturnYards,2
323290036,Colorado State,puntReturnTDs,0
323290036,Colorado State,puntReturns,1
323290036,Colorado State,passingTDs,2
323290036,Colorado State,kickReturnYards,37
323290036,Colorado State,kickReturnTDs,0
323290036,Colorado State,kickReturns,2
323290036,Colorado State,kickingPoints,6
323290036,Colorado State,firstDowns,26
323290036,Colorado State,thirdDownEff,2-10
323290036,Colorado State,fourthDownEff,2-2
323290036,Colorado State,totalYards,413
323290036,Colorado State,netPassingYards,254
323290036,Colorado State,completionAttempts,19-26
323290036,Colorado State,yardsPerPass,9.8
323290036,Colorado State,rushingYards,159
323290036,Colorado State,rushingAttempts,36
323290036,Colorado State,yardsPerRushAttempt,4.4
323290036,Colorado State,totalPenaltiesYards,4-47
323290036,Colorado State,turnovers,1
323290036,Colorado State,fumblesLost,0
323290036,Colorado State,interceptions,1
323290036,Colorado State,possessionTime,31:39
323292751,San Diego State,fumblesRecovered,1
323292751,San Diego State,rushingTDs,4
323292751,San Diego State,puntReturnYards,-6
323292751,San Diego State,puntReturnTDs,0
323292751,San Diego State,puntReturns,2
323292751,San Diego State,passingTDs,2
323292751,San Diego State,kickReturnYards,63
323292751,San Diego State,kickReturnTDs,0
323292751,San Diego State,kickReturns,2
323292751,San Diego State,kickingPoints,6
323292751,San Diego State,firstDowns,29
323292751,San Diego State,thirdDownEff,5-11
323292751,San Diego State,fourthDownEff,4-4
323292751,San Diego State,totalYards,564
323292751,San Diego State,netPassingYards,164
323292751,San Diego State,completionAttempts,19-24
323292751,San Diego State,yardsPerPass,6.8
323292751,San Diego State,rushingYards,400
323292751,San Diego State,rushingAttempts,48
323292751,San Diego State,yardsPerRushAttempt,8.3
323292751,San Diego State,totalPenaltiesYards,8-65
323292751,San Diego State,turnovers,3
323292751,San Diego State,fumblesLost,2
323292751,San Diego State,interceptions,1
323292751,San Diego State,possessionTime,33:03
323292751,Wyoming,fumblesRecovered,2
323292751,Wyoming,rushingTDs,2
323292751,Wyoming,passingTDs,2
323292751,Wyoming,kickReturnYards,11
323292751,Wyoming,kickReturnTDs,0
323292751,Wyoming,kickReturns,1
323292751,Wyoming,kickingPoints,4
323292751,Wyoming,interceptionYards,57
323292751,Wyoming,interceptionTDs,0
323292751,Wyoming,passesIntercepted,1
323292751,Wyoming,firstDowns,22
323292751,Wyoming,thirdDownEff,5-15
323292751,Wyoming,fourthDownEff,3-4
323292751,Wyoming,totalYards,382
323292751,Wyoming,netPassingYards,260
323292751,Wyoming,completionAttempts,19-36
323292751,Wyoming,yardsPerPass,7.2
323292751,Wyoming,rushingYards,122
323292751,Wyoming,rushingAttempts,36
323292751,Wyoming,yardsPerRushAttempt,3.4
323292751,Wyoming,totalPenaltiesYards,2-25
323292751,Wyoming,turnovers,1
323292751,Wyoming,fumblesLost,1
323292751,Wyoming,interceptions,0
323292751,Wyoming,possessionTime,26:57
323290278,Fresno State,fumblesRecovered,2
323290278,Fresno State,rushingTDs,1
323290278,Fresno State,puntReturnYards,0
323290278,Fresno State,puntReturnTDs,0
323290278,Fresno State,puntReturns,1
323290278,Fresno State,passingTDs,5
323290278,Fresno State,kickReturnYards,26
323290278,Fresno State,kickReturnTDs,0
323290278,Fresno State,kickReturns,1
323290278,Fresno State,kickingPoints,12
