game_id,team,category,stat
400944882,Idaho,rushingTDs,0
400944882,Idaho,puntReturnYards,3
400944882,Idaho,puntReturnTDs,0
400944882,Idaho,puntReturns,1
400944882,Idaho,passingTDs,1
400944882,Idaho,kickingPoints,4
400944882,Idaho,interceptionYards,0
400944882,Idaho,interceptionTDs,0
400944882,Idaho,passesIntercepted,1
400944882,Idaho,fumblesRecovered,1
400944882,Idaho,totalFumbles,2
400944882,Idaho,tacklesForLoss,10
400944882,Idaho,defensiveTDs,0
400944882,Idaho,tackles,40
400944882,Idaho,sacks,2
400944882,Idaho,qbHurries,2
400944882,Idaho,passesDeflected,6
400944882,Idaho,firstDowns,16
400944882,Idaho,thirdDownEff,4-18
400944882,Idaho,fourthDownEff,2-3
400944882,Idaho,totalYards,215
400944882,Idaho,netPassingYards,174
400944882,Idaho,completionAttempts,19-35
400944882,Idaho,yardsPerPass,5.0
400944882,Idaho,rushingYards,41
400944882,Idaho,rushingAttempts,38
400944882,Idaho,yardsPerRushAttempt,1.1
400944882,Idaho,totalPenaltiesYards,4-20
400944882,Idaho,turnovers,3
400944882,Idaho,fumblesLost,1
400944882,Idaho,interceptions,2
400944882,Idaho,possessionTime,31:55
400944882,New Mexico State,rushingTDs,2
400944882,New Mexico State,puntReturnYards,7
400944882,New Mexico State,puntReturnTDs,0
400944882,New Mexico State,puntReturns,1
400944882,New Mexico State,passingTDs,0
400944882,New Mexico State,kickReturnYards,27
400944882,New Mexico State,kickReturnTDs,0
400944882,New Mexico State,kickReturns,1
400944882,New Mexico State,kickingPoints,5
400944882,New Mexico State,interceptionYards,19
400944882,New Mexico State,interceptionTDs,0
400944882,New Mexico State,passesIntercepted,2
400944882,New Mexico State,fumblesRecovered,1
400944882,New Mexico State,totalFumbles,1
400944882,New Mexico State,tacklesForLoss,13
400944882,New Mexico State,defensiveTDs,0
400944882,New Mexico State,tackles,32
400944882,New Mexico State,sacks,11
400944882,New Mexico State,qbHurries,4
400944882,New Mexico State,passesDeflected,3
400944882,New Mexico State,firstDowns,23
400944882,New Mexico State,thirdDownEff,11-22
400944882,New Mexico State,fourthDownEff,1-1
400944882,New Mexico State,totalYards,403
400944882,New Mexico State,netPassingYards,231
400944882,New Mexico State,completionAttempts,31-49
400944882,New Mexico State,yardsPerPass,4.7
400944882,New Mexico State,rushingYards,172
400944882,New Mexico State,rushingAttempts,37
400944882,New Mexico State,yardsPerRushAttempt,4.6
400944882,New Mexico State,totalPenaltiesYards,6-60
400944882,New Mexico State,turnovers,2
400944882,New Mexico State,fumblesLost,1
400944882,New Mexico State,interceptions,1
400944882,New Mexico State,possessionTime,28:05
400934583,Stanford,rushingTDs,1
400934583,Stanford,puntReturnYards,38
400934583,Stanford,puntReturnTDs,0
400934583,Stanford,puntReturns,4
400934583,Stanford,passingTDs,4
400934583,Stanford,kickReturnYards,104
400934583,Stanford,kickReturnTDs,0
400934583,Stanford,kickReturns,4
400934583,Stanford,kickingPoints,8
400934583,Stanford,interceptionYards,6
400934583,Stanford,interceptionTDs,0
400934583,Stanford,passesIntercepted,2
400934583,Stanford,fumblesRecovered,1
400934583,Stanford,totalFumbles,1
400934583,Stanford,tacklesForLoss,10
400934583,Stanford,defensiveTDs,0
400934583,Stanford,tackles,37
400934583,Stanford,sacks,6
400934583,Stanford,qbHurries,4
400934583,Stanford,passesDeflected,4
400934583,Stanford,firstDowns,18
400934583,Stanford,thirdDownEff,2-11
400934583,Stanford,fourthDownEff,0-0
400934583,Stanford,totalYards,328
400934583,Stanford,netPassingYards,176
400934583,Stanford,completionAttempts,14-22
