game_id,team,category,stat
400852682,Iowa,fumblesRecovered,0
400852682,Iowa,rushingTDs,0
400852682,Iowa,puntReturnYards,4
400852682,Iowa,puntReturnTDs,0
400852682,Iowa,puntReturns,1
400852682,Iowa,passingTDs,1
400852682,Iowa,kickReturnYards,52
400852682,Iowa,kickReturnTDs,0
400852682,Iowa,kickReturns,2
400852682,Iowa,kickingPoints,7
400852682,Iowa,interceptionYards,4
400852682,Iowa,interceptionTDs,0
400852682,Iowa,passesIntercepted,1
400852682,Iowa,firstDowns,13
400852682,Iowa,thirdDownEff,3-12
400852682,Iowa,fourthDownEff,0-0
400852682,Iowa,totalYards,268
400852682,Iowa,netPassingYards,216
400852682,Iowa,completionAttempts,18-27
400852682,Iowa,yardsPerPass,8.0
400852682,Iowa,rushingYards,52
400852682,Iowa,rushingAttempts,24
400852682,Iowa,yardsPerRushAttempt,2.2
400852682,Iowa,totalPenaltiesYards,5-45
400852682,Iowa,turnovers,3
400852682,Iowa,fumblesLost,2
400852682,Iowa,interceptions,1
400852682,Iowa,possessionTime,23:22
400852682,Michigan State,fumblesRecovered,2
400852682,Michigan State,rushingTDs,1
400852682,Michigan State,passingTDs,0
400852682,Michigan State,kickingPoints,10
400852682,Michigan State,interceptionYards,0
400852682,Michigan State,interceptionTDs,0
400852682,Michigan State,passesIntercepted,1
400852682,Michigan State,firstDowns,20
400852682,Michigan State,thirdDownEff,10-20
400852682,Michigan State,fourthDownEff,1-1
400852682,Michigan State,totalYards,365
400852682,Michigan State,netPassingYards,191
400852682,Michigan State,completionAttempts,16-33
400852682,Michigan State,yardsPerPass,5.8
400852682,Michigan State,rushingYards,174
400852682,Michigan State,rushingAttempts,46
400852682,Michigan State,yardsPerRushAttempt,3.8
400852682,Michigan State,totalPenaltiesYards,8-80
400852682,Michigan State,turnovers,1
400852682,Michigan State,fumblesLost,0
400852682,Michigan State,interceptions,1
400852682,Michigan State,possessionTime,36:38
400852676,Clemson,fumblesRecovered,1
400852676,Clemson,rushingTDs,3
400852676,Clemson,puntReturnYards,-1
400852676,Clemson,puntReturnTDs,0
