_id,_teams,discriminator
303100151,"[{'school': 'East Carolina', 'conference': 'Conference USA', 'homeAway': 'home', 'points': 35, 'stats': [{'category': 'fumblesRecovered', 'stat': '1'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '-1'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '5'}, {'category': 'kickReturnYards', 'stat': '198'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '13'}, {'category': 'kickingPoints', 'stat': '5'}, {'category': 'firstDowns', 'stat': '28'}, {'category': 'thirdDownEff', 'stat': '6-14'}, {'category': 'fourthDownEff', 'stat': '4-6'}, {'category': 'totalYards', 'stat': '567'}, {'category': 'netPassingYards', 'stat': '413'}, {'category': 'completionAttempts', 'stat': '43-65'}, {'category': 'yardsPerPass', 'stat': '6.4'}, {'category': 'rushingYards', 'stat': '154'}, {'category': 'rushingAttempts', 'stat': '24'}, {'category': 'yardsPerRushAttempt', 'stat': '6.4'}, {'category': 'totalPenaltiesYards', 'stat': '5-50'}, {'category': 'turnovers', 'stat': '4'}, {'category': 'fumblesLost', 'stat': '4'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '15:17'}]}, {'school': 'Navy', 'conference': 'FBS Independents', 'homeAway': 'away', 'points': 76, 'stats': [{'category': 'fumblesRecovered', 'stat': '4'}, {'category': 'rushingTDs', 'stat': '8'}, {'category': 'puntReturnYards', 'stat': '0'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '2'}, {'category': 'kickReturnYards', 'stat': '126'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '16'}, {'category': 'firstDowns', 'stat': '25'}, {'category': 'thirdDownEff', 'stat': '6-12'}, {'category': 'fourthDownEff', 'stat': '3-3'}, {'category': 'totalYards', 'stat': '596'}, {'category': 'netPassingYards', 'stat': '75'}, {'category': 'completionAttempts', 'stat': '6-9'}, {'category': 'yardsPerPass', 'stat': '8.3'}, {'category': 'rushingYards', 'stat': '521'}, {'category': 'rushingAttempts', 'stat': '62'}, {'category': 'yardsPerRushAttempt', 'stat': '8.4'}, {'category': 'totalPenaltiesYards', 'stat': '1-2'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '1'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '21:23'}]}]",
303100127,"[{'school': 'Minnesota', 'conference': 'Big Ten', 'homeAway': 'away', 'points': 8, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '6'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '134'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '0'}, {'category': 'interceptionYards', 'stat': '0'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '14'}, {'category': 'thirdDownEff', 'stat': '2-12'}, {'category': 'fourthDownEff', 'stat': '3-5'}, {'category': 'totalYards', 'stat': '267'}, {'category': 'netPassingYards', 'stat': '199'}, {'category': 'completionAttempts', 'stat': '17-28'}, {'category': 'yardsPerPass', 'stat': '6.8'}, {'category': 'rushingYards', 'stat': '76'}, {'category': 'rushingAttempts', 'stat': '31'}, {'category': 'yardsPerRushAttempt', 'stat': '2.5'}, {'category': 'totalPenaltiesYards', 'stat': '7-60'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '17:49'}]}, {'school': 'Michigan State', 'conference': 'Big Ten', 'homeAway': 'home', 'points': 31, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '4'}, {'category': 'puntReturnYards', 'stat': '0'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '0'}, {'category': 'kickReturnYards', 'stat': '40'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '2'}, {'category': 'kickingPoints', 'stat': '7'}, {'category': 'firstDowns', 'stat': '16'}, {'category': 'thirdDownEff', 'stat': '5-13'}, {'category': 'fourthDownEff', 'stat': '2-2'}, {'category': 'totalYards', 'stat': '320'}, {'category': 'netPassingYards', 'stat': '137'}, {'category': 'completionAttempts', 'stat': '9-20'}, {'category': 'yardsPerPass', 'stat': '6.6'}, {'category': 'rushingYards', 'stat': '189'}, {'category': 'rushingAttempts', 'stat': '41'}, {'category': 'yardsPerRushAttempt', 'stat': '4.6'}, {'category': 'totalPenaltiesYards', 'stat': '4-31'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '18:12'}]}]",
303100130,"[{'school': 'Michigan', 'conference': 'Big Ten', 'homeAway': 'home', 'points': 67, 'stats': [{'category': 'fumblesRecovered', 'stat': '1'}, {'category': 'rushingTDs', 'stat': '4'}, {'category': 'puntReturnYards', 'stat': '14'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '5'}, {'category': 'kickReturnYards', 'stat': '210'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '9'}, {'category': 'kickingPoints', 'stat': '11'}, {'category': 'firstDowns', 'stat': '33'}, {'category': 'thirdDownEff', 'stat': '10-17'}, {'category': 'fourthDownEff', 'stat': '1-2'}, {'category': 'totalYards', 'stat': '676'}, {'category': 'netPassingYards', 'stat': '428'}, {'category': 'completionAttempts', 'stat': '22-39'}, {'category': 'yardsPerPass', 'stat': '10.7'}, {'category': 'rushingYards', 'stat': '257'}, {'category': 'rushingAttempts', 'stat': '53'}, {'category': 'yardsPerRushAttempt', 'stat': '4.8'}, {'category': 'totalPenaltiesYards', 'stat': '4-40'}, {'category': 'turnovers', 'stat': '5'}, {'category': 'fumblesLost', 'stat': '2'}, {'category': 'interceptions', 'stat': '3'}, {'category': 'possessionTime', 'stat': '15:46'}]}, {'school': 'Illinois', 'conference': 'Big Ten', 'homeAway': 'away', 'points': 65, 'stats': [{'category': 'fumblesRecovered', 'stat': '2'}, {'category': 'rushingTDs', 'stat': '5'}, {'category': 'puntReturnYards', 'stat': '21'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '3'}, {'category': 'kickReturnYards', 'stat': '171'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '7'}, {'category': 'kickingPoints', 'stat': '15'}, {'category': 'interceptionYards', 'stat': '5'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '3'}, {'category': 'firstDowns', 'stat': '25'}, {'category': 'thirdDownEff', 'stat': '6-16'}, {'category': 'fourthDownEff', 'stat': '1-1'}, {'category': 'totalYards', 'stat': '561'}, {'category': 'netPassingYards', 'stat': '246'}, {'category': 'completionAttempts', 'stat': '16-27'}, {'category': 'yardsPerPass', 'stat': '9.1'}, {'category': 'rushingYards', 'stat': '315'}, {'category': 'rushingAttempts', 'stat': '61'}, {'category': 'yardsPerRushAttempt', 'stat': '5.2'}, {'category': 'totalPenaltiesYards', 'stat': '10-83'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '1'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '21:01'}]}]",
303102509,"[{'school': 'Purdue', 'conference': 'Big Ten', 'homeAway': 'home', 'points': 13, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '28'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '4'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '133'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '7'}, {'category': 'interceptionYards', 'stat': '0'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '17'}, {'category': 'thirdDownEff', 'stat': '9-19'}, {'category': 'fourthDownEff', 'stat': '2-3'}, {'category': 'totalYards', 'stat': '303'}, {'category': 'netPassingYards', 'stat': '151'}, {'category': 'completionAttempts', 'stat': '19-38'}, {'category': 'yardsPerPass', 'stat': '3.7'}, {'category': 'rushingYards', 'stat': '162'}, {'category': 'rushingAttempts', 'stat': '37'}, {'category': 'yardsPerRushAttempt', 'stat': '4.4'}, {'category': 'totalPenaltiesYards', 'stat': '3-30'}, {'category': 'turnovers', 'stat': '4'}, {'category': 'fumblesLost', 'stat': '1'}, {'category': 'interceptions', 'stat': '3'}, {'category': 'possessionTime', 'stat': '18:56'}]}, {'school': 'Wisconsin', 'conference': 'Big Ten', 'homeAway': 'away', 'points': 34, 'stats': [{'category': 'fumblesRecovered', 'stat': '1'}, {'category': 'rushingTDs', 'stat': '2'}, {'category': 'puntReturnYards', 'stat': '28'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '70'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '4'}, {'category': 'kickingPoints', 'stat': '10'}, {'category': 'interceptionYards', 'stat': '76'}, {'category': 'interceptionTDs', 'stat': '1'}, {'category': 'passesIntercepted', 'stat': '3'}, {'category': 'firstDowns', 'stat': '15'}, {'category': 'thirdDownEff', 'stat': '4-12'}, {'category': 'fourthDownEff', 'stat': '1-1'}, {'category': 'totalYards', 'stat': '303'}, {'category': 'netPassingYards', 'stat': '144'}, {'category': 'completionAttempts', 'stat': '13-19'}, {'category': 'yardsPerPass', 'stat': '6.8'}, {'category': 'rushingYards', 'stat': '173'}, {'category': 'rushingAttempts', 'stat': '39'}, {'category': 'yardsPerRushAttempt', 'stat': '4.4'}, {'category': 'totalPenaltiesYards', 'stat': '2-18'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '17:44'}]}]",
303100084,"[{'school': 'Indiana', 'conference': 'Big Ten', 'homeAway': 'home', 'points': 13, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '1'}, {'category': 'puntReturnYards', 'stat': '9'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '0'}, {'category': 'kickReturnYards', 'stat': '151'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '6'}, {'category': 'kickingPoints', 'stat': '7'}, {'category': 'interceptionYards', 'stat': '0'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '19'}, {'category': 'thirdDownEff', 'stat': '6-14'}, {'category': 'fourthDownEff', 'stat': '0-1'}, {'category': 'totalYards', 'stat': '313'}, {'category': 'netPassingYards', 'stat': '228'}, {'category': 'completionAttempts', 'stat': '27-46'}, {'category': 'yardsPerPass', 'stat': '4.8'}, {'category': 'rushingYards', 'stat': '91'}, {'category': 'rushingAttempts', 'stat': '24'}, {'category': 'yardsPerRushAttempt', 'stat': '3.8'}, {'category': 'totalPenaltiesYards', 'stat': '6-72'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '17:38'}]}, {'school': 'Iowa', 'conference': 'Big Ten', 'homeAway': 'away', 'points': 18, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '14'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '3'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '62'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '4'}, {'category': 'kickingPoints', 'stat': '12'}, {'category': 'interceptionYards', 'stat': '15'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '22'}, {'category': 'thirdDownEff', 'stat': '5-12'}, {'category': 'fourthDownEff', 'stat': '0-0'}, {'category': 'totalYards', 'stat': '445'}, {'category': 'netPassingYards', 'stat': '300'}, {'category': 'completionAttempts', 'stat': '22-33'}, {'category': 'yardsPerPass', 'stat': '8.8'}, {'category': 'rushingYards', 'stat': '155'}, {'category': 'rushingAttempts', 'stat': '29'}, {'category': 'yardsPerRushAttempt', 'stat': '5.3'}, {'category': 'totalPenaltiesYards', 'stat': '9-65'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '19:02'}]}]",
303100213,"[{'school': 'Penn State', 'conference': 'Big Ten', 'homeAway': 'home', 'points': 35, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '1'}, {'category': 'puntReturnYards', 'stat': '10'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '4'}, {'category': 'passingTDs', 'stat': '4'}, {'category': 'kickReturnYards', 'stat': '67'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '4'}, {'category': 'kickingPoints', 'stat': '5'}, {'category': 'firstDowns', 'stat': '28'}, {'category': 'thirdDownEff', 'stat': '9-16'}, {'category': 'fourthDownEff', 'stat': '0-1'}, {'category': 'totalYards', 'stat': '528'}, {'category': 'netPassingYards', 'stat': '296'}, {'category': 'completionAttempts', 'stat': '21-34'}, {'category': 'yardsPerPass', 'stat': '7.9'}, {'category': 'rushingYards', 'stat': '260'}, {'category': 'rushingAttempts', 'stat': '46'}, {'category': 'yardsPerRushAttempt', 'stat': '5.7'}, {'category': 'totalPenaltiesYards', 'stat': '6-59'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '1'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '20:35'}]}, {'school': 'Northwestern', 'conference': 'Big Ten', 'homeAway': 'away', 'points': 21, 'stats': [{'category': 'fumblesRecovered', 'stat': '1'}, {'category': 'rushingTDs', 'stat': '2'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '65'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '4'}, {'category': 'kickingPoints', 'stat': '3'}, {'category': 'firstDowns', 'stat': '20'}, {'category': 'thirdDownEff', 'stat': '6-14'}, {'category': 'fourthDownEff', 'stat': '0-2'}, {'category': 'totalYards', 'stat': '369'}, {'category': 'netPassingYards', 'stat': '225'}, {'category': 'completionAttempts', 'stat': '16-25'}, {'category': 'yardsPerPass', 'stat': '8.0'}, {'category': 'rushingYards', 'stat': '168'}, {'category': 'rushingAttempts', 'stat': '43'}, {'category': 'yardsPerRushAttempt', 'stat': '3.9'}, {'category': 'totalPenaltiesYards', 'stat': '4-40'}, {'category': 'turnovers', 'stat': '0'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '16:09'}]}]",
303100030,"[{'school': 'Arizona State', 'conference': 'Pac-10', 'homeAway': 'away', 'points': 33, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '0'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '3'}, {'category': 'kickReturnYards', 'stat': '180'}, {'category': 'kickReturnTDs', 'stat': '1'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '3'}, {'category': 'interceptionYards', 'stat': '66'}, {'category': 'interceptionTDs', 'stat': '1'}, {'category': 'passesIntercepted', 'stat': '2'}, {'category': 'firstDowns', 'stat': '22'}, {'category': 'thirdDownEff', 'stat': '4-13'}, {'category': 'fourthDownEff', 'stat': '0-0'}, {'category': 'totalYards', 'stat': '398'}, {'category': 'netPassingYards', 'stat': '307'}, {'category': 'completionAttempts', 'stat': '25-42'}, {'category': 'yardsPerPass', 'stat': '6.7'}, {'category': 'rushingYards', 'stat': '116'}, {'category': 'rushingAttempts', 'stat': '28'}, {'category': 'yardsPerRushAttempt', 'stat': '4.1'}, {'category': 'totalPenaltiesYards', 'stat': '4-35'}, {'category': 'turnovers', 'stat': '2'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '2'}, {'category': 'possessionTime', 'stat': '14:04'}]}, {'school': 'USC', 'conference': 'Pac-10', 'homeAway': 'home', 'points': 34, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '45'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '4'}, {'category': 'passingTDs', 'stat': '3'}, {'category': 'kickReturnYards', 'stat': '57'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '3'}, {'category': 'kickingPoints', 'stat': '6'}, {'category': 'interceptionYards', 'stat': '74'}, {'category': 'interceptionTDs', 'stat': '1'}, {'category': 'passesIntercepted', 'stat': '2'}, {'category': 'firstDowns', 'stat': '24'}, {'category': 'thirdDownEff', 'stat': '4-15'}, {'category': 'fourthDownEff', 'stat': '1-1'}, {'category': 'totalYards', 'stat': '402'}, {'category': 'netPassingYards', 'stat': '242'}, {'category': 'completionAttempts', 'stat': '26-37'}, {'category': 'yardsPerPass', 'stat': '5.8'}, {'category': 'rushingYards', 'stat': '187'}, {'category': 'rushingAttempts', 'stat': '43'}, {'category': 'yardsPerRushAttempt', 'stat': '4.3'}, {'category': 'totalPenaltiesYards', 'stat': '5-46'}, {'category': 'turnovers', 'stat': '2'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '2'}, {'category': 'possessionTime', 'stat': '22:24'}]}]",
303100026,"[{'school': 'Oregon State', 'conference': 'Pac-10', 'homeAway': 'away', 'points': 14, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '1'}, {'category': 'puntReturnYards', 'stat': '27'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '26'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '1'}, {'category': 'kickingPoints', 'stat': '2'}, {'category': 'interceptionYards', 'stat': '0'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '16'}, {'category': 'thirdDownEff', 'stat': '4-11'}, {'category': 'fourthDownEff', 'stat': '0-1'}, {'category': 'totalYards', 'stat': '267'}, {'category': 'netPassingYards', 'stat': '184'}, {'category': 'completionAttempts', 'stat': '18-26'}, {'category': 'yardsPerPass', 'stat': '6.3'}, {'category': 'rushingYards', 'stat': '103'}, {'category': 'rushingAttempts', 'stat': '26'}, {'category': 'yardsPerRushAttempt', 'stat': '4.0'}, {'category': 'totalPenaltiesYards', 'stat': '5-52'}, {'category': 'turnovers', 'stat': '0'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '14:57'}]}, {'school': 'UCLA', 'conference': 'Pac-10', 'homeAway': 'home', 'points': 17, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '2'}, {'category': 'puntReturnYards', 'stat': '1'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '4'}, {'category': 'passingTDs', 'stat': '0'}, {'category': 'kickReturnYards', 'stat': '71'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '3'}, {'category': 'kickingPoints', 'stat': '5'}, {'category': 'firstDowns', 'stat': '21'}, {'category': 'thirdDownEff', 'stat': '8-17'}, {'category': 'fourthDownEff', 'stat': '1-1'}, {'category': 'totalYards', 'stat': '337'}, {'category': 'netPassingYards', 'stat': '148'}, {'category': 'completionAttempts', 'stat': '13-19'}, {'category': 'yardsPerPass', 'stat': '6.7'}, {'category': 'rushingYards', 'stat': '210'}, {'category': 'rushingAttempts', 'stat': '55'}, {'category': 'yardsPerRushAttempt', 'stat': '3.8'}, {'category': 'totalPenaltiesYards', 'stat': '6-43'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '21:23'}]}]",
303102483,"[{'school': 'Oregon', 'conference': 'Pac-10', 'homeAway': 'home', 'points': 53, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '6'}, {'category': 'puntReturnYards', 'stat': '127'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '5'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '184'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '9'}, {'category': 'firstDowns', 'stat': '31'}, {'category': 'thirdDownEff', 'stat': '6-13'}, {'category': 'fourthDownEff', 'stat': '1-3'}, {'category': 'totalYards', 'stat': '522'}, {'category': 'netPassingYards', 'stat': '255'}, {'category': 'completionAttempts', 'stat': '24-33'}, {'category': 'yardsPerPass', 'stat': '7.4'}, {'category': 'rushingYards', 'stat': '279'}, {'category': 'rushingAttempts', 'stat': '55'}, {'category': 'yardsPerRushAttempt', 'stat': '5.1'}, {'category': 'totalPenaltiesYards', 'stat': '10-107'}, {'category': 'turnovers', 'stat': '2'}, {'category': 'fumblesLost', 'stat': '2'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '18:35'}]}, {'school': 'Washington', 'conference': 'Pac-10', 'homeAway': 'away', 'points': 16, 'stats': [{'category': 'fumblesRecovered', 'stat': '2'}, {'category': 'rushingTDs', 'stat': '0'}, {'category': 'puntReturnYards', 'stat': '0'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '2'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '162'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '7'}, {'category': 'kickingPoints', 'stat': '10'}, {'category': 'firstDowns', 'stat': '14'}, {'category': 'thirdDownEff', 'stat': '2-16'}, {'category': 'fourthDownEff', 'stat': '0-0'}, {'category': 'totalYards', 'stat': '263'}, {'category': 'netPassingYards', 'stat': '159'}, {'category': 'completionAttempts', 'stat': '14-28'}, {'category': 'yardsPerPass', 'stat': '4.5'}, {'category': 'rushingYards', 'stat': '136'}, {'category': 'rushingAttempts', 'stat': '37'}, {'category': 'yardsPerRushAttempt', 'stat': '3.7'}, {'category': 'totalPenaltiesYards', 'stat': '12-84'}, {'category': 'turnovers', 'stat': '0'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '18:05'}]}]",
303100024,"[{'school': 'Arizona', 'conference': 'Pac-10', 'homeAway': 'away', 'points': 17, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '1'}, {'category': 'puntReturnYards', 'stat': '0'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '1'}, {'category': 'passingTDs', 'stat': '1'}, {'category': 'kickReturnYards', 'stat': '120'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '5'}, {'category': 'kickingPoints', 'stat': '5'}, {'category': 'firstDowns', 'stat': '25'}, {'category': 'thirdDownEff', 'stat': '7-16'}, {'category': 'fourthDownEff', 'stat': '1-3'}, {'category': 'totalYards', 'stat': '414'}, {'category': 'netPassingYards', 'stat': '268'}, {'category': 'completionAttempts', 'stat': '28-48'}, {'category': 'yardsPerPass', 'stat': '5.2'}, {'category': 'rushingYards', 'stat': '166'}, {'category': 'rushingAttempts', 'stat': '31'}, {'category': 'yardsPerRushAttempt', 'stat': '5.4'}, {'category': 'totalPenaltiesYards', 'stat': '7-41'}, {'category': 'turnovers', 'stat': '1'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '1'}, {'category': 'possessionTime', 'stat': '13:50'}]}, {'school': 'Stanford', 'conference': 'Pac-10', 'homeAway': 'home', 'points': 42, 'stats': [{'category': 'fumblesRecovered', 'stat': '0'}, {'category': 'rushingTDs', 'stat': '4'}, {'category': 'puntReturnYards', 'stat': '27'}, {'category': 'puntReturnTDs', 'stat': '0'}, {'category': 'puntReturns', 'stat': '3'}, {'category': 'passingTDs', 'stat': '2'}, {'category': 'kickReturnYards', 'stat': '84'}, {'category': 'kickReturnTDs', 'stat': '0'}, {'category': 'kickReturns', 'stat': '4'}, {'category': 'kickingPoints', 'stat': '6'}, {'category': 'interceptionYards', 'stat': '15'}, {'category': 'interceptionTDs', 'stat': '0'}, {'category': 'passesIntercepted', 'stat': '1'}, {'category': 'firstDowns', 'stat': '26'}, {'category': 'thirdDownEff', 'stat': '9-14'}, {'category': 'fourthDownEff', 'stat': '0-0'}, {'category': 'totalYards', 'stat': '516'}, {'category': 'netPassingYards', 'stat': '299'}, {'category': 'completionAttempts', 'stat': '23-32'}, {'category': 'yardsPerPass', 'stat': '9.3'}, {'category': 'rushingYards', 'stat': '217'}, {'category': 'rushingAttempts', 'stat': '45'}, {'category': 'yardsPerRushAttempt', 'stat': '4.8'}, {'category': 'totalPenaltiesYards', 'stat': '7-53'}, {'category': 'turnovers', 'stat': '0'}, {'category': 'fumblesLost', 'stat': '0'}, {'category': 'interceptions', 'stat': '0'}, {'category': 'possessionTime', 'stat': '22:03'}]}]",
