game_id,team,category,stat
401110826,Georgia,rushingTDs,3
401110826,Georgia,puntReturnYards,7
401110826,Georgia,puntReturnTDs,0
401110826,Georgia,puntReturns,1
401110826,Georgia,passingTDs,0
401110826,Georgia,kickReturnYards,0
401110826,Georgia,kickReturnTDs,0
401110826,Georgia,kickReturns,1
401110826,Georgia,kickingPoints,3
401110826,Georgia,fumblesRecovered,2
401110826,Georgia,totalFumbles,2
401110826,Georgia,tackles,50
401110826,Georgia,sacks,2
401110826,Georgia,possessionTime,33:28
401110826,Georgia,interceptions,0
401110826,Georgia,fumblesLost,0
401110826,Georgia,turnovers,0
401110826,Georgia,totalPenaltiesYards,4-33
401110826,Georgia,yardsPerRushAttempt,5.5
401110826,Georgia,rushingAttempts,43
401110826,Georgia,rushingYards,235
401110826,Georgia,yardsPerPass,2.9
401110826,Georgia,completionAttempts,9-12
401110826,Georgia,netPassingYards,35
401110826,Georgia,totalYards,270
401110826,Georgia,fourthDownEff,1-2
401110826,Georgia,thirdDownEff,3-12
401110826,Georgia,firstDowns,14
401110826,Georgia,tacklesForLoss,1
401110826,Georgia,defensiveTDs,0
401110826,Georgia,qbHurries,0
401110826,Georgia,passesDeflected,5
401110826,Kentucky,rushingTDs,0
401110826,Kentucky,puntReturnYards,13
401110826,Kentucky,puntReturnTDs,0
401110826,Kentucky,puntReturns,2
401110826,Kentucky,passingTDs,0
401110826,Kentucky,kickReturnYards,75
401110826,Kentucky,kickReturnTDs,0
401110826,Kentucky,kickReturns,3
401110826,Kentucky,fumblesRecovered,0
401110826,Kentucky,totalFumbles,4
401110826,Kentucky,tacklesForLoss,4
401110826,Kentucky,tackles,64
401110826,Kentucky,qbHurries,0
401110826,Kentucky,possessionTime,26:32
401110826,Kentucky,interceptions,0
401110826,Kentucky,fumblesLost,1
401110826,Kentucky,turnovers,1
401110826,Kentucky,totalPenaltiesYards,7-60
401110826,Kentucky,yardsPerRushAttempt,4.6
401110826,Kentucky,rushingAttempts,35
401110826,Kentucky,rushingYards,160
401110826,Kentucky,yardsPerPass,1.1
401110826,Kentucky,completionAttempts,2-16
401110826,Kentucky,netPassingYards,17
401110826,Kentucky,totalYards,177
401110826,Kentucky,fourthDownEff,0-2
401110826,Kentucky,thirdDownEff,3-13
401110826,Kentucky,firstDowns,9
401110826,Kentucky,defensiveTDs,0
401110826,Kentucky,sacks,0
401110826,Kentucky,passesDeflected,1
401110829,Florida,rushingTDs,1
401110829,Florida,puntReturnYards,6
401110829,Florida,puntReturnTDs,0
401110829,Florida,puntReturns,1
