game_id,team,category,stat
302752005,Air Force,fumblesRecovered,0
302752005,Air Force,rushingTDs,2
302752005,Air Force,puntReturnYards,41
302752005,Air Force,puntReturnTDs,0
302752005,Air Force,puntReturns,5
302752005,Air Force,passingTDs,0
302752005,Air Force,kickingPoints,2
302752005,Air Force,interceptionYards,10
302752005,Air Force,interceptionTDs,0
302752005,Air Force,passesIntercepted,2
302752005,Air Force,firstDowns,14
302752005,Air Force,thirdDownEff,6-14
302752005,Air Force,fourthDownEff,0-1
302752005,Air Force,totalYards,375
302752005,Air Force,netPassingYards,87
302752005,Air Force,completionAttempts,5-7
302752005,Air Force,yardsPerPass,11.9
302752005,Air Force,rushingYards,292
302752005,Air Force,rushingAttempts,53
302752005,Air Force,yardsPerRushAttempt,5.5
302752005,Air Force,totalPenaltiesYards,5-52
302752005,Air Force,turnovers,2
302752005,Air Force,fumblesLost,2
302752005,Air Force,interceptions,0
302752005,Air Force,possessionTime,17:10
302752005,Navy,fumblesRecovered,2
302752005,Navy,rushingTDs,0
302752005,Navy,puntReturnYards,15
302752005,Navy,puntReturnTDs,0
302752005,Navy,puntReturns,3
302752005,Navy,passingTDs,0
302752005,Navy,kickReturnYards,53
302752005,Navy,kickReturnTDs,0
302752005,Navy,kickReturns,2
302752005,Navy,kickingPoints,6
302752005,Navy,firstDowns,16
302752005,Navy,thirdDownEff,5-15
302752005,Navy,fourthDownEff,0-0
302752005,Navy,totalYards,312
302752005,Navy,netPassingYards,114
302752005,Navy,completionAttempts,6-18
302752005,Navy,yardsPerPass,5.7
302752005,Navy,rushingYards,209
302752005,Navy,rushingAttempts,50
302752005,Navy,yardsPerRushAttempt,4.2
302752005,Navy,totalPenaltiesYards,3-20
302752005,Navy,turnovers,2
302752005,Navy,fumblesLost,0
302752005,Navy,interceptions,2
302752005,Navy,possessionTime,19:16
302750127,Wisconsin,fumblesRecovered,1
302750127,Wisconsin,rushingTDs,2
302750127,Wisconsin,puntReturnYards,13
302750127,Wisconsin,puntReturnTDs,0
302750127,Wisconsin,puntReturns,1
302750127,Wisconsin,passingTDs,1
302750127,Wisconsin,kickReturnYards,131
302750127,Wisconsin,kickReturnTDs,0
302750127,Wisconsin,kickReturns,7
302750127,Wisconsin,kickingPoints,6
302750127,Wisconsin,interceptionYards,9
302750127,Wisconsin,interceptionTDs,0
302750127,Wisconsin,passesIntercepted,2
302750127,Wisconsin,firstDowns,15
302750127,Wisconsin,thirdDownEff,3-11
302750127,Wisconsin,fourthDownEff,0-1
302750127,Wisconsin,totalYards,292
302750127,Wisconsin,netPassingYards,149
302750127,Wisconsin,completionAttempts,11-25
302750127,Wisconsin,yardsPerPass,5.1
302750127,Wisconsin,rushingYards,165
302750127,Wisconsin,rushingAttempts,31
302750127,Wisconsin,yardsPerRushAttempt,5.3
302750127,Wisconsin,totalPenaltiesYards,5-40
302750127,Wisconsin,turnovers,0
302750127,Wisconsin,fumblesLost,0
302750127,Wisconsin,interceptions,0
302750127,Wisconsin,possessionTime,14:24
302750127,Michigan State,fumblesRecovered,0
302750127,Michigan State,rushingTDs,0
302750127,Michigan State,puntReturnYards,83
302750127,Michigan State,puntReturnTDs,1
302750127,Michigan State,puntReturns,4
302750127,Michigan State,passingTDs,3
302750127,Michigan State,kickReturnYards,98
302750127,Michigan State,kickReturnTDs,0
302750127,Michigan State,kickReturns,4
302750127,Michigan State,kickingPoints,10
302750127,Michigan State,firstDowns,19
302750127,Michigan State,thirdDownEff,9-18
302750127,Michigan State,fourthDownEff,2-3
302750127,Michigan State,totalYards,444
302750127,Michigan State,netPassingYards,285
302750127,Michigan State,completionAttempts,20-29
302750127,Michigan State,yardsPerPass,9.3
302750127,Michigan State,rushingYards,175
302750127,Michigan State,rushingAttempts,45
302750127,Michigan State,yardsPerRushAttempt,3.9
302750127,Michigan State,totalPenaltiesYards,4-50
302750127,Michigan State,turnovers,3
302750127,Michigan State,fumblesLost,1
302750127,Michigan State,interceptions,2
302750127,Michigan State,possessionTime,21:43
302750356,Ohio State,fumblesRecovered,0
302750356,Ohio State,rushingTDs,1
302750356,Ohio State,puntReturnYards,21
302750356,Ohio State,puntReturnTDs,0
302750356,Ohio State,puntReturns,4
302750356,Ohio State,passingTDs,2
302750356,Ohio State,kickReturnYards,73
302750356,Ohio State,kickReturnTDs,0
302750356,Ohio State,kickReturns,3
302750356,Ohio State,kickingPoints,6
302750356,Ohio State,interceptionYards,23
302750356,Ohio State,interceptionTDs,0
302750356,Ohio State,passesIntercepted,1
302750356,Ohio State,firstDowns,16
302750356,Ohio State,thirdDownEff,4-12
302750356,Ohio State,fourthDownEff,1-1
302750356,Ohio State,totalYards,290
302750356,Ohio State,netPassingYards,94
302750356,Ohio State,completionAttempts,10-18
302750356,Ohio State,yardsPerPass,4.3
302750356,Ohio State,rushingYards,213
302750356,Ohio State,rushingAttempts,42
302750356,Ohio State,yardsPerRushAttempt,5.1
302750356,Ohio State,totalPenaltiesYards,4-26
302750356,Ohio State,turnovers,2
302750356,Ohio State,fumblesLost,0
302750356,Ohio State,interceptions,2
302750356,Ohio State,possessionTime,19:16
302750356,Illinois,fumblesRecovered,0
302750356,Illinois,rushingTDs,1
302750356,Illinois,puntReturnYards,1
302750356,Illinois,puntReturnTDs,0
302750356,Illinois,puntReturns,5
302750356,Illinois,passingTDs,0
302750356,Illinois,kickReturnYards,63
302750356,Illinois,kickReturnTDs,0
302750356,Illinois,kickReturns,4
302750356,Illinois,kickingPoints,7
302750356,Illinois,interceptionYards,24
302750356,Illinois,interceptionTDs,0
302750356,Illinois,passesIntercepted,2
302750356,Illinois,firstDowns,11
