game_id,team,category,stat
400609154,Fresno State,fumblesRecovered,0
400609154,Fresno State,rushingTDs,1
400609154,Fresno State,puntReturnYards,13
400609154,Fresno State,puntReturnTDs,0
400609154,Fresno State,puntReturns,2
400609154,Fresno State,passingTDs,1
400609154,Fresno State,kickReturnYards,25
400609154,Fresno State,kickReturnTDs,0
400609154,Fresno State,kickReturns,2
400609154,Fresno State,kickingPoints,2
400609154,Fresno State,firstDowns,21
400609154,Fresno State,thirdDownEff,11-23
400609154,Fresno State,fourthDownEff,2-4
400609154,Fresno State,totalYards,402
400609154,Fresno State,netPassingYards,332
400609154,Fresno State,completionAttempts,30-46
400609154,Fresno State,yardsPerPass,7.2
400609154,Fresno State,rushingYards,70
400609154,Fresno State,rushingAttempts,41
400609154,Fresno State,yardsPerRushAttempt,1.7
400609154,Fresno State,totalPenaltiesYards,4-43
400609154,Fresno State,turnovers,3
400609154,Fresno State,fumblesLost,0
400609154,Fresno State,interceptions,3
400609154,Fresno State,possessionTime,35:53
400609154,Boise State,fumblesRecovered,0
400609154,Boise State,rushingTDs,3
400609154,Boise State,passingTDs,0
400609154,Boise State,kickReturnYards,33
400609154,Boise State,kickReturnTDs,0
400609154,Boise State,kickReturns,2
400609154,Boise State,kickingPoints,4
400609154,Boise State,interceptionYards,83
400609154,Boise State,interceptionTDs,1
400609154,Boise State,passesIntercepted,3
400609154,Boise State,firstDowns,11
400609154,Boise State,thirdDownEff,5-12
400609154,Boise State,fourthDownEff,0-0
400609154,Boise State,totalYards,304
400609154,Boise State,netPassingYards,155
400609154,Boise State,completionAttempts,9-16
400609154,Boise State,yardsPerPass,9.7
400609154,Boise State,rushingYards,149
400609154,Boise State,rushingAttempts,33
400609154,Boise State,yardsPerRushAttempt,4.5
400609154,Boise State,totalPenaltiesYards,7-47
400609154,Boise State,turnovers,0
400609154,Boise State,fumblesLost,0
400609154,Boise State,interceptions,0
400609154,Boise State,possessionTime,24:07
400609096,Ohio State,fumblesRecovered,1
400609096,Ohio State,rushingTDs,4
400609096,Ohio State,puntReturnYards,1
400609096,Ohio State,puntReturnTDs,0
400609096,Ohio State,puntReturns,2
400609096,Ohio State,passingTDs,3
400609096,Ohio State,kickReturnYards,23
400609096,Ohio State,kickReturnTDs,0
400609096,Ohio State,kickReturns,1
400609096,Ohio State,kickingPoints,11
400609096,Ohio State,interceptionYards,67
400609096,Ohio State,interceptionTDs,0
400609096,Ohio State,passesIntercepted,3
400609096,Ohio State,firstDowns,24
400609096,Ohio State,thirdDownEff,2-8
400609096,Ohio State,fourthDownEff,0-0
400609096,Ohio State,totalYards,558
400609096,Ohio State,netPassingYards,257
400609096,Ohio State,completionAttempts,12-18
400609096,Ohio State,yardsPerPass,14.3
400609096,Ohio State,rushingYards,301
400609096,Ohio State,rushingAttempts,38
400609096,Ohio State,yardsPerRushAttempt,7.9
400609096,Ohio State,totalPenaltiesYards,5-44
400609096,Ohio State,turnovers,0
400609096,Ohio State,fumblesLost,0
400609096,Ohio State,interceptions,0
400609096,Ohio State,possessionTime,26:05
400609096,Wisconsin,fumblesRecovered,0
400609096,Wisconsin,rushingTDs,0
400609096,Wisconsin,passingTDs,0
400609096,Wisconsin,kickReturnYards,122
400609096,Wisconsin,kickReturnTDs,0
400609096,Wisconsin,kickReturns,7
400609096,Wisconsin,firstDowns,18
400609096,Wisconsin,thirdDownEff,5-18
400609096,Wisconsin,fourthDownEff,3-5
400609096,Wisconsin,totalYards,258
400609096,Wisconsin,netPassingYards,187
400609096,Wisconsin,completionAttempts,17-43
400609096,Wisconsin,yardsPerPass,4.3
400609096,Wisconsin,rushingYards,71
400609096,Wisconsin,rushingAttempts,37
400609096,Wisconsin,yardsPerRushAttempt,1.9
400609096,Wisconsin,totalPenaltiesYards,3-23
400609096,Wisconsin,turnovers,4
400609096,Wisconsin,fumblesLost,1
400609096,Wisconsin,interceptions,3
400609096,Wisconsin,possessionTime,33:17
400608167,Georgia Tech,fumblesRecovered,0
400608167,Georgia Tech,rushingTDs,4
400608167,Georgia Tech,puntReturnYards,1
400608167,Georgia Tech,puntReturnTDs,0
400608167,Georgia Tech,puntReturns,1
400608167,Georgia Tech,passingTDs,1
400608167,Georgia Tech,kickReturnYards,45
400608167,Georgia Tech,kickReturnTDs,0
400608167,Georgia Tech,kickReturns,3
400608167,Georgia Tech,kickingPoints,5
400608167,Georgia Tech,firstDowns,28
400608167,Georgia Tech,thirdDownEff,5-10
400608167,Georgia Tech,fourthDownEff,1-2
400608167,Georgia Tech,totalYards,465
400608167,Georgia Tech,netPassingYards,134
400608167,Georgia Tech,completionAttempts,8-14
400608167,Georgia Tech,yardsPerPass,9.6
400608167,Georgia Tech,rushingYards,331
400608167,Georgia Tech,rushingAttempts,59
400608167,Georgia Tech,yardsPerRushAttempt,5.6
400608167,Georgia Tech,totalPenaltiesYards,3-20
400608167,Georgia Tech,turnovers,1
400608167,Georgia Tech,fumblesLost,0
400608167,Georgia Tech,interceptions,1
400608167,Georgia Tech,possessionTime,34:55
400608167,Florida State,fumblesRecovered,0
400608167,Florida State,rushingTDs,1
400608167,Florida State,passingTDs,3
400608167,Florida State,kickReturnYards,28
400608167,Florida State,kickReturnTDs,0
400608167,Florida State,kickReturns,1
400608167,Florida State,kickingPoints,13
400608167,Florida State,interceptionYards,4
400608167,Florida State,interceptionTDs,0
400608167,Florida State,passesIntercepted,1
400608167,Florida State,firstDowns,24
400608167,Florida State,thirdDownEff,7-12
400608167,Florida State,fourthDownEff,0-0
400608167,Florida State,totalYards,488
400608167,Florida State,netPassingYards,309
400608167,Florida State,completionAttempts,21-30
400608167,Florida State,yardsPerPass,10.3
400608167,Florida State,rushingYards,179
400608167,Florida State,rushingAttempts,33
400608167,Florida State,yardsPerRushAttempt,5.4
400608167,Florida State,totalPenaltiesYards,5-45
400608167,Florida State,turnovers,0
400608167,Florida State,fumblesLost,0
400608167,Florida State,interceptions,0
400608167,Florida State,possessionTime,25:05
400547903,Kansas State,fumblesRecovered,0
400547903,Kansas State,rushingTDs,1
400547903,Kansas State,puntReturnYards,4
400547903,Kansas State,puntReturnTDs,0
400547903,Kansas State,puntReturns,1
400547903,Kansas State,passingTDs,2
400547903,Kansas State,kickReturnYards,35
400547903,Kansas State,kickReturnTDs,0
400547903,Kansas State,kickReturns,3
400547903,Kansas State,kickingPoints,9
400547903,Kansas State,interceptionYards,0
400547903,Kansas State,interceptionTDs,0
400547903,Kansas State,passesIntercepted,1
400547903,Kansas State,firstDowns,27
400547903,Kansas State,thirdDownEff,6-12
400547903,Kansas State,fourthDownEff,1-1
400547903,Kansas State,totalYards,403
400547903,Kansas State,netPassingYards,300
400547903,Kansas State,completionAttempts,22-27
400547903,Kansas State,yardsPerPass,11.1
400547903,Kansas State,rushingYards,103
400547903,Kansas State,rushingAttempts,40
400547903,Kansas State,yardsPerRushAttempt,2.6
400547903,Kansas State,totalPenaltiesYards,3-30
400547903,Kansas State,turnovers,1
400547903,Kansas State,fumblesLost,0
400547903,Kansas State,interceptions,1
400547903,Kansas State,possessionTime,34:47
400547903,Baylor,fumblesRecovered,0
400547903,Baylor,rushingTDs,4
400547903,Baylor,passingTDs,1
400547903,Baylor,kickReturnYards,128
400547903,Baylor,kickReturnTDs,0
400547903,Baylor,kickReturns,6
400547903,Baylor,kickingPoints,8
400547903,Baylor,interceptionYards,0
400547903,Baylor,interceptionTDs,0
400547903,Baylor,passesIntercepted,1
400547903,Baylor,firstDowns,34
400547903,Baylor,thirdDownEff,8-10
400547903,Baylor,fourthDownEff,0-0
400547903,Baylor,totalYards,584
400547903,Baylor,netPassingYards,412
400547903,Baylor,completionAttempts,34-41
400547903,Baylor,yardsPerPass,10.0
400547903,Baylor,rushingYards,172
400547903,Baylor,rushingAttempts,37
400547903,Baylor,yardsPerRushAttempt,4.6
