game_id,team,category,stat
303450349,Navy,fumblesRecovered,2
303450349,Navy,rushingTDs,1
303450349,Navy,passingTDs,2
303450349,Navy,kickReturnYards,59
303450349,Navy,kickReturnTDs,0
303450349,Navy,kickReturns,2
303450349,Navy,kickingPoints,7
303450349,Navy,firstDowns,16
303450349,Navy,thirdDownEff,5-9
303450349,Navy,fourthDownEff,0-0
303450349,Navy,totalYards,325
303450349,Navy,netPassingYards,192
303450349,Navy,completionAttempts,6-11
303450349,Navy,yardsPerPass,16.9
303450349,Navy,rushingYards,139
303450349,Navy,rushingAttempts,38
303450349,Navy,yardsPerRushAttempt,3.7
303450349,Navy,totalPenaltiesYards,2-10
303450349,Navy,turnovers,4
303450349,Navy,fumblesLost,3
303450349,Navy,interceptions,1
303450349,Navy,possessionTime,15:24
303450349,Army,fumblesRecovered,3
303450349,Army,rushingTDs,0
303450349,Army,passingTDs,2
303450349,Army,kickReturnYards,117
303450349,Army,kickReturnTDs,0
303450349,Army,kickReturns,6
303450349,Army,kickingPoints,5
303450349,Army,interceptionYards,0
303450349,Army,interceptionTDs,0
303450349,Army,passesIntercepted,1
303450349,Army,firstDowns,20
303450349,Army,thirdDownEff,6-15
303450349,Army,fourthDownEff,1-2
303450349,Army,totalYards,337
303450349,Army,netPassingYards,155
303450349,Army,completionAttempts,11-20
303450349,Army,yardsPerPass,6.4
303450349,Army,rushingYards,209
303450349,Army,rushingAttempts,54
303450349,Army,yardsPerRushAttempt,3.9
303450349,Army,totalPenaltiesYards,8-71
303450349,Army,turnovers,2
303450349,Army,fumblesLost,2
303450349,Army,interceptions,0
303450349,Army,possessionTime,20:27
