game_id,team,category,stat
302490120,Maryland,fumblesRecovered,2
302490120,Maryland,rushingTDs,2
302490120,Maryland,puntReturnYards,57
302490120,Maryland,puntReturnTDs,0
302490120,Maryland,puntReturns,1
302490120,Maryland,passingTDs,0
302490120,Maryland,kickReturnYards,47
302490120,Maryland,kickReturnTDs,0
302490120,Maryland,kickReturns,3
302490120,Maryland,kickingPoints,5
302490120,Maryland,firstDowns,11
302490120,Maryland,thirdDownEff,1-5
302490120,Maryland,fourthDownEff,0-0
302490120,Maryland,totalYards,272
302490120,Maryland,netPassingYards,22
302490120,Maryland,completionAttempts,2-5
302490120,Maryland,yardsPerPass,2.2
302490120,Maryland,rushingYards,261
302490120,Maryland,rushingAttempts,34
302490120,Maryland,yardsPerRushAttempt,7.7
302490120,Maryland,totalPenaltiesYards,4-30
302490120,Maryland,turnovers,2
302490120,Maryland,fumblesLost,1
302490120,Maryland,interceptions,1
302490120,Maryland,possessionTime,12:19
302490120,Navy,fumblesRecovered,1
302490120,Navy,rushingTDs,2
302490120,Navy,puntReturnYards,13
302490120,Navy,puntReturnTDs,0
302490120,Navy,puntReturns,3
302490120,Navy,passingTDs,0
302490120,Navy,kickReturnYards,107
302490120,Navy,kickReturnTDs,0
302490120,Navy,kickReturns,4
302490120,Navy,kickingPoints,2
302490120,Navy,interceptionYards,27
302490120,Navy,interceptionTDs,0
302490120,Navy,passesIntercepted,1
302490120,Navy,firstDowns,26
302490120,Navy,thirdDownEff,10-18
302490120,Navy,fourthDownEff,1-2
302490120,Navy,totalYards,485
302490120,Navy,netPassingYards,78
302490120,Navy,completionAttempts,6-10
302490120,Navy,yardsPerPass,7.3
302490120,Navy,rushingYards,412
302490120,Navy,rushingAttempts,72
302490120,Navy,yardsPerRushAttempt,5.7
302490120,Navy,totalPenaltiesYards,5-35
302490120,Navy,turnovers,2
302490120,Navy,fumblesLost,2
302490120,Navy,interceptions,0
302490120,Navy,possessionTime,23:47
302470127,Western Michigan,fumblesRecovered,2
302470127,Western Michigan,rushingTDs,0
302470127,Western Michigan,puntReturnYards,30
302470127,Western Michigan,puntReturnTDs,0
302470127,Western Michigan,puntReturns,6
302470127,Western Michigan,passingTDs,2
302470127,Western Michigan,kickReturnYards,69
302470127,Western Michigan,kickReturnTDs,0
302470127,Western Michigan,kickReturns,4
302470127,Western Michigan,kickingPoints,2
302470127,Western Michigan,firstDowns,16
302470127,Western Michigan,thirdDownEff,8-23
302470127,Western Michigan,fourthDownEff,2-4
302470127,Western Michigan,totalYards,323
302470127,Western Michigan,netPassingYards,243
302470127,Western Michigan,completionAttempts,30-53
302470127,Western Michigan,yardsPerPass,4.5
302470127,Western Michigan,rushingYards,85
302470127,Western Michigan,rushingAttempts,32
302470127,Western Michigan,yardsPerRushAttempt,2.7
302470127,Western Michigan,totalPenaltiesYards,5-25
302470127,Western Michigan,turnovers,3
302470127,Western Michigan,fumblesLost,2
302470127,Western Michigan,interceptions,1
302470127,Western Michigan,possessionTime,20:20
302470127,Michigan State,fumblesRecovered,2
302470127,Michigan State,rushingTDs,4
302470127,Michigan State,puntReturnYards,13
302470127,Michigan State,puntReturnTDs,0
302470127,Michigan State,puntReturns,3
302470127,Michigan State,passingTDs,1
302470127,Michigan State,kickReturnYards,42
302470127,Michigan State,kickReturnTDs,0
302470127,Michigan State,kickReturns,2
302470127,Michigan State,kickingPoints,8
302470127,Michigan State,interceptionYards,10
302470127,Michigan State,interceptionTDs,0
302470127,Michigan State,passesIntercepted,1
302470127,Michigan State,firstDowns,19
302470127,Michigan State,thirdDownEff,3-11
302470127,Michigan State,fourthDownEff,0-0
302470127,Michigan State,totalYards,483
302470127,Michigan State,netPassingYards,201
302470127,Michigan State,completionAttempts,13-22
302470127,Michigan State,yardsPerPass,8.5
302470127,Michigan State,rushingYards,297
302470127,Michigan State,rushingAttempts,37
302470127,Michigan State,yardsPerRushAttempt,8.0
302470127,Michigan State,totalPenaltiesYards,11-69
302470127,Michigan State,turnovers,2
302470127,Michigan State,fumblesLost,2
302470127,Michigan State,interceptions,0
302470127,Michigan State,possessionTime,23:18
302470142,Missouri,fumblesRecovered,1
302470142,Missouri,rushingTDs,0
302470142,Missouri,puntReturnYards,20
302470142,Missouri,puntReturnTDs,0
302470142,Missouri,puntReturns,3
302470142,Missouri,passingTDs,2
302470142,Missouri,kickReturnYards,60
302470142,Missouri,kickReturnTDs,0
302470142,Missouri,kickReturns,3
302470142,Missouri,kickingPoints,11
302470142,Missouri,interceptionYards,34
302470142,Missouri,interceptionTDs,0
302470142,Missouri,passesIntercepted,3
302470142,Missouri,firstDowns,23
302470142,Missouri,thirdDownEff,9-18
302470142,Missouri,fourthDownEff,0-0
302470142,Missouri,totalYards,379
302470142,Missouri,netPassingYards,295
302470142,Missouri,completionAttempts,34-48
302470142,Missouri,yardsPerPass,5.9
302470142,Missouri,rushingYards,98
302470142,Missouri,rushingAttempts,29
302470142,Missouri,yardsPerRushAttempt,3.4
302470142,Missouri,totalPenaltiesYards,7-80
302470142,Missouri,turnovers,1
302470142,Missouri,fumblesLost,1
302470142,Missouri,interceptions,0
302470142,Missouri,possessionTime,18:01
302470142,Illinois,fumblesRecovered,1
302470142,Illinois,rushingTDs,0
302470142,Illinois,puntReturnYards,9
302470142,Illinois,puntReturnTDs,0
302470142,Illinois,puntReturns,4
302470142,Illinois,passingTDs,1
302470142,Illinois,kickReturnYards,126
302470142,Illinois,kickReturnTDs,0
302470142,Illinois,kickReturns,6
302470142,Illinois,kickingPoints,7
302470142,Illinois,firstDowns,16
302470142,Illinois,thirdDownEff,5-12
302470142,Illinois,fourthDownEff,0-1
302470142,Illinois,totalYards,281
302470142,Illinois,netPassingYards,90
302470142,Illinois,completionAttempts,9-23
302470142,Illinois,yardsPerPass,3.5
302470142,Illinois,rushingYards,200
302470142,Illinois,rushingAttempts,41
302470142,Illinois,yardsPerRushAttempt,4.9
302470142,Illinois,totalPenaltiesYards,7-44
302470142,Illinois,turnovers,4
302470142,Illinois,fumblesLost,1
302470142,Illinois,interceptions,3
302470142,Illinois,possessionTime,18:39
302472439,UNLV,fumblesRecovered,1
302472439,UNLV,rushingTDs,0
302472439,UNLV,puntReturnYards,-2
302472439,UNLV,puntReturnTDs,0
302472439,UNLV,puntReturns,2
302472439,UNLV,passingTDs,2
302472439,UNLV,kickReturnYards,113
302472439,UNLV,kickReturnTDs,0
302472439,UNLV,kickReturns,6
302472439,UNLV,kickingPoints,3
302472439,UNLV,interceptionYards,19
302472439,UNLV,interceptionTDs,1
302472439,UNLV,passesIntercepted,1
302472439,UNLV,firstDowns,10
302472439,UNLV,thirdDownEff,4-14
302472439,UNLV,fourthDownEff,0-0
302472439,UNLV,totalYards,217
302472439,UNLV,netPassingYards,127
302472439,UNLV,completionAttempts,10-26
302472439,UNLV,yardsPerPass,4.0
302472439,UNLV,rushingYards,112
302472439,UNLV,rushingAttempts,27
302472439,UNLV,yardsPerRushAttempt,4.1
302472439,UNLV,totalPenaltiesYards,4-30
302472439,UNLV,turnovers,1
302472439,UNLV,fumblesLost,1
302472439,UNLV,interceptions,0
302472439,UNLV,possessionTime,13:04
302472439,Wisconsin,fumblesRecovered,1
302472439,Wisconsin,rushingTDs,4
302472439,Wisconsin,puntReturnYards,2
302472439,Wisconsin,puntReturnTDs,0
302472439,Wisconsin,puntReturns,7
302472439,Wisconsin,passingTDs,0
302472439,Wisconsin,kickReturnYards,52
302472439,Wisconsin,kickReturnTDs,0
302472439,Wisconsin,kickReturns,3
302472439,Wisconsin,kickingPoints,11
302472439,Wisconsin,firstDowns,23
302472439,Wisconsin,thirdDownEff,6-13
302472439,Wisconsin,fourthDownEff,0-0
302472439,Wisconsin,totalYards,475
302472439,Wisconsin,netPassingYards,197
302472439,Wisconsin,completionAttempts,15-20
302472439,Wisconsin,yardsPerPass,9.9
302472439,Wisconsin,rushingYards,278
302472439,Wisconsin,rushingAttempts,50
302472439,Wisconsin,yardsPerRushAttempt,5.6
302472439,Wisconsin,totalPenaltiesYards,5-35
302472439,Wisconsin,turnovers,2
302472439,Wisconsin,fumblesLost,1
302472439,Wisconsin,interceptions,1
302472439,Wisconsin,possessionTime,23:21
302472294,Eastern Illinois,fumblesRecovered,2
302472294,Eastern Illinois,rushingTDs,0
302472294,Eastern Illinois,passingTDs,1
302472294,Eastern Illinois,kickReturnYards,70
302472294,Eastern Illinois,kickReturnTDs,0
302472294,Eastern Illinois,kickReturns,5
302472294,Eastern Illinois,kickingPoints,1
302472294,Eastern Illinois,firstDowns,6
302472294,Eastern Illinois,thirdDownEff,3-13
302472294,Eastern Illinois,fourthDownEff,1-1
302472294,Eastern Illinois,totalYards,157
302472294,Eastern Illinois,netPassingYards,105
302472294,Eastern Illinois,completionAttempts,13-20
302472294,Eastern Illinois,yardsPerPass,4.6
302472294,Eastern Illinois,rushingYards,65
302472294,Eastern Illinois,rushingAttempts,24
302472294,Eastern Illinois,yardsPerRushAttempt,2.7
302472294,Eastern Illinois,totalPenaltiesYards,5-43
302472294,Eastern Illinois,turnovers,0
302472294,Eastern Illinois,fumblesLost,0
302472294,Eastern Illinois,interceptions,0
302472294,Eastern Illinois,possessionTime,17:02
302472294,Iowa,fumblesRecovered,0
302472294,Iowa,rushingTDs,3
302472294,Iowa,puntReturnYards,59
302472294,Iowa,puntReturnTDs,1
302472294,Iowa,puntReturns,3
302472294,Iowa,passingTDs,1
302472294,Iowa,kickReturnYards,73
302472294,Iowa,kickReturnTDs,0
302472294,Iowa,kickReturns,3
302472294,Iowa,kickingPoints,5
302472294,Iowa,firstDowns,24
302472294,Iowa,thirdDownEff,7-11
302472294,Iowa,fourthDownEff,0-1
302472294,Iowa,totalYards,435
302472294,Iowa,netPassingYards,270
302472294,Iowa,completionAttempts,21-26
302472294,Iowa,yardsPerPass,9.8
302472294,Iowa,rushingYards,179
302472294,Iowa,rushingAttempts,39
302472294,Iowa,yardsPerRushAttempt,4.6
302472294,Iowa,totalPenaltiesYards,1-5
302472294,Iowa,turnovers,2
302472294,Iowa,fumblesLost,2
302472294,Iowa,interceptions,0
