id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,opp_team_avg_points,opp_team_avg_point_q1,opp_team_avg_point_q2,opp_team_avg_point_q3,opp_team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_avg_points_allowed,opp_team_opp_wins,opp_team_opp_loses
401012339,2018,12,regular,,False,False,0,3785,home_records,2,Auburn,SEC,53,True,15,17,21,0,53,6,4,10,265,70,75,52,57,10,2,28,7,8,6,6,2335,Liberty,FBS Independents,0,False,0,0,0,0,-53,4,5,9,319,69,82,59,94,0,0,37,7,9,7,12,183,17,28,14,351,34,20,17
401012350,2018,13,regular,,False,True,0,3657,away_records,2,Auburn,SEC,21,False,7,7,7,0,-31,7,4,11,318,85,92,73,57,10,2,27,7,8,5,6,333,Alabama,SEC,52,True,7,10,21,14,31,11,0,11,536,174,165,115,64,11,0,49,17,16,9,5,183,18,32,19,144,,26,16
401014979,2018,1,regular,,False,False,0,3803,home_records,5,UAB,Conference USA,52,True,7,21,10,14,52,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,2542,Savannah State,,0,False,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401014990,2018,2,regular,,False,False,0,3654,away_records,5,UAB,Conference USA,24,False,10,10,0,0,-23,1,0,1,52,7,21,10,14,7,4,,,,,,324,Coastal Carolina,Sun Belt,47,True,7,13,7,20,23,0,1,1,15,3,3,3,9,2,9,,,,,,0,,0,0,49,,0,0
401014996,2018,3,regular,,False,False,0,3803,home_records,5,UAB,Conference USA,31,True,7,14,3,7,7,1,1,2,76,17,31,10,14,7,4,52,7,21,10,14,2655,Tulane,American Athletic,24,False,7,7,14,3,-7,1,1,2,59,7,14,21,17,5,6,17,0,0,14,3,47,0,0,1,40,23,1,0
401015001,2018,5,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,28,True,14,7,0,7,21,2,1,3,107,24,45,13,21,7,4,38,9,16,5,7,2429,Charlotte,Conference USA,7,False,0,0,0,7,-21,2,2,4,102,20,35,22,35,1,10,24,3,8,5,7,71,24,1,2,129,20,1,6
401015009,2018,6,regular,,False,True,0,3776,away_records,5,UAB,Conference USA,28,True,7,7,7,14,21,3,1,4,135,38,52,13,28,7,4,36,8,15,4,7,2348,Louisiana Tech,Conference USA,7,False,7,0,0,0,-21,3,1,4,134,61,50,27,23,5,6,35,14,10,8,8,78,24,3,4,108,20,7,1
401015018,2018,7,regular,,False,True,0,3895,away_records,5,UAB,Conference USA,42,True,14,14,14,0,42,4,1,5,163,45,59,20,42,7,4,34,10,13,3,7,242,Rice,Conference USA,0,False,0,0,0,0,-42,1,5,6,136,33,36,23,42,1,10,27,7,7,4,8,85,20,6,5,232,42,7,6
401015023,2018,8,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,29,True,3,7,9,10,8,5,1,6,205,59,73,34,42,7,4,33,9,12,4,8,249,North Texas,Conference USA,21,False,14,14,0,0,-8,6,1,7,279,72,74,61,61,9,3,42,12,11,9,8,85,17,7,10,123,29,6,11
401015031,2018,9,regular,,False,True,0,3946,away_records,5,UAB,Conference USA,19,True,0,0,2,7,19,6,1,7,234,62,80,43,52,7,4,34,10,12,6,7,2638,UTEP,Conference USA,0,False,0,0,0,0,-19,0,7,7,123,10,20,35,34,0,11,17,2,3,4,5,106,14,13,11,221,32,10,12
401015036,2018,10,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,52,True,21,17,7,7,49,7,1,8,253,62,80,45,59,7,4,33,9,11,6,7,2636,UT San Antonio,Conference USA,3,False,0,0,0,0,-49,3,5,8,139,37,43,10,52,6,4,17,5,6,0,6,106,15,13,18,230,41,9,16
401015043,2018,11,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,26,True,0,7,13,0,3,8,1,9,305,83,97,52,66,7,4,32,8,10,6,7,2572,Southern Mississippi,Conference USA,23,False,6,6,0,7,-3,4,4,8,205,53,86,36,40,7,4,26,7,10,5,5,109,13,16,23,165,20,21,14
401012347,2018,12,regular,,False,False,0,3795,away_records,5,UAB,Conference USA,20,False,0,0,0,13,-21,9,1,10,331,83,104,65,66,7,4,34,9,11,6,7,245,Texas A&M,SEC,41,True,14,10,10,7,21,6,4,10,301,78,102,60,82,7,4,29,8,11,6,7,132,12,20,27,224,22,29,15
401015053,2018,13,regular,,False,True,0,3725,away_records,5,UAB,Conference USA,3,False,0,0,0,0,-24,9,2,11,351,83,104,65,79,7,4,33,8,10,7,7,2393,Middle Tennessee,Conference USA,27,True,0,13,7,7,24,7,4,11,327,89,111,79,72,5,6,30,8,10,7,7,173,13,26,31,299,27,24,33
401056703,2018,14,regular,,False,True,0,3725,away_records,5,UAB,Conference USA,27,True,21,21,0,3,2,9,3,12,354,83,104,65,79,7,4,32,8,9,6,7,2393,Middle Tennessee,Conference USA,25,False,13,3,6,3,-2,8,4,12,354,89,124,86,79,5,6,30,8,10,7,7,200,16,33,35,302,27,33,35
401014974,2018,1,regular,,False,False,0,3797,home_records,6,South Alabama,Sun Belt,26,False,0,7,6,13,-4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,2348,Louisiana Tech,Conference USA,30,True,13,13,3,7,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
401013490,2018,2,regular,,False,False,0,3646,away_records,6,South Alabama,Sun Belt,13,False,6,6,0,0,-42,0,1,1,26,0,7,6,13,4,7,,,,,,197,Oklahoma State,Big 12,55,True,14,17,10,14,42,1,0,1,58,17,14,14,13,8,3,,,,,,30,,0,0,17,,0,0
401021660,2018,3,regular,,False,True,0,3797,home_records,6,South Alabama,Sun Belt,41,True,3,13,7,18,10,0,2,2,39,6,13,6,13,4,7,26,0,7,6,13,326,Texas State,Sun Belt,31,False,7,7,7,0,-10,1,1,2,43,3,13,17,10,2,9,7,0,0,7,0,85,30,1,0,55,,0,0
401019494,2018,4,regular,,False,False,0,3805,away_records,6,South Alabama,Sun Belt,35,False,14,14,6,8,-17,1,2,3,80,9,26,13,31,4,7,20,3,7,3,7,235,Memphis,American Athletic,52,True,7,14,10,21,17,2,1,3,146,56,52,21,24,10,1,44,18,18,7,5,116,43,2,1,58,18,1,2
401021665,2018,5,regular,,False,True,0,3792,away_records,6,South Alabama,Sun Belt,7,False,0,0,0,0,-45,1,3,4,115,23,40,19,39,4,7,27,3,9,4,10,2026,Appalachian State,Sun Belt,52,True,21,21,3,7,45,2,1,3,155,42,38,21,48,7,4,42,7,7,4,21,168,39,4,2,61,,1,0
401021670,2018,6,regular,,False,True,0,3608,away_records,6,South Alabama,Sun Belt,13,False,6,6,0,7,-35,1,4,5,122,23,40,19,39,4,7,29,6,10,5,10,290,Georgia Southern,Sun Belt,48,True,7,10,10,21,35,3,1,4,106,13,27,24,42,2,9,26,4,7,6,9,220,42,6,3,78,14,6,2
401021675,2018,7,regular,,False,False,0,3797,home_records,6,South Alabama,Sun Belt,45,True,7,21,10,7,38,1,5,6,135,29,46,19,46,4,7,24,5,8,4,8,2011,Alabama State,,7,False,7,7,0,0,-38,0,1,1,9,2,2,7,0,0,0,,,,,,268,44,9,4,63,0,1,0
401021679,2018,9,regular,,False,True,0,3797,home_records,6,South Alabama,Sun Belt,17,False,7,10,0,0,-21,2,5,7,180,36,67,29,53,4,7,23,5,8,3,8,2653,Troy,Sun Belt,38,True,15,15,0,7,21,5,2,7,236,108,74,38,44,9,2,37,18,12,6,7,275,45,9,5,172,30,9,9
401021684,2018,10,regular,,False,True,0,3625,away_records,6,South Alabama,Sun Belt,14,False,7,7,0,7,-24,2,6,8,197,43,77,29,53,4,7,26,5,10,4,8,2032,Arkansas State,Sun Belt,38,True,0,14,14,10,24,4,4,8,235,56,61,79,42,7,3,27,7,8,10,4,313,39,14,7,263,31,14,12
401021691,2018,11,regular,,False,True,0,3797,home_records,6,South Alabama,Sun Belt,10,False,7,3,0,0,-28,2,7,9,211,50,84,29,60,4,7,25,5,10,4,7,2433,Louisiana Monroe,Sun Belt,38,True,14,14,14,0,28,5,4,9,236,65,64,55,45,4,7,24,7,6,5,5,351,39,18,11,309,36,19,15
401021695,2018,12,regular,,False,True,0,3666,away_records,6,South Alabama,Sun Belt,38,False,17,17,7,14,-10,2,8,10,221,57,87,29,60,4,7,23,6,9,3,7,309,Louisiana,Sun Belt,48,True,10,14,17,7,10,5,5,10,325,108,71,61,89,5,6,32,11,7,6,8,389,39,23,15,342,36,27,21
401021699,2018,13,regular,,False,True,0,3797,home_records,6,South Alabama,Sun Belt,31,True,10,14,7,0,3,2,9,11,259,74,104,36,74,4,7,22,6,9,3,6,324,Coastal Carolina,Sun Belt,28,False,7,7,7,14,-3,5,6,11,292,74,82,80,76,2,9,28,7,8,8,7,437,39,28,20,367,33,28,25
401012247,2018,1,regular,,False,False,0,3887,home_records,8,Arkansas,SEC,55,True,10,28,10,7,35,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,2197,Eastern Illinois,,20,False,6,6,7,7,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401012261,2018,2,regular,,False,False,0,5388,away_records,8,Arkansas,SEC,27,False,6,6,14,0,-7,1,0,1,55,10,28,10,7,4,7,,,,,,36,Colorado State,Mountain West,34,True,3,6,8,17,7,0,2,2,47,14,3,13,17,6,5,34,7,0,13,14,20,,0,0,88,,0,0
401012272,2018,3,regular,,False,False,0,3887,home_records,8,Arkansas,SEC,17,False,0,10,0,7,-27,1,1,2,82,16,34,24,7,4,7,55,10,28,10,7,249,North Texas,Conference USA,44,True,17,17,3,7,27,2,0,2,104,24,37,30,13,9,3,46,14,6,16,10,54,20,0,2,39,23,0,1
401012285,2018,4,regular,,False,True,0,3785,away_records,8,Arkansas,SEC,3,False,0,0,3,0,-31,1,2,3,99,16,44,24,14,4,7,41,8,17,12,4,2,Auburn,SEC,34,True,10,7,7,10,31,2,1,3,105,30,41,14,20,10,2,42,15,14,4,10,98,27,2,2,47,13,2,0
401012293,2018,5,regular,,True,True,0,3687,away_records,8,Arkansas,SEC,17,False,7,7,3,7,-7,1,3,4,102,16,44,27,14,4,7,33,5,15,8,5,245,Texas A&M,SEC,24,True,14,3,0,7,7,2,2,4,156,23,51,40,41,7,4,44,6,15,12,11,132,33,4,3,90,15,6,0
401012300,2018,6,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,31,False,7,7,3,14,-34,1,4,5,119,23,51,30,21,4,7,26,4,11,7,4,333,Alabama,SEC,65,True,20,20,7,17,34,5,0,5,271,96,94,57,17,11,0,54,17,18,13,4,156,33,6,5,65,17,6,3
401012308,2018,7,regular,,False,True,0,3983,home_records,8,Arkansas,SEC,33,False,17,10,6,0,-4,1,5,6,150,30,58,33,35,4,7,24,5,10,6,4,145,Ole Miss,SEC,37,True,14,14,7,13,4,4,2,6,254,58,58,59,61,5,6,37,7,6,9,11,221,31,11,5,213,38,9,5
401012313,2018,8,regular,,False,False,0,3887,home_records,8,Arkansas,SEC,23,True,0,10,10,3,23,1,6,7,183,47,68,39,35,4,7,25,5,10,6,6,202,Tulsa,American Athletic,0,False,0,0,0,0,-23,1,5,6,146,24,20,37,48,2,9,24,3,3,5,10,258,37,15,7,181,31,10,5
401012319,2018,9,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,31,False,7,7,3,14,-14,2,6,8,206,47,78,49,38,4,7,26,7,10,6,5,238,Vanderbilt,SEC,45,True,14,14,3,21,14,3,5,8,185,20,68,45,48,4,7,25,3,10,6,7,258,37,16,12,195,30,19,3
401012332,2018,11,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,17,False,0,3,0,14,-7,2,7,9,237,54,85,52,52,4,7,26,6,10,6,5,99,LSU,SEC,24,True,7,7,10,0,7,7,2,9,243,61,80,28,66,8,3,30,8,10,4,8,303,32,19,17,150,15,29,5
401012344,2018,12,regular,,False,True,0,3693,away_records,8,Arkansas,SEC,6,False,3,3,3,0,-46,2,8,10,254,54,88,52,66,4,7,26,6,9,6,6,344,Mississippi State,SEC,52,True,3,14,21,14,46,6,4,10,262,90,79,52,56,8,3,29,10,9,6,6,327,34,26,19,135,12,38,7
401012354,2018,13,regular,,False,True,0,3838,away_records,8,Arkansas,SEC,0,False,0,0,0,0,-38,2,9,11,260,57,91,55,66,4,7,25,5,9,5,7,142,Missouri,SEC,38,True,7,21,10,0,38,7,4,11,405,109,141,104,58,6,5,36,9,12,9,5,379,33,32,23,294,28,37,21
401012677,2018,1,regular,,False,False,0,3947,home_records,9,Arizona State,Pac-12,49,True,14,14,14,7,42,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2636,UT San Antonio,Conference USA,7,False,0,0,0,7,-42,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
401012727,2018,2,regular,,False,False,0,3947,home_records,9,Arizona State,Pac-12,16,True,0,0,3,13,3,1,0,1,49,14,14,14,7,6,5,,,,,,127,Michigan State,Big Ten,13,False,3,3,10,0,-3,1,0,1,38,6,14,7,11,8,3,,,,,,7,,0,0,31,,0,0
401012738,2018,3,regular,,False,False,0,3932,away_records,9,Arizona State,Pac-12,21,False,7,7,0,7,-7,2,0,2,65,14,14,17,20,6,5,49,14,14,14,7,21,San Diego State,Mountain West,28,True,0,14,3,11,7,1,1,2,38,7,6,3,15,9,2,10,0,0,3,0,20,7,1,0,45,,0,0
401012751,2018,4,regular,,False,True,0,3765,away_records,9,Arizona State,Pac-12,20,False,0,0,3,7,-7,2,1,3,86,21,21,17,27,6,5,33,7,7,9,10,264,Washington,Pac-12,27,True,14,3,3,7,7,2,1,3,82,27,24,14,24,9,2,31,10,9,4,12,48,10,2,1,31,12,2,0
401012754,2018,5,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-12,52,True,10,21,7,14,28,2,2,4,106,21,21,20,34,6,5,29,7,7,6,9,204,Oregon State,Pac-12,24,False,17,17,7,0,-28,1,3,4,128,45,45,17,28,1,10,38,13,15,6,7,75,16,4,2,174,46,2,3
401012761,2018,6,regular,,False,True,0,3726,away_records,9,Arizona State,Pac-12,21,False,7,7,7,0,-7,3,2,5,158,31,42,27,48,6,5,27,5,5,5,9,38,Colorado,Pac-12,28,True,7,7,14,0,7,4,0,4,161,24,38,51,23,5,6,41,6,10,12,4,99,19,5,5,71,18,0,4
401012768,2018,8,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-12,13,False,3,0,3,7,-7,3,3,6,179,38,49,34,48,6,5,32,6,8,5,10,24,Stanford,Pac-12,20,True,6,6,14,0,7,4,2,6,154,21,54,59,20,9,3,27,4,9,9,4,127,20,9,5,132,23,11,2
401012776,2018,9,regular,,False,True,0,477,away_records,9,Arizona State,Pac-12,38,True,10,10,7,7,3,3,4,7,192,41,49,37,55,6,5,30,6,8,6,8,30,USC,Pac-12,35,False,7,7,14,7,-3,4,3,7,182,23,54,24,56,10,2,26,4,9,4,7,147,21,13,7,192,25,16,5
401012781,2018,10,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-12,38,True,14,7,0,17,18,4,4,8,230,51,59,44,62,6,5,27,6,7,5,8,254,Utah,Pac-12,20,False,10,10,3,0,-18,6,2,8,253,73,75,69,50,5,6,30,8,9,7,7,182,21,17,10,134,18,17,14
401012786,2018,11,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-12,31,True,3,14,7,7,3,5,4,9,268,65,66,44,79,6,5,29,6,7,6,8,26,UCLA,Pac-12,28,False,7,7,7,7,-3,2,7,9,184,40,40,44,52,5,6,20,4,4,5,6,202,23,23,12,302,33,25,13
401012793,2018,12,regular,,False,True,0,3626,away_records,9,Arizona State,Pac-12,29,False,10,10,3,13,-2,6,4,10,299,68,80,51,86,6,5,30,7,7,5,9,2483,Oregon,Pac-12,31,True,7,21,0,3,2,6,4,10,360,102,125,83,73,6,5,37,11,13,8,7,230,22,25,19,280,28,27,19
401012799,2018,13,regular,,False,True,0,3619,away_records,9,Arizona State,Pac-12,41,True,7,7,7,20,1,6,5,11,328,78,90,54,99,6,5,30,7,8,5,9,12,Arizona,Pac-12,40,False,10,12,18,0,-1,5,6,11,336,48,87,108,100,7,4,31,4,8,9,10,261,23,31,23,350,28,30,19
401012676,2018,1,regular,,False,False,0,3619,home_records,12,Arizona,Pac-12,23,False,0,10,0,13,-5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,252,BYU,FBS Independents,28,True,7,7,21,0,5,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
401012726,2018,2,regular,,False,False,0,4728,away_records,12,Arizona,Pac-12,18,False,0,0,10,8,-27,0,1,1,23,0,10,0,13,7,4,,,,,,248,Houston,American Athletic,45,True,21,10,7,7,27,1,0,1,45,14,14,14,14,6,4,,,,,,28,,0,0,27,0,1,0
401012737,2018,3,regular,,False,False,0,3619,home_records,12,Arizona,Pac-12,62,True,7,17,24,14,31,0,2,2,41,0,10,10,21,7,4,23,0,10,0,13,253,Southern Utah,,31,False,17,17,0,14,-31,0,1,1,25,7,7,9,9,0,0,,,,,,73,28,1,0,48,0,0,1
401012750,2018,4,regular,,False,True,0,3893,away_records,12,Arizona,Pac-12,35,True,7,7,7,14,21,1,2,3,103,7,27,34,35,7,4,21,0,5,5,11,204,Oregon State,Pac-12,14,False,7,0,0,7,-21,1,2,3,114,38,45,17,21,1,10,40,12,16,9,4,104,37,1,1,139,51,1,1
401012753,2018,5,regular,,False,True,0,3619,home_records,12,Arizona,Pac-12,20,False,0,0,7,13,-4,2,2,4,138,14,34,41,49,7,4,34,2,9,11,12,30,USC,Pac-12,24,True,10,10,7,0,4,2,2,4,99,13,23,10,39,10,2,20,2,4,1,8,118,35,2,3,111,25,5,1
401012759,2018,6,regular,,False,True,0,3619,home_records,12,Arizona,Pac-12,24,True,10,0,7,7,7,2,3,5,158,14,34,48,62,7,4,35,4,9,10,12,25,California,Pac-12,17,False,14,14,0,3,-7,3,1,4,114,17,38,24,28,5,6,30,5,10,6,7,142,30,4,5,100,15,4,1
401012764,2018,7,regular,,False,True,0,587,away_records,12,Arizona,Pac-12,10,False,0,0,3,7,-32,3,3,6,182,24,34,55,69,7,4,32,3,7,10,12,254,Utah,Pac-12,42,True,14,14,7,7,32,3,2,5,129,38,34,27,33,5,6,22,5,4,6,5,159,28,7,6,86,13,8,4
401012769,2018,8,regular,,False,True,0,1056,away_records,12,Arizona,Pac-12,30,False,7,7,13,10,-1,3,4,7,192,24,34,58,76,7,4,30,4,6,9,12,26,UCLA,Pac-12,31,True,7,10,7,7,1,1,5,6,122,19,23,27,38,5,6,18,3,3,4,6,201,27,10,8,189,36,12,4
401012775,2018,9,regular,,False,True,0,3619,home_records,12,Arizona,Pac-12,44,True,10,13,14,7,29,3,5,8,222,31,41,71,86,7,4,27,3,5,8,11,2483,Oregon,Pac-12,15,False,8,8,0,7,-29,5,2,7,278,73,103,66,44,6,5,43,12,17,8,7,232,29,11,13,183,25,16,5
401012780,2018,10,regular,,False,True,0,3619,home_records,12,Arizona,Pac-12,42,True,0,26,9,7,8,4,5,9,266,41,54,85,93,7,4,28,4,5,9,11,38,Colorado,Pac-12,34,False,14,14,10,0,-8,5,3,8,256,51,75,72,39,5,6,32,6,8,9,5,247,29,16,15,191,21,12,16
401012795,2018,12,regular,,False,True,0,3820,away_records,12,Arizona,Pac-12,28,False,7,7,14,0,-41,5,5,10,308,41,80,94,100,7,4,30,5,6,9,10,265,Washington State,Pac-12,69,True,21,34,0,14,41,9,1,10,376,96,119,41,130,9,2,38,10,12,4,13,281,27,21,18,221,24,25,18
401012799,2018,13,regular,,False,True,0,3619,home_records,12,Arizona,Pac-12,40,False,10,12,18,0,-1,5,6,11,336,48,87,108,100,7,4,31,4,8,9,10,9,Arizona State,Pac-12,41,True,7,7,7,20,1,6,5,11,328,78,90,54,99,6,5,30,7,8,5,9,350,28,30,19,261,23,31,23
401022518,2018,2,regular,,False,False,0,3932,away_records,16,Sacramento State,,14,False,7,7,7,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,San Diego State,Mountain West,28,True,7,6,0,15,14,0,1,1,10,0,0,3,0,9,2,,,,,,0,0,0,0,31,,0,0
401022512,2018,1,regular,,False,False,0,3940,away_records,21,San Diego State,Mountain West,10,False,0,0,3,0,-21,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,24,Stanford,Pac-12,31,True,0,9,15,7,21,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
401022518,2018,2,regular,,False,False,0,3932,home_records,21,San Diego State,Mountain West,28,True,7,6,0,15,14,0,1,1,10,0,0,3,0,9,2,,,,,,16,Sacramento State,,14,False,7,7,7,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,0,0,0,0,0,0
401012738,2018,3,regular,,False,False,0,3932,home_records,21,San Diego State,Mountain West,28,True,0,14,3,11,7,1,1,2,38,7,6,3,15,9,2,10,0,0,3,0,9,Arizona State,Pac-12,21,False,7,7,0,7,-7,2,0,2,65,14,14,17,20,6,5,49,14,14,14,7,45,31,0,0,20,7,1,0
401020683,2018,4,regular,,False,False,0,3932,home_records,21,San Diego State,Mountain West,23,True,3,14,0,3,3,2,1,3,66,7,20,6,26,9,2,19,4,3,2,8,2199,Eastern Michigan,Mid-American,20,False,7,7,7,3,-3,2,1,3,99,37,41,14,24,4,7,36,8,10,7,9,66,23,2,0,71,18,2,1
401022528,2018,6,regular,,False,True,0,3653,away_records,21,San Diego State,Mountain West,19,True,10,10,0,6,6,3,1,4,89,10,34,6,29,9,2,22,2,7,2,9,68,Boise State,Mountain West,13,False,7,0,0,6,-6,3,1,4,173,69,62,38,28,9,3,46,17,15,12,7,86,22,4,1,85,18,4,3
401022533,2018,7,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,21,True,7,7,0,7,4,4,1,5,108,20,44,6,35,9,2,22,3,9,2,7,2005,Air Force,Mountain West,17,False,7,7,0,8,-4,2,3,5,156,35,52,40,50,4,7,30,9,10,7,11,99,22,7,2,110,26,6,6
401022543,2018,8,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,16,True,0,10,3,3,3,5,1,6,129,27,51,6,42,9,2,22,4,9,1,7,23,San José State,Mountain West,13,False,0,0,7,0,-3,0,6,6,134,23,30,53,24,1,11,26,4,6,11,5,116,20,9,5,248,39,11,7
401022548,2018,9,regular,,False,True,0,3816,away_records,21,San Diego State,Mountain West,24,False,10,10,0,0,-4,6,1,7,145,27,61,9,45,9,2,22,5,9,1,7,2440,Nevada,Mountain West,28,True,9,6,10,3,4,4,4,8,261,86,96,65,41,2,9,32,11,12,8,4,129,19,9,11,257,29,16,9
