id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,team_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_opp_wins,opp_team_opp_loses
401117532,2019,9,regular,,False,True,12617,3971,away_records,62,"Hawai'i",Mountain West,45,True,14,14,3,7,14,4,3,7,248,76,97,48,51,7,5,167,New Mexico,Mountain West,31,False,3,0,7,21,-14,2,5,7,170,50,51,34,52,3,8,252,14,5,256,10,14
401117537,2019,10,regular,,False,True,22058,3610,home_records,62,"Hawai'i",Mountain West,38,False,0,24,0,14,-3,5,3,8,293,90,111,51,58,7,5,278,Fresno State,Mountain West,41,True,7,7,17,10,3,3,4,7,233,55,79,41,61,10,2,283,16,10,217,8,16
401117543,2019,11,regular,,False,True,19858,3610,home_records,62,"Hawai'i",Mountain West,42,True,7,14,7,14,2,5,4,9,331,90,135,51,72,7,5,23,San José State,Mountain West,40,False,20,20,3,14,-2,4,5,9,269,87,87,34,80,1,10,324,19,14,287,23,13
401117548,2019,12,regular,,False,True,21317,3914,away_records,62,"Hawai'i",Mountain West,21,True,7,7,7,7,14,6,4,10,373,97,149,58,86,7,5,2439,UNLV,Mountain West,7,False,7,0,0,0,-14,2,7,9,212,45,76,44,58,3,8,364,23,19,310,19,16
401117552,2019,13,regular,,False,True,24911,3610,home_records,62,"Hawai'i",Mountain West,14,True,7,0,7,0,3,7,4,11,394,104,156,65,93,7,5,21,San Diego State,Mountain West,11,False,3,3,0,8,-3,8,2,10,204,39,38,61,51,7,4,371,25,26,137,20,26
401114334,2019,14,regular,,False,False,26256,3610,home_records,62,"Hawai'i",Mountain West,52,True,10,14,14,14,21,8,4,12,408,111,156,72,93,7,5,349,Army,FBS Independents,31,False,7,7,14,0,-21,5,6,11,332,62,82,75,102,9,2,382,33,28,216,22,22
401132979,2019,15,regular,,False,True,23561,3653,away_records,62,"Hawai'i",Mountain West,10,False,0,0,0,7,-21,9,4,13,460,121,170,86,107,7,5,68,Boise State,Mountain West,31,True,3,14,14,0,21,11,1,12,448,137,122,104,101,10,2,413,38,34,258,32,33
401112085,2019,1,regular,,False,False,61500,3772,home_records,66,Iowa State,Big 12,29,True,3,0,7,3,3,0,0,0,0,0,0,0,0,7,4,2460,Northern Iowa,,26,False,0,0,13,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401112086,2019,3,regular,,False,False,61500,3772,home_records,66,Iowa State,Big 12,17,False,7,0,7,3,-1,1,0,1,29,3,0,7,3,7,4,2294,Iowa,Big Ten,18,True,3,3,3,9,1,2,0,2,68,10,20,21,17,7,4,26,0,0,14,1,0
401112087,2019,4,regular,,False,False,57442,3772,home_records,66,Iowa State,Big 12,72,True,14,13,21,24,52,1,1,2,46,10,0,14,6,7,4,2433,Louisiana Monroe,Sun Belt,20,False,13,13,7,0,-52,1,1,2,75,14,17,21,24,6,5,44,2,0,54,0,1
401112076,2019,5,regular,,False,True,42359,4727,away_records,66,Iowa State,Big 12,21,False,0,0,0,21,-2,2,1,3,118,24,13,35,30,7,4,239,Baylor,Big 12,23,True,0,7,13,3,2,3,0,3,140,42,56,28,21,5,6,64,3,1,44,1,3
401112088,2019,6,regular,,False,True,59553,3772,home_records,66,Iowa State,Big 12,49,True,7,14,14,14,25,2,2,4,139,24,13,35,51,7,4,2628,TCU,Big 12,24,False,3,3,7,14,-25,3,1,4,162,41,36,34,44,5,6,87,6,1,75,6,3
401112089,2019,7,regular,,False,True,51836,3842,away_records,66,Iowa State,Big 12,38,True,14,14,7,17,24,3,2,5,188,31,27,49,65,7,4,277,West Virginia,Big 12,14,False,7,7,0,0,-24,3,2,5,131,24,20,30,53,8,2,111,9,2,144,7,3
401112090,2019,8,regular,,False,True,52315,3784,away_records,66,Iowa State,Big 12,34,True,13,13,7,7,10,4,2,6,226,45,41,56,82,7,4,2641,Texas Tech,Big 12,24,False,0,7,10,7,-10,3,3,6,188,47,48,47,39,5,6,125,12,4,164,14,2
401112091,2019,9,regular,,False,True,61500,3772,home_records,66,Iowa State,Big 12,27,False,0,13,7,7,-7,5,2,7,260,58,54,63,89,7,4,197,Oklahoma State,Big 12,34,True,14,14,3,10,7,4,3,7,266,81,78,86,45,6,5,149,15,7,210,14,4
401112092,2019,11,regular,,False,True,83541,3835,away_records,66,Iowa State,Big 12,41,False,7,7,7,20,-1,5,3,8,287,58,67,70,96,7,4,201,Oklahoma,Big 12,42,True,14,21,7,0,1,7,1,8,394,92,99,115,80,11,1,183,19,10,184,15,12
401112093,2019,12,regular,,False,True,58946,3772,home_records,66,Iowa State,Big 12,23,True,7,3,10,3,2,5,4,9,328,65,74,77,116,7,4,251,Texas,Big 12,21,False,7,7,0,14,-2,6,3,9,340,66,107,72,116,9,3,225,26,11,276,23,12
401112094,2019,13,regular,,False,True,58120,3772,home_records,66,Iowa State,Big 12,41,True,7,7,7,20,10,6,4,10,351,72,77,87,119,7,4,2305,Kansas,Big 12,31,False,3,3,15,7,-10,3,7,10,245,59,59,42,110,3,8,246,32,14,331,28,14
401112095,2019,14,regular,,False,True,48990,3636,away_records,66,Iowa State,Big 12,17,False,14,14,3,0,-10,7,4,11,392,79,84,94,139,7,4,2306,Kansas State,Big 12,27,True,7,7,3,10,10,7,4,11,341,88,92,61,103,5,6,277,35,21,241,35,23
401112431,2019,1,regular,,False,False,50917,3697,away_records,68,Boise State,Mountain West,36,True,13,13,7,10,5,0,0,0,0,0,0,0,0,10,2,52,Florida State,ACC,31,False,21,10,0,0,-5,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0
401114251,2019,2,regular,,False,False,31951,3653,home_records,68,Boise State,Mountain West,14,True,0,7,7,0,7,1,0,1,36,13,13,7,10,10,2,276,Marshall,Conference USA,7,False,0,0,0,0,-7,1,0,1,56,14,21,14,7,8,3,31,0,0,17,0,0
401117503,2019,3,regular,,False,False,31068,3653,home_records,68,Boise State,Mountain West,45,True,14,14,10,7,35,2,0,2,50,13,20,14,10,10,2,2502,Portland State,,10,False,0,0,0,0,-35,0,1,1,13,3,3,0,7,0,1,38,1,0,20,0,0
401117506,2019,4,regular,,False,True,36498,3653,home_records,68,Boise State,Mountain West,30,True,0,10,7,13,11,3,0,3,95,27,34,24,17,10,2,2005,Air Force,Mountain West,19,False,10,10,3,6,-11,2,0,2,78,21,42,13,3,4,7,48,1,1,30,2,0
401117517,2019,6,regular,,False,True,24681,3914,away_records,68,Boise State,Mountain West,38,True,10,10,7,14,25,4,0,4,125,27,44,31,30,10,2,2439,UNLV,Mountain West,13,False,0,0,7,6,-25,1,3,4,104,14,38,28,14,3,8,67,3,1,149,3,3
401117521,2019,7,regular,,False,True,36902,3653,home_records,68,Boise State,Mountain West,59,True,14,17,21,7,22,5,0,5,163,37,54,38,44,10,2,62,"Hawai'i",Mountain West,37,False,7,7,7,16,-22,4,1,5,185,66,73,41,29,7,5,80,4,4,137,5,3
401117215,2019,8,regular,,False,False,58930,3801,away_records,68,Boise State,Mountain West,25,False,3,3,0,15,-3,6,0,6,222,51,71,59,51,10,2,252,BYU,FBS Independents,28,True,7,0,21,0,3,2,4,6,134,33,42,35,22,6,5,117,8,5,183,8,6
401117535,2019,10,regular,,False,True,19184,3935,away_records,68,Boise State,Mountain West,52,True,10,10,14,21,10,6,1,7,247,54,74,59,66,10,2,23,San José State,Mountain West,42,False,14,10,10,8,-10,4,4,8,227,73,77,24,72,1,10,145,10,9,235,17,12
401117541,2019,11,regular,,False,True,33018,3653,home_records,68,Boise State,Mountain West,20,True,7,0,3,7,3,7,1,8,299,64,84,73,87,10,2,2751,Wyoming,Mountain West,17,False,10,10,7,0,-3,6,2,8,231,52,101,30,65,5,6,187,14,13,141,12,14
401117545,2019,12,regular,,False,True,31492,3653,home_records,68,Boise State,Mountain West,42,True,28,0,14,0,33,8,1,9,319,71,84,76,94,10,2,167,New Mexico,Mountain West,9,False,0,0,3,6,-33,2,7,9,211,53,51,44,73,3,8,204,20,15,322,18,21
401117549,2019,13,regular,,False,True,18315,3905,away_records,68,Boise State,Mountain West,56,True,21,21,14,0,35,9,1,10,361,99,84,90,94,10,2,328,Utah State,Mountain West,21,False,7,0,7,7,-35,6,4,10,280,81,115,47,51,10,1,213,22,22,267,30,18
401117554,2019,14,regular,,False,True,12324,5388,away_records,68,Boise State,Mountain West,31,True,17,17,0,7,7,10,1,11,417,120,105,104,94,10,2,36,Colorado State,Mountain West,24,False,7,7,7,3,-7,4,7,11,313,125,89,50,66,3,8,234,28,26,343,27,22
401132979,2019,15,regular,,False,True,23561,3653,home_records,68,Boise State,Mountain West,31,True,3,14,14,0,21,11,1,12,448,137,122,104,101,10,2,62,"Hawai'i",Mountain West,10,False,0,0,0,7,-21,9,4,13,460,121,170,86,107,7,5,258,32,33,413,38,34
401112257,2019,1,regular,,False,False,104527,3632,away_records,70,Idaho,,7,False,0,0,0,7,-72,0,0,0,0,0,0,0,0,0,1,213,Penn State,Big Ten,79,True,20,24,14,21,72,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
401117504,2019,3,regular,,False,False,28814,3984,away_records,70,Idaho,,16,False,7,7,3,3,-5,0,1,1,7,0,0,0,7,0,1,2751,Wyoming,Mountain West,21,True,0,14,0,7,5,2,0,2,60,10,37,17,6,5,6,79,0,0,45,0,1
401112245,2019,1,regular,,False,False,37179,3940,away_records,77,Northwestern,Big Ten,7,False,0,0,0,7,-10,0,0,0,0,0,0,0,0,8,4,24,Stanford,Pac-12,17,True,0,10,0,7,10,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
401112246,2019,3,regular,,False,False,37714,3911,home_records,77,Northwestern,Big Ten,30,True,10,6,7,7,16,0,1,1,7,0,0,0,7,8,4,2439,UNLV,Mountain West,14,False,7,7,0,0,-16,1,1,2,73,7,31,28,7,3,8,17,0,0,66,0,1
401112215,2019,4,regular,,False,True,40114,3911,home_records,77,Northwestern,Big Ten,10,False,0,3,0,7,-21,1,1,2,37,10,6,7,14,8,4,127,Michigan State,Big Ten,31,True,7,7,10,7,21,2,1,3,86,28,28,9,21,6,5,31,1,1,34,3,0
401112247,2019,5,regular,,False,True,76825,347,away_records,77,Northwestern,Big Ten,15,False,0,0,0,12,-9,1,2,3,47,10,9,7,21,8,4,275,Wisconsin,Big Ten,24,True,7,0,7,10,9,3,0,3,145,51,63,31,14,7,4,62,3,2,14,3,0
401112242,2019,6,regular,,False,True,89384,3834,away_records,77,Northwestern,Big Ten,10,False,3,3,7,0,-3,1,3,4,62,10,9,7,33,8,4,158,Nebraska,Big Ten,13,True,7,3,0,3,3,3,2,5,159,34,44,41,43,4,7,86,6,2,149,8,2
401112248,2019,8,regular,,False,True,47330,3911,home_records,77,Northwestern,Big Ten,3,False,3,0,0,0,-49,1,4,5,72,13,12,14,33,8,4,194,Ohio State,Big Ten,52,True,24,24,7,14,49,6,0,6,296,92,134,59,37,11,1,99,9,4,53,11,4
401112197,2019,9,regular,,False,True,42104,3911,home_records,77,Northwestern,Big Ten,0,False,0,0,0,0,-20,1,5,6,75,16,12,14,33,8,4,2294,Iowa,Big Ten,20,True,3,3,7,3,20,5,2,7,175,42,39,41,56,7,4,151,15,4,81,13,7
401112165,2019,10,regular,,False,True,40924,3830,away_records,77,Northwestern,Big Ten,3,False,3,3,0,0,-31,1,6,7,75,16,12,14,33,8,4,84,Indiana,Big Ten,34,True,10,14,7,3,31,6,2,8,272,82,61,67,52,5,6,171,20,6,177,14,12
401112249,2019,11,regular,,False,True,37194,3911,home_records,77,Northwestern,Big Ten,22,False,14,2,0,6,-2,1,7,8,78,19,15,14,33,8,4,2509,Purdue,Big Ten,24,True,7,7,14,3,2,3,6,9,221,54,76,34,75,5,6,205,26,8,256,22,13
401112250,2019,12,regular,,False,False,29447,3911,home_records,77,Northwestern,Big Ten,45,True,0,21,3,21,39,1,8,9,100,33,17,14,39,8,4,113,UMass,FBS Independents,6,False,3,3,0,0,-39,1,9,10,207,58,72,42,31,4,7,229,29,14,531,17,25
401112236,2019,13,regular,,False,True,30246,3911,home_records,77,Northwestern,Big Ten,22,False,0,9,7,6,-16,2,8,10,145,33,38,17,60,8,4,135,Minnesota,Big Ten,38,True,7,7,7,10,16,9,1,10,357,86,98,75,94,5,6,235,30,23,209,26,20
401112156,2019,14,regular,,False,True,35895,3832,away_records,77,Northwestern,Big Ten,29,True,7,7,7,12,19,2,9,11,167,33,47,24,66,8,4,356,Illinois,Big Ten,10,False,0,7,3,0,-19,6,5,11,317,103,83,87,72,4,7,273,39,24,276,33,21
401114354,2019,2,regular,,False,False,10524,3985,away_records,79,Southern Illinois,,45,True,17,17,14,14,25,0,0,0,0,0,0,0,0,0,0,113,UMass,FBS Independents,20,False,6,7,0,7,-25,0,1,1,21,0,0,0,0,4,7,0,0,0,48,0,0
401121941,2019,4,regular,,False,False,24176,3625,away_records,79,Southern Illinois,,28,False,0,0,14,0,-13,1,0,1,45,17,17,14,14,0,0,2032,Arkansas State,Sun Belt,41,True,14,17,7,3,13,1,2,3,73,20,15,24,17,7,4,20,0,1,109,3,0
401112157,2019,1,regular,,True,False,21437,3812,away_records,84,Indiana,Big Ten,34,True,6,6,7,11,10,0,0,0,0,0,0,0,0,5,6,2050,Ball State,Mid-American,24,False,3,7,7,7,-10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0
401112158,2019,2,regular,,False,False,37784,3830,home_records,84,Indiana,Big Ten,52,True,21,14,7,10,52,1,0,1,34,6,6,7,11,5,6,2197,Eastern Illinois,,0,False,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
401112159,2019,3,regular,,False,True,47945,3830,home_records,84,Indiana,Big Ten,10,False,3,7,0,0,-41,2,0,2,86,27,20,14,21,5,6,194,Ohio State,Big Ten,51,True,23,23,21,0,41,2,0,2,87,35,21,14,17,11,1,24,0,0,21,1,0
401112160,2019,4,regular,,False,False,40084,3830,home_records,84,Indiana,Big Ten,38,True,7,10,14,7,35,2,1,3,96,30,27,14,21,5,6,41,Connecticut,American Athletic,3,False,0,0,0,0,-35,1,1,2,47,17,6,21,3,1,10,75,2,0,52,1,0
401112161,2019,5,regular,,False,True,71048,3936,away_records,84,Indiana,Big Ten,31,False,7,7,3,14,-9,3,1,4,134,37,37,28,28,5,6,127,Michigan State,Big Ten,40,True,7,14,0,19,9,3,1,4,117,35,35,19,28,6,5,78,3,1,44,4,1
401112162,2019,7,regular,,False,True,37055,3830,home_records,84,Indiana,Big Ten,35,True,21,0,14,0,35,3,2,5,165,44,44,31,42,5,6,164,Rutgers,Big Ten,0,False,0,0,0,0,-35,1,4,5,71,14,44,3,10,1,10,118,6,2,181,7,4
401112163,2019,8,regular,,False,True,32606,3665,away_records,84,Indiana,Big Ten,34,True,10,10,7,3,6,4,2,6,200,65,44,45,42,5,6,120,Maryland,Big Ten,28,False,7,14,7,0,-6,3,3,6,221,83,83,57,23,5,6,118,7,6,146,7,7
401112164,2019,9,regular,,False,True,89317,3834,away_records,84,Indiana,Big Ten,38,True,7,7,15,7,7,5,2,7,234,75,54,52,45,5,6,158,Nebraska,Big Ten,31,False,14,7,3,7,-7,4,3,7,179,41,47,41,53,4,7,146,10,9,193,14,5
401112165,2019,10,regular,,False,True,40924,3830,home_records,84,Indiana,Big Ten,34,True,10,14,7,3,31,6,2,8,272,82,61,67,52,5,6,77,Northwestern,Big Ten,3,False,3,3,0,0,-31,1,6,7,75,16,12,14,33,8,4,177,14,12,171,20,6
401112166,2019,12,regular,,False,True,106323,3632,away_records,84,Indiana,Big Ten,27,False,0,0,3,10,-7,7,2,9,306,92,75,74,55,5,6,213,Penn State,Big Ten,34,True,17,3,7,7,7,8,1,9,334,110,96,72,73,8,3,180,15,18,108,26,10
401112167,2019,13,regular,,False,True,43671,3830,home_records,84,Indiana,Big Ten,14,False,7,7,0,0,-25,7,3,10,333,92,75,77,65,5,6,130,Michigan,Big Ten,39,True,14,14,18,0,25,8,2,10,330,72,86,73,89,10,1,214,23,19,164,28,16
401112168,2019,14,regular,,False,True,55338,3907,away_records,84,Indiana,Big Ten,44,True,14,14,7,3,3,7,4,11,347,99,82,77,65,5,6,2509,Purdue,Big Ten,41,False,0,10,7,14,-3,4,7,11,269,75,97,55,78,5,6,253,31,21,323,31,22
401112436,2019,1,regular,,False,False,58187,3873,away_records,87,Notre Dame,FBS Independents,35,True,7,7,7,7,18,0,0,0,0,0,0,0,0,11,0,97,Louisville,ACC,17,False,14,0,0,3,-18,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0
401114336,2019,3,regular,,False,False,77622,3855,home_records,87,Notre Dame,FBS Independents,66,True,7,31,14,14,52,1,0,1,35,7,7,7,7,11,0,167,New Mexico,Mountain West,14,False,7,7,0,7,-52,1,0,1,39,13,9,10,7,3,8,17,0,0,31,0,0
401110800,2019,4,regular,,False,False,93246,3917,away_records,87,Notre Dame,FBS Independents,17,False,10,10,0,7,-6,2,0,2,101,14,38,21,21,11,0,61,Georgia,SEC,23,True,0,7,6,10,6,3,0,3,148,27,63,24,27,11,1,31,1,0,23,1,1
401112472,2019,5,regular,,False,False,77622,3855,home_records,87,Notre Dame,FBS Independents,35,True,14,0,14,7,15,2,1,3,118,24,48,21,28,11,0,258,Virginia,ACC,20,False,10,10,0,3,-15,4,0,4,141,27,31,24,52,7,4,54,4,0,72,2,2
401114337,2019,6,regular,,False,False,77622,3855,home_records,87,Notre Dame,FBS Independents,52,True,21,14,10,7,52,3,1,4,153,38,48,35,35,11,0,189,Bowling Green,Mid-American,0,False,0,0,0,0,-52,1,3,4,73,20,17,7,22,3,8,74,8,0,152,3,3
401114222,2019,7,regular,,False,False,77622,3855,home_records,87,Notre Dame,FBS Independents,30,True,0,17,3,10,3,4,1,5,205,59,62,45,42,11,0,30,USC,Pac-12,27,False,0,0,10,14,-3,3,2,5,147,48,41,35,33,5,6,74,9,3,124,8,2
401112227,2019,9,regular,,False,False,111909,3558,away_records,87,Notre Dame,FBS Independents,14,False,0,0,7,7,-31,5,1,6,235,59,79,48,52,11,0,130,Michigan,Big Ten,45,True,3,14,7,21,31,5,2,7,203,62,48,42,48,10,1,101,12,5,133,16,5
401112501,2019,10,regular,,False,False,77622,3855,home_records,87,Notre Dame,FBS Independents,21,True,7,7,0,7,1,5,2,7,249,59,79,55,59,11,0,259,Virginia Tech,ACC,20,False,7,7,3,3,-1,5,2,7,212,47,42,42,55,5,6,146,17,7,207,8,8
401111654,2019,11,regular,,False,False,40004,3982,away_records,87,Notre Dame,FBS Independents,38,True,7,7,7,10,31,6,2,8,270,66,86,55,66,11,0,150,Duke,ACC,7,False,0,7,0,0,-31,4,4,8,236,61,90,61,48,7,4,166,22,9,207,14,14
401114338,2019,12,regular,,False,False,74080,3855,home_records,87,Notre Dame,FBS Independents,52,True,14,24,7,7,32,7,2,9,308,73,93,62,76,11,0,2426,Navy,American Athletic,20,False,3,3,7,10,-32,7,1,8,321,94,108,49,78,3,9,173,26,13,145,19,16
401112514,2019,13,regular,,False,False,71827,3855,home_records,87,Notre Dame,FBS Independents,40,True,3,13,17,7,33,8,2,10,360,87,117,69,83,11,0,103,Boston College,ACC,7,False,7,7,0,0,-33,5,5,10,338,125,149,38,68,7,4,193,33,14,321,26,16
401114212,2019,14,regular,,False,False,37391,3940,away_records,87,Notre Dame,FBS Independents,45,True,14,14,7,17,21,9,2,11,400,90,130,86,90,11,0,24,Stanford,Pac-12,24,False,10,7,0,7,-21,4,7,11,236,67,84,39,59,7,4,200,38,19,313,27,28
401110776,2019,2,regular,,False,False,92746,3917,away_records,93,Murray State,,17,False,0,0,10,0,-46,0,0,0,0,0,0,0,0,0,0,61,Georgia,SEC,63,True,7,35,7,14,46,1,0,1,30,7,7,3,6,11,1,0,0,0,6,0,0
401119265,2019,3,regular,,False,False,25361,3739,away_records,93,Murray State,,0,False,0,0,0,0,-45,0,1,1,17,0,0,10,0,0,0,2649,Toledo,Mid-American,45,True,3,14,21,7,45,0,1,1,24,7,7,3,7,6,5,63,1,0,38,0,0
401110724,2019,1,regular,,False,False,54610,3683,home_records,96,Kentucky,SEC,38,True,0,14,10,14,14,0,0,0,0,0,0,0,0,8,3,2649,Toledo,Mid-American,24,False,7,7,3,7,-14,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
401110777,2019,2,regular,,False,False,55240,3683,home_records,96,Kentucky,SEC,38,True,14,3,7,14,21,1,0,1,38,0,14,10,14,8,3,2199,Eastern Michigan,Mid-American,17,False,3,3,7,7,-21,1,0,1,30,7,7,16,7,6,5,24,0,0,23,0,0
401110789,2019,3,regular,,False,True,63076,3683,home_records,96,Kentucky,SEC,21,False,0,14,7,0,-8,2,0,2,76,14,17,17,28,8,3,57,Florida,SEC,29,True,0,0,3,19,8,2,0,2,69,10,14,24,21,8,3,41,1,0,20,0,0
401110802,2019,4,regular,,False,True,54556,3693,away_records,96,Kentucky,SEC,13,False,0,0,7,3,-15,2,1,3,97,14,31,24,28,8,3,344,Mississippi State,SEC,28,True,7,14,0,7,15,2,1,3,100,21,42,21,23,7,4,70,3,0,74,3,0
401110810,2019,5,regular,,False,True,80828,3994,away_records,96,Kentucky,SEC,7,False,0,0,0,7,-17,2,2,4,110,14,31,31,31,8,3,2579,South Carolina,SEC,24,True,7,3,7,7,17,1,3,4,129,41,33,24,31,6,5,98,5,1,115,4,1
401110818,2019,7,regular,,False,True,57060,3683,home_records,96,Kentucky,SEC,24,True,0,7,10,7,4,2,3,5,117,14,31,31,38,8,3,8,Arkansas,SEC,20,False,6,6,0,7,-4,2,3,5,143,44,23,24,55,2,9,122,6,4,140,4,5
401110826,2019,8,regular,,False,True,92746,3917,away_records,96,Kentucky,SEC,0,False,0,0,0,0,-21,3,3,6,141,14,38,41,45,8,3,61,Georgia,SEC,21,True,0,0,14,7,21,5,1,6,231,46,93,33,58,11,1,142,8,7,74,6,7
401110832,2019,9,regular,,False,True,48446,3683,home_records,96,Kentucky,SEC,29,True,0,22,0,7,22,3,4,7,141,14,38,41,45,8,3,142,Missouri,SEC,7,False,0,0,7,0,-22,5,2,7,247,78,81,54,30,7,4,163,13,8,116,8,12
401110846,2019,11,regular,,False,True,56760,3683,home_records,96,Kentucky,SEC,13,False,13,0,0,0,-4,4,4,8,170,14,60,41,52,8,3,2633,Tennessee,SEC,17,True,3,3,14,0,4,4,5,9,222,68,70,40,30,5,6,170,18,10,217,25,8
401110854,2019,12,regular,,False,True,23288,3973,away_records,96,Kentucky,SEC,38,True,21,21,14,0,24,4,5,9,183,27,60,41,52,8,3,238,Vanderbilt,SEC,14,False,14,0,0,0,-24,2,7,9,136,37,42,21,31,5,6,187,22,15,315,22,18
401110858,2019,13,regular,,False,False,41495,3683,home_records,96,Kentucky,SEC,50,True,16,13,7,14,43,5,5,10,221,48,81,55,52,8,3,2630,UT Martin,,7,False,0,0,0,7,-43,0,1,1,0,0,0,0,0,0,1,201,24,22,45,1,0
401110868,2019,14,regular,,False,False,48336,3683,home_records,96,Kentucky,SEC,45,True,7,10,14,14,32,6,5,11,271,64,94,62,66,8,3,97,Louisville,ACC,13,False,7,7,0,0,-32,7,4,11,379,125,79,103,92,2,9,208,24,23,361,34,22
401112436,2019,1,regular,,False,False,58187,3873,home_records,97,Louisville,ACC,17,False,14,0,0,3,-18,0,0,0,0,0,0,0,0,2,9,87,Notre Dame,FBS Independents,35,True,7,7,7,7,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
401112442,2019,2,regular,,False,False,48808,3873,home_records,97,Louisville,ACC,42,True,14,0,14,14,42,0,1,1,17,14,0,0,3,2,9,2198,Eastern Kentucky,,0,False,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0
401112453,2019,3,regular,,True,False,22665,3810,away_records,97,Louisville,ACC,38,True,24,24,7,0,17,1,1,2,59,28,0,14,17,2,9,98,Western Kentucky,Conference USA,21,False,0,7,7,7,-17,1,1,2,48,21,14,10,3,2,9,35,0,0,49,0,1
401112457,2019,4,regular,,False,True,46530,3697,away_records,97,Louisville,ACC,24,False,7,7,10,7,-11,2,1,3,97,52,24,21,17,2,9,52,Florida State,ACC,35,True,21,0,0,14,11,1,2,3,100,49,34,3,21,5,6,56,1,1,111,3,0
401112473,2019,6,regular,,False,True,46007,3873,home_records,97,Louisville,ACC,41,True,14,14,3,10,2,2,2,4,121,59,31,31,24,2,9,103,Boston College,ACC,39,False,15,15,7,10,-2,3,2,5,158,55,69,17,20,7,4,91,2,3,132,6,2
401112481,2019,7,regular,,False,True,24434,3630,away_records,97,Louisville,ACC,62,True,10,10,14,17,3,3,2,5,162,73,45,34,34,2,9,154,Wake Forest,ACC,59,False,7,14,10,28,-3,5,0,5,179,48,52,41,31,5,6,130,5,5,105,5,2
401112485,2019,8,regular,,False,True,51015,3873,home_records,97,Louisville,ACC,10,False,0,3,0,7,-35,4,2,6,224,83,55,48,51,2,9,228,Clemson,ACC,45,True,14,14,7,21,35,6,0,6,235,62,83,52,41,12,0,189,10,5,74,9,6
401112493,2019,9,regular,,False,True,48689,3873,home_records,97,Louisville,ACC,28,True,7,0,7,14,7,4,3,7,234,83,58,48,58,2,9,258,Virginia,ACC,21,False,7,7,0,7,-7,5,2,7,218,40,61,48,68,7,4,234,16,5,138,10,8
401112505,2019,11,regular,,False,True,53111,3948,away_records,97,Louisville,ACC,27,False,7,7,7,6,-25,5,3,8,262,90,58,55,72,2,9,2390,Miami,ACC,52,True,21,14,17,0,25,5,4,9,241,72,72,34,84,6,5,255,21,7,165,19,15
401112512,2019,12,regular,,False,True,54089,3670,away_records,97,Louisville,ACC,34,True,7,7,20,7,14,5,4,9,289,97,65,62,78,2,9,152,NC State,ACC,20,False,0,10,0,10,-14,4,5,9,209,55,85,47,48,8,3,307,26,11,258,25,11
401112516,2019,13,regular,,False,True,46769,3873,home_records,97,Louisville,ACC,56,True,21,7,21,7,22,6,4,10,323,104,72,82,85,2,9,183,Syracuse,ACC,34,False,7,7,17,7,-22,4,6,10,266,67,45,76,70,8,3,327,30,16,282,23,19
401110868,2019,14,regular,,False,False,48336,3683,away_records,97,Louisville,ACC,13,False,7,7,0,0,-32,7,4,11,379,125,79,103,92,2,9,96,Kentucky,SEC,45,True,7,10,14,14,32,6,5,11,271,64,94,62,66,8,3,361,34,22,208,24,23
401114246,2019,1,regular,,False,False,17120,3796,home_records,98,Western Kentucky,Conference USA,28,False,14,7,7,0,-7,0,0,0,0,0,0,0,0,2,9,2110,Central Arkansas,,35,True,14,14,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401114248,2019,2,regular,,False,True,13311,218,away_records,98,Western Kentucky,Conference USA,20,True,7,7,3,3,6,0,1,1,28,14,7,7,0,2,9,2229,Florida International,Conference USA,14,False,7,0,7,0,-6,0,1,1,14,7,7,7,0,8,3,35,0,0,42,0,0
