id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,opp_team_avg_points,opp_team_avg_point_q1,opp_team_avg_point_q2,opp_team_avg_point_q3,opp_team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_avg_points_allowed,opp_team_opp_wins,opp_team_opp_loses
302542567,2010,2,regular,,False,True,0,3735,away_records,5,UAB,Conference USA,7,False,0,0,0,0,-21,0,1,1,31,14,7,7,3,5,4,,,,,,2567,SMU,Conference USA,28,True,0,14,7,7,21,0,1,1,27,7,7,10,10,0,0,,,,,,32,,0,0,35,,0,0
302610005,2010,3,regular,,False,False,0,3803,home_records,5,UAB,Conference USA,34,True,0,7,6,21,1,0,2,2,38,14,7,7,3,5,4,31,14,7,7,3,2653,Troy,Sun Belt,33,False,14,14,3,7,-1,1,1,2,68,31,34,13,11,3,2,30,7,10,10,3,60,32,0,1,68,27,1,0
302682633,2010,4,regular,,False,False,0,3853,away_records,5,UAB,Conference USA,29,False,0,0,8,8,-3,1,2,3,72,14,14,13,24,5,4,19,7,4,4,2,2633,Tennessee,SEC,32,True,14,9,0,0,3,1,2,3,80,22,14,30,14,0,1,32,10,7,12,4,93,30,1,2,79,24,3,0
302792116,2010,6,regular,,False,True,0,3652,away_records,5,UAB,Conference USA,7,False,0,0,7,0,-35,1,3,4,101,14,14,21,32,5,4,24,5,5,4,8,2116,UCF,Conference USA,42,True,7,14,7,14,35,2,2,4,96,21,24,7,41,0,0,28,7,8,2,12,125,31,2,4,62,15,5,1
302890005,2010,7,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,21,True,0,0,7,14,15,1,4,5,108,14,14,28,32,5,4,25,4,4,5,8,2638,UTEP,Conference USA,6,False,3,3,3,0,-15,5,1,6,195,43,51,63,30,6,4,30,7,6,11,5,167,31,4,6,131,21,3,11
302960344,2010,8,regular,,False,False,0,3693,away_records,5,UAB,Conference USA,24,False,7,7,7,7,-5,2,4,6,129,14,14,35,46,5,4,22,3,3,6,6,344,Mississippi State,SEC,29,True,7,3,10,9,5,5,2,7,200,45,45,42,45,0,0,32,8,8,7,8,173,33,9,7,112,18,11,5
303032572,2010,9,regular,,False,True,0,3815,away_records,5,UAB,Conference USA,50,True,7,7,7,14,1,2,5,7,153,21,21,42,53,5,4,22,2,2,6,8,2572,Southern Mississippi,Conference USA,49,False,3,3,15,14,-1,5,2,7,216,68,52,42,41,0,0,29,10,8,7,5,202,29,14,9,155,23,6,13
303100005,2010,10,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,17,False,7,7,0,3,-14,3,5,8,203,28,28,49,67,5,4,22,3,3,6,8,276,Marshall,Conference USA,31,True,3,3,0,14,14,2,6,8,136,42,41,31,33,2,3,17,5,6,4,3,251,29,19,11,261,31,17,12
303150005,2010,11,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,42,False,7,14,14,7,-12,3,6,9,220,35,35,49,70,5,4,25,4,4,6,8,151,East Carolina,Conference USA,54,True,17,17,3,27,12,5,4,9,328,125,82,65,71,2,8,37,14,9,7,8,282,31,21,17,372,37,21,17
303240005,2010,12,regular,,False,True,0,3803,home_records,5,UAB,Conference USA,31,True,14,10,0,7,16,3,7,10,262,42,49,63,77,5,4,24,4,4,5,8,235,Memphis,Conference USA,15,False,6,6,6,0,-16,1,9,10,141,36,38,17,54,0,0,14,4,4,2,6,336,31,26,21,410,42,21,23
303310242,2010,13,regular,,False,True,0,3895,away_records,5,UAB,Conference USA,23,False,7,7,3,6,-5,4,7,11,293,56,59,63,84,5,4,26,4,5,6,8,242,Rice,Conference USA,28,True,7,7,0,14,5,3,8,11,316,57,71,64,111,2,6,25,4,5,5,10,351,34,27,30,439,40,31,22
302470008,2010,1,regular,,False,False,0,3887,home_records,8,Arkansas,SEC,44,True,0,23,21,0,41,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,2635,Tennessee Tech,,3,False,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302542433,2010,2,regular,,True,False,0,,away_records,8,Arkansas,SEC,31,True,0,0,7,17,24,1,0,1,44,0,23,21,0,4,6,,,,,,2433,Louisiana Monroe,Sun Belt,7,False,0,0,0,7,-24,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,,0,0,0,0,0,0
302610061,2010,3,regular,,False,True,0,3917,away_records,8,Arkansas,SEC,31,True,10,10,7,7,7,2,0,2,75,0,23,28,17,4,6,44,0,23,21,0,61,Georgia,SEC,24,False,7,0,3,14,-7,1,1,2,61,7,24,20,7,3,6,55,7,24,17,7,10,3,0,0,24,7,1,0
302680008,2010,4,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,20,False,10,7,3,0,-4,3,0,3,106,10,33,35,24,4,6,38,0,12,14,9,333,Alabama,SEC,24,True,0,0,7,10,4,3,0,3,134,38,44,20,21,0,0,36,11,14,5,7,34,5,1,1,19,3,2,1
302820245,2010,6,regular,,True,False,0,,away_records,8,Arkansas,SEC,24,True,7,7,3,0,7,3,1,4,126,20,40,38,24,4,6,35,3,11,12,8,245,Texas A&M,Big 12,17,False,7,7,3,0,-7,3,1,4,158,21,40,38,52,2,2,41,5,11,13,13,58,11,4,1,81,14,4,1
302890002,2010,7,regular,,False,True,0,3785,away_records,8,Arkansas,SEC,43,False,14,14,14,8,-22,4,1,5,150,27,47,41,24,4,6,32,5,10,10,6,2,Auburn,SEC,65,True,7,20,10,28,22,6,0,6,220,65,72,45,41,0,0,37,10,11,9,7,75,15,7,2,128,19,10,4
302960008,2010,8,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,38,True,14,7,3,14,14,4,2,6,193,41,61,55,32,4,6,30,5,9,8,5,145,Ole Miss,SEC,24,False,3,3,7,14,-14,3,3,6,196,48,64,42,27,5,4,37,9,12,7,5,140,15,13,2,186,27,11,4
303030008,2010,9,regular,,False,True,0,3887,home_records,8,Arkansas,SEC,49,True,6,26,3,14,35,5,2,7,231,55,68,58,46,4,6,32,7,10,9,5,238,Vanderbilt,SEC,14,False,0,0,0,0,-35,2,5,7,132,42,75,30,20,0,0,21,7,11,5,3,164,23,16,5,174,26,10,14
303102579,2010,10,regular,,False,True,0,3994,away_records,8,Arkansas,SEC,41,True,17,17,10,7,21,6,2,8,280,61,94,61,60,4,6,33,8,10,8,7,2579,South Carolina,SEC,20,False,7,3,0,10,-21,6,2,8,245,69,75,55,45,2,7,30,10,9,6,4,178,23,18,10,156,19,16,12
303170008,2010,11,regular,,False,False,0,3887,home_records,8,Arkansas,SEC,58,True,21,14,14,9,37,7,2,9,321,78,111,71,67,4,6,35,8,12,8,8,2638,UTEP,Conference USA,21,False,0,0,0,7,-37,6,4,10,265,66,71,76,50,6,4,26,6,7,8,5,198,22,24,12,216,22,12,29
303240344,2010,12,regular,,False,True,0,3693,away_records,8,Arkansas,SEC,38,True,3,3,7,7,7,8,2,10,379,99,125,85,76,4,6,36,9,12,8,7,344,Mississippi State,SEC,31,False,7,14,0,10,-7,7,3,10,263,62,55,52,68,0,0,28,7,6,6,7,219,22,30,16,183,17,24,15
303310008,2010,13,regular,,False,True,0,,home_records,8,Arkansas,SEC,31,True,7,14,0,10,8,9,2,11,417,102,128,92,83,4,6,38,10,13,9,8,99,LSU,SEC,23,False,14,14,6,3,-8,10,1,11,322,107,105,51,103,4,6,28,10,10,5,8,250,22,37,19,182,15,32,18
302470009,2010,1,regular,,False,False,0,3947,home_records,9,Arizona State,Pac-10,54,True,16,14,14,10,45,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2502,Portland State,,9,False,3,3,3,0,-45,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
302540009,2010,2,regular,,False,False,0,3947,home_records,9,Arizona State,Pac-10,41,True,7,10,10,14,21,1,0,1,54,16,14,14,10,3,6,,,,,,2464,Northern Arizona,,20,False,7,7,10,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,0,0,0,0,0,0
302610275,2010,3,regular,,False,True,0,347,away_records,9,Arizona State,Pac-10,19,False,3,3,3,6,-1,2,0,2,95,23,24,24,24,3,6,54,16,14,14,10,275,Wisconsin,Big Ten,20,True,3,10,7,0,1,2,0,2,68,10,13,27,7,1,2,41,3,3,24,0,29,9,0,0,35,21,0,1
302680009,2010,4,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-10,31,False,7,17,7,0,-11,2,1,3,114,26,27,27,30,3,6,48,12,12,12,12,2483,Oregon,Pac-10,42,True,14,14,14,0,11,3,0,3,189,59,65,44,28,0,0,60,19,21,10,14,49,15,2,0,13,13,1,1
302750204,2010,5,regular,,False,True,0,3893,away_records,9,Arizona State,Pac-10,28,False,7,7,3,11,-3,2,2,4,145,33,44,34,30,3,6,38,9,9,9,10,204,Oregon State,Pac-10,31,True,10,14,0,7,3,1,2,3,80,17,24,35,0,6,1,28,7,11,11,0,91,16,5,0,95,29,3,1
302820264,2010,6,regular,,False,True,0,3765,away_records,9,Arizona State,Pac-10,24,True,7,7,0,3,10,2,3,5,173,40,51,37,41,3,6,36,8,11,9,8,264,Washington,Pac-10,14,False,7,0,0,7,-10,2,2,4,111,37,44,24,23,4,6,26,7,9,7,5,122,23,6,2,130,25,7,0
302960025,2010,8,regular,,False,True,0,3831,away_records,9,Arizona State,Pac-10,17,False,0,0,7,7,-33,3,3,6,197,47,58,37,44,3,6,35,8,10,7,8,25,California,Pac-10,50,True,10,16,14,10,33,3,3,6,193,48,72,31,48,3,2,36,10,14,5,8,136,24,8,4,127,13,13,4
303030009,2010,9,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-10,42,True,14,14,7,7,42,3,4,7,214,47,58,44,51,3,6,33,8,10,6,7,265,Washington State,Pac-10,0,False,0,0,0,0,-42,1,7,8,163,59,54,27,54,3,0,19,7,7,4,5,186,23,11,7,319,47,20,5
303100030,2010,10,regular,,False,True,0,477,away_records,9,Arizona State,Pac-10,33,False,0,0,14,12,-1,4,4,8,256,61,72,51,58,3,6,31,7,8,6,7,30,USC,Pac-10,34,True,0,14,15,5,1,5,3,8,294,64,96,68,50,3,3,37,8,13,8,7,186,27,12,14,223,24,18,8
303170009,2010,11,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-10,13,False,7,0,6,0,-4,4,5,9,289,61,72,65,70,3,6,32,8,9,6,7,24,Stanford,Pac-10,17,True,0,0,3,7,4,8,1,9,381,92,112,77,78,6,0,42,11,12,8,9,220,23,17,17,187,21,22,15
303300009,2010,13,regular,,False,True,0,3947,home_records,9,Arizona State,Pac-10,55,True,7,14,17,17,21,4,6,10,302,68,72,71,70,3,6,32,7,8,7,8,26,UCLA,Pac-10,34,False,3,3,7,7,-21,4,6,10,194,54,53,59,47,0,3,21,6,6,7,5,237,24,25,18,281,29,28,15
303360012,2010,14,regular,,False,True,0,3619,away_records,9,Arizona State,Pac-10,30,True,3,3,0,14,1,5,6,11,357,75,86,88,87,3,6,30,7,7,7,7,12,Arizona,Pac-10,29,False,0,0,14,6,-1,7,4,11,328,79,105,75,75,1,2,30,7,10,7,7,271,24,29,24,229,18,36,19
302462649,2010,1,regular,,False,False,0,3739,away_records,12,Arizona,Pac-10,41,True,14,14,7,13,39,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2649,Toledo,Mid-American,2,False,0,2,0,0,-39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
302540012,2010,2,regular,,False,False,0,3619,home_records,12,Arizona,Pac-10,52,True,7,17,21,7,46,1,0,1,41,14,14,7,13,1,2,,,,,,2643,The Citadel,,6,False,0,0,3,3,-46,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2,,0,0,0,0,0,0
302610012,2010,3,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,34,True,14,13,0,7,7,2,0,2,93,21,31,28,20,1,2,41,14,14,7,13,2294,Iowa,Big Ten,27,False,7,7,7,13,-7,2,0,2,72,28,28,9,7,0,0,37,21,7,2,7,8,2,0,0,14,7,1,0
302680012,2010,4,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,10,True,0,0,3,7,1,3,0,3,127,35,44,28,27,1,2,47,11,16,14,10,25,California,Pac-10,9,False,6,6,0,3,-1,2,1,3,135,28,52,24,31,3,2,52,11,23,7,12,35,4,2,0,62,5,3,0
302820012,2010,6,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,27,False,7,0,13,7,-2,4,0,4,137,35,44,31,34,1,2,42,12,15,9,9,204,Oregon State,Pac-10,29,True,7,7,6,6,2,2,2,4,111,27,38,35,7,6,1,27,6,8,12,0,44,12,4,1,123,24,5,3
302890265,2010,7,regular,,False,True,0,3820,away_records,12,Arizona,Pac-10,24,True,7,7,7,3,17,4,1,5,164,42,44,44,41,1,2,34,9,11,8,9,265,Washington State,Pac-10,7,False,0,0,7,0,-17,1,5,6,128,52,47,20,33,3,0,21,8,9,3,7,73,11,6,3,257,43,11,3
302960012,2010,8,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,44,True,10,20,7,7,30,5,1,6,188,49,51,51,44,1,2,33,8,9,9,8,264,Washington,Pac-10,14,False,7,7,0,0,-30,3,3,6,160,51,58,24,30,4,6,25,9,9,5,6,80,15,7,8,188,31,12,5
303030026,2010,9,regular,,False,True,0,1056,away_records,12,Arizona,Pac-10,29,True,12,12,7,3,8,6,1,7,232,59,71,58,51,1,2,31,8,9,9,7,26,UCLA,Pac-10,21,False,7,0,7,7,-8,3,4,7,149,40,53,45,37,0,3,23,6,8,7,5,94,13,10,11,214,26,15,5
303100024,2010,10,regular,,False,True,0,3940,away_records,12,Arizona,Pac-10,17,False,3,3,7,7,-25,7,1,8,261,71,83,65,54,1,2,33,8,10,8,7,24,Stanford,Pac-10,42,True,7,14,14,7,25,7,1,8,339,85,98,63,71,6,0,43,10,12,8,10,115,13,13,15,170,24,15,14
303170012,2010,11,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,21,False,0,14,0,7,-3,7,2,9,278,74,86,72,61,1,2,33,9,10,8,7,30,USC,Pac-10,24,True,7,7,3,0,3,6,3,9,328,64,110,83,55,3,3,37,8,12,9,6,157,14,20,16,256,28,22,12
303302483,2010,13,regular,,False,True,0,3626,away_records,12,Arizona,Pac-10,29,False,5,5,3,7,-19,7,3,10,299,74,100,72,68,1,2,31,8,10,8,7,2483,Oregon,Pac-10,48,True,7,7,20,14,19,10,0,10,507,134,178,135,87,0,0,55,14,19,14,10,181,17,26,19,172,18,24,20
303360012,2010,14,regular,,False,True,0,3619,home_records,12,Arizona,Pac-10,29,False,0,0,14,6,-1,7,4,11,328,79,105,75,75,1,2,30,7,10,7,7,9,Arizona State,Pac-10,30,True,3,3,0,14,1,5,6,11,357,75,86,88,87,3,6,30,7,7,7,7,229,18,36,19,271,24,29,24
302750278,2010,5,regular,,False,False,0,3660,away_records,13,Cal Poly,,17,False,14,14,0,0,-21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,278,Fresno State,Western Athletic,38,True,14,7,10,7,21,2,1,3,107,17,31,28,38,5,3,35,7,14,7,12,0,0,0,0,93,13,2,3
302470024,2010,1,regular,,False,False,0,3940,away_records,16,Sacramento State,,17,False,0,0,7,3,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Stanford,Pac-10,52,True,21,17,7,7,35,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302470021,2010,1,regular,,False,False,0,3932,home_records,21,San Diego State,Mountain West,47,True,0,20,10,17,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2447,Nicholls,,0,False,0,0,0,0,-47,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302540166,2010,2,regular,,False,False,0,3601,away_records,21,San Diego State,Mountain West,41,True,10,10,14,14,20,1,0,1,47,0,20,10,17,0,1,,,,,,166,New Mexico State,Western Athletic,21,False,7,0,7,7,-20,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,,0,0,0,0,0,0
302610142,2010,3,regular,,False,False,0,3838,away_records,21,San Diego State,Mountain West,24,False,7,7,0,10,-3,2,0,2,88,10,30,24,31,0,1,47,0,20,10,17,142,Missouri,Big 12,27,True,10,7,3,7,3,2,0,2,73,14,22,24,13,3,3,23,0,3,7,13,21,0,0,0,19,,0,0
302680021,2010,4,regular,,False,False,0,3932,home_records,21,San Diego State,Mountain West,41,True,21,7,10,3,34,2,1,3,112,17,37,24,41,0,1,44,5,15,12,16,328,Utah State,Western Athletic,7,False,0,0,7,0,-34,1,2,3,86,24,30,35,7,2,9,31,9,10,14,4,48,11,2,0,89,48,1,0
302820252,2010,6,regular,,False,True,0,3801,away_records,21,San Diego State,Mountain West,21,False,7,7,7,7,-3,3,1,4,153,38,44,34,44,0,1,37,6,12,8,14,252,BYU,Mountain West,24,True,14,0,3,7,3,1,4,5,76,25,24,17,9,5,3,15,6,5,3,1,55,16,3,2,144,28,6,4
302890021,2010,7,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,27,True,0,10,7,10,2,3,2,5,174,45,51,41,51,0,1,38,10,11,9,11,2005,Air Force,Mountain West,25,False,6,6,6,13,-2,5,1,6,207,49,45,63,54,0,2,32,7,6,8,11,79,14,4,6,109,16,7,7
302960167,2010,8,regular,,False,True,0,3971,away_records,21,San Diego State,Mountain West,30,True,10,10,10,3,10,4,2,6,201,45,61,48,61,0,1,35,9,10,8,10,167,New Mexico,Mountain West,20,False,3,3,7,7,-10,0,6,6,75,24,21,14,9,2,9,12,3,3,3,2,104,16,9,7,279,66,6,8
303032751,2010,9,regular,,False,True,0,3984,away_records,21,San Diego State,Mountain West,48,True,17,17,7,21,10,5,2,7,231,55,71,58,64,0,1,34,8,10,8,10,2751,Wyoming,Mountain West,38,False,0,17,7,14,-10,2,6,8,101,34,41,33,13,0,0,12,3,4,4,1,124,17,9,13,240,31,19,7
303100021,2010,10,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,24,True,0,7,10,7,5,6,2,8,279,72,88,65,85,0,1,33,8,10,8,9,36,Colorado State,Mountain West,19,False,3,3,7,6,-5,3,6,9,169,48,57,29,42,5,0,16,3,6,3,5,162,18,11,19,299,41,19,15
303172628,2010,11,regular,,False,True,0,3616,away_records,21,San Diego State,Mountain West,35,False,0,0,7,14,-5,7,2,9,303,72,95,75,92,0,1,35,9,11,8,11,2628,TCU,Mountain West,40,True,13,21,3,3,5,10,0,10,414,107,117,86,101,0,0,41,12,13,8,10,181,20,14,25,85,10,23,20
303240021,2010,12,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,34,False,14,13,7,0,-4,7,3,10,338,72,95,82,106,0,1,34,8,11,8,10,254,Utah,Mountain West,38,True,21,21,0,14,4,8,2,10,372,85,141,111,66,0,0,41,9,16,12,7,221,20,24,25,188,18,26,24
303310021,2010,13,regular,,False,True,0,3932,home_records,21,San Diego State,Mountain West,48,True,17,14,17,0,34,7,4,11,372,86,108,89,106,0,1,34,7,10,8,11,2439,UNLV,Mountain West,14,False,0,0,0,7,-34,2,9,11,204,49,65,37,54,0,9,18,4,6,3,5,259,22,32,27,409,34,30,27
302470333,2010,1,regular,,False,False,0,3657,away_records,23,San José State,Western Athletic,3,False,0,0,0,0,-45,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,333,Alabama,SEC,48,True,14,17,10,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302540275,2010,2,regular,,False,False,0,347,away_records,23,San José State,Western Athletic,14,False,0,0,7,7,-13,0,1,1,3,0,0,0,0,4,3,,,,,,275,Wisconsin,Big Ten,27,True,7,10,3,7,13,1,0,1,41,3,3,24,0,1,2,,,,,,48,,0,0,21,,0,0
302610023,2010,3,regular,,False,False,0,3935,home_records,23,San José State,Western Athletic,16,True,3,7,0,6,5,0,2,2,17,0,0,7,7,4,3,3,0,0,0,0,253,Southern Utah,,11,False,5,5,6,0,-5,0,1,1,20,3,3,0,10,9,1,,,,,,75,48,1,0,28,,0,0
302680254,2010,4,regular,,False,False,0,587,away_records,23,San José State,Western Athletic,3,False,0,0,0,0,-53,1,2,3,33,3,7,7,13,4,3,9,0,0,4,4,254,Utah,Mountain West,56,True,7,28,7,14,53,3,0,3,121,17,42,45,21,0,0,33,2,14,9,7,86,38,1,1,48,17,0,3
302750023,2010,5,regular,,False,False,0,3935,home_records,23,San José State,Western Athletic,13,False,10,3,0,0,-1,1,3,4,36,3,7,7,13,4,3,11,1,2,2,4,302,UC Davis,,14,True,0,0,14,0,1,0,1,1,3,0,0,3,0,0,0,,,,,,142,29,4,1,52,,0,0
302822440,2010,6,regular,,False,True,0,3816,away_records,23,San José State,Western Athletic,13,False,3,3,0,0,-22,1,4,5,49,13,10,7,13,4,3,9,1,2,2,3,2440,Nevada,Western Athletic,35,True,14,7,7,7,22,5,0,5,223,76,72,38,47,0,5,45,14,13,7,10,156,36,4,2,100,19,4,6
302890023,2010,7,regular,,False,True,0,3935,home_records,23,San José State,Western Athletic,0,False,0,0,0,0,-48,1,5,6,62,16,13,7,13,4,3,10,3,2,1,3,68,Boise State,Western Athletic,48,True,20,20,7,0,48,5,0,5,237,56,72,58,27,8,2,45,10,13,9,7,191,31,9,2,74,12,5,7
