_season,_player_id,_player,_team,_conference,_category,_stat_type,_stat,discriminator
,500554,Tanner Price,Wake Forest,ACC,rushing,CAR,75.0,
,480361,Trevor Kohl,Arizona State,Pac-10,receiving,REC,2.0,
,501010,Bobby Zalud,Arkansas State,Sun Belt,kicking,FGM,6.0,
,187801,Dan Hutchins,Pittsburgh,Big East,kicking,FGM,18.0,
,246281,Shane Austin,Hawai'i,Western Athletic,passing,YDS,258.0,
,190730,John Mosure,Colorado State,Mountain West,rushing,TD,1.0,
,503835,Chas Dodd,Rutgers,Big East,rushing,YDS,-253.0,
,183226,Vidal Hazelton,Cincinnati,Big East,kickReturns,YDS,41.0,
,383475,Albert Williams,Tulane,Conference USA,receiving,TD,0.0,
,504705,Kyle Middlebrooks,Arizona State,Pac-10,receiving,YDS,86.0,
,232547,Kyle Efaw,Boise State,Western Athletic,receiving,TD,5.0,
,482437,Billy Foster,Memphis,Conference USA,kickReturns,TD,0.0,
,186403,Andrew Preston,San Diego State,Mountain West,interceptions,AVG,23.0,
,382772,Kenny Miles,South Carolina,SEC,rushing,YPC,3.8,
,378652,Austin Hudson,UCF,Conference USA,puntReturns,LONG,2.0,
,482340,Shaky Smithson,Utah,Mountain West,kickReturns,NO,21.0,
,236484,Domonic Cook,Buffalo,Mid-American,interceptions,AVG,5.5,
,501517,Marcus Lattimore,South Carolina,SEC,rushing,TD,17.0,
,500554,Tanner Price,Wake Forest,ACC,passing,YDS,1349.0,
,482453,Mohammed Seisay,Memphis,Conference USA,puntReturns,AVG,-1.0,
,480588,Benny Cunningham,Middle Tennessee,Sun Belt,rushing,TD,4.0,
,500361,Josh Bellamy,Louisville,Big East,rushing,LONG,12.0,
,382925,Dexter Haynes,Western Kentucky,Sun Belt,receiving,YDS,200.0,
,480756,Greg Reid,Florida State,ACC,puntReturns,AVG,7.3,
,380077,Justin Blackmon,Oklahoma State,Big 12,rushing,CAR,4.0,
,236013,Denarius Moore,Tennessee,SEC,rushing,CAR,7.0,
,480730,Josh Gordon,Baylor,Big 12,kickReturns,AVG,24.7,
,236864,Derek Good,Colorado State,Mountain West,rushing,TD,0.0,
,377869,Marquan Jones,Clemson,ACC,kickReturns,NO,4.0,
,503737,Jacob Schum,Buffalo,Mid-American,rushing,CAR,1.0,
,484057,Shavodrick Beaver,Tulsa,Conference USA,passing,INT,1.0,
,480735,Willie Jefferson,Baylor,Big 12,receiving,YPR,43.0,
,187931,Josh LeDuc,Eastern Michigan,Mid-American,passing,PCT,1.0,
,187965,Christian Ramirez,UCLA,Pac-10,puntReturns,YDS,13.0,
,385063,James Hamilton,North Texas,Sun Belt,receiving,YPR,1.6,
,504329,Da'Rick Rogers,Tennessee,SEC,receiving,REC,11.0,
,189711,Jason Williams,UTEP,Conference USA,passing,TD,0.0,
,189907,Frantrell Forrest,UAB,Conference USA,rushing,TD,0.0,
,504055,Nick Tinker,Alabama,SEC,rushing,CAR,4.0,
,238159,Aldrick Robinson,SMU,Conference USA,receiving,YPR,20.0,
,380112,D.J. Monroe,Texas,Big 12,kickReturns,YDS,430.0,
,480413,Nathan Scheelhaase,Illinois,Big Ten,passing,YPA,6.9,
,189563,Darrell Davis,NC State,ACC,receiving,TD,3.0,
,505022,Ray Holley,Louisiana Tech,Western Athletic,passing,YDS,0.0,
,382076,Daniel Brown,Louisville,Big East,rushing,TD,0.0,
,385667,Colby Cameron,Louisiana Tech,Western Athletic,rushing,YDS,45.0,
,381922,Keshawn Martin,Michigan State,Big Ten,kickReturns,NO,20.0,
,190723,Tyson Liggett,Colorado State,Mountain West,puntReturns,TD,0.0,
,481394,Phillip Butterfield,Arkansas State,Sun Belt,receiving,TD,1.0,
,378390,Cory Sykes,Ball State,Mid-American,kickReturns,AVG,18.3,
,378439,Nate Burney,Akron,Mid-American,puntReturns,NO,5.0,
,384901,Devon Lewis-Buchanan,Louisiana,Sun Belt,interceptions,YDS,29.0,
,238304,Taiwan Easterling,Florida State,ACC,rushing,TD,0.0,
,191038,Tyler Albrecht,Louisiana,Sun Belt,kicking,LONG,27.0,
,488961,Malcolm Willis,Penn State,Big Ten,kickReturns,YDS,62.0,
,189798,Josh Fussell,New Mexico,Mountain West,receiving,TD,0.0,
,381532,Trevor Graham,NC State,ACC,kickReturns,YDS,565.0,
,245242,Theo Smith,Louisiana Monroe,Sun Belt,interceptions,TD,0.0,
,501848,Quincy Enunwa,Nebraska,Big 12,receiving,YDS,10.0,
,382108,Jarred Holley,Pittsburgh,Big East,puntReturns,LONG,0.0,
,380362,Rodney Stewart,Colorado,Big 12,rushing,LONG,65.0,
,377709,Marty Stoner,NC State,ACC,receiving,REC,1.0,
,236500,Joe Jones,Temple,Mid-American,receiving,TD,0.0,
,501550,Keenan Allen,California,Pac-10,kickReturns,AVG,22.6,
,488429,Devon Smith,Penn State,Big Ten,rushing,TD,0.0,
,237079,Loyce Means,Houston,Conference USA,interceptions,INT,3.0,
,382866,Richard Kent,Vanderbilt,SEC,rushing,TD,0.0,
,381604,Jeremy Ebert,Northwestern,Big Ten,passing,COMPLETIONS,2.0,
,482099,Spencer Keith,Kent State,Mid-American,punting,LONG,40.0,
,183627,Kendric Burney,North Carolina,ACC,puntReturns,LONG,12.0,
,505235,Ryan Downing,North Texas,Sun Belt,interceptions,YDS,0.0,
,187132,Conroy Black,Utah,Mountain West,interceptions,AVG,0.0,
,485837,Matt Nelson,Louisiana Tech,Western Athletic,kicking,PTS,79.0,
,482277,Ryan Balentine,Southern Mississippi,Conference USA,passing,INT,1.0,
,482574,Stepfan Taylor,Stanford,Pac-10,rushing,LONG,62.0,
,504152,Jewell Ratliff,Kentucky,SEC,kickReturns,NO,1.0,
,484100,Robbie Rouse,Fresno State,Western Athletic,rushing,TD,8.0,
,480783,D.J. Beshears,Kansas,Big 12,rushing,YPC,3.9,
,379066,Jonathan Baldwin,Pittsburgh,Big East,receiving,REC,53.0,
,504580,Tracy Woods,Miami (OH),Mid-American,receiving,YDS,151.0,
,237263,Jerrel Jernigan,Troy,Sun Belt,passing,PCT,0.857,
,241117,Breece Johnson,North Texas,Sun Belt,receiving,TD,0.0,
,381942,David Schwerman,Minnesota,Big Ten,punting,In 20,0.0,
,238203,Marcus Gilchrist,Clemson,ACC,kickReturns,TD,0.0,
,501571,Logan Kilgore,Middle Tennessee,Sun Belt,rushing,YDS,12.0,
,382737,Kendrick Cook,Mississippi State,SEC,receiving,YDS,12.0,
,232492,Reece Hall,Wyoming,Mountain West,kickReturns,AVG,13.0,
,237755,Kelmetrus Wylie,Connecticut,Big East,rushing,YPC,4.5,
,503041,Reggie Dunn,Utah,Mountain West,receiving,REC,4.0,
,480743,Jerod Monk,Baylor,Big 12,receiving,YPR,8.6,
,481336,Vernon Wolfe,Louisiana,Sun Belt,kickReturns,TD,0.0,
,380362,Rodney Stewart,Colorado,Big 12,rushing,TD,10.0,
,189283,Derek Rich,Georgia,SEC,receiving,LONG,19.0,
,500428,Dareyon Chance,Western Michigan,Mid-American,receiving,REC,4.0,
,189680,Derrvin Speight,Utah State,Western Athletic,receiving,YDS,135.0,
,237623,Orkeys Auriene,Louisiana,Sun Belt,puntReturns,AVG,2.3,
,379067,Michael Floyd,Notre Dame,FBS Independents,rushing,TD,0.0,
,183218,Antwine Perez,Maryland,ACC,interceptions,INT,3.0,
,189397,Andre Phillip Smith,Virginia Tech,ACC,receiving,TD,5.0,
,236441,Derrick Locke,Kentucky,SEC,rushing,LONG,83.0,
,383378,Bryce Beall,Houston,Conference USA,rushing,CAR,163.0,
,501535,Kenny Shaw,Florida State,ACC,receiving,YDS,36.0,
,236459,Ed Young,Buffalo,Mid-American,kickReturns,YDS,171.0,
,481236,Julian Bellinger,Toledo,Mid-American,puntReturns,LONG,17.0,
,383451,Xavier Webb,Rice,Conference USA,puntReturns,AVG,9.1,
,381431,Lucas Reed,New Mexico,Mountain West,receiving,REC,33.0,
,503271,Tron Martinez,Marshall,Conference USA,kickReturns,TD,0.0,
,380720,Aundre Dean,TCU,Mountain West,rushing,CAR,32.0,
,504347,Brandon Fricke,Central Michigan,Mid-American,passing,YPA,4.1,
,499808,Sean Parker,Washington,Pac-10,interceptions,YDS,0.0,
,503922,Terrance Broadway,Houston,Conference USA,rushing,LONG,23.0,
,503895,Drew Dileo,Michigan,Big Ten,puntReturns,LONG,15.0,
,379421,Jordan Polk,Washington,Pac-10,receiving,TD,0.0,
,500968,Deon Miller,Temple,Mid-American,receiving,LONG,19.0,
,481813,Zach Boren,Ohio State,Big Ten,rushing,CAR,1.0,
,383454,Luke Willson,Rice,Conference USA,receiving,YPR,12.9,
,382572,Dorian Graham,Syracuse,Big East,kickReturns,LONG,37.0,
,240526,Ryan Collado,Minnesota,Big Ten,kickReturns,TD,0.0,
,379208,Jacquizz Rodgers,Oregon State,Pac-10,receiving,TD,3.0,
,236934,Doug Baldwin,Stanford,Pac-10,puntReturns,YDS,37.0,
,237137,Matt Merletti,North Carolina,ACC,interceptions,TD,0.0,
,238890,Dontavia Bogan,South Florida,Big East,kickReturns,YDS,58.0,
,382934,Quinn Garner,Utah State,Western Athletic,interceptions,AVG,5.0,
,485826,Lyle Fitte,Louisiana Tech,Western Athletic,rushing,CAR,12.0,
,237244,Dwight Dasher,Middle Tennessee,Sun Belt,passing,PCT,0.578,
,480697,Jeff Woody,Iowa State,Big 12,kickReturns,AVG,9.0,
,480413,Nathan Scheelhaase,Illinois,Big Ten,passing,TD,17.0,
,189228,Michael Cklamovski,Northern Illinois,Mid-American,kicking,FGA,27.0,
,237345,Jeremy Kerley,TCU,Mountain West,receiving,YDS,575.0,
,481395,Carlos McCants,Arkansas State,Sun Belt,receiving,LONG,42.0,
,483335,Stephen Suchy,Tulane,Conference USA,kickReturns,YDS,6.0,
,236692,Lance Mitchell,Oregon State,Pac-10,interceptions,INT,2.0,
,504643,Vince Penza,Toledo,Mid-American,punting,TB,0.0,
,237933,Omar Clayton,UNLV,Mountain West,receiving,YDS,16.0,
,480919,Bryant Moniz,Hawai'i,Western Athletic,passing,YDS,5040.0,
,238451,Casey Matthews,Oregon,Pac-10,kickReturns,LONG,15.0,
,480590,William Pratcher,Middle Tennessee,Sun Belt,rushing,YDS,56.0,
,189206,Darrin Walls,Notre Dame,FBS Independents,interceptions,TD,1.0,
,501971,Tre' Porter,Texas Tech,Big 12,interceptions,TD,0.0,
,380490,Michael Thomas,Stanford,Pac-10,interceptions,TD,0.0,
,504562,Nick Harwell,Miami (OH),Mid-American,puntReturns,NO,5.0,
,480259,Josh Nunes,Stanford,Pac-10,passing,TD,0.0,
,240314,Duane Bennett,Minnesota,Big Ten,receiving,REC,33.0,
,386191,Max Blue,Navy,FBS Independents,interceptions,YDS,0.0,
,505187,Kevis Streeter,Louisiana,Sun Belt,puntReturns,AVG,0.0,
,169504,Alex Allen,Akron,Mid-American,kickReturns,TD,0.0,
,245727,Travis Sandersfeld,Colorado,Big 12,interceptions,YDS,16.0,
,236582,DeLeon Gause,Boston College,ACC,kickReturns,TD,0.0,
,240655,Ricky Dobbs,Navy,FBS Independents,passing,PCT,0.547,
,385444,Deante Purvis,UNLV,Mountain West,receiving,YPR,1.3,
,183660,Keith Payne,Virginia,ACC,rushing,CAR,160.0,
,504871,Donald Campbell,Western Kentucky,Sun Belt,kickReturns,YDS,89.0,
,481450,Donald Coleman,NC State,ACC,puntReturns,AVG,0.0,
,380639,Harrison Jeffers,Texas Tech,Big 12,receiving,TD,0.0,
,382848,John Cole,Vanderbilt,SEC,puntReturns,TD,0.0,
,386110,Alex Carlton,Army,FBS Independents,kicking,FGA,22.0,
,185042,Adam James,Texas Tech,Big 12,receiving,LONG,14.0,
,236685,Aaron Henry,Wisconsin,Big Ten,puntReturns,YDS,53.0,
,378753,Ben Cochran,Air Force,Mountain West,passing,COMPLETIONS,1.0,
,482378,Jon Budmayr,Wisconsin,Big Ten,passing,PCT,0.8,
,505022,Ray Holley,Louisiana Tech,Western Athletic,receiving,LONG,22.0,
,241509,De'Vion Moore,Missouri,Big 12,receiving,LONG,5.0,
,482277,Ryan Balentine,Southern Mississippi,Conference USA,receiving,LONG,18.0,
,503736,Alex Zordich,Buffalo,Mid-American,passing,YPA,4.6,
,232093,Brendon Lamers,UNLV,Mountain West,punting,LONG,54.0,
,189354,Correy Earls,Georgia Tech,ACC,receiving,YDS,63.0,
,188529,Alex Loukas,Stanford,Pac-10,rushing,CAR,18.0,
,235818,Taurian Washington,Ohio State,Big Ten,receiving,YPR,12.2,
,188183,Stefan Demos,Northwestern,Big Ten,kicking,LONG,47.0,
,505052,Rashard Stewart,Utah State,Western Athletic,rushing,TD,0.0,
,238344,Peter Caldwell,Utah State,Western Athletic,kicking,XPA,28.0,
,383247,Brandon Rutley,San José State,Western Athletic,receiving,YDS,183.0,
,382605,Robert Lester,Alabama,SEC,interceptions,INT,8.0,
,503833,Jeremy Deering,Rutgers,Big East,passing,ATT,4.0,
,483135,Kyle Sullivan,Rutgers,Big East,passing,COMPLETIONS,1.0,
,380470,Andrew Luck,Stanford,Pac-10,passing,TD,32.0,
,188077,Jarvis Hodge,Boise State,Western Athletic,rushing,CAR,46.0,
,481032,Darius Carey,North Texas,Sun Belt,receiving,LONG,46.0,
,232257,Will Chandler,UNLV,Mountain West,interceptions,TD,1.0,
,509099,Stephen McIntyre,New Mexico State,Western Athletic,receiving,TD,0.0,
,480209,Garrett Gilbert,Texas,Big 12,rushing,YPC,3.8,
,481337,Michael Johnson,UNLV,Mountain West,rushing,LONG,4.0,
,501559,Adrian Phillips,Texas,Big 12,puntReturns,AVG,1.5,
,482422,Jeffery Lewis,Houston,Conference USA,kickReturns,YDS,32.0,
,500884,Jordan Matthews,Vanderbilt,SEC,receiving,YDS,181.0,
,378267,Seth Philip,Miami (OH),Mid-American,kicking,FGA,4.0,
,481154,Jake Bernards,San Diego State,Mountain West,passing,COMPLETIONS,1.0,
,482610,Will Mahan,Washington,Pac-10,rushing,TD,0.0,
,236718,James Kirkendoll,Texas,Big 12,rushing,YDS,-10.0,
,184014,Marcell Gipson,Wyoming,Mountain West,kickReturns,NO,7.0,
,378174,Max Tabach,Arizona State,Pac-10,interceptions,TD,0.0,
,480922,Alex Green,Hawai'i,Western Athletic,rushing,CAR,146.0,
,501816,James Franklin,Missouri,Big 12,passing,INT,1.0,
,504329,Da'Rick Rogers,Tennessee,SEC,kickReturns,TD,0.0,
,500392,Kai Dominguez,Louisville,Big East,receiving,REC,1.0,
,240428,Drew Butler,Georgia,SEC,punting,NO,50.0,
,173707,Jason Werner,Purdue,Big Ten,rushing,CAR,1.0,
,381738,James Vandenberg,Iowa,Big Ten,rushing,YDS,32.0,
,195048,Jordan La Secla,San José State,Western Athletic,rushing,YPC,-0.1,
,241377,Brandon Marshall,Nevada,Western Athletic,interceptions,INT,2.0,
,235997,Anthony Anderson,Tennessee,SEC,puntReturns,TD,0.0,
,236058,Robert Marve,Purdue,Big Ten,passing,PCT,0.677,
,232108,Alex Zendejas,Arizona,Pac-10,kicking,XPM,41.0,
,236808,Ronnie Tyler,Maryland,ACC,receiving,LONG,30.0,
,504167,Spencer Ware,LSU,SEC,receiving,REC,10.0,
,480730,Josh Gordon,Baylor,Big 12,receiving,REC,42.0,
,383048,Troy Vital,Idaho,Western Athletic,rushing,LONG,11.0,
,382076,Daniel Brown,Louisville,Big East,rushing,CAR,20.0,
,238980,Joe Kemp,Tulane,Conference USA,rushing,YDS,-2.0,
,237158,Marcus Green,Mississippi State,SEC,receiving,YDS,36.0,
,236775,Keenan Robinson,Texas,Big 12,interceptions,INT,2.0,
,500494,Darius Millines,Illinois,Big Ten,kickReturns,AVG,19.5,
,504795,Uani' Unga,Oregon State,Pac-10,kickReturns,LONG,0.0,
,488084,Kemal Ishmael,UCF,Conference USA,interceptions,TD,0.0,
,188417,Darian Hagan,California,Pac-10,interceptions,TD,0.0,
,243387,Toronto Smith,Florida International,Sun Belt,interceptions,AVG,5.0,
,501541,Rob Bolden,Penn State,Big Ten,passing,COMPLETIONS,112.0,
,383903,Corey Trisby,UTEP,Conference USA,receiving,YPR,11.3,
,189907,Frantrell Forrest,UAB,Conference USA,kickReturns,AVG,21.3,
,382605,Robert Lester,Alabama,SEC,interceptions,YDS,102.0,
,379070,Terrelle Pryor Sr.,Ohio State,Big Ten,rushing,CAR,135.0,
,377906,Preston Kaufman,Iowa State,Big 12,kickReturns,AVG,9.0,
,381356,D.J. Shields,San Diego State,Mountain West,receiving,YPR,14.5,
,503799,Tyson Gulley,Syracuse,Big East,receiving,YDS,8.0,
,236032,Raphael Guidry,Kansas State,Big 12,interceptions,INT,1.0,
,488016,Adam Harris,Syracuse,Big East,receiving,YDS,36.0,
,238879,Richard Kelly,South Florida,Big East,rushing,YDS,38.0,
,173626,Donnie Crosby,Troy,Sun Belt,kickReturns,AVG,7.9,
,502305,Leon Kinnard,Connecticut,Big East,rushing,LONG,9.0,
,237674,Chandler Harnish,Northern Illinois,Mid-American,passing,TD,21.0,
,246172,Donovan Travis,Army,FBS Independents,kickReturns,AVG,31.0,
,482483,Charles Ross,Rice,Conference USA,receiving,REC,1.0,
,481323,Javone Lawson,Louisiana,Sun Belt,kickReturns,YDS,61.0,
,184715,Jordan White,Western Michigan,Mid-American,puntReturns,NO,39.0,
,482340,Shaky Smithson,Utah,Mountain West,puntReturns,NO,34.0,
,503499,Marquese Wheaton,Southern Mississippi,Conference USA,interceptions,YDS,0.0,
,236934,Doug Baldwin,Stanford,Pac-10,receiving,TD,9.0,
,240565,Aaron Crawford,Texas Tech,Big 12,receiving,LONG,15.0,
,241306,Detron Lewis,Texas Tech,Big 12,passing,YPA,3.0,
,487650,Riley Nelson,BYU,Mountain West,passing,INT,1.0,
,481099,Trey Smith,Western Michigan,Mid-American,receiving,TD,0.0,
,389142,Armando Allen Jr.,Notre Dame,FBS Independents,rushing,YPC,4.8,
,483460,Jerrell Gavins,Boise State,Western Athletic,kickReturns,TD,0.0,
,381277,Jeff Demps,Florida,SEC,receiving,REC,18.0,
,381740,Jewel Hampton,Iowa,Big Ten,rushing,YPC,4.2,
,503529,Greg Franklin,UAB,Conference USA,kickReturns,AVG,11.2,
,237753,Korey Williams,Southern Mississippi,Conference USA,interceptions,AVG,4.0,
,380497,Daniel Zychlinski,Stanford,Pac-10,punting,LONG,64.0,
,238691,Bilal Powell,Louisville,Big East,rushing,YDS,1405.0,
,505058,Kerwynn Williams,Utah State,Western Athletic,passing,YDS,0.0,
,480246,Keenan Davis,Iowa,Big Ten,receiving,YDS,131.0,
,191057,Marlin Miller,Louisiana,Sun Belt,kickReturns,TD,0.0,
,507068,Austin Bailey,Akron,Mid-American,receiving,TD,1.0,
,383091,Saron Hood,Buffalo,Mid-American,receiving,REC,4.0,
,504757,Josh Huff,Oregon,Pac-10,receiving,YDS,303.0,
,503740,Jeffvon Gill,Buffalo,Mid-American,receiving,LONG,26.0,
,187931,Josh LeDuc,Eastern Michigan,Mid-American,passing,YPA,71.0,
,381774,Sam McGuffie,Rice,Conference USA,receiving,YDS,384.0,
,232130,Michael O'Connell,Iowa State,Big 12,interceptions,TD,0.0,
,504357,Davon Muse,Central Michigan,Mid-American,rushing,LONG,12.0,
,236866,Devin Aguilar,Washington,Pac-10,passing,TD,0.0,
,232698,Ben Thayer,Eastern Michigan,Mid-American,rushing,LONG,32.0,
,237698,Chad Spann,Northern Illinois,Mid-American,receiving,TD,0.0,
,236651,Colin Sandeman,Iowa,Big Ten,receiving,TD,2.0,
,380630,Donnie Carona,Texas Tech,Big 12,punting,LONG,63.0,
,481703,Bennie Fowler III,Michigan State,Big Ten,rushing,LONG,22.0,
,485841,Rufus Porter,Louisiana Tech,Western Athletic,puntReturns,TD,0.0,
,481597,Perry Jones,Virginia,ACC,receiving,REC,31.0,
,378284,DeVonte Christopher,Utah,Mountain West,kickReturns,YDS,27.0,
,232861,Xavier Stinson,Florida Atlantic,Sun Belt,kickReturns,AVG,2.0,
,184735,Brian Watters,UCF,Conference USA,rushing,TD,0.0,
,501127,Eduardo Clements,Miami,ACC,kickReturns,AVG,19.5,
,483132,Mohamed Sanu,Rutgers,Big East,punting,YPP,33.5,
,503456,Darryl Fields,SMU,Conference USA,kickReturns,NO,33.0,
,483398,Nick Tausch,Notre Dame,FBS Independents,kicking,PTS,3.0,
,382347,Tyler Urban,West Virginia,Big East,receiving,LONG,4.0,
,504646,Bernard Reedy,Toledo,Mid-American,kickReturns,LONG,52.0,
,188558,Keith Smith,Purdue,Big Ten,puntReturns,NO,5.0,
,480250,Cierre Wood,Notre Dame,FBS Independents,kickReturns,AVG,20.0,
,188183,Stefan Demos,Northwestern,Big Ten,kicking,FGA,23.0,
,237001,Dan Persa,Northwestern,Big Ten,rushing,YDS,519.0,
,484024,Daniel Borne,UAB,Conference USA,receiving,YDS,134.0,
,482011,Patrick Nicely,Akron,Mid-American,rushing,YPC,-2.0,
,481953,Morris Claiborne,LSU,SEC,kickReturns,TD,0.0,
,487829,Brian Jackson,Oregon,Pac-10,interceptions,YDS,6.0,
,243295,Spencer Ortego,Louisiana,Sun Belt,punting,LONG,55.0,
,243270,Garrett Hummel,Ohio State,Big Ten,receiving,YPR,5.0,
,482550,Jordan Poyer,Oregon State,Pac-10,receiving,YDS,23.0,
,191196,Kordell Young,Rutgers,Big East,passing,YPA,0.0,
,483147,Tyler Russell,Mississippi State,SEC,passing,YDS,635.0,
,385052,Riley Dodge,North Texas,Sun Belt,rushing,YDS,253.0,
,183225,Stanley Havili,USC,Pac-10,receiving,YPR,12.4,
,377830,Jermie Calhoun,Oklahoma,Big 12,rushing,CAR,11.0,
,480345,Jack Baucus,Arizona,Pac-10,receiving,YPR,5.5,
,184517,Alonso Rojas,Kansas,Big 12,passing,PCT,0.0,
,500915,TJ Jones,Notre Dame,FBS Independents,receiving,TD,3.0,
,238506,Jonathan Williams,East Carolina,Conference USA,receiving,LONG,77.0,
,481395,Carlos McCants,Arkansas State,Sun Belt,receiving,TD,0.0,
,189798,Josh Fussell,New Mexico,Mountain West,kickReturns,YDS,10.0,
,377936,Tre' Newton,Texas,Big 12,rushing,TD,3.0,
,381532,Trevor Graham,NC State,ACC,puntReturns,TD,1.0,
,184940,Ricky Crider,Northern Illinois,Mid-American,receiving,LONG,14.0,
,237967,Josh Smith,UCLA,Pac-10,rushing,TD,0.0,
,503695,Keith Wenning,Ball State,Mid-American,rushing,CAR,32.0,
,383416,Antavious Wilson,Marshall,Conference USA,receiving,REC,29.0,
,238874,Quenton Washington,South Florida,Big East,puntReturns,TD,0.0,
,379911,Tim Biere,Kansas,Big 12,kickReturns,AVG,1.0,
,382986,Matt Lindsey,Fresno State,Western Athletic,receiving,LONG,44.0,
,238947,J.J. Watt,Wisconsin,Big Ten,interceptions,YDS,15.0,
,237556,Matt Broha,Louisiana Tech,Western Athletic,receiving,REC,1.0,
,503085,Mazi Ogbonna,Wyoming,Mountain West,kickReturns,NO,2.0,
,505202,Centarius Donald,Louisiana Monroe,Sun Belt,rushing,YDS,66.0,
,482464,Corey Frazier,Rice,Conference USA,interceptions,AVG,0.0,
,378252,Austin Elrod,Houston,Conference USA,rushing,TD,0.0,
,189166,Aaron Nichols,Oregon State,Pac-10,receiving,TD,1.0,
,481227,Eric Page,Toledo,Mid-American,kickReturns,YDS,871.0,
,243276,Drew Astorino,Penn State,Big Ten,interceptions,TD,0.0,
,502454,Josh Quezada,BYU,Mountain West,rushing,YDS,505.0,
,236050,Damien Berry,Miami,ACC,receiving,LONG,32.0,
,487950,Chris Harper,Kansas State,Big 12,rushing,YPC,9.4,
,236677,Kris Burd,Virginia,ACC,puntReturns,TD,0.0,
,192006,Daniel Hardy,Idaho,Western Athletic,receiving,REC,32.0,
,480611,Harold Turner Jr.,Middle Tennessee,Sun Belt,rushing,LONG,3.0,
,381377,Zaviar Gooden,Missouri,Big 12,interceptions,TD,0.0,
,488429,Devon Smith,Penn State,Big Ten,rushing,YDS,42.0,
,243288,Nathan Stupar,Penn State,Big Ten,interceptions,YDS,31.0,
,482481,Paul Porras,Rice,Conference USA,interceptions,YDS,17.0,
,236595,Ifeanyi Momah,Boston College,ACC,receiving,REC,19.0,
,481581,Brandon Kinnie,Nebraska,Big 12,kickReturns,TD,0.0,
,196850,Mike Muehlmann,BYU,Mountain West,receiving,YDS,96.0,
,236256,Albert Rocker,Georgia Tech,ACC,kickReturns,YDS,5.0,
,504584,Dallas Brown,Ohio,Mid-American,receiving,YDS,6.0,
,482625,Carl Winston,Washington State,Pac-10,receiving,YDS,26.0,
,482477,Vance McDonald,Rice,Conference USA,receiving,TD,8.0,
,187933,Brandon Pratt,Eastern Michigan,Mid-American,kickReturns,YDS,108.0,
,482441,Marcus Hightower,Memphis,Conference USA,rushing,LONG,12.0,
