_season,_player_id,_player,_team,_conference,_category,_stat_type,_stat,discriminator
,515941,Kody Walker,Arkansas,SEC,rushing,LONG,11.0,
,501204,Zachary Swanson,Virginia,ACC,receiving,TD,2.0,
,3125473,Marquell Beckwith,Troy,Sun Belt,rushing,YDS,-1.0,
,531904,Hakeem Lawrence,Akron,Mid-American,receiving,YDS,19.0,
,532637,Corey Jones,Toledo,Mid-American,rushing,YPC,11.0,
,546764,Xavier Johnson,South Alabama,Sun Belt,receiving,TD,0.0,
,513346,Will Monday,Duke,ACC,passing,PCT,1.0,
,549833,Kyle Fischer,Louisiana Tech,Conference USA,kicking,LONG,51.0,
,546413,Hansell Wilson,San José State,Mountain West,rushing,CAR,1.0,
,546876,Troy Williams,Washington,Pac-12,rushing,TD,1.0,
,545269,Brisly Estime,Syracuse,ACC,rushing,LONG,0.0,
,504175,Connor Neighbors,LSU,SEC,receiving,TD,0.0,
,552502,Nicolai Bornand,UNLV,Mountain West,kicking,PCT,0.667,
,550296,Khalfani Muhammad,California,Pac-12,receiving,TD,0.0,
,550428,Eric Williams,Colorado State,Mountain West,receiving,TD,0.0,
,535083,Spencer McInnis,Miami (OH),Mid-American,receiving,YPR,12.4,
,517207,Darrell Warren,Kentucky,SEC,receiving,TD,0.0,
,550492,Keith Ford,Oklahoma,Big 12,receiving,YPR,12.7,
,3124039,Blake Bogenschutz,UT San Antonio,Conference USA,passing,COMPLETIONS,22.0,
,513625,Patrick Clarke,Buffalo,Mid-American,kicking,XPA,44.0,
,534595,Bradley Pinion,Clemson,ACC,punting,YPP,42.6,
,3126255,Rae Juan Marbley,Tulane,American Athletic,kickReturns,TD,0.0,
,512007,Senquez Golson,Ole Miss,SEC,interceptions,YDS,162.0,
,3125267,Margo Reed,South Alabama,Sun Belt,interceptions,INT,1.0,
,535288,Dallas Lloyd,Stanford,Pac-12,puntReturns,YDS,11.0,
,530634,Ryan Frain,Illinois,Big Ten,punting,NO,1.0,
,517611,Matthias Farley,Notre Dame,FBS Independents,interceptions,INT,4.0,
,550214,Jared Murphy,Miami (OH),Mid-American,receiving,REC,42.0,
,530412,Herb Waters,Miami,ACC,kickReturns,TD,0.0,
,551580,Duron Singleton,Missouri,SEC,interceptions,TD,0.0,
,517191,Anthony Sarao,USC,Pac-12,interceptions,TD,1.0,
,530358,James Burgess Jr.,Louisville,ACC,interceptions,TD,0.0,
,541013,C.J. Davidson,Clemson,ACC,rushing,LONG,32.0,
,552027,Devin Holiday,Arizona,Pac-12,interceptions,YDS,16.0,
,518556,Kellen Williams,Vanderbilt,SEC,rushing,TD,0.0,
,536106,Jaylen Walton,Ole Miss,SEC,receiving,REC,19.0,
,535204,Ricky Ortiz,Oregon State,Pac-12,puntReturns,LONG,7.0,
,513325,Dreamius Smith,West Virginia,Big 12,receiving,TD,0.0,
,503373,Taurean Nixon,Tulane,American Athletic,interceptions,AVG,22.0,
,545254,T.J. Logan,North Carolina,ACC,kickReturns,YDS,405.0,
,517562,Kyrie Wilson,Fresno State,Mountain West,interceptions,AVG,13.5,
,3125460,Dontreal Pruitt,Troy,Sun Belt,passing,TD,1.0,
,536240,Steven Lakalaka,Hawai'i,Mountain West,rushing,CAR,159.0,
,549935,Matthew Dayes,NC State,ACC,receiving,YPR,10.0,
,545935,Cameron Thomas,Western Michigan,Mid-American,passing,TD,0.0,
,548045,Taquan Mizzell,Virginia,ACC,rushing,YPC,4.4,
,532930,Ironhead Gallon,Georgia Southern,Sun Belt,interceptions,TD,0.0,
,3122760,Ricky Jones,Louisiana Tech,Conference USA,receiving,REC,2.0,
,546362,Luke Del Rio,Oregon State,Pac-12,passing,ATT,18.0,
,546186,Jerrel Brown,Idaho,Sun Belt,receiving,REC,1.0,
,545838,Jonathan Jean-Bart,Georgia State,Sun Belt,rushing,CAR,2.0,
,501842,Kenny Bell,Nebraska,Big Ten,kickReturns,TD,0.0,
,517557,Dillon Root,Fresno State,Mountain West,kickReturns,LONG,33.0,
,530941,Landon Foster,Kentucky,SEC,punting,TB,4.0,
,552346,Von Walker,Penn State,Big Ten,kickReturns,AVG,30.5,
,518696,Tommy Hibbard,North Carolina,ACC,punting,NO,64.0,
,517800,Brandon Armstrong,UT San Antonio,Conference USA,rushing,YPC,4.1,
,511943,Kelsey Young,Stanford,Pac-12,kickReturns,NO,3.0,
,534458,Amari Cooper,Alabama,SEC,receiving,LONG,80.0,
,519479,Shawn Moffitt,UCF,American Athletic,kicking,PCT,0.739,
,548241,Brandon McDowell,Texas State,Sun Belt,kickReturns,LONG,1.0,
,3116375,Dimitri Flowers,Oklahoma,Big 12,kickReturns,LONG,7.0,
,533182,Ryker Fyfe,Nebraska,Big Ten,passing,PCT,0.4,
,530541,Brenden Motley,Virginia Tech,ACC,passing,COMPLETIONS,1.0,
,530747,Maxx Williams,Minnesota,Big Ten,receiving,YDS,569.0,
,536136,Jamaal Williams,BYU,FBS Independents,kickReturns,LONG,11.0,
,518375,Marshall Koehn,Iowa,Big Ten,kicking,FGA,16.0,
,3126325,Dorian Baker,Kentucky,SEC,receiving,TD,1.0,
,3129303,Tyler Luatua,Notre Dame,FBS Independents,kickReturns,TD,0.0,
,530588,DeBrandon Sanders,Navy,FBS Independents,rushing,YDS,231.0,
,3128251,Simmie Cobbs Jr.,Indiana,Big Ten,receiving,YDS,114.0,
,553935,Trey Braswell,Mississippi State,SEC,rushing,LONG,7.0,
,511197,Stephone Anthony,Clemson,ACC,interceptions,YDS,8.0,
,3134311,Matt Mengel,UCLA,Pac-12,punting,YPP,40.2,
,511987,Jerry Neuheisel,UCLA,Pac-12,rushing,YPC,-6.7,
,545518,Ty Slanina,TCU,Big 12,receiving,TD,2.0,
,549626,Dontrell Nelson,Memphis,American Athletic,interceptions,AVG,58.0,
,549796,Lamar Robbins,South Florida,American Athletic,interceptions,AVG,46.0,
,500412,Tony Jones,Northwestern,Big Ten,rushing,YDS,17.0,
,550364,Dylan Cantrell,Texas Tech,Big 12,receiving,YPR,15.6,
,535894,Demetrius Wilson,Arkansas,SEC,puntReturns,YDS,-6.0,
,533214,Ridge Jones,New Mexico,Mountain West,rushing,CAR,3.0,
,3124976,Cassius Corley,New Mexico State,Sun Belt,interceptions,YDS,0.0,
,549515,Adrian Henderson,Memphis,American Athletic,receiving,YPR,14.1,
,3124776,Nacarius Fant,Western Kentucky,Conference USA,passing,TD,0.0,
,514207,Frankie Williams,Purdue,Big Ten,puntReturns,TD,0.0,
,512346,Tyler Cain,Louisiana Monroe,Sun Belt,kickReturns,YDS,780.0,
,530624,Paul Lasike,BYU,FBS Independents,rushing,TD,7.0,
,3126244,Teddy Veal,Tulane,American Athletic,rushing,LONG,24.0,
,549804,Mike White,South Florida,American Athletic,rushing,LONG,17.0,
,534450,Durron Neal,Oklahoma,Big 12,rushing,LONG,16.0,
,546472,Peter Kalambayi,Stanford,Pac-12,interceptions,AVG,0.0,
,3123716,Daryl Rollins-Davis,Arkansas State,Sun Belt,rushing,YDS,3.0,
,502544,Akeem Daniels,Northern Illinois,Mid-American,receiving,TD,1.0,
,516321,Brandon Ross,Maryland,Big Ten,rushing,TD,4.0,
,559679,Speedy Noil,Texas A&M,SEC,kickReturns,LONG,70.0,
,518002,Hunter Lee,Louisiana Tech,Conference USA,kickReturns,NO,1.0,
,552777,Kylen Towner,Western Kentucky,Conference USA,rushing,CAR,7.0,
,546474,Francis Owusu,Stanford,Pac-12,receiving,TD,0.0,
,520301,Roger Dixon,Florida,SEC,puntReturns,TD,0.0,
,512204,Valdez Showers,Florida,SEC,rushing,LONG,0.0,
,512179,Corey Moore,Georgia,SEC,interceptions,TD,0.0,
,533086,Aaron Krah,Appalachian State,Sun Belt,kickReturns,LONG,2.0,
,511361,David Watford,Virginia,ACC,rushing,LONG,9.0,
,549915,Turner Smiley,North Texas,Conference USA,receiving,YDS,195.0,
,3124951,Kaylon Watson,Louisiana Monroe,Sun Belt,rushing,YDS,31.0,
,3124086,Greg Stroman,Virginia Tech,ACC,kickReturns,AVG,18.0,
,513577,Brian Sutton,Bowling Green,Mid-American,kickReturns,LONG,9.0,
,545240,Dominquie Green,North Carolina,ACC,puntReturns,AVG,1.0,
,545520,Trevorris Johnson,TCU,Big 12,rushing,TD,4.0,
,3139447,Ryan Yurachek,Marshall,Conference USA,kickReturns,AVG,0.0,
,530661,Ben Lewis,Syracuse,ACC,receiving,TD,1.0,
,531801,James Knapke,Bowling Green,Mid-American,passing,ATT,483.0,
,3126286,Bishop Louie,Tulsa,American Athletic,kickReturns,LONG,31.0,
,531204,Nick Vigil,Utah State,Mountain West,passing,TD,0.0,
,534809,Alex Erickson,Wisconsin,Big Ten,receiving,YPR,14.0,
,550882,Jay Warren,Florida Atlantic,Conference USA,rushing,TD,2.0,
,157607,Greg Joseph,Florida Atlantic,Conference USA,kicking,PCT,0.737,
,501069,Josh Snead,Duke,ACC,receiving,YPR,7.7,
,547022,Bucky Hodges,Virginia Tech,ACC,receiving,YPR,11.7,
,535578,Tyler O'Connor,Michigan State,Big Ten,rushing,LONG,12.0,
,545840,Kyler Neal,Georgia State,Sun Belt,rushing,YDS,209.0,
,536256,Leo Koloamatangi,Hawai'i,Mountain West,receiving,TD,0.0,
,536032,Jalen Spencer,South Florida,American Athletic,puntReturns,YDS,-3.0,
,511982,Brett Hundley,UCLA,Pac-12,receiving,REC,1.0,
,536366,Austin Lopez,San José State,Mountain West,kicking,PCT,0.5,
,538156,Fredi Knighten,Arkansas State,Sun Belt,passing,ATT,432.0,
,551129,Daniel Gonzales,Navy,FBS Independents,interceptions,AVG,44.7,
,536567,Nick England,Old Dominion,Conference USA,receiving,LONG,44.0,
,512500,Casey Martin,Southern Mississippi,Conference USA,receiving,YDS,531.0,
,550774,Josh Jenkins,Army,FBS Independents,interceptions,TD,0.0,
,3123996,Ervin Philips,Syracuse,ACC,kickReturns,LONG,31.0,
,552526,Keith Whitely,UNLV,Mountain West,receiving,TD,0.0,
,3126275,Nigel Carter,Tulsa,American Athletic,receiving,YPR,8.0,
,503475,Der'rikk Thompson,SMU,American Athletic,rushing,CAR,2.0,
,545274,Darius Kelly,Syracuse,ACC,interceptions,YDS,20.0,
,546279,Don Jackson,Nevada,Mountain West,receiving,REC,13.0,
,3124086,Greg Stroman,Virginia Tech,ACC,puntReturns,LONG,38.0,
,516217,Quinton Singleton,Navy,FBS Independents,rushing,YDS,53.0,
,518252,David Brenner,Texas Tech,Big 12,kicking,XPA,1.0,
,504027,Jalston Fowler,Alabama,SEC,receiving,REC,11.0,
,535686,DeAndre Bell,Army,FBS Independents,kickReturns,NO,1.0,
,550726,Rashad Hall,Utah State,Mountain West,receiving,YDS,0.0,
,3129249,Cody Clements,UAB,Conference USA,passing,YPA,8.1,
,514481,Michael Brewer,Virginia Tech,ACC,rushing,YPC,-0.1,
,554838,Mitchell Juergens,BYU,FBS Independents,receiving,YPR,15.1,
,552218,Andrew Gantz,Cincinnati,American Athletic,kicking,FGM,16.0,
,545237,Khris Francis,North Carolina,ACC,kickReturns,YDS,38.0,
,3127202,Luke Rubenzer,California,Pac-12,receiving,REC,1.0,
,504673,Terris Jones-Grigsby,Arizona,Pac-12,receiving,YPR,12.5,
,3126208,Jason Stewart,Memphis,American Athletic,rushing,TD,0.0,
,3122763,Marcus Gaines,Louisiana Tech,Conference USA,receiving,REC,8.0,
,501203,E.J. Scott,Wake Forest,ACC,rushing,YPC,6.5,
,550203,Grant Niemiec,Miami (OH),Mid-American,rushing,LONG,7.0,
,551021,Dakota Cox,New Mexico,Mountain West,interceptions,INT,1.0,
,515371,Larry Dixon,Army,FBS Independents,receiving,REC,4.0,
,530982,Paul Perkins,UCLA,Pac-12,receiving,YDS,201.0,
,517182,Elijhaa Penny,Idaho,Sun Belt,kickReturns,YDS,143.0,
,503568,Raymond Johnson-Maples,Army,FBS Independents,receiving,REC,8.0,
,381494,Christian Stewart,BYU,FBS Independents,passing,TD,25.0,
,3125724,Jordan Hogue,Ball State,Mid-American,receiving,LONG,33.0,
,552218,Andrew Gantz,Cincinnati,American Athletic,kicking,PTS,100.0,
,501831,Darvin Ruise,Missouri,SEC,interceptions,YDS,46.0,
,3125232,Nick Bawden,San Diego State,Mountain West,passing,YDS,147.0,
,512424,Justin Worley,Tennessee,SEC,passing,COMPLETIONS,157.0,
,149368,Jake Thompson,Utah State,Mountain West,kicking,FGM,0.0,
,552004,Tom Hruby,Northwestern,Big Ten,rushing,YDS,1.0,
,501858,Braylon Heard,Kentucky,SEC,receiving,TD,0.0,
,3122790,Darius Wade,Boston College,ACC,passing,TD,0.0,
,530502,David Grinnage,NC State,ACC,receiving,REC,27.0,
,3128687,Henre' Toliver,Arkansas,SEC,interceptions,YDS,46.0,
,3116680,Austin Proehl,North Carolina,ACC,receiving,LONG,20.0,
,3116415,Emanuel Porter,TCU,Big 12,receiving,REC,12.0,
,559729,Aaron Medley,Tennessee,SEC,kicking,FGA,26.0,
,2988320,- Team,Arizona State,Pac-12,punting,TB,0.0,
,554520,Jalen Robinette,Air Force,Mountain West,receiving,YPR,18.7,
,554889,Matt VandeBerg,Iowa,Big Ten,puntReturns,AVG,6.8,
,3126338,Stanley Williams,Kentucky,SEC,receiving,LONG,32.0,
,3125432,Connor White,Texas State,Sun Belt,rushing,LONG,14.0,
,531204,Nick Vigil,Utah State,Mountain West,passing,INT,0.0,
,517452,Jamison Crowder,Duke,ACC,rushing,TD,0.0,
,536101,Evan Sobiesk,Mississippi State,SEC,kicking,PTS,92.0,
,503471,Kevin Pope,SMU,American Athletic,receiving,REC,7.0,
,535602,Geno Lewis,Penn State,Big Ten,receiving,REC,55.0,
,517275,Collin Brence,Baylor,Big 12,interceptions,TD,0.0,
,545518,Ty Slanina,TCU,Big 12,receiving,REC,32.0,
,3121409,Noah Brown,Ohio State,Big Ten,kickReturns,YDS,23.0,
,3126257,Andrew DiRocco,Tulane,American Athletic,kicking,LONG,42.0,
,3121398,De'Mornay Pierson-El,Nebraska,Big Ten,puntReturns,LONG,86.0,
,530450,Chad Voytik,Pittsburgh,ACC,receiving,YPR,29.0,
,546328,Reggie Davis,Georgia,SEC,kickReturns,AVG,16.3,
,531236,B.J. Catalon,TCU,Big 12,kickReturns,LONG,94.0,
,531846,Jatavis Brown,Akron,Mid-American,receiving,REC,3.0,
,538521,Nardo Govan,Georgia Southern,Sun Belt,kickReturns,LONG,13.0,
,550872,DJ Juste,Florida Atlantic,Conference USA,receiving,YDS,10.0,
,517452,Jamison Crowder,Duke,ACC,receiving,YDS,1044.0,
,530645,Ashton Broyld,Syracuse,ACC,receiving,REC,15.0,
,518411,Henry Krieger Coble,Iowa,Big Ten,receiving,TD,0.0,
,500419,Trevor Siemian,Northwestern,Big Ten,passing,ATT,392.0,
,511594,Juwan Brescacin,Northern Illinois,Mid-American,receiving,REC,31.0,
,502454,Josh Quezada,Fresno State,Mountain West,kickReturns,NO,1.0,
,501887,Rashod Favors,Oklahoma,Big 12,kickReturns,TD,0.0,
,502997,Taylor Barnhill,UNLV,Mountain West,kickReturns,YDS,9.0,
,518337,Adam Hine,BYU,FBS Independents,receiving,TD,1.0,
,534316,Alvin Hill,Maryland,Big Ten,interceptions,INT,1.0,
,530328,Tyler Cameron,Wake Forest,ACC,rushing,LONG,14.0,
,3126033,Ezra Saffold,Northern Illinois,Mid-American,kickReturns,YDS,5.0,
,512772,Le'Vander Liggins,Louisiana Tech,Conference USA,puntReturns,YDS,20.0,
,3134343,Boobie Hobbs,Utah,Pac-12,puntReturns,AVG,6.0,
,546511,Joshua Tapscott,Wyoming,Mountain West,receiving,YDS,10.0,
,546471,Austin Hooper,Stanford,Pac-12,receiving,REC,40.0,
,517130,Jamie Byrd,South Florida,American Athletic,interceptions,INT,2.0,
,530450,Chad Voytik,Pittsburgh,ACC,rushing,CAR,108.0,
,516357,Kevin Hogan,Stanford,Pac-12,passing,INT,8.0,
,3123966,Picasso Nelson Jr.,Southern Mississippi,Conference USA,interceptions,INT,2.0,
,531356,Brandon Holloway,Mississippi State,SEC,receiving,LONG,6.0,
,3116145,Solomon Vault,Northwestern,Big Ten,rushing,YDS,81.0,
,550009,Shock Linwood,Baylor,Big 12,rushing,TD,16.0,
,517211,Stephen Rivers,Vanderbilt,SEC,rushing,CAR,5.0,
,552675,Nick Smith,Marshall,Conference USA,kicking,LONG,0.0,
,535280,Hardy Nickerson,California,Pac-12,interceptions,INT,1.0,
,513574,Travis Calton Greene,Bowling Green,Mid-American,receiving,REC,27.0,
,500215,Synjyn Days,Georgia Tech,ACC,rushing,TD,9.0,
,514224,Derek Landisch,Wisconsin,Big Ten,interceptions,TD,0.0,
,3124039,Blake Bogenschutz,UT San Antonio,Conference USA,passing,PCT,0.564,
,545520,Trevorris Johnson,TCU,Big 12,receiving,LONG,23.0,
,546688,Brian Lemelle,Connecticut,American Athletic,puntReturns,LONG,0.0,
,532440,Greg Windham,Ohio,Mid-American,passing,TD,0.0,
,504057,DeAndrew White,Alabama,SEC,kickReturns,TD,0.0,
,545347,Justin Lawler,SMU,American Athletic,receiving,YDS,3.0,
,3139476,Tevin Madison,Texas Tech,Big 12,interceptions,AVG,0.0,
,518197,Sam Ficken,Penn State,Big Ten,kicking,FGA,29.0,
,549819,Jalin Marshall,Ohio State,Big Ten,receiving,YDS,499.0,
,545375,Desmond King,Iowa,Big Ten,puntReturns,YDS,-1.0,
,531987,Colby Cooke,Vanderbilt,SEC,punting,TB,7.0,
,550020,Tony Stevens,Auburn,SEC,receiving,REC,1.0,
,546150,Kinderick Dent,Troy,Sun Belt,receiving,YDS,92.0,
,537314,Desmon Peoples,Rutgers,Big Ten,rushing,LONG,21.0,
,534578,Germone Hopper,Clemson,ACC,rushing,YDS,0.0,
,3139425,Deon-Tay McManus,Marshall,Conference USA,rushing,CAR,1.0,
,545944,Brandon Cox,Arkansas State,Sun Belt,puntReturns,YDS,23.0,
,3124349,Jacobi Owens,Air Force,Mountain West,rushing,YDS,1054.0,
,546203,Teldrick Morgan,New Mexico State,Sun Belt,receiving,YDS,903.0,
,546463,Cameron Smith,Arizona State,Pac-12,receiving,REC,41.0,
,532925,Kevin Ellison,Georgia Southern,Sun Belt,punting,TB,1.0,
,501943,William Russ,Texas,Big 12,punting,In 20,22.0,
,553452,Chris Callahan,Baylor,Big 12,kicking,FGA,26.0,
,554889,Matt VandeBerg,Iowa,Big Ten,puntReturns,TD,0.0,
,3124545,Chad Olsen,Fresno State,Mountain West,receiving,LONG,29.0,
,531955,Collin Michael,Buffalo,Mid-American,passing,TD,0.0,
,534789,B.J. Knauf,Purdue,Big Ten,puntReturns,YDS,26.0,
,553462,Aaron Del Grosso,Indiana,Big Ten,kicking,FGM,1.0,
,3116406,Tyreek Hill,Oklahoma State,Big 12,rushing,YPC,5.2,
,552745,Kareem Hunt,Toledo,Mid-American,rushing,YPC,8.0,
,481341,Marcus Sullivan,UNLV,Mountain West,kickReturns,AVG,26.0,
,532687,Jasen Oden Jr.,Colorado State,Mountain West,rushing,YDS,276.0,
,520781,Marken Michel,UMass,Mid-American,rushing,YDS,115.0,
,547203,Alex Collins,Arkansas,SEC,receiving,YDS,9.0,
,531254,Ishmael Adams,UCLA,Pac-12,rushing,CAR,1.0,
,513085,Rahmel Dockery,Oregon State,Pac-12,kickReturns,NO,5.0,
,532645,Zach Terrell,Western Michigan,Mid-American,receiving,LONG,18.0,
,515161,Zac Whitfield,North Texas,Conference USA,interceptions,INT,1.0,
,3126246,Dontrell Hilliard,Tulane,American Athletic,receiving,LONG,63.0,
,514469,Kyle Foster,Southern Mississippi,Conference USA,receiving,YDS,168.0,
,550225,Andre Lewis,Utah,Pac-12,receiving,TD,1.0,
,518316,Treyvon Green,Northwestern,Big Ten,kickReturns,TD,0.0,
,536542,Ian Hamilton,UTEP,Conference USA,receiving,LONG,69.0,
,515565,Demitri Knowles,Virginia Tech,ACC,rushing,YDS,7.0,
,531447,Brandon Greer,Central Michigan,Mid-American,interceptions,INT,3.0,
,517750,Josiah Monroe,UT San Antonio,Conference USA,receiving,LONG,16.0,
,552929,Breon Allen,East Carolina,American Athletic,kickReturns,NO,4.0,
,546217,Mark Dodson,Ole Miss,SEC,rushing,TD,4.0,
,500346,JJ James,UCLA,Pac-12,rushing,CAR,57.0,
,546046,Wendell Smallwood,West Virginia,Big 12,rushing,LONG,35.0,
,549981,Darrius Sims,Vanderbilt,SEC,interceptions,TD,1.0,
,545559,Kyle Bolin,Louisville,ACC,passing,COMPLETIONS,45.0,
,551103,Jojo Kemp,Kentucky,SEC,passing,INT,1.0,
,546314,Demarcus Robinson,Florida,SEC,rushing,YDS,3.0,
,505851,Devin Scott,Georgia Southern,Sun Belt,receiving,YPR,7.0,
,505313,David Olson,Clemson,ACC,passing,YPA,-0.3,
,537742,Chris Wuestner,Pittsburgh,ACC,kickReturns,YDS,36.0,
,3122715,Henry Bussey III,Florida Atlantic,Conference USA,kickReturns,TD,0.0,
,535332,Cleveland Wallace III,San José State,Mountain West,interceptions,AVG,4.0,
,545944,Brandon Cox,Arkansas State,Sun Belt,receiving,TD,0.0,
,552885,Marquise Ricard,Southern Mississippi,Conference USA,receiving,LONG,43.0,
,508270,Troy Hill,Oregon,Pac-12,interceptions,AVG,22.0,
,545543,Demarcus Ayers,Houston,American Athletic,kickReturns,TD,0.0,
,550872,DJ Juste,Florida Atlantic,Conference USA,receiving,TD,0.0,
,3126115,Cody Thompson,Toledo,Mid-American,receiving,REC,4.0,
,535318,Jeff Lindquist,Washington,Pac-12,passing,TD,1.0,
,505313,David Olson,Clemson,ACC,passing,YDS,-1.0,
,550647,Gerard Wicks,Washington State,Pac-12,receiving,REC,16.0,
,3116166,Grant Haley,Penn State,Big Ten,rushing,YPC,-2.0,
,550871,Lucky Whitehead,Florida Atlantic,Conference USA,rushing,TD,1.0,
,559620,Mikel Horton,Kentucky,SEC,rushing,YDS,306.0,
,535328,Kendyl Taylor,Washington,Pac-12,receiving,YPR,8.1,
,534409,T.J. Yeldon,Alabama,SEC,receiving,YDS,180.0,
,515181,Tyler Lockett,Kansas State,Big 12,rushing,YPC,5.7,
,518250,Rannell Hall,UCF,American Athletic,kickReturns,TD,0.0,
,516220,Noah Copeland,Navy,FBS Independents,passing,PCT,0.0,
,549940,Josh Jones,NC State,ACC,interceptions,INT,4.0,
,3124777,Joe Brown,Western Kentucky,Conference USA,kickReturns,YDS,139.0,
,517151,Cliff Murphy,TCU,Big 12,kickReturns,NO,1.0,
,500212,B.J. Bostic,Georgia Tech,ACC,receiving,TD,0.0,
,550249,Demetrius Monday,Kent State,Mid-American,interceptions,INT,1.0,
,3121429,Erick Smith,Ohio State,Big Ten,interceptions,INT,1.0,
,503412,Joe McNamara,Akron,Mid-American,kickReturns,AVG,6.0,
,500482,Houston Bates,Louisiana Tech,Conference USA,interceptions,YDS,19.0,
,550428,Eric Williams,Colorado State,Mountain West,rushing,TD,0.0,
,512100,Deshon Foxx,Connecticut,American Athletic,kickReturns,LONG,22.0,
,513058,Joshua Perkins,Washington,Pac-12,receiving,YDS,315.0,
,512052,Cole Stoudt,Clemson,ACC,passing,INT,10.0,
,535756,Reggie Ragland,Alabama,SEC,interceptions,YDS,1.0,
,517212,Paul Turner,Louisiana Tech,Conference USA,receiving,REC,42.0,
,551103,Jojo Kemp,Kentucky,SEC,rushing,YDS,323.0,
,534780,Andy James Garcia,Purdue,Big Ten,kickReturns,NO,1.0,
,531441,Ron Coluzzi,Central Michigan,Mid-American,punting,LONG,57.0,
,512727,Trae Waynes,Michigan State,Big Ten,interceptions,TD,0.0,
,532433,JD Sprague,Ohio,Mid-American,passing,TD,3.0,
,515163,K.D. Edenfield,Troy,Sun Belt,passing,YPA,0.0,
,532440,Greg Windham,Ohio,Mid-American,passing,ATT,13.0,
,535082,Fred McRae IV,Miami (OH),Mid-American,rushing,TD,0.0,
,545512,Kyle Hicks,TCU,Big 12,receiving,TD,0.0,
,534450,Durron Neal,Oklahoma,Big 12,passing,ATT,2.0,
,513423,Tyler Mayes,Temple,American Athletic,kicking,FGM,2.0,
,538142,Luke Ferguson,Arkansas State,Sun Belt,kicking,FGM,8.0,
,536366,Austin Lopez,San José State,Mountain West,kicking,LONG,50.0,
,517209,Terrence Magee,LSU,SEC,rushing,TD,3.0,
,502956,Ezell Ruffin,San Diego State,Mountain West,receiving,YPR,16.2,
,3121427,Curtis Samuel,Ohio State,Big Ten,receiving,YPR,8.6,
,514512,Mauro Bondi,Nebraska,Big Ten,kicking,FGM,1.0,
,545452,Eric Carter,Minnesota,Big Ten,receiving,REC,1.0,
,516220,Noah Copeland,Navy,FBS Independents,receiving,YPR,21.7,
,535467,Deandre Reaves,Marshall,Conference USA,receiving,REC,2.0,
,532173,Devin Powell,Tulane,American Athletic,passing,ATT,26.0,
,531252,Josh Carraway,TCU,Big 12,interceptions,YDS,33.0,
,545975,Andy Pappanastos,Ole Miss,SEC,kicking,XPM,5.0,
,516282,Quinton Pedroza,Hawai'i,Mountain West,kickReturns,AVG,11.0,
,534616,Charles Jones,Kansas State,Big 12,receiving,LONG,17.0,
,549873,LaQuvionte Gonzalez,Texas A&M,SEC,receiving,YPR,15.4,
,3139429,Tony Pittman,Marshall,Conference USA,rushing,YPC,8.0,
,3122799,Jon Hilliman,Boston College,ACC,rushing,CAR,210.0,
,547253,Marcell Ateman,Oklahoma State,Big 12,receiving,TD,0.0,
,550055,Walter Tucker,Miami,ACC,kickReturns,AVG,3.0,
,535598,Jesse James,Penn State,Big Ten,receiving,REC,38.0,
,501543,Devin Gardner,Michigan,Big Ten,receiving,LONG,18.0,
,480878,Cory White,Florida International,Conference USA,kickReturns,YDS,5.0,
,503223,Zac Epping,Minnesota,Big Ten,rushing,YPC,0.0,
,3129139,John Trainor,Army,FBS Independents,receiving,YPR,8.0,
,535076,Sam Shisso,Miami (OH),Mid-American,receiving,REC,1.0,
,517623,Cam McDaniel,Notre Dame,FBS Independents,receiving,YDS,76.0,
,500482,Houston Bates,Louisiana Tech,Conference USA,interceptions,AVG,19.0,
,3116742,Bo Hines,NC State,ACC,puntReturns,AVG,3.4,
,503124,Deonte Welch,South Florida,American Athletic,rushing,TD,0.0,
,530733,K.J. Maye,Minnesota,Big Ten,kickReturns,AVG,4.0,
,531955,Collin Michael,Buffalo,Mid-American,passing,YDS,0.0,
,511843,C.J. Uzomah,Auburn,SEC,rushing,LONG,1.0,
,546067,Darius Mosely,Illinois,Big Ten,puntReturns,TD,0.0,
,535146,Dennis Norfleet,Michigan,Big Ten,puntReturns,AVG,2.9,
,504101,Michael Dyer,Louisville,ACC,receiving,LONG,32.0,
,546778,Nate Andrews,Florida State,ACC,interceptions,INT,3.0,
,545456,Berkley Edwards,Minnesota,Big Ten,rushing,YDS,140.0,
,3125116,D'Onta Foreman,Texas,Big 12,rushing,YPC,4.6,
,3122168,Trent Sherfield,Vanderbilt,SEC,rushing,TD,0.0,
,546341,Quincy Mauger,Georgia,SEC,interceptions,INT,4.0,
,549907,Darvin Kidsy,North Texas,Conference USA,puntReturns,AVG,10.1,
,533213,Cranston Jones,New Mexico,Mountain West,interceptions,YDS,22.0,
,535990,Aaron Grubb,UT San Antonio,Conference USA,rushing,TD,0.0,
,3122763,Marcus Gaines,Louisiana Tech,Conference USA,receiving,YPR,10.3,
,3124095,Isaiah Robinson,Wake Forest,ACC,kickReturns,AVG,9.5,
,3129459,Wyatt Pfeifer,Western Michigan,Mid-American,rushing,CAR,1.0,
,3128686,Josh Williams,Arkansas,SEC,rushing,CAR,15.0,
,551222,Tago Smith,Navy,FBS Independents,passing,YPA,15.4,
,536451,Garrett Schwettman,Western Kentucky,Conference USA,kicking,PCT,0.762,
,549314,Matt Breida,Georgia Southern,Sun Belt,rushing,TD,17.0,
