_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
302470127,2010,1,regular,2010-09-04T16:00:00.000Z,,False,False,0,3936,Spartan Stadium,127,Michigan State,Big Ten,38,"[7, 21, 7, 3]",0.9646256802644068,2711,Western Michigan,Mid-American,14,"[7, 0, 7, 0]",0.03537431973559324,,,,
302472294,2010,1,regular,2010-09-04T16:05:00.000Z,,False,False,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,37,"[21, 7, 2, 7]",0.9928164550004132,2197,Eastern Illinois,,7,"[0, 7, 0, 0]",0.007183544999586844,,,,
302470061,2010,1,regular,2010-09-04T16:21:00.000Z,,False,False,0,3917,Sanford Stadium,61,Georgia,SEC,55,"[7, 24, 17, 7]",0.9997575788060412,309,Louisiana,Sun Belt,7,"[0, 7, 0, 0]",0.00024242119395878614,,,,
302470142,2010,1,regular,2010-09-04T16:30:00.000Z,,True,False,0,,,142,Missouri,Big 12,23,"[0, 3, 7, 13]",0.983283786342983,356,Illinois,Big Ten,13,"[3, 10, 0, 0]",0.01671621365701703,,,,
302470103,2010,1,regular,2010-09-04T17:00:00.000Z,,False,False,0,3615,Alumni Stadium,103,Boston College,ACC,38,"[14, 17, 7, 0]",,2692,Weber State,,20,"[3, 7, 3, 7]",,,,,
302470059,2010,1,regular,2010-09-04T17:00:00.000Z,,False,False,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,41,"[7, 13, 14, 7]",0.9616274900654365,2569,South Carolina State,,10,"[3, 0, 7, 0]",0.03837250993456354,,,,
302470036,2010,1,regular,2010-09-04T18:00:00.000Z,,True,False,0,,,36,Colorado State,Mountain West,3,"[0, 0, 0, 3]",0.36467989121589023,38,Colorado,Big 12,24,"[7, 10, 7, 0]",0.6353201087841098,,,,
302472005,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3713,Falcon Stadium,2005,Air Force,Mountain West,65,"[14, 10, 28, 13]",0.9721510337095737,2466,Northwestern State,,21,"[7, 14, 0, 0]",0.027848966290426325,,,,
302470097,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3873,Papa John's Cardinal Stadium,97,Louisville,Big East,16,"[0, 6, 7, 3]",0.2881577382562047,96,Kentucky,SEC,23,"[13, 7, 3, 0]",0.7118422617437953,,,,
302470130,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3558,Michigan Stadium,130,Michigan,Big Ten,30,"[14, 7, 3, 6]",0.8730262434081888,41,Connecticut,Big East,10,"[0, 10, 0, 0]",0.1269737565918112,,,,
302472306,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,"[7, 0, 10, 14]",0.4803055220934218,26,UCLA,Pac-10,22,"[0, 10, 3, 9]",0.5196944779065782,,,,
302470228,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3836,Memorial Stadium,228,Clemson,ACC,35,"[7, 14, 7, 7]",0.470062753029223,249,North Texas,Sun Belt,10,"[0, 7, 0, 3]",0.529937246970777,,,,
302470145,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,48,"[14, 17, 0, 3, 7, 7]",0.8805215402698989,55,Jacksonville State,,49,"[7, 3, 3, 21, 7, 8]",0.11947845973010107,,,,
302470087,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,23,"[7, 6, 7, 3]",0.8959054254387226,2509,Purdue,Big Ten,12,"[0, 3, 0, 9]",0.10409457456127735,,,,
302472483,2010,1,regular,2010-09-04T19:30:00.000Z,,False,True,0,3626,Autzen Stadium,2483,Oregon,Pac-10,72,"[28, 31, 6, 7]",0.9998912317147839,167,New Mexico,Mountain West,0,"[0, 0, 0, 0]",0.00010876828521610982,,,,
302470242,2010,1,regular,2010-09-04T19:30:00.000Z,,True,False,0,,,242,Rice,Conference USA,17,"[3, 7, 0, 7]",0.6932619662802953,251,Texas,Big 12,34,"[0, 24, 7, 3]",0.30673803371970465,,,,
302470277,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,31,"[7, 3, 14, 7]",0.9486476575848335,324,Coastal Carolina,,0,"[0, 0, 0, 0]",0.05135234241516651,,,,
302470025,2010,1,regular,2010-09-04T20:00:00.000Z,,False,False,0,3831,California Memorial Stadium,25,California,Pac-10,52,"[7, 28, 14, 3]",0.9999038511453656,302,UC Davis,,3,"[0, 0, 3, 0]",9.614885463438139e-05,,,,
302470258,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3923,Scott Stadium,258,Virginia,ACC,34,"[7, 7, 7, 13]",0.9817168658416676,257,Richmond,,13,"[7, 3, 3, 0]",0.01828313415833238,,,,
302472633,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3853,Neyland Stadium,2633,Tennessee,SEC,50,"[13, 7, 23, 7]",0.9882501558419254,2630,UT Martin,,0,"[0, 0, 0, 0]",0.011749844158074563,,,,
302470152,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3670,Carter-Finley Stadium,152,NC State,ACC,48,"[14, 17, 17, 0]",0.9995279362747466,2717,Western Carolina,,7,"[7, 0, 0, 0]",0.00047206372525343543,,,,
302472116,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3652,Bright House Networks Stadium,2116,UCF,Conference USA,38,"[14, 10, 7, 7]",0.9815012110861839,233,South Dakota,,7,"[0, 7, 0, 0]",0.018498788913816067,,,,
302472006,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,3,"[0, 3, 0, 0]",0.016297786992038366,183,Syracuse,Big East,29,"[7, 10, 6, 6]",0.9837022130079617,,,,
302470024,2010,1,regular,2010-09-04T22:30:00.000Z,,False,False,0,3940,Stanford Stadium,24,Stanford,Pac-10,52,"[21, 17, 7, 7]",0.9999440375532946,16,Sacramento State,,17,"[7, 0, 7, 3]",5.596244670535988e-05,,,,
302470197,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,65,"[17, 21, 13, 14]",0.9797102488531669,265,Washington State,Pac-10,17,"[0, 10, 0, 7]",0.020289751146833068,,,,
302470150,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3982,Wallace Wade Stadium,150,Duke,ACC,41,"[14, 13, 0, 14]",0.8333633223205867,2210,Elon,,27,"[3, 10, 0, 14]",0.16663667767941326,,,,
302472305,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3833,Memorial Stadium,2305,Kansas,Big 12,3,"[3, 0, 0, 0]",0.9528675299391718,2449,North Dakota State,,6,"[0, 3, 3, 0]",0.04713247006082821,,,,
302472755,2010,1,regular,2010-09-04T23:00:00.000Z,,True,False,0,,,2755,Grambling,,6,"[3, 0, 3, 0]",0.4780226175595107,2348,Louisiana Tech,Western Athletic,20,"[7, 10, 0, 3]",0.5219773824404893,,,,
302470252,2010,1,regular,2010-09-04T23:00:00.000Z,,False,True,0,3801,LaVell Edwards Stadium,252,BYU,Mountain West,23,"[5, 8, 10, 0]",0.5449073478601658,264,Washington,Pac-10,17,"[7, 10, 0, 0]",0.4550926521398342,,,,
302470245,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3795,Kyle Field,245,Texas A&M,Big 12,48,"[7, 13, 21, 7]",0.9996060771407265,2617,Stephen F. Austin,,7,"[0, 7, 0, 0]",0.0003939228592735322,,,,
302470344,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3693,Davis Wade Stadium,344,Mississippi State,SEC,49,"[14, 7, 21, 7]",0.984602866441902,235,Memphis,Conference USA,7,"[0, 0, 0, 7]",0.01539713355809802,,,,
302470239,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3724,Floyd Casey Stadium,239,Baylor,Big 12,34,"[14, 7, 7, 6]",0.9689947461830056,2534,Sam Houston State,,3,"[0, 0, 0, 3]",0.03100525381699437,,,,
302470195,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3876,Peden Stadium,195,Ohio,Mid-American,33,"[7, 10, 3, 13]",0.6828384249539358,2747,Wofford,,10,"[7, 0, 3, 0]",0.31716157504606424,,,,
302472653,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,30,"[7, 10, 10, 3]",0.9691395855283867,189,Bowling Green,Mid-American,27,"[14, 3, 10, 0]",0.03086041447161325,,,,
302472199,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,27,"[7, 7, 6, 7]",,349,Army,FBS Independents,31,"[7, 7, 10, 7]",,,,,
302470008,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,44,"[0, 23, 21, 0]",0.9954824331772161,2635,Tennessee Tech,,3,"[3, 0, 0, 0]",0.004517566822783925,,,,
302470333,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3657,Bryant Denny Stadium,333,Alabama,SEC,48,"[14, 17, 10, 7]",0.9996416660773829,23,San José State,Western Athletic,3,"[3, 0, 0, 0]",0.0003583339226170823,,,,
302470201,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,31,"[14, 7, 10, 0]",0.528637697589759,328,Utah State,Western Athletic,24,"[0, 10, 14, 0]",0.471362302410241,,,,
302470158,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3834,Memorial Stadium,158,Nebraska,Big 12,49,"[14, 7, 14, 14]",0.9966587474579792,98,Western Kentucky,Sun Belt,10,"[0, 0, 3, 7]",0.0033412525420207784,,,,
302470002,2010,1,regular,2010-09-04T23:00:00.000Z,,False,False,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,52,"[14, 21, 10, 7]",0.9958499735372289,2032,Arkansas State,Sun Belt,26,"[6, 10, 7, 3]",0.0041500264627710726,,,,
302470058,2010,1,regular,2010-09-04T23:05:00.000Z,,False,False,0,3886,Raymond James Stadium,58,South Florida,Big East,59,"[14, 17, 21, 7]",0.9831679149605634,2619,Stony Brook,,14,"[14, 0, 0, 0]",0.016832085039436562,,,,
302470238,2010,1,regular,2010-09-04T23:30:00.000Z,,False,False,0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,21,"[0, 9, 6, 6]",0.7160191901703936,77,Northwestern,Big Ten,23,"[10, 0, 7, 6]",0.2839808098296064,,,,
302472628,2010,1,regular,2010-09-04T23:45:00.000Z,,True,True,0,,,2628,TCU,Mountain West,30,"[7, 14, 7, 2]",0.7240302389732849,204,Oregon State,Pac-10,21,"[7, 7, 7, 0]",0.2759697610267151,,,,
302470153,2010,1,regular,2010-09-05T00:00:00.000Z,,True,False,0,3495,Georgia Dome,153,North Carolina,ACC,24,"[0, 10, 0, 14]",0.9031232985263932,99,LSU,SEC,30,"[7, 23, 0, 0]",0.09687670147360683,,,,
302470248,2010,1,regular,2010-09-05T00:00:00.000Z,,False,False,0,453,Robertson Stadium,248,Houston,Conference USA,68,"[20, 34, 14, 0]",0.9922278614358429,326,Texas State,,28,"[7, 0, 7, 14]",0.007772138564157149,,,,
302470021,2010,1,regular,2010-09-05T00:00:00.000Z,,False,False,0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,47,"[0, 20, 10, 17]",0.9993266315156017,2447,Nicholls,,0,"[0, 0, 0, 0]",0.0006733684843982513,,,,
302472751,2010,1,regular,2010-09-05T01:00:00.000Z,,False,False,0,3984,War Memorial Stadium,2751,Wyoming,Mountain West,28,"[7, 7, 14, 0]",0.5507897480710016,253,Southern Utah,,20,"[7, 3, 0, 10]",0.44921025192899844,,,,
302472638,2010,1,regular,2010-09-05T01:05:00.000Z,,False,False,0,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,31,"[7, 7, 14, 3]",0.8372769342293844,2029,Arkansas-Pine Bluff,,10,"[7, 3, 0, 0]",0.16272306577061557,,,,
302470278,2010,1,regular,2010-09-05T02:00:00.000Z,,False,False,0,3660,Bulldog Stadium,278,Fresno State,Western Athletic,28,"[0, 14, 7, 7]",0.47663034188859216,2132,Cincinnati,Big East,14,"[7, 7, 0, 0]",0.5233696581114078,,,,
302470009,2010,1,regular,2010-09-05T02:00:00.000Z,,False,False,0,3947,Sun Devil Stadium,9,Arizona State,Pac-10,54,"[16, 14, 14, 10]",0.9999591977658726,2502,Portland State,,9,"[3, 3, 3, 0]",4.080223412739059e-05,,,,
302472439,2010,1,regular,2010-09-05T03:00:00.000Z,,False,True,0,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,21,"[7, 7, 0, 7]",0.4550990871314892,275,Wisconsin,Big Ten,41,"[14, 3, 24, 0]",0.5449009128685107,,,,
302480151,2010,1,regular,2010-09-05T18:00:00.000Z,,False,True,0,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,51,"[10, 7, 7, 27]",0.4714270108651206,202,Tulsa,Conference USA,49,"[7, 9, 13, 20]",0.5285729891348794,,,,
302482641,2010,1,regular,2010-09-05T19:30:00.000Z,,False,False,0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,35,"[7, 14, 14, 0]",0.8191686300192933,2567,SMU,Conference USA,27,"[0, 7, 10, 10]",0.1808313699807067,,,,
302490120,2010,1,regular,2010-09-06T20:00:00.000Z,,True,False,0,,,120,Maryland,ACC,17,"[14, 0, 0, 3]",0.5573591367628803,2426,Navy,FBS Independents,14,"[0, 7, 7, 0]",0.4426408632371197,,,,
302490259,2010,1,regular,2010-09-07T00:00:00.000Z,,True,False,0,,,259,Virginia Tech,ACC,30,"[0, 14, 13, 3]",0.5490184164085321,68,Boise State,Western Athletic,33,"[17, 3, 6, 7]",0.4509815835914679,,,,
303522638,2010,1,postseason,2010-12-18T19:00:00.000Z,,True,False,0,3971,University Stadium,2638,UTEP,Conference USA,24,"[3, 7, 7, 7]",0.1494528840976506,252,BYU,Mountain West,52,"[17, 14, 14, 7]",0.8505471159023494,,,NEW MEXICO BOWL,
303520278,2010,1,postseason,2010-12-18T22:30:00.000Z,,True,False,0,3653,Albertsons Stadium,278,Fresno State,Western Athletic,17,"[7, 3, 0, 7]",0.7168762365849779,2459,Northern Illinois,Mid-American,40,"[6, 17, 10, 7]",0.2831237634150221,,,uDROVE HUMANITARIAN BOWL,
303522653,2010,1,postseason,2010-12-19T02:00:00.000Z,,True,False,0,3493,Mercedes-Benz Superdome,2653,Troy,Sun Belt,48,"[14, 24, 10, 0]",0.9994246491003612,195,Ohio,Mid-American,21,"[7, 0, 7, 7]",0.0005753508996387824,,,R+L CARRIERS NEW ORLEANS BOWL,
303550097,2010,1,postseason,2010-12-22T01:00:00.000Z,,True,False,0,,,97,Louisville,Big East,31,"[0, 21, 0, 10]",0.8220324613614043,2572,Southern Mississippi,Conference USA,28,"[14, 7, 0, 7]",0.1779675386385957,,,BEEF 'O' BRADY'S BOWL ST. PETERSBURG,
303560068,2010,1,postseason,2010-12-23T01:00:00.000Z,,True,False,0,3914,Sam Boyd Stadium,68,Boise State,Western Athletic,26,"[0, 16, 7, 3]",0.8674378243113106,254,Utah,Mountain West,3,"[3, 0, 0, 0]",0.13256217568868944,,,MAACO BOWL LAS VEGAS,
303570021,2010,1,postseason,2010-12-24T01:00:00.000Z,,False,False,0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,35,"[14, 7, 0, 14]",0.9623317822360044,2426,Navy,FBS Independents,14,"[0, 14, 0, 0]",0.03766821776399565,,,SAN DIEGO COUNTY CREDIT UNION POINSETTIA BOWL,
303580202,2010,1,postseason,2010-12-25T01:00:00.000Z,,True,False,0,3610,Aloha Stadium,202,Tulsa,Conference USA,62,"[10, 17, 21, 14]",0.9764665937472164,62,Hawai'i,Western Athletic,35,"[0, 14, 14, 7]",0.02353340625278355,,,SHERATON HAWAII BOWL,
303602649,2010,1,postseason,2010-12-27T01:30:00.000Z,,True,False,0,,,2649,Toledo,Mid-American,32,"[7, 14, 3, 8]",0.8276592013173161,2229,Florida International,Sun Belt,34,"[0, 7, 14, 13]",0.17234079868268393,,,LITTLE CAESARS BOWL,
303610059,2010,1,postseason,2010-12-27T22:00:00.000Z,,True,False,0,,,59,Georgia Tech,ACC,7,"[7, 0, 0, 0]",0.6525338481334347,2005,Air Force,Mountain West,14,"[3, 3, 0, 8]",0.34746615186656526,,,AdvoCare V100 INDEPENDENCE BOWL,
303620152,2010,1,postseason,2010-12-28T23:30:00.000Z,,True,False,0,,,152,NC State,ACC,23,"[7, 3, 6, 7]",0.4624336218549408,277,West Virginia,Big East,7,"[0, 7, 0, 0]",0.5375663781450593,,,CHAMPS SPORTS BOWL,
303622294,2010,1,postseason,2010-12-29T03:00:00.000Z,,True,False,0,3947,Sun Devil Stadium,2294,Iowa,Big Ten,27,"[7, 10, 3, 7]",0.6652392299513268,142,Missouri,Big 12,24,"[3, 7, 14, 0]",0.3347607700486732,,,INSIGHT BOWL,
303630120,2010,1,postseason,2010-12-29T19:30:00.000Z,,True,False,0,,,120,Maryland,ACC,51,"[6, 10, 21, 14]",0.8915038428566371,151,East Carolina,Conference USA,20,"[0, 3, 10, 7]",0.10849615714336291,,,MILITARY BOWL PRESENTED BY NORTHROP GRUMMAN,
303630239,2010,1,postseason,2010-12-29T23:00:00.000Z,,True,False,0,,,239,Baylor,Big 12,14,"[0, 0, 7, 7]",0.4235133110663222,356,Illinois,Big Ten,38,"[6, 10, 8, 14]",0.5764866889336778,,,TEXAS BOWL,
303630012,2010,1,postseason,2010-12-30T02:15:00.000Z,,True,False,0,3604,Alamodome,12,Arizona,Pac-10,10,"[7, 0, 3, 0]",0.877414806983267,197,Oklahoma State,Big 12,36,"[17, 6, 10, 3]",0.12258519301673299,,,VALERO ALAMO BOWL,
303642567,2010,1,postseason,2010-12-30T17:00:00.000Z,,False,False,0,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,14,"[0, 0, 7, 7]",0.7595550901575965,349,Army,FBS Independents,16,"[13, 3, 0, 0]",0.24044490984240352,,,BELL HELICOPTER ARMED FORCES BOWL,
303640183,2010,1,postseason,2010-12-30T20:20:00.000Z,,True,False,0,,,183,Syracuse,Big East,36,"[7, 7, 13, 9]",0.930655626286451,2306,Kansas State,Big 12,34,"[7, 7, 7, 13]",0.06934437371354896,,,NEW ERA PINSTRIPE BOWL,
303642633,2010,1,postseason,2010-12-30T23:40:00.000Z,,True,False,0,3810,Nissan Stadium,2633,Tennessee,SEC,27,"[7, 7, 0, 6, 7, 0]",0.23255336816691924,153,North Carolina,ACC,30,"[7, 10, 0, 3, 7, 3]",0.7674466318330808,,,FRANKLIN AMERICAN MORTGAGE MUSIC CITY BOWL,
303640264,2010,1,postseason,2010-12-31T03:00:00.000Z,,True,False,0,3932,Qualcomm Stadium,264,Washington,Pac-10,19,"[10, 0, 7, 2]",0.9284005276911086,158,Nebraska,Big 12,7,"[0, 7, 0, 0]",0.07159947230889141,,,BRIDGEPOINT EDUCATION HOLIDAY BOWL,
303650228,2010,1,postseason,2010-12-31T17:00:00.000Z,,True,False,0,,,228,Clemson,ACC,26,"[3, 10, 0, 13]",0.46716688122337663,58,South Florida,Big East,31,"[7, 10, 7, 7]",0.5328331187766233,,,MEINEKE CAR CARE BOWL,
303652390,2010,1,postseason,2010-12-31T19:00:00.000Z,,True,False,0,3946,Sun Bowl Stadium,2390,Miami,ACC,17,"[0, 3, 0, 14]",0.5935388772581454,87,Notre Dame,FBS Independents,33,"[14, 13, 3, 3]",0.40646112274185464,,,HYUNDAI SUN BOWL,
303652116,2010,1,postseason,2010-12-31T20:30:00.000Z,,True,False,0,3805,Liberty Bowl Memorial Stadium,2116,UCF,Conference USA,10,"[0, 3, 0, 7]",0.20027024876795643,61,Georgia,SEC,6,"[3, 0, 3, 0]",0.7997297512320436,,,AutoZone LIBERTY BOWL,
303650052,2010,1,postseason,2011-01-01T00:30:00.000Z,,True,False,0,3495,Georgia Dome,52,Florida State,ACC,26,"[6, 7, 6, 7]",0.30475723109477326,2579,South Carolina,SEC,17,"[0, 3, 7, 7]",0.6952427689052267,,,Chick-fil-A BOWL,
310012641,2010,1,postseason,2011-01-01T17:00:00.000Z,,True,False,0,,,2641,Texas Tech,Big 12,45,"[10, 14, 14, 7]",0.8401709955867411,77,Northwestern,Big Ten,38,"[0, 6, 18, 14]",0.15982900441325887,,,TICKETCITY BOWL,
310010127,2010,1,postseason,2011-01-01T18:00:00.000Z,,True,False,0,,,127,Michigan State,Big Ten,7,"[0, 0, 0, 7]",0.06676129593509932,333,Alabama,SEC,49,"[7, 21, 14, 7]",0.9332387040649007,,,CAPITAL ONE BOWL,
310010213,2010,1,postseason,2011-01-01T18:00:00.000Z,,True,False,0,3886,Raymond James Stadium,213,Penn State,Big Ten,24,"[7, 10, 7, 0]",0.5737969012780635,57,Florida,SEC,37,"[0, 14, 6, 17]",0.4262030987219365,,,OUTBACK BOWL,
