_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
401236223,2020,4,regular,2020-09-27T02:15:00.000Z,False,False,False,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,48,"[7, 17, 14, 10]",0.9985758002776699,2653,Troy,Sun Belt,7,"[0, 7, 0, 0]",0.0014241997223300995,2.3144406494,https://www.youtube.com/watch?v=6RlN2Tw8Evw,,
401240282,2020,5,regular,2020-10-02T23:00:00.000Z,False,False,False,,3630,BB&T Field,154,Wake Forest,ACC,66,"[14, 10, 28, 14]",0.9988191164580962,2097,Campbell,,14,"[0, 7, 7, 0]",0.001180883541903821,1.2817685774,https://www.youtube.com/watch?v=B3Mt2_oew5Y,,
401246275,2020,5,regular,2020-10-03T01:00:00.000Z,False,False,False,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,45,"[7, 21, 10, 7]",0.9988883494972044,2348,Louisiana Tech,Conference USA,14,"[7, 0, 0, 7]",0.0011116505027956025,1.8450869083,https://www.youtube.com/watch?v=_15zpgn-_8A,,
401212547,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,False,,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,49,"[21, 14, 0, 14]",0.9986638915466252,151,East Carolina,American Athletic,29,"[7, 6, 3, 13]",0.0013361084533748402,3.42687323,https://www.youtube.com/watch?v=B4TsQAOndUk,,
401234600,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3752,Heinz Field,221,Pittsburgh,ACC,29,"[7, 6, 7, 9]",0.7317392396027507,152,NC State,ACC,30,"[10, 7, 0, 13]",0.26826076039724933,8.5382404333,https://www.youtube.com/watch?v=MANHrUbC6Vk,,
401235998,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,27,"[7, 0, 7, 0, 7, 6]",0.9494796566590219,239,Baylor,Big 12,21,"[0, 7, 0, 7, 7, 0]",0.0505203433409781,8.5007448642,https://www.youtube.com/watch?v=0IfFlOboM7w,,
401236002,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,31,"[7, 7, 7, 10]",0.22809192324322541,2628,TCU,Big 12,33,"[7, 13, 3, 10]",0.7719080767567745,9.3606579599,https://www.youtube.com/watch?v=9ylDmMDswto,,
401215304,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,52,"[7, 17, 7, 21]",0.998638473650268,2032,Arkansas State,Sun Belt,23,"[14, 0, 0, 9]",0.0013615263497319674,4.4686036552,https://www.youtube.com/watch?v=5TVaaJj22jY,,
401237099,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3853,Neyland Stadium,2633,Tennessee,SEC,35,"[7, 14, 7, 7]",0.9937877969867194,142,Missouri,SEC,12,"[0, 6, 6, 0]",0.006212203013280626,2.9489300607,https://www.youtube.com/watch?v=BNitudsjJ68,,
401237096,2020,5,regular,2020-10-03T16:00:00.000Z,False,False,True,,3634,Ben Hill Griffin Stadium,57,Florida,SEC,38,"[14, 10, 14, 0]",0.9953835622596551,2579,South Carolina,SEC,24,"[7, 7, 3, 7]",0.004616437740344925,3.2530307431,https://www.youtube.com/watch?v=IWBASK73ieM,,
401207141,2020,5,regular,2020-10-03T16:30:00.000Z,False,False,True,,3803,Legion Field,5,UAB,Conference USA,21,"[7, 7, 7, 0]",0.9954440458244105,2636,UT San Antonio,Conference USA,13,"[3, 3, 0, 7]",0.004555954175589516,3.4063003904,https://www.youtube.com/watch?v=rVbxaqdDgQQ,,
401237513,2020,5,regular,2020-10-03T17:00:00.000Z,False,False,False,,3992,Williams Stadium,2335,Liberty,FBS Independents,28,"[0, 7, 14, 7]",0.9984522140934414,2453,North Alabama,,7,"[0, 0, 0, 7]",0.0015477859065585742,1.5884531986,https://www.youtube.com/watch?v=cNjgltUppxk,,
401240040,2020,5,regular,2020-10-03T17:30:00.000Z,False,False,False,,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,55,"[7, 16, 15, 17]",0.9972897737433329,2000,Abilene Christian,,23,"[0, 3, 7, 13]",0.0027102262566670587,1.2958834861,https://www.youtube.com/watch?v=NP07Kw8a64w,,
401212476,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3854,Nippert Stadium,2132,Cincinnati,American Athletic,28,"[7, 7, 14, 0]",0.9639916851853874,58,South Florida,American Athletic,7,"[0, 0, 7, 0]",0.03600831481461264,2.1158551635,https://www.youtube.com/watch?v=91b-kbmORss,,
401236001,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,"[7, 7, 3, 14]",0.9217387634407416,2641,Texas Tech,Big 12,21,"[0, 0, 14, 7]",0.07826123655925843,7.3498425625,https://www.youtube.com/watch?v=jL9WO16soG0,,
401212486,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,30,"[17, 7, 3, 3]",0.6341975578001239,235,Memphis,American Athletic,27,"[3, 17, 7, 0]",0.3658024421998761,10.0393442141,https://www.youtube.com/watch?v=rhgYKfhjveU,,
401234597,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3615,Alumni Stadium,103,Boston College,ACC,22,"[3, 13, 0, 6]",0.006602516462771808,153,North Carolina,ACC,26,"[14, 7, 3, 2]",0.9933974835372282,4.1123972836,https://www.youtube.com/watch?v=7MTIWWHdG4E,,
401237093,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3657,Bryant Denny Stadium,333,Alabama,SEC,52,"[14, 21, 7, 10]",0.9987909861017715,245,Texas A&M,SEC,24,"[7, 7, 3, 7]",0.0012090138982284726,2.425828377,https://www.youtube.com/watch?v=Y_OysCOGbrk,,
401236000,2020,5,regular,2020-10-03T19:30:00.000Z,False,False,True,,3833,Memorial Stadium,2305,Kansas,Big 12,7,"[0, 0, 0, 7]",0.00032827786565000516,197,Oklahoma State,Big 12,47,"[10, 21, 13, 3]",0.99967172213435,0.8931310336,https://www.youtube.com/watch?v=CNPodiuVISE,,
401234599,2020,5,regular,2020-10-03T20:00:00.000Z,False,False,True,,3982,Wallace Wade Stadium,150,Duke,ACC,31,"[7, 0, 7, 17]",0.053442114961388135,259,Virginia Tech,ACC,38,"[7, 3, 14, 14]",0.9465578850386118,6.7209567322,https://www.youtube.com/watch?v=QvUXHUKQz6U,,
401207136,2020,5,regular,2020-10-03T20:00:00.000Z,False,False,True,,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,21,"[0, 0, 21, 0]",0.5320232594098356,2429,Charlotte,Conference USA,17,"[10, 0, 0, 7]",0.46797674059016436,6.3515087519,https://www.youtube.com/watch?v=0vFkiVDi2nQ,,
401237097,2020,5,regular,2020-10-03T20:00:00.000Z,False,False,True,,3683,Commonwealth Stadium,96,Kentucky,SEC,41,"[14, 7, 7, 7, 6]",0.9463056122112484,145,Ole Miss,SEC,42,"[7, 7, 7, 14, 7]",0.053694387788751574,7.3354920286,https://www.youtube.com/watch?v=hnUAHlwQGe8,,
401238034,2020,5,regular,2020-10-03T20:00:00.000Z,False,False,False,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,41,"[0, 14, 20, 7]",0.9949370387718154,55,Jacksonville State,,24,"[14, 7, 3, 0]",0.005062961228184615,4.9413060611,https://www.youtube.com/watch?v=GRMmQfKoYOA,,
401207138,2020,5,regular,2020-10-03T21:00:00.000Z,False,False,True,,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,17,"[0, 10, 0, 7]",0.45537072347815727,98,Western Kentucky,Conference USA,20,"[0, 10, 3, 7]",0.5446292765218428,6.227524124,https://www.youtube.com/watch?v=HqXDkrSKYVY,,
401212557,2020,5,regular,2020-10-03T22:00:00.000Z,False,False,False,,3713,Falcon Stadium,2005,Air Force,Mountain West,40,"[3, 13, 3, 21]",0.9983735670285364,2426,Navy,American Athletic,7,"[0, 7, 0, 0]",0.0016264329714635872,4.705105358,https://www.youtube.com/watch?v=bzJHC15qCq8,,
401215305,2020,5,regular,2020-10-03T23:00:00.000Z,False,False,True,,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,30,"[3, 14, 6, 7]",0.0038572884115582236,290,Georgia Southern,Sun Belt,35,"[7, 14, 14, 0]",0.9961427115884418,3.4335208973,https://www.youtube.com/watch?v=F8sXsIGc8IA,,
401207139,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3825,Apogee Stadium,249,North Texas,Conference USA,31,"[3, 7, 7, 14]",0.35791888283422346,2572,Southern Mississippi,Conference USA,41,"[17, 3, 7, 14]",0.6420811171657765,4.3874451439,https://www.youtube.com/watch?v=rLMkBaFRG1U,,
401237094,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3693,Davis Wade Stadium,344,Mississippi State,SEC,14,"[7, 0, 7, 0]",0.005460847144424675,8,Arkansas,SEC,21,"[7, 7, 7, 0]",0.9945391528555754,7.0631136004,https://www.youtube.com/watch?v=AtKCg5Ks2uA,,
401237098,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,7,"[0, 7, 0, 0]",0.008780872866816754,99,LSU,SEC,41,"[7, 14, 13, 7]",0.9912191271331833,1.3522419006,https://www.youtube.com/watch?v=q1liPYxxJTU,,
401237095,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3917,Sanford Stadium,61,Georgia,SEC,27,"[10, 14, 3, 0]",0.9980966768362424,2,Auburn,SEC,6,"[0, 3, 3, 0]",0.0019033231637576309,2.7140319898,https://www.youtube.com/watch?v=dQnFNnRnMis,,
401235999,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3772,Jack Trice Stadium,66,Iowa State,Big 12,37,"[3, 10, 10, 14]",0.894251795408529,201,Oklahoma,Big 12,30,"[10, 7, 3, 10]",0.10574820459147105,7.5507465157,https://www.youtube.com/watch?v=qWipeSpkpwQ,,
401212531,2020,5,regular,2020-10-03T23:30:00.000Z,False,False,True,,3652,Bright House Networks Stadium,2116,UCF,American Athletic,26,"[16, 7, 3, 0]",0.09555782248744871,202,Tulsa,American Athletic,34,"[2, 10, 13, 9]",0.9044421775125513,5.27841812,https://www.youtube.com/watch?v=dSUGJF4qkOE,,
401234598,2020,5,regular,2020-10-04T00:00:00.000Z,False,False,True,,3836,Memorial Stadium,228,Clemson,ACC,41,"[10, 14, 10, 7]",0.9598990984636347,258,Virginia,ACC,23,"[0, 10, 7, 6]",0.04010090153636525,1.6176991446,https://www.youtube.com/watch?v=EyrmT0ScSPY,,
401212523,2020,6,regular,2020-10-08T23:30:00.000Z,False,False,True,,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,49,"[7, 14, 21, 7]",0.9916176972412797,2655,Tulane,American Athletic,31,"[17, 7, 7, 0]",0.008382302758720317,7.2650421836,https://www.youtube.com/watch?v=miALflBAua4,,
401234601,2020,6,regular,2020-10-09T23:00:00.000Z,False,False,True,,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,46,"[7, 7, 12, 20]",0.9854551675432522,97,Louisville,ACC,27,"[7, 14, 6, 0]",0.014544832456747758,7.6275571216,https://www.youtube.com/watch?v=l1n6pu8-bI0,,
401234608,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,True,,3923,Scott Stadium,258,Virginia,ACC,21,"[0, 7, 7, 7]",0.008498978379464887,152,NC State,ACC,38,"[14, 10, 0, 14]",0.9915010216205351,4.6333302924,https://www.youtube.com/watch?v=tCs9mdc5uCw,,
401237105,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,True,,3958,Tiger Stadium,99,LSU,SEC,41,"[14, 10, 17, 0]",0.003230156157314074,142,Missouri,SEC,45,"[14, 10, 14, 7]",0.996769843842686,7.0747603187,https://www.youtube.com/watch?v=fOgRjT5MtKk,,
401234607,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,True,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,56,"[21, 14, 7, 14]",0.9987629737939936,259,Virginia Tech,ACC,45,"[0, 14, 23, 8]",0.0012370262060064086,3.6961508611,https://www.youtube.com/watch?v=aJ3ggXxrZJI,,
401236005,2020,6,regular,2020-10-10T16:00:00.000Z,False,True,True,,499,Cotton Bowl,201,Oklahoma,Big 12,53,"[10, 7, 14, 0, 7, 7, 0, 8]",0.9862899561785524,251,Texas,Big 12,45,"[0, 17, 0, 14, 7, 7, 0, 0]",0.013710043821447582,8.6816042593,https://www.youtube.com/watch?v=R9uIdKv2VO4,,
401237102,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,True,,3795,Kyle Field,245,Texas A&M,SEC,41,"[7, 10, 7, 17]",0.6956081949459749,57,Florida,SEC,38,"[14, 7, 7, 10]",0.3043918050540251,7.8055267179,https://www.youtube.com/watch?v=plcpMgb_xFk,,
401207215,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,False,,3992,Williams Stadium,2335,Liberty,FBS Independents,40,"[14, 10, 7, 9]",0.9927282189168076,2433,Louisiana Monroe,Sun Belt,7,"[0, 0, 0, 7]",0.007271781083192375,1.7665929963,https://www.youtube.com/watch?v=iZZi1WGDPU4,,
401237106,2020,6,regular,2020-10-10T16:00:00.000Z,False,False,True,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,7,"[0, 0, 7, 0]",0.01676418743455855,2579,South Carolina,SEC,41,"[3, 7, 17, 14]",0.9832358125654415,2.2451501715,https://www.youtube.com/watch?v=MC7RGmOw5R8,,
401234605,2020,6,regular,2020-10-10T16:30:00.000Z,False,False,True,,1964,Carrier Dome,183,Syracuse,ACC,24,"[7, 7, 7, 3]",0.0004910522071979115,150,Duke,ACC,38,"[10, 14, 6, 8]",0.9995089477928021,6.1493754913,https://www.youtube.com/watch?v=qN9uPUV4qKM,,
401240114,2020,6,regular,2020-10-10T17:30:00.000Z,False,False,False,,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,14,"[0, 7, 7, 0]",0.995437862150084,2643,The Citadel,,9,"[3, 0, 0, 6]",0.004562137849915993,2.4772366655,https://www.youtube.com/watch?v=jFZl9VaPPfU,,
401236003,2020,6,regular,2020-10-10T19:30:00.000Z,False,False,True,,3772,Jack Trice Stadium,66,Iowa State,Big 12,31,"[7, 14, 7, 3]",0.9988576599157408,2641,Texas Tech,Big 12,15,"[7, 0, 0, 8]",0.0011423400842591747,3.3395836965,https://www.youtube.com/watch?v=CDWlkMHBdbE,,
401246425,2020,6,regular,2020-10-10T19:30:00.000Z,False,False,False,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,50,"[2, 21, 20, 7]",0.998953916018654,2110,Central Arkansas,,27,"[3, 10, 0, 14]",0.00104608398134598,4.400208162,https://www.youtube.com/watch?v=fzGQAYXqldI,,
401237103,2020,6,regular,2020-10-10T19:30:00.000Z,False,False,True,,3917,Sanford Stadium,61,Georgia,SEC,44,"[7, 10, 13, 14]",0.963212637929464,2633,Tennessee,SEC,21,"[7, 14, 0, 0]",0.03678736207053601,5.5111585585,https://www.youtube.com/watch?v=lFBqXD7_Nqk,,
401240997,2020,6,regular,2020-10-10T19:30:00.000Z,False,False,False,,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,27,"[0, 14, 7, 6]",0.9920596641589106,2636,UT San Antonio,Conference USA,20,"[3, 0, 3, 14]",0.007940335841089441,2.297505086,https://www.youtube.com/watch?v=o7x6kQWhchY,,
401215308,2020,6,regular,2020-10-10T19:30:00.000Z,False,False,True,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,37,"[6, 17, 7, 7]",0.9958469060050077,326,Texas State,Sun Belt,17,"[3, 0, 7, 7]",0.004153093994992307,3.4719506811,https://www.youtube.com/watch?v=RedGJabDP5A,,
401234603,2020,6,regular,2020-10-10T20:00:00.000Z,False,False,True,,3615,Alumni Stadium,103,Boston College,ACC,31,"[3, 14, 7, 0, 7]",0.9066624131528793,221,Pittsburgh,ACC,30,"[7, 7, 7, 3, 6]",0.09333758684712068,10.9292246396,https://www.youtube.com/watch?v=5PtxXdmlKRk,,
401236004,2020,6,regular,2020-10-10T20:00:00.000Z,False,False,True,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,14,"[7, 0, 0, 7]",0.47736400299510373,2306,Kansas State,Big 12,21,"[6, 8, 7, 0]",0.5226359970048963,6.0663806318,https://www.youtube.com/watch?v=RtGVIyUosLc,,
401207143,2020,6,regular,2020-10-10T20:00:00.000Z,False,False,True,,218,FIU Stadium,2229,Florida International,Conference USA,28,"[7, 7, 14, 0]",0.34975229582864287,2393,Middle Tennessee,Conference USA,31,"[0, 17, 7, 7]",0.6502477041713571,8.9714024661,https://www.youtube.com/watch?v=xbYyJ2iAGnE,,
401237101,2020,6,regular,2020-10-10T20:00:00.000Z,False,False,True,,3785,Jordan-Hare Stadium,2,Auburn,SEC,30,"[10, 10, 0, 10]",0.10658921803877522,8,Arkansas,SEC,28,"[0, 12, 6, 10]",0.8934107819612248,4.5095264924,https://www.youtube.com/watch?v=rK19RFfBVVY,,
401212515,2020,6,regular,2020-10-10T22:00:00.000Z,False,False,True,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,31,"[7, 14, 7, 3]",0.9455313547617299,218,Temple,American Athletic,29,"[0, 10, 7, 12]",0.05446864523827011,6.0701392596,https://www.youtube.com/watch?v=XG5sYzloH2Y,,
401212477,2020,6,regular,2020-10-10T23:00:00.000Z,False,False,True,,3886,Raymond James Stadium,58,South Florida,American Athletic,24,"[7, 10, 0, 7]",,151,East Carolina,American Athletic,44,"[17, 14, 7, 6]",,,https://www.youtube.com/watch?v=9IrItvgf-Dk,,
401207145,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,21,"[7, 7, 0, 7]",0.7513263007840251,2638,UTEP,Conference USA,17,"[0, 7, 3, 7]",0.24867369921597493,5.0492498276,https://www.youtube.com/watch?v=PXbmio-RUjY,,
401234604,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3836,Memorial Stadium,228,Clemson,ACC,42,"[7, 14, 14, 7]",0.9988950364110462,2390,Miami,ACC,17,"[0, 10, 0, 7]",0.0011049635889538445,2.9167178748,https://www.youtube.com/watch?v=1L1A0zegZT0,,
401237100,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,48,"[7, 14, 14, 13]",0.11017776855378636,333,Alabama,SEC,63,"[7, 14, 21, 21]",0.8898222314462136,4.6125822772,https://www.youtube.com/watch?v=lyRbYzVX7u4,,
401234606,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,42,"[14, 21, 7, 0]",0.9978982440326616,52,Florida State,ACC,26,"[17, 3, 6, 0]",0.0021017559673384145,2.5980190367,https://www.youtube.com/watch?v=34hTCVElBvE,,
401237104,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3683,Commonwealth Stadium,96,Kentucky,SEC,24,"[0, 14, 0, 10]",0.9778074159310453,344,Mississippi State,SEC,2,"[0, 0, 2, 0]",0.022192584068954746,4.5691954817,https://www.youtube.com/watch?v=EIzIa3In8mM,,
401207146,2020,6,regular,2020-10-10T23:30:00.000Z,False,False,True,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,14,"[0, 0, 7, 7]",0.002621859373005922,276,Marshall,Conference USA,38,"[14, 14, 10, 0]",0.997378140626994,1.5482109524,https://www.youtube.com/watch?v=nVoCc4tDZFU,,
401207142,2020,6,regular,2020-10-11T00:00:00.000Z,False,False,True,,3825,Apogee Stadium,249,North Texas,Conference USA,21,"[0, 7, 7, 7]",0.005002776749585873,2429,Charlotte,Conference USA,49,"[7, 14, 14, 14]",0.9949972232504142,3.1896961638,https://www.youtube.com/watch?v=V13kkEKNPfo,,
401215311,2020,7,regular,2020-10-14T23:30:00.000Z,False,False,True,,3666,Cajun Field,309,Louisiana,Sun Belt,27,"[7, 6, 7, 7]",0.3078653943926275,324,Coastal Carolina,Sun Belt,30,"[7, 6, 7, 10]",0.6921346056073725,7.90648648,https://www.youtube.com/watch?v=RGx2NESc1ak,,
401215310,2020,7,regular,2020-10-15T23:30:00.000Z,False,False,True,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,59,"[14, 14, 17, 14]",0.3174283317196541,2247,Georgia State,Sun Belt,52,"[7, 21, 14, 10]",0.6825716682803459,10.147175714,https://www.youtube.com/watch?v=Pp_wydzUEHQ,,
401212487,2020,7,regular,2020-10-16T22:00:00.000Z,False,False,True,,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,34,"[7, 10, 7, 10, 0]",0.15219434913503505,2567,SMU,American Athletic,37,"[10, 7, 10, 7, 3]",0.847805650864965,9.9710737315,https://www.youtube.com/watch?v=Bc8pPj5sCYQ,,
401212551,2020,7,regular,2020-10-17T01:30:00.000Z,False,False,False,,3801,LaVell Edwards Stadium,248,Houston,American Athletic,26,"[3, 17, 6, 0]",0.6572925950362528,252,BYU,FBS Independents,43,"[14, 0, 7, 22]",0.3427074049637472,7.0420134215,https://www.youtube.com/watch?v=VLn2xLfUI44,,
401212478,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3806,Lincoln Financial Field,218,Temple,American Athletic,39,"[10, 7, 9, 13]",0.68204054501596,58,South Florida,American Athletic,37,"[7, 14, 10, 6]",0.31795945498404,8.20112373,https://www.youtube.com/watch?v=Sx6s3vJAXzM,,
401237111,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3853,Neyland Stadium,2633,Tennessee,SEC,7,"[0, 7, 0, 0]",0.0010215837849244396,96,Kentucky,SEC,34,"[0, 17, 10, 7]",0.9989784162150755,3.9596132776,https://www.youtube.com/watch?v=fB5v0Rk54jA,,
401234615,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,False,,1964,Carrier Dome,183,Syracuse,ACC,21,"[7, 7, 0, 7]",0.00047676590640806935,2335,Liberty,FBS Independents,38,"[14, 7, 14, 3]",0.9995232340935919,3.2652742672,https://www.youtube.com/watch?v=5a6LnzAPMYI,,
401234614,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3948,Hard Rock Stadium,2390,Miami,ACC,31,"[7, 7, 14, 3]",0.9441234598926327,221,Pittsburgh,ACC,19,"[0, 6, 13, 0]",0.05587654010736731,4.5182186518,https://www.youtube.com/watch?v=vk5ovQvryCg,,
401212548,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,23,"[6, 7, 0, 10]",0.11361191138271219,2426,Navy,American Athletic,27,"[7, 6, 14, 0]",0.8863880886172878,5.645046822,https://www.youtube.com/watch?v=aGB59PoqcoQ,,
401234610,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,7,"[7, 0, 0, 0]",0.0003684379349155408,228,Clemson,ACC,73,"[17, 35, 7, 14]",0.9996315620650844,0.6706401517,https://www.youtube.com/watch?v=d2UVc0or-XM,,
401215313,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,30,"[3, 14, 0, 13]",0.9818136941837267,326,Texas State,Sun Belt,20,"[7, 3, 7, 3]",0.01818630581627334,8.10947758,https://www.youtube.com/watch?v=oH5gmtXzBg4,,
401236007,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,38,"[7, 10, 7, 14]",0.9979833366805748,2305,Kansas,Big 12,17,"[10, 0, 0, 7]",0.0020166633194251826,4.1037290805,https://www.youtube.com/watch?v=4ZUwJ3_fwwU,,
401237109,2020,7,regular,2020-10-17T16:00:00.000Z,False,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,30,"[0, 14, 13, 3]",0.8864010995935383,2,Auburn,SEC,22,"[9, 7, 3, 3]",0.1135989004064617,6.894726083,https://www.youtube.com/watch?v=-ydrIEwr6Lw,,
401207153,2020,7,regular,2020-10-17T17:30:00.000Z,False,False,True,,3803,Legion Field,5,UAB,Conference USA,37,"[10, 14, 10, 3]",0.97979415543596,98,Western Kentucky,Conference USA,14,"[7, 7, 0, 0]",0.020205844564039954,3.682893084,,,
401240115,2020,7,regular,2020-10-17T17:30:00.000Z,False,False,False,,3604,Alamodome,2636,UT San Antonio,Conference USA,16,"[0, 10, 0, 6]",0.009324272837613936,349,Army,FBS Independents,28,"[7, 7, 7, 7]",0.990675727162386,4.2536783659,https://www.youtube.com/watch?v=lJgFSjD71g8,,
401234613,2020,7,regular,2020-10-17T18:30:00.000Z,False,False,True,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,12,"[6, 0, 6, 0]",0.8906860429536613,97,Louisville,ACC,7,"[0, 0, 7, 0]",0.10931395704633873,4.3503868575,https://www.youtube.com/watch?v=-IoZR7tsAik,,
401237108,2020,7,regular,2020-10-17T19:30:00.000Z,False,False,True,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,33,"[7, 13, 0, 13]",0.977529446535702,145,Ole Miss,SEC,21,"[0, 0, 7, 14]",0.02247055346429805,5.5243692179,https://www.youtube.com/watch?v=725XXuIE4r4,,
401234611,2020,7,regular,2020-10-17T19:30:00.000Z,False,False,True,,3670,Carter-Finley Stadium,152,NC State,ACC,31,"[0, 14, 7, 10]",0.9905702569170818,150,Duke,ACC,20,"[7, 13, 0, 0]",0.009429743082918218,8.1941919923,https://www.youtube.com/watch?v=76QSf0hvl-Y,,
401212537,2020,7,regular,2020-10-17T19:30:00.000Z,False,False,True,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,50,"[7, 7, 15, 21]",0.16119109442057702,2116,UCF,American Athletic,49,"[7, 20, 8, 14]",0.838808905579423,6.653379779,https://www.youtube.com/watch?v=3M9gQH0jEhU,,
401239872,2020,7,regular,2020-10-17T19:30:00.000Z,False,False,False,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,31,"[14, 7, 7, 3]",0.9891519698997727,2198,Eastern Kentucky,,29,"[7, 10, 0, 12]",0.01084803010022728,3.5419827481,https://www.youtube.com/watch?v=xwrtbLoEZlw,,
401237112,2020,7,regular,2020-10-17T20:00:00.000Z,False,False,True,,3693,Davis Wade Stadium,344,Mississippi State,SEC,14,"[0, 0, 7, 7]",0.0027601041430024465,245,Texas A&M,SEC,28,"[0, 14, 14, 0]",0.9972398958569976,3.0487644343,https://www.youtube.com/watch?v=ix80DNcFKv8,,
401234616,2020,7,regular,2020-10-17T20:00:00.000Z,False,False,True,,3630,BB&T Field,154,Wake Forest,ACC,40,"[14, 6, 3, 17]",0.9851130472308964,258,Virginia,ACC,23,"[3, 17, 0, 3]",0.014886952769103567,7.2306981647,https://www.youtube.com/watch?v=jBfDlkzMPM4,,
