_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Florida Atlantic,Sun Belt,UAB,Conference USA,302450005,30245000513,13,True,2,78,78,"{'minutes': 4, 'seconds': 29}",2,0,0,"{'minutes': 3, 'seconds': 24}",2,78,PASSING TD,False,12,14,12,14,
UAB,Conference USA,Florida Atlantic,Sun Belt,302450005,30245000514,14,True,2,25,75,"{'minutes': 3, 'seconds': 24}",2,100,0,"{'seconds': 39, 'minutes': 0}",7,75,PASSING TD,True,14,12,21,12,
Florida Atlantic,Sun Belt,UAB,Conference USA,302450005,30245000515,15,False,2,70,70,"{'seconds': 39, 'minutes': 0}",2,67,67,"{'minutes': 0, 'seconds': 0}",1,3,END OF HALF,False,12,21,12,21,
UAB,Conference USA,Florida Atlantic,Sun Belt,302450005,30245000516,16,True,3,20,80,"{'minutes': 14, 'seconds': 53}",3,100,0,"{'minutes': 11, 'seconds': 50}",9,80,RUSHING TD,True,21,12,28,12,
Florida Atlantic,Sun Belt,UAB,Conference USA,302450005,30245000517,17,False,3,72,72,"{'minutes': 11, 'seconds': 50}",3,43,43,"{'minutes': 11, 'seconds': 41}",6,29,PUNT,False,12,28,12,28,
UAB,Conference USA,Florida Atlantic,Sun Belt,302450005,30245000518,18,True,3,25,75,"{'minutes': 11, 'seconds': 41}",3,26,74,"{'minutes': 6, 'seconds': 19}",2,1,INT TD,True,28,12,28,18,
Florida Atlantic,Sun Belt,UAB,Conference USA,302450005,30245000519,19,False,3,38,38,"{'minutes': 6, 'seconds': 19}",3,0,0,"{'minutes': 6, 'seconds': 11}",0,0,INT RETURN TOUCH,False,19,28,19,28,
UAB,Conference USA,Florida Atlantic,Sun Belt,302450005,30245000520,20,False,3,30,70,"{'minutes': 6, 'seconds': 11}",3,31,69,"{'minutes': 6, 'seconds': 11}",3,1,PUNT,True,28,19,28,19,
Florida Atlantic,Sun Belt,UAB,Conference USA,302450005,30245000521,21,True,3,73,73,"{'minutes': 6, 'seconds': 11}",3,0,0,"{'minutes': 2, 'seconds': 28}",5,73,PASSING TD,False,19,28,26,28,
UAB,Conference USA,Florida Atlantic,Sun Belt,302450005,30245000522,22,False,3,26,74,"{'minutes': 2, 'seconds': 28}",3,22,78,"{'minutes': 2, 'seconds': 21}",3,-4,PUNT,True,28,26,28,26,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006201,1,False,1,20,80,"{'minutes': 15, 'seconds': 0}",1,35,65,"{'minutes': 13, 'seconds': 7}",5,15,PUNT,True,0,0,0,0,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006202,2,True,1,79,79,"{'minutes': 13, 'seconds': 7}",1,0,0,"{'minutes': 10, 'seconds': 7}",6,79,PASSING TD,False,0,0,6,0,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006203,3,True,1,20,80,"{'minutes': 10, 'seconds': 7}",1,93,7,"{'minutes': 6, 'seconds': 33}",10,73,FG GOOD,True,0,6,3,6,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006204,4,True,1,73,73,"{'minutes': 6, 'seconds': 33}",1,0,0,"{'minutes': 1, 'seconds': 38}",10,73,PASSING TD,False,6,3,14,3,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006205,5,False,1,15,85,"{'minutes': 1, 'seconds': 38}",1,23,77,"{'seconds': 29, 'minutes': 0}",3,8,PUNT,True,3,14,3,14,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006206,6,True,1,69,69,"{'seconds': 29, 'minutes': 0}",2,0,0,"{'minutes': 12, 'seconds': 19}",8,69,PASSING TD,False,14,3,20,3,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006207,7,True,2,20,80,"{'minutes': 12, 'seconds': 19}",2,78,22,"{'minutes': 7, 'seconds': 27}",11,58,FG GOOD,True,3,20,6,20,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006208,8,False,2,79,79,"{'minutes': 7, 'seconds': 27}",2,60,60,"{'minutes': 4, 'seconds': 27}",5,19,PUNT,False,20,6,20,6,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006209,9,True,2,24,76,"{'minutes': 4, 'seconds': 27}",2,100,0,"{'minutes': 2, 'seconds': 57}",5,76,PASSING TD,True,6,20,13,20,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006210,10,False,2,56,56,"{'minutes': 2, 'seconds': 57}",2,0,0,"{'minutes': 1, 'seconds': 6}",8,56,PASSING TD,False,20,13,27,13,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006211,11,True,2,20,80,"{'minutes': 1, 'seconds': 6}",2,99,1,"{'seconds': 3, 'minutes': 0}",9,79,FG GOOD,True,13,27,16,27,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006212,12,False,2,75,75,"{'seconds': 3, 'minutes': 0}",2,75,75,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,False,27,16,27,16,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006213,13,False,3,74,74,"{'minutes': 15, 'seconds': 0}",3,56,56,"{'minutes': 11, 'seconds': 45}",5,18,PUNT,False,27,16,27,16,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006214,14,True,3,4,96,"{'minutes': 11, 'seconds': 45}",3,61,39,"{'minutes': 7, 'seconds': 17}",8,57,PUNT RETURN TD,True,16,27,16,34,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006215,15,False,3,87,87,"{'minutes': 7, 'seconds': 17}",3,0,0,"{'minutes': 7, 'seconds': 17}",0,89,PUNT RETURN TD,False,34,16,34,16,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006216,16,True,3,16,84,"{'minutes': 7, 'seconds': 17}",3,100,0,"{'minutes': 1, 'seconds': 54}",12,84,RUSHING TD,True,16,34,23,34,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006217,17,True,3,79,79,"{'minutes': 1, 'seconds': 54}",3,0,0,"{'seconds': 27, 'minutes': 0}",4,79,PASSING TD,False,34,23,42,23,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006218,18,False,3,28,72,"{'seconds': 27, 'minutes': 0}",4,56,44,"{'minutes': 11, 'seconds': 53}",7,28,TURNOVER ON DOWNS,True,23,42,23,42,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006219,19,False,4,56,56,"{'minutes': 11, 'seconds': 53}",4,26,26,"{'minutes': 8, 'seconds': 46}",8,30,FUMBLE,False,42,23,42,23,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006220,20,True,4,24,76,"{'minutes': 8, 'seconds': 46}",4,100,0,"{'minutes': 6, 'seconds': 48}",4,74,PASSING TD,True,23,42,30,42,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006221,21,True,4,44,44,"{'minutes': 6, 'seconds': 48}",4,0,0,"{'minutes': 6, 'seconds': 35}",1,44,RUSHING TD,False,49,30,49,30,
Hawai'i,Western Athletic,USC,Pac-10,302450062,30245006222,22,True,4,32,68,"{'minutes': 6, 'seconds': 35}",4,100,0,"{'minutes': 3, 'seconds': 52}",7,68,PASSING TD,True,30,49,36,49,
USC,Pac-10,Hawai'i,Western Athletic,302450062,30245006223,23,False,4,62,62,"{'minutes': 3, 'seconds': 52}",4,34,34,"{'minutes': 0, 'seconds': 0}",7,28,END OF GAME,False,49,36,49,36,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006601,1,False,1,20,80,"{'minutes': 15, 'seconds': 0}",1,74,26,"{'minutes': 10, 'seconds': 39}",12,54,FG MISSED,True,0,0,0,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006602,2,False,1,74,74,"{'minutes': 10, 'seconds': 39}",1,32,32,"{'minutes': 5, 'seconds': 20}",12,42,FG MISSED,False,0,0,0,0,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006603,3,True,1,32,68,"{'minutes': 5, 'seconds': 20}",1,100,0,"{'minutes': 2, 'seconds': 21}",11,68,RUSHING TD,True,0,0,7,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006604,4,False,1,68,68,"{'minutes': 2, 'seconds': 21}",2,43,43,"{'minutes': 15, 'seconds': 0}",5,25,INT,False,0,7,0,7,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006605,5,True,2,37,63,"{'minutes': 15, 'seconds': 0}",2,100,0,"{'minutes': 14, 'seconds': 38}",1,63,RUSHING TD,True,13,0,14,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006606,6,False,2,75,75,"{'minutes': 14, 'seconds': 38}",2,66,66,"{'minutes': 14, 'seconds': 38}",3,9,PUNT,False,0,14,0,14,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006607,7,True,2,37,63,"{'minutes': 14, 'seconds': 38}",2,77,23,"{'minutes': 8, 'seconds': 27}",8,40,FG GOOD,True,14,0,17,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006608,8,False,2,88,88,"{'minutes': 8, 'seconds': 27}",2,61,61,"{'minutes': 8, 'seconds': 27}",5,27,PUNT,False,0,17,0,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006609,9,False,2,31,69,"{'minutes': 8, 'seconds': 27}",2,66,34,"{'minutes': 6, 'seconds': 20}",7,35,FUMBLE,True,17,0,17,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006610,10,False,2,66,66,"{'minutes': 6, 'seconds': 20}",2,64,64,"{'minutes': 3, 'seconds': 20}",3,2,PUNT,False,0,17,0,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006611,11,False,2,16,84,"{'minutes': 3, 'seconds': 20}",2,30,70,"{'minutes': 1, 'seconds': 57}",3,14,INT,True,17,0,17,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006612,12,False,2,23,23,"{'minutes': 1, 'seconds': 57}",2,16,16,"{'minutes': 0, 'seconds': 0}",4,7,FG MISSED,False,0,17,0,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006613,13,False,2,16,84,"{'minutes': 0, 'seconds': 0}",2,16,84,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,True,17,0,17,0,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006614,14,True,3,69,69,"{'minutes': 14, 'seconds': 55}",3,2,2,"{'minutes': 9, 'seconds': 53}",14,67,FG GOOD,False,0,17,3,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006615,15,False,3,20,80,"{'minutes': 9, 'seconds': 53}",3,76,24,"{'minutes': 9, 'seconds': 53}",15,56,INT,True,17,3,17,3,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006616,16,False,3,58,58,"{'minutes': 9, 'seconds': 53}",3,20,20,"{'minutes': 4, 'seconds': 5}",8,38,INT,False,3,17,3,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006617,17,False,3,17,83,"{'minutes': 4, 'seconds': 5}",4,22,78,"{'minutes': 15, 'seconds': 0}",6,5,PUNT,True,17,3,17,3,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006618,18,True,4,40,40,"{'minutes': 15, 'seconds': 0}",4,0,0,"{'minutes': 8, 'seconds': 48}",9,40,RUSHING TD,False,3,17,10,17,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006619,19,True,4,27,73,"{'minutes': 8, 'seconds': 48}",4,100,0,"{'minutes': 5, 'seconds': 5}",10,73,RUSHING TD,True,17,10,24,10,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006620,20,False,4,80,80,"{'minutes': 5, 'seconds': 5}",4,80,80,"{'minutes': 5, 'seconds': 5}",2,0,INT,False,10,24,10,24,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006621,21,True,4,87,13,"{'minutes': 5, 'seconds': 5}",4,95,5,"{'minutes': 2, 'seconds': 37}",4,8,FG GOOD,True,24,10,27,10,
Northern Illinois,Mid-American,Iowa State,Big 12,302450066,30245006622,22,False,4,79,79,"{'minutes': 2, 'seconds': 37}",4,87,87,"{'minutes': 1, 'seconds': 49}",3,-8,PUNT,False,10,27,10,27,
Iowa State,Big 12,Northern Illinois,Mid-American,302450066,30245006623,23,False,4,55,45,"{'minutes': 1, 'seconds': 49}",4,48,52,"{'minutes': 0, 'seconds': 0}",3,-7,END OF GAME,True,27,10,27,10,
Idaho,Western Athletic,North Dakota,,302450070,30245007001,1,False,1,15,85,"{'minutes': 15, 'seconds': 0}",1,89,11,"{'minutes': 10, 'seconds': 28}",10,46,FG MISSED,True,0,0,0,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007002,2,False,1,61,61,"{'minutes': 10, 'seconds': 28}",1,38,38,"{'minutes': 9, 'seconds': 42}",3,3,PUNT,False,0,0,0,0,
Idaho,Western Athletic,North Dakota,,302450070,30245007003,3,True,1,12,88,"{'minutes': 9, 'seconds': 42}",1,55,45,"{'minutes': 5, 'seconds': 21}",11,83,FG GOOD,True,0,0,3,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007004,4,False,1,74,74,"{'minutes': 5, 'seconds': 21}",1,95,95,"{'minutes': 4, 'seconds': 20}",3,-1,INT,False,0,3,0,3,
Idaho,Western Athletic,North Dakota,,302450070,30245007005,5,True,1,95,5,"{'minutes': 4, 'seconds': 20}",1,100,0,"{'minutes': 4, 'seconds': 15}",1,5,RUSHING TD,True,9,0,10,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007006,6,False,1,60,60,"{'minutes': 4, 'seconds': 15}",1,32,32,"{'minutes': 1, 'seconds': 50}",5,19,PUNT,False,0,10,0,10,
Idaho,Western Athletic,North Dakota,,302450070,30245007007,7,False,1,18,82,"{'minutes': 1, 'seconds': 50}",1,82,18,"{'seconds': 1, 'minutes': 0}",3,-4,PUNT,True,10,0,10,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007008,8,False,1,68,68,"{'seconds': 1, 'minutes': 0}",2,32,32,"{'minutes': 12, 'seconds': 50}",5,3,PUNT,False,0,10,0,10,
Idaho,Western Athletic,North Dakota,,302450070,30245007009,9,False,2,18,82,"{'minutes': 12, 'seconds': 50}",2,39,61,"{'minutes': 9, 'seconds': 45}",5,-8,PUNT,True,10,0,10,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007010,10,False,2,39,39,"{'minutes': 9, 'seconds': 45}",2,30,30,"{'minutes': 8, 'seconds': 33}",3,-6,PUNT,False,0,10,0,10,
Idaho,Western Athletic,North Dakota,,302450070,30245007011,11,True,2,20,80,"{'minutes': 8, 'seconds': 33}",2,100,0,"{'minutes': 5, 'seconds': 19}",8,80,PASSING TD,True,10,0,17,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007012,12,False,2,80,80,"{'minutes': 5, 'seconds': 19}",2,34,34,"{'minutes': 1, 'seconds': 10}",11,64,FUMBLE,False,0,17,0,17,
Idaho,Western Athletic,North Dakota,,302450070,30245007013,13,False,2,16,84,"{'minutes': 1, 'seconds': 10}",2,7,93,"{'seconds': 22, 'minutes': 0}",6,19,INT,True,17,0,17,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007014,14,False,2,7,7,"{'seconds': 22, 'minutes': 0}",2,45,45,"{'minutes': 0, 'seconds': 0}",1,2,END OF HALF,False,0,17,0,17,
Idaho,Western Athletic,North Dakota,,302450070,30245007015,15,True,3,40,60,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 12, 'seconds': 27}",6,60,RUSHING TD,True,17,0,24,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007016,16,False,3,77,77,"{'minutes': 12, 'seconds': 27}",3,19,19,"{'minutes': 11, 'seconds': 4}",4,6,PUNT,False,0,24,0,24,
Idaho,Western Athletic,North Dakota,,302450070,30245007017,17,True,3,31,69,"{'minutes': 11, 'seconds': 4}",3,100,0,"{'minutes': 8, 'seconds': 50}",7,69,PASSING TD,True,24,0,31,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007018,18,False,3,80,80,"{'minutes': 8, 'seconds': 50}",3,24,24,"{'minutes': 6, 'seconds': 11}",8,54,FUMBLE,False,0,31,0,31,
Idaho,Western Athletic,North Dakota,,302450070,30245007019,19,False,3,26,74,"{'minutes': 6, 'seconds': 11}",3,83,17,"{'minutes': 4, 'seconds': 49}",3,5,PUNT,True,31,0,31,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007020,20,False,3,67,67,"{'minutes': 4, 'seconds': 49}",3,33,33,"{'minutes': 3, 'seconds': 26}",3,6,PUNT,False,0,31,0,31,
Idaho,Western Athletic,North Dakota,,302450070,30245007021,21,False,3,17,83,"{'minutes': 3, 'seconds': 26}",3,97,3,"{'minutes': 1, 'seconds': 16}",5,13,PUNT,True,31,0,31,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007022,22,False,3,53,53,"{'minutes': 1, 'seconds': 16}",4,4,4,"{'minutes': 13, 'seconds': 59}",6,39,INT,False,0,31,0,31,
Idaho,Western Athletic,North Dakota,,302450070,30245007023,23,True,4,46,54,"{'minutes': 13, 'seconds': 59}",4,100,0,"{'minutes': 13, 'seconds': 51}",1,54,PASSING TD,True,37,0,38,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007024,24,False,4,69,69,"{'minutes': 13, 'seconds': 51}",4,40,40,"{'minutes': 9, 'seconds': 32}",8,24,PUNT,False,0,38,0,38,
Idaho,Western Athletic,North Dakota,,302450070,30245007025,25,False,4,10,90,"{'minutes': 9, 'seconds': 32}",4,77,23,"{'minutes': 8, 'seconds': 1}",4,19,PUNT,True,38,0,38,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007026,26,False,4,73,73,"{'minutes': 8, 'seconds': 1}",4,21,21,"{'minutes': 4, 'seconds': 49}",6,44,TURNOVER ON DOWNS,False,0,38,0,38,
Idaho,Western Athletic,North Dakota,,302450070,30245007027,27,True,4,29,71,"{'minutes': 4, 'seconds': 49}",4,15,85,"{'minutes': 1, 'seconds': 26}",7,71,RUSHING TD,True,38,0,45,0,
North Dakota,,Idaho,Western Athletic,302450070,30245007028,28,False,4,53,53,"{'minutes': 1, 'seconds': 26}",4,0,0,"{'minutes': 0, 'seconds': 0}",2,3,END OF HALF,False,0,45,0,45,
Indiana,Big Ten,Towson,,302450084,30245008401,1,False,1,37,63,"{'minutes': 15, 'seconds': 0}",1,73,27,"{'minutes': 12, 'seconds': 54}",3,5,PUNT,True,0,0,0,0,
Towson,,Indiana,Big Ten,302450084,30245008402,2,False,1,77,77,"{'minutes': 12, 'seconds': 54}",1,63,63,"{'minutes': 11, 'seconds': 37}",3,6,INT,False,0,0,0,0,
Indiana,Big Ten,Towson,,302450084,30245008403,3,True,1,63,37,"{'minutes': 11, 'seconds': 37}",1,100,0,"{'minutes': 10, 'seconds': 3}",5,37,PASSING TD,True,0,0,7,0,
Towson,,Indiana,Big Ten,302450084,30245008404,4,False,1,78,78,"{'minutes': 10, 'seconds': 3}",1,1,1,"{'minutes': 9, 'seconds': 3}",2,5,INT,False,0,7,0,7,
Indiana,Big Ten,Towson,,302450084,30245008405,5,True,1,50,50,"{'minutes': 9, 'seconds': 3}",1,77,23,"{'minutes': 8, 'seconds': 26}",2,50,TURNOVER ON DOWNS,True,7,0,14,0,
Towson,,Indiana,Big Ten,302450084,30245008406,6,False,1,75,75,"{'minutes': 8, 'seconds': 26}",1,24,24,"{'minutes': 8, 'seconds': 15}",3,8,PUNT,False,0,14,0,14,
Indiana,Big Ten,Towson,,302450084,30245008407,7,True,1,26,74,"{'minutes': 8, 'seconds': 15}",1,56,44,"{'minutes': 2, 'seconds': 20}",11,68,FG GOOD,True,14,0,17,0,
Towson,,Indiana,Big Ten,302450084,30245008408,8,True,1,64,64,"{'minutes': 2, 'seconds': 20}",2,0,0,"{'minutes': 12, 'seconds': 0}",10,64,PASSING TD,False,0,17,7,17,
Indiana,Big Ten,Towson,,302450084,30245008409,9,True,2,51,49,"{'minutes': 12, 'seconds': 0}",2,3,97,"{'minutes': 11, 'seconds': 46}",2,49,TURNOVER ON DOWNS,True,17,7,24,7,
Towson,,Indiana,Big Ten,302450084,30245008410,10,True,2,70,70,"{'minutes': 11, 'seconds': 46}",2,0,0,"{'minutes': 10, 'seconds': 16}",3,70,PASSING TD,False,7,24,14,24,
Indiana,Big Ten,Towson,,302450084,30245008411,11,False,2,52,48,"{'minutes': 10, 'seconds': 16}",2,70,30,"{'minutes': 9, 'seconds': 22}",3,2,PUNT,True,24,14,24,14,
Towson,,Indiana,Big Ten,302450084,30245008412,12,False,2,80,80,"{'minutes': 9, 'seconds': 22}",2,27,27,"{'minutes': 4, 'seconds': 44}",12,56,FG MISSED,False,14,24,14,24,
Indiana,Big Ten,Towson,,302450084,30245008413,13,True,2,23,77,"{'minutes': 4, 'seconds': 44}",2,100,0,"{'minutes': 1, 'seconds': 45}",9,66,RUSHING TD,True,24,14,31,14,
Towson,,Indiana,Big Ten,302450084,30245008414,14,False,2,73,73,"{'minutes': 1, 'seconds': 45}",2,29,29,"{'seconds': 53, 'minutes': 0}",3,7,PUNT,False,14,31,14,31,
Indiana,Big Ten,Towson,,302450084,30245008415,15,True,2,79,21,"{'seconds': 53, 'minutes': 0}",2,100,0,"{'seconds': 26, 'minutes': 0}",2,21,RUSHING TD,True,0,0,38,14,
Towson,,Indiana,Big Ten,302450084,30245008416,16,False,2,66,66,"{'seconds': 26, 'minutes': 0}",2,59,59,"{'minutes': 0, 'seconds': 0}",1,7,END OF HALF,False,14,38,14,38,
Towson,,Indiana,Big Ten,302450084,30245008417,17,False,3,70,70,"{'minutes': 15, 'seconds': 0}",3,62,62,"{'minutes': 13, 'seconds': 26}",4,8,TURNOVER ON DOWNS,False,14,38,14,38,
Indiana,Big Ten,Towson,,302450084,30245008418,18,True,3,62,38,"{'minutes': 13, 'seconds': 26}",3,68,32,"{'minutes': 10, 'seconds': 40}",7,20,FG GOOD,True,38,14,41,14,
Towson,,Indiana,Big Ten,302450084,30245008419,19,True,3,80,80,"{'minutes': 10, 'seconds': 40}",3,100,100,"{'minutes': 8, 'seconds': 37}",5,33,INT TD,False,14,41,14,47,
Indiana,Big Ten,Towson,,302450084,30245008420,20,True,3,44,56,"{'minutes': 8, 'seconds': 37}",3,100,0,"{'minutes': 8, 'seconds': 37}",0,0,INT RETURN TOUCH,True,41,14,48,14,
Towson,,Indiana,Big Ten,302450084,30245008421,21,False,3,79,79,"{'minutes': 8, 'seconds': 37}",3,9,9,"{'minutes': 6, 'seconds': 47}",3,4,PUNT,False,14,48,14,48,
Indiana,Big Ten,Towson,,302450084,30245008422,22,False,3,41,59,"{'minutes': 6, 'seconds': 47}",3,64,36,"{'minutes': 5, 'seconds': 29}",3,4,FUMBLE,True,48,14,48,14,
Towson,,Indiana,Big Ten,302450084,30245008423,23,False,3,86,86,"{'minutes': 5, 'seconds': 29}",3,16,16,"{'minutes': 3, 'seconds': 56}",3,4,PUNT,False,14,48,14,48,
Indiana,Big Ten,Towson,,302450084,30245008424,24,False,3,34,66,"{'minutes': 3, 'seconds': 56}",3,66,34,"{'minutes': 3, 'seconds': 4}",3,0,PUNT,True,48,14,48,14,
Towson,,Indiana,Big Ten,302450084,30245008425,25,True,3,84,84,"{'minutes': 3, 'seconds': 4}",4,38,38,"{'minutes': 11, 'seconds': 38}",13,72,FG GOOD,False,14,48,17,48,
Indiana,Big Ten,Towson,,302450084,30245008426,26,True,4,40,60,"{'minutes': 11, 'seconds': 38}",4,64,36,"{'minutes': 8, 'seconds': 23}",7,46,FG GOOD,True,48,17,51,17,
Towson,,Indiana,Big Ten,302450084,30245008427,27,False,4,54,54,"{'minutes': 8, 'seconds': 23}",4,15,15,"{'minutes': 5, 'seconds': 13}",6,19,TURNOVER ON DOWNS,False,17,51,17,51,
Indiana,Big Ten,Towson,,302450084,30245008428,28,False,4,35,65,"{'minutes': 5, 'seconds': 13}",4,81,19,"{'minutes': 3, 'seconds': 43}",3,1,PUNT,True,51,17,51,17,
Towson,,Indiana,Big Ten,302450084,30245008429,29,False,4,69,69,"{'minutes': 3, 'seconds': 43}",4,8,8,"{'seconds': 5, 'minutes': 0}",4,29,TURNOVER ON DOWNS,False,17,51,17,51,
Wake Forest,ACC,Presbyterian College,,302450154,30245015401,1,True,1,62,38,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 13, 'seconds': 31}",3,38,RUSHING TD,True,0,0,7,0,
