_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Wisconsin,Big Ten,Alabama,SEC,400603827,40060382716,15,False,3,73,73,"{'minutes': 7, 'seconds': 51}",3,73,73,"{'minutes': 7, 'seconds': 27}",3,0,PUNT,False,7,21,7,21,
Alabama,SEC,Wisconsin,Big Ten,400603827,40060382717,16,True,3,33,67,"{'minutes': 7, 'seconds': 27}",3,100,0,"{'minutes': 5, 'seconds': 17}",7,67,TD,True,21,7,28,7,
Wisconsin,Big Ten,Alabama,SEC,400603827,40060382718,17,True,3,67,67,"{'minutes': 5, 'seconds': 17}",3,25,25,"{'minutes': 1, 'seconds': 5}",9,42,FG,False,7,28,10,28,
Alabama,SEC,Wisconsin,Big Ten,400603827,40060382719,18,False,3,25,75,"{'minutes': 1, 'seconds': 5}",4,78,22,"{'minutes': 11, 'seconds': 10}",11,53,MISSED FG,True,28,10,28,10,
Wisconsin,Big Ten,Alabama,SEC,400603827,40060382720,19,False,4,78,78,"{'minutes': 11, 'seconds': 10}",4,87,87,"{'minutes': 10, 'seconds': 2}",3,-9,PUNT,False,10,28,10,28,
Alabama,SEC,Wisconsin,Big Ten,400603827,40060382721,20,True,4,73,27,"{'minutes': 10, 'seconds': 2}",4,100,0,"{'minutes': 8, 'seconds': 2}",3,27,TD,True,28,10,35,10,
Wisconsin,Big Ten,Alabama,SEC,400603827,40060382722,21,True,4,75,75,"{'minutes': 8, 'seconds': 2}",4,0,0,"{'minutes': 4, 'seconds': 42}",7,75,TD,False,10,35,17,35,
Alabama,SEC,Wisconsin,Big Ten,400603827,40060382723,22,False,4,7,93,"{'minutes': 4, 'seconds': 42}",4,38,62,"{'minutes': 1, 'seconds': 12}",7,31,PUNT,True,35,17,35,17,
Wisconsin,Big Ten,Alabama,SEC,400603827,40060382724,23,False,4,64,64,"{'minutes': 1, 'seconds': 12}",4,52,52,"{'seconds': 53, 'minutes': 0}",2,12,INT,False,17,35,17,35,
Alabama,SEC,Wisconsin,Big Ten,400603827,40060382725,24,False,4,65,35,"{'seconds': 53, 'minutes': 0}",4,73,27,"{'minutes': 0, 'seconds': 0}",2,8,END OF GAME,True,35,17,35,17,
Arkansas,SEC,UTEP,Conference USA,400603828,4006038281,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 11, 'seconds': 35}",7,75,TD,True,0,0,7,0,
UTEP,Conference USA,Arkansas,SEC,400603828,4006038282,2,False,1,75,75,"{'minutes': 11, 'seconds': 35}",1,60,60,"{'minutes': 7, 'seconds': 58}",6,15,PUNT,False,0,7,0,7,
Arkansas,SEC,UTEP,Conference USA,400603828,4006038283,3,True,1,21,79,"{'minutes': 7, 'seconds': 58}",1,100,0,"{'minutes': 4, 'seconds': 11}",8,79,TD,True,7,0,14,0,
UTEP,Conference USA,Arkansas,SEC,400603828,4006038284,4,True,1,80,80,"{'minutes': 4, 'seconds': 11}",2,20,20,"{'minutes': 12, 'seconds': 51}",11,60,FG,False,0,14,3,14,
Arkansas,SEC,UTEP,Conference USA,400603828,4006038285,5,True,2,30,70,"{'minutes': 12, 'seconds': 51}",2,100,0,"{'minutes': 11, 'seconds': 17}",3,70,TD,True,14,3,21,3,
UTEP,Conference USA,Arkansas,SEC,400603828,4006038286,6,True,2,75,75,"{'minutes': 11, 'seconds': 17}",2,0,0,"{'minutes': 8, 'seconds': 56}",5,75,TD,False,3,21,10,21,
Arkansas,SEC,UTEP,Conference USA,400603828,4006038287,7,True,2,25,75,"{'minutes': 8, 'seconds': 56}",2,100,0,"{'minutes': 5, 'seconds': 17}",6,75,TD,True,21,10,28,10,
UTEP,Conference USA,Arkansas,SEC,400603828,4006038288,8,False,2,75,75,"{'minutes': 5, 'seconds': 17}",2,70,70,"{'seconds': 59, 'minutes': 0}",6,5,PUNT,False,10,28,10,28,
Arkansas,SEC,UTEP,Conference USA,400603828,4006038289,9,False,2,10,90,"{'seconds': 59, 'minutes': 0}",2,85,15,"{'minutes': 0, 'seconds': 0}",4,75,END OF HALF,True,28,10,28,10,
UTEP,Conference USA,Arkansas,SEC,400603828,40060382810,10,False,3,80,80,"{'minutes': 15, 'seconds': 0}",3,80,80,"{'minutes': 14, 'seconds': 48}",1,0,INT,False,10,28,10,28,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382811,11,True,3,93,7,"{'minutes': 14, 'seconds': 48}",3,100,0,"{'minutes': 14, 'seconds': 42}",1,7,TD,True,35,10,35,10,
UTEP,Conference USA,Arkansas,SEC,400603828,40060382812,12,False,3,84,84,"{'minutes': 14, 'seconds': 42}",3,84,84,"{'minutes': 13, 'seconds': 1}",4,-13,FUMBLE,False,10,35,10,35,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382813,13,True,3,97,3,"{'minutes': 13, 'seconds': 1}",3,100,0,"{'minutes': 12, 'seconds': 57}",1,3,TD,True,42,10,42,10,
UTEP,Conference USA,Arkansas,SEC,400603828,40060382814,14,False,3,69,69,"{'minutes': 12, 'seconds': 57}",3,52,52,"{'minutes': 10, 'seconds': 46}",5,3,FUMBLE,False,10,42,10,42,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382815,15,True,3,66,34,"{'minutes': 10, 'seconds': 46}",3,98,2,"{'minutes': 8, 'seconds': 38}",5,32,FG,True,42,10,45,10,
UTEP,Conference USA,Arkansas,SEC,400603828,40060382816,16,True,3,81,81,"{'minutes': 8, 'seconds': 38}",3,26,26,"{'minutes': 3, 'seconds': 1}",11,55,FG,False,10,45,13,45,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382817,17,False,3,25,75,"{'minutes': 3, 'seconds': 1}",4,52,48,"{'minutes': 9, 'seconds': 58}",11,27,FUMBLE,True,45,13,45,13,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382818,18,True,4,85,15,"{'minutes': 9, 'seconds': 58}",4,90,10,"{'minutes': 6, 'seconds': 30}",7,5,FG,True,45,13,48,13,
UTEP,Conference USA,Arkansas,SEC,400603828,40060382819,19,False,4,74,74,"{'minutes': 6, 'seconds': 30}",4,60,60,"{'minutes': 2, 'seconds': 6}",6,14,PUNT,False,13,48,13,48,
Arkansas,SEC,UTEP,Conference USA,400603828,40060382820,20,False,4,19,81,"{'minutes': 2, 'seconds': 6}",4,21,79,"{'minutes': 0, 'seconds': 0}",3,2,END OF GAME,True,48,13,48,13,
Louisville,ACC,Auburn,SEC,400603829,4006038291,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,75,75,"{'minutes': 14, 'seconds': 41}",1,0,INT,False,0,0,0,0,
Auburn,SEC,Louisville,ACC,400603829,4006038292,2,True,1,74,26,"{'minutes': 14, 'seconds': 41}",1,100,0,"{'minutes': 12, 'seconds': 49}",5,26,TD,True,0,0,7,0,
Louisville,ACC,Auburn,SEC,400603829,4006038293,3,False,1,75,75,"{'minutes': 12, 'seconds': 49}",1,19,19,"{'minutes': 7, 'seconds': 18}",12,56,MISSED FG,False,0,7,0,7,
Auburn,SEC,Louisville,ACC,400603829,4006038294,4,False,1,20,80,"{'minutes': 7, 'seconds': 18}",1,29,71,"{'minutes': 5, 'seconds': 38}",3,9,PUNT,True,7,0,7,0,
Louisville,ACC,Auburn,SEC,400603829,4006038295,5,False,1,68,68,"{'minutes': 5, 'seconds': 38}",1,76,76,"{'minutes': 3, 'seconds': 20}",3,-8,PUNT,False,0,7,0,7,
Auburn,SEC,Louisville,ACC,400603829,4006038296,6,False,1,35,65,"{'minutes': 3, 'seconds': 20}",1,64,36,"{'minutes': 1, 'seconds': 0}",5,29,INT,True,7,0,7,0,
Louisville,ACC,Auburn,SEC,400603829,4006038297,7,False,1,68,68,"{'minutes': 1, 'seconds': 0}",2,49,49,"{'minutes': 11, 'seconds': 0}",10,19,PUNT,False,0,7,0,7,
Auburn,SEC,Louisville,ACC,400603829,4006038298,8,False,2,21,79,"{'minutes': 11, 'seconds': 0}",2,32,68,"{'minutes': 9, 'seconds': 29}",4,11,INT,True,7,0,7,0,
Louisville,ACC,Auburn,SEC,400603829,4006038299,9,True,2,77,77,"{'minutes': 9, 'seconds': 29}",2,16,16,"{'minutes': 6, 'seconds': 54}",8,61,FUMBLE TD,False,0,7,0,14,
Louisville,ACC,Auburn,SEC,400603829,40060382910,10,False,2,75,75,"{'minutes': 6, 'seconds': 54}",2,61,61,"{'minutes': 4, 'seconds': 42}",6,14,PUNT,False,0,14,0,14,
Auburn,SEC,Louisville,ACC,400603829,40060382911,11,True,2,12,88,"{'minutes': 4, 'seconds': 42}",2,61,39,"{'seconds': 34, 'minutes': 0}",12,49,FG,True,14,0,17,0,
Louisville,ACC,Auburn,SEC,400603829,40060382912,12,False,2,75,75,"{'seconds': 34, 'minutes': 0}",2,45,45,"{'minutes': 0, 'seconds': 0}",5,30,DOWNS,False,0,17,0,17,
Auburn,SEC,Louisville,ACC,400603829,40060382914,13,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 11, 'seconds': 21}",7,75,TD,True,17,0,24,0,
Louisville,ACC,Auburn,SEC,400603829,40060382915,14,True,3,75,75,"{'minutes': 11, 'seconds': 21}",3,25,25,"{'minutes': 7, 'seconds': 7}",10,50,FG,False,0,24,3,24,
Auburn,SEC,Louisville,ACC,400603829,40060382916,15,False,3,23,77,"{'minutes': 7, 'seconds': 7}",3,35,65,"{'minutes': 3, 'seconds': 27}",8,12,INT,True,24,3,24,3,
Louisville,ACC,Auburn,SEC,400603829,40060382917,16,True,3,36,36,"{'minutes': 3, 'seconds': 27}",3,0,0,"{'minutes': 1, 'seconds': 21}",6,36,TD,False,3,24,10,24,
Auburn,SEC,Louisville,ACC,400603829,40060382918,17,True,3,28,72,"{'minutes': 1, 'seconds': 21}",4,100,0,"{'minutes': 10, 'seconds': 4}",12,72,TD,True,24,10,31,10,
Louisville,ACC,Auburn,SEC,400603829,40060382919,18,True,4,75,75,"{'minutes': 10, 'seconds': 4}",4,0,0,"{'minutes': 6, 'seconds': 21}",11,75,TD,False,10,31,17,31,
Auburn,SEC,Louisville,ACC,400603829,40060382920,19,False,4,35,65,"{'minutes': 6, 'seconds': 21}",4,26,74,"{'minutes': 5, 'seconds': 16}",3,-3,PUNT,True,31,17,31,17,
Louisville,ACC,Auburn,SEC,400603829,40060382921,20,True,4,81,81,"{'minutes': 5, 'seconds': 16}",4,0,0,"{'minutes': 2, 'seconds': 59}",12,81,TD,False,17,31,24,31,
Auburn,SEC,Louisville,ACC,400603829,40060382922,21,False,4,54,46,"{'minutes': 2, 'seconds': 59}",4,46,54,"{'minutes': 0, 'seconds': 0}",4,-8,DOWNS,True,31,24,31,24,
Florida,SEC,New Mexico State,Sun Belt,400603830,4006038301,1,False,1,23,77,"{'minutes': 15, 'seconds': 0}",1,34,66,"{'minutes': 11, 'seconds': 52}",5,11,PUNT,True,0,0,0,0,
New Mexico State,Sun Belt,Florida,SEC,400603830,4006038302,2,False,1,74,74,"{'minutes': 11, 'seconds': 52}",1,71,71,"{'minutes': 10, 'seconds': 23}",3,3,PUNT,False,0,0,0,0,
Florida,SEC,New Mexico State,Sun Belt,400603830,4006038303,3,True,1,37,63,"{'minutes': 10, 'seconds': 23}",1,100,0,"{'minutes': 8, 'seconds': 21}",4,63,TD,True,0,0,7,0,
New Mexico State,Sun Belt,Florida,SEC,400603830,4006038304,4,False,1,75,75,"{'minutes': 8, 'seconds': 21}",1,33,33,"{'minutes': 3, 'seconds': 40}",10,42,PUNT,False,0,7,0,7,
Florida,SEC,New Mexico State,Sun Belt,400603830,4006038305,5,True,1,11,89,"{'minutes': 3, 'seconds': 40}",2,100,0,"{'minutes': 14, 'seconds': 6}",8,89,TD,True,7,0,14,0,
New Mexico State,Sun Belt,Florida,SEC,400603830,4006038306,6,False,2,75,75,"{'minutes': 14, 'seconds': 6}",2,72,72,"{'minutes': 12, 'seconds': 36}",3,3,PUNT,False,0,14,0,14,
Florida,SEC,New Mexico State,Sun Belt,400603830,4006038307,7,True,2,50,50,"{'minutes': 12, 'seconds': 36}",2,100,0,"{'minutes': 10, 'seconds': 59}",5,50,TD,True,14,0,21,0,
New Mexico State,Sun Belt,Florida,SEC,400603830,4006038308,8,False,2,75,75,"{'minutes': 10, 'seconds': 59}",2,19,19,"{'minutes': 8, 'seconds': 26}",7,56,DOWNS,False,0,21,0,21,
Florida,SEC,New Mexico State,Sun Belt,400603830,4006038309,9,False,2,19,81,"{'minutes': 8, 'seconds': 26}",2,18,82,"{'minutes': 8, 'seconds': 19}",1,-1,FUMBLE,True,21,0,21,0,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383010,10,True,2,18,18,"{'minutes': 8, 'seconds': 19}",2,0,0,"{'minutes': 6, 'seconds': 28}",6,18,TD,False,0,21,7,21,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383011,11,True,2,26,74,"{'minutes': 6, 'seconds': 28}",2,100,0,"{'minutes': 3, 'seconds': 17}",6,74,TD,True,21,7,28,7,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383012,12,True,2,75,75,"{'minutes': 3, 'seconds': 17}",2,0,0,"{'minutes': 1, 'seconds': 46}",5,75,TD,False,7,28,13,28,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383013,13,True,2,25,75,"{'minutes': 1, 'seconds': 46}",2,100,0,"{'seconds': 24, 'minutes': 0}",7,75,TD,True,28,13,34,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383014,14,False,2,75,75,"{'seconds': 24, 'minutes': 0}",2,71,71,"{'minutes': 0, 'seconds': 0}",1,4,END OF HALF,False,13,34,13,34,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383015,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,92,92,"{'minutes': 13, 'seconds': 3}",3,-17,PUNT,False,13,34,13,34,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383016,16,True,3,58,42,"{'minutes': 13, 'seconds': 3}",3,84,16,"{'minutes': 9, 'seconds': 25}",7,26,FG,True,34,13,37,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383017,17,False,3,75,75,"{'minutes': 9, 'seconds': 25}",3,75,75,"{'minutes': 9, 'seconds': 7}",1,0,INT,False,13,37,13,37,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383018,18,True,3,69,31,"{'minutes': 9, 'seconds': 7}",3,100,0,"{'minutes': 6, 'seconds': 31}",5,31,TD,True,37,13,44,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383019,19,False,3,76,76,"{'minutes': 6, 'seconds': 31}",3,79,79,"{'minutes': 5, 'seconds': 14}",3,-3,PUNT,False,13,44,13,44,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383020,20,True,3,48,52,"{'minutes': 5, 'seconds': 14}",3,81,19,"{'minutes': 1, 'seconds': 44}",9,33,FG,True,44,13,47,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383021,21,False,3,75,75,"{'minutes': 1, 'seconds': 44}",3,66,66,"{'minutes': 0, 'seconds': 0}",3,9,PUNT,False,13,47,13,47,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383022,22,True,4,35,65,"{'minutes': 15, 'seconds': 0}",4,100,0,"{'minutes': 9, 'seconds': 34}",11,65,TD,True,47,13,54,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383023,23,False,4,75,75,"{'minutes': 9, 'seconds': 34}",4,78,78,"{'minutes': 8, 'seconds': 6}",3,-3,PUNT,False,13,54,13,54,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383024,24,True,4,44,56,"{'minutes': 8, 'seconds': 6}",4,100,0,"{'minutes': 4, 'seconds': 23}",7,56,TD,True,54,13,61,13,
New Mexico State,Sun Belt,Florida,SEC,400603830,40060383025,25,False,4,75,75,"{'minutes': 4, 'seconds': 23}",4,71,71,"{'minutes': 3, 'seconds': 2}",3,4,PUNT,False,13,61,13,61,
Florida,SEC,New Mexico State,Sun Belt,400603830,40060383026,26,False,4,38,62,"{'minutes': 3, 'seconds': 2}",4,72,28,"{'minutes': 0, 'seconds': 0}",6,34,END OF GAME,True,61,13,61,13,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,4006038311,1,False,1,31,69,"{'minutes': 15, 'seconds': 0}",1,33,67,"{'minutes': 13, 'seconds': 2}",3,2,PUNT,True,0,0,0,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,4006038312,2,False,1,79,79,"{'minutes': 13, 'seconds': 2}",1,76,76,"{'minutes': 11, 'seconds': 24}",3,3,PUNT,False,0,0,0,0,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,4006038313,3,True,1,79,21,"{'minutes': 11, 'seconds': 24}",1,100,0,"{'minutes': 10, 'seconds': 45}",2,21,TD,True,0,0,7,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,4006038314,4,False,1,75,75,"{'minutes': 10, 'seconds': 45}",1,75,75,"{'minutes': 10, 'seconds': 34}",1,0,INT,False,0,7,0,7,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,4006038315,5,True,1,85,15,"{'minutes': 10, 'seconds': 34}",1,100,0,"{'minutes': 10, 'seconds': 25}",1,15,TD,True,14,0,14,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,4006038316,6,False,1,75,75,"{'minutes': 10, 'seconds': 25}",1,77,77,"{'minutes': 8, 'seconds': 3}",3,-2,PUNT,False,0,14,0,14,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,4006038317,7,False,1,56,44,"{'minutes': 8, 'seconds': 3}",1,60,40,"{'minutes': 6, 'seconds': 13}",3,4,PUNT,True,14,0,14,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,4006038318,8,False,1,90,90,"{'minutes': 6, 'seconds': 13}",1,81,81,"{'minutes': 4, 'seconds': 7}",3,9,PUNT,False,0,14,0,14,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,4006038319,9,False,1,38,62,"{'minutes': 4, 'seconds': 7}",1,43,57,"{'minutes': 2, 'seconds': 54}",3,5,PUNT,True,14,0,14,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383110,10,False,1,93,93,"{'minutes': 2, 'seconds': 54}",2,78,78,"{'minutes': 14, 'seconds': 49}",6,15,PUNT,False,0,14,0,14,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383111,11,True,2,45,55,"{'minutes': 14, 'seconds': 49}",2,100,0,"{'minutes': 12, 'seconds': 41}",6,55,TD,True,14,0,21,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383112,12,False,2,74,74,"{'minutes': 12, 'seconds': 41}",2,38,38,"{'minutes': 9, 'seconds': 40}",6,36,PUNT,False,0,21,0,21,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383113,13,True,2,4,96,"{'minutes': 9, 'seconds': 40}",2,100,0,"{'minutes': 7, 'seconds': 1}",6,96,TD,True,21,0,28,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383114,14,False,2,75,75,"{'minutes': 7, 'seconds': 1}",2,87,87,"{'minutes': 5, 'seconds': 33}",3,-12,PUNT,False,0,28,0,28,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383115,15,True,2,55,45,"{'minutes': 5, 'seconds': 33}",2,100,0,"{'minutes': 2, 'seconds': 6}",6,45,TD,True,28,0,35,0,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383116,16,True,2,75,75,"{'minutes': 2, 'seconds': 6}",2,0,0,"{'seconds': 20, 'minutes': 0}",8,75,TD,False,0,35,7,35,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383117,17,False,2,40,60,"{'seconds': 20, 'minutes': 0}",2,39,61,"{'minutes': 0, 'seconds': 0}",1,-1,END OF HALF,True,35,7,35,7,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383118,18,True,3,74,74,"{'minutes': 15, 'seconds': 0}",3,0,0,"{'minutes': 11, 'seconds': 2}",7,74,TD,False,7,35,14,35,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383119,19,False,3,39,61,"{'minutes': 11, 'seconds': 2}",3,51,49,"{'minutes': 9, 'seconds': 17}",5,12,PUNT,True,35,14,35,14,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383120,20,True,3,90,90,"{'minutes': 9, 'seconds': 17}",3,91,91,"{'minutes': 8, 'seconds': 6}",3,-1,SF,False,14,35,14,37,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383121,21,True,3,42,58,"{'minutes': 8, 'seconds': 6}",3,100,0,"{'minutes': 6, 'seconds': 40}",3,58,TD,True,37,14,44,14,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383122,22,False,3,84,84,"{'minutes': 6, 'seconds': 40}",3,53,53,"{'minutes': 1, 'seconds': 50}",9,31,PUNT,False,14,44,14,44,
Georgia,SEC,Louisiana Monroe,Sun Belt,400603831,40060383123,23,True,3,7,93,"{'minutes': 1, 'seconds': 50}",4,100,0,"{'minutes': 10, 'seconds': 58}",13,93,TD,True,44,14,51,14,
Louisiana Monroe,Sun Belt,Georgia,SEC,400603831,40060383124,24,False,4,81,81,"{'minutes': 10, 'seconds': 58}",4,73,73,"{'minutes': 0, 'seconds': 0}",3,8,END OF GAME,False,14,51,14,51,
Kentucky,SEC,Louisiana,Sun Belt,400603832,4006038321,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 14, 'seconds': 32}",1,75,TD,True,0,0,7,0,
Louisiana,Sun Belt,Kentucky,SEC,400603832,4006038322,2,False,1,74,74,"{'minutes': 14, 'seconds': 32}",1,71,71,"{'minutes': 13, 'seconds': 41}",3,3,PUNT,False,0,7,0,7,
Kentucky,SEC,Louisiana,Sun Belt,400603832,4006038323,3,False,1,26,74,"{'minutes': 13, 'seconds': 41}",1,20,80,"{'minutes': 12, 'seconds': 8}",3,-6,PUNT,True,7,0,7,0,
Louisiana,Sun Belt,Kentucky,SEC,400603832,4006038324,4,False,1,72,72,"{'minutes': 12, 'seconds': 8}",1,37,37,"{'minutes': 8, 'seconds': 51}",10,35,PUNT,False,0,7,0,7,
Kentucky,SEC,Louisiana,Sun Belt,400603832,4006038325,5,True,1,1,99,"{'minutes': 8, 'seconds': 51}",1,100,0,"{'minutes': 6, 'seconds': 12}",7,99,TD,True,7,0,14,0,
Louisiana,Sun Belt,Kentucky,SEC,400603832,4006038326,6,False,1,80,80,"{'minutes': 6, 'seconds': 12}",1,5,5,"{'minutes': 1, 'seconds': 2}",12,75,FUMBLE,False,0,14,0,14,
Kentucky,SEC,Louisiana,Sun Belt,400603832,4006038327,7,True,1,5,95,"{'minutes': 1, 'seconds': 2}",2,100,0,"{'minutes': 14, 'seconds': 43}",5,95,TD,True,14,0,21,0,
Louisiana,Sun Belt,Kentucky,SEC,400603832,4006038328,8,True,2,75,75,"{'minutes': 14, 'seconds': 43}",2,0,0,"{'minutes': 8, 'seconds': 33}",13,75,TD,False,0,21,7,21,
Kentucky,SEC,Louisiana,Sun Belt,400603832,4006038329,9,False,2,25,75,"{'minutes': 8, 'seconds': 33}",2,32,68,"{'minutes': 6, 'seconds': 59}",3,7,PUNT,True,21,7,21,7,
Louisiana,Sun Belt,Kentucky,SEC,400603832,40060383210,10,False,2,75,75,"{'minutes': 6, 'seconds': 59}",2,77,77,"{'minutes': 5, 'seconds': 4}",4,-2,PUNT,False,7,21,7,21,
Kentucky,SEC,Louisiana,Sun Belt,400603832,40060383211,11,True,2,27,73,"{'minutes': 5, 'seconds': 4}",2,74,26,"{'minutes': 2, 'seconds': 16}",8,47,FG,True,21,7,24,7,
Louisiana,Sun Belt,Kentucky,SEC,400603832,40060383212,12,False,2,75,75,"{'minutes': 2, 'seconds': 16}",2,54,54,"{'minutes': 1, 'seconds': 1}",5,21,INT,False,7,24,7,24,
Kentucky,SEC,Louisiana,Sun Belt,400603832,40060383213,13,False,2,19,81,"{'minutes': 1, 'seconds': 1}",2,20,80,"{'minutes': 0, 'seconds': 0}",3,1,END OF HALF,True,24,7,24,7,
