_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Auburn,SEC,Mercer,,400933855,40093385517,17,True,3,22,78,"{'minutes': 11, 'seconds': 4}",3,100,0,"{'minutes': 8, 'seconds': 6}",10,78,TD,True,10,3,17,3,
Mercer,,Auburn,SEC,400933855,40093385518,18,False,3,75,75,"{'minutes': 8, 'seconds': 6}",3,70,70,"{'minutes': 6, 'seconds': 29}",3,5,PUNT,False,3,17,3,17,
Auburn,SEC,Mercer,,400933855,40093385519,19,False,3,28,72,"{'minutes': 6, 'seconds': 29}",3,72,28,"{'minutes': 4, 'seconds': 55}",6,44,INT,True,17,3,17,3,
Mercer,,Auburn,SEC,400933855,40093385520,20,True,3,83,83,"{'minutes': 4, 'seconds': 55}",4,0,0,"{'minutes': 13, 'seconds': 48}",12,83,TD,False,3,17,10,17,
Auburn,SEC,Mercer,,400933855,40093385521,21,False,4,28,72,"{'minutes': 13, 'seconds': 48}",4,91,9,"{'minutes': 8, 'seconds': 50}",13,63,MISSED FG,True,17,10,17,10,
Mercer,,Auburn,SEC,400933855,40093385522,22,False,4,80,80,"{'minutes': 8, 'seconds': 50}",4,83,83,"{'minutes': 7, 'seconds': 50}",3,-3,PUNT,False,10,17,10,17,
Auburn,SEC,Mercer,,400933855,40093385523,23,True,4,74,26,"{'minutes': 7, 'seconds': 50}",4,100,0,"{'minutes': 4, 'seconds': 50}",7,26,TD,True,17,10,24,10,
Mercer,,Auburn,SEC,400933855,40093385524,24,False,4,75,75,"{'minutes': 4, 'seconds': 50}",4,25,25,"{'minutes': 1, 'seconds': 10}",10,54,DOWNS,False,10,24,10,24,
Auburn,SEC,Mercer,,400933855,40093385525,25,False,4,22,78,"{'minutes': 1, 'seconds': 10}",4,17,83,"{'minutes': 0, 'seconds': 0}",2,-5,END OF GAME,True,24,10,24,10,
Florida,SEC,Tennessee,SEC,400933856,4009338561,1,True,1,25,75,"{'minutes': 15, 'seconds': 0}",1,90,10,"{'minutes': 7, 'seconds': 39}",15,65,FG,True,0,0,3,0,
Tennessee,SEC,Florida,SEC,400933856,4009338562,2,False,1,75,75,"{'minutes': 7, 'seconds': 39}",1,34,34,"{'minutes': 4, 'seconds': 7}",9,41,INT,False,0,3,0,3,
Florida,SEC,Tennessee,SEC,400933856,4009338563,3,False,1,34,66,"{'minutes': 4, 'seconds': 7}",1,36,64,"{'minutes': 2, 'seconds': 46}",3,2,PUNT,True,3,0,3,0,
Tennessee,SEC,Florida,SEC,400933856,4009338564,4,False,1,81,81,"{'minutes': 2, 'seconds': 46}",1,72,72,"{'seconds': 40, 'minutes': 0}",3,9,PUNT,False,0,3,0,3,
Florida,SEC,Tennessee,SEC,400933856,4009338565,5,False,1,31,69,"{'seconds': 40, 'minutes': 0}",2,38,62,"{'minutes': 12, 'seconds': 58}",6,7,PUNT,True,3,0,3,0,
Tennessee,SEC,Florida,SEC,400933856,4009338566,6,False,2,79,79,"{'minutes': 12, 'seconds': 58}",2,78,78,"{'minutes': 11, 'seconds': 57}",3,1,PUNT,False,0,3,0,3,
Florida,SEC,Tennessee,SEC,400933856,4009338567,7,True,2,44,56,"{'minutes': 11, 'seconds': 57}",2,76,24,"{'minutes': 8, 'seconds': 11}",7,32,FG,True,3,0,6,0,
Tennessee,SEC,Florida,SEC,400933856,4009338568,8,True,2,75,75,"{'minutes': 8, 'seconds': 11}",2,33,33,"{'minutes': 2, 'seconds': 58}",12,42,FG,False,0,6,3,6,
Florida,SEC,Tennessee,SEC,400933856,4009338569,9,False,2,17,83,"{'minutes': 2, 'seconds': 58}",2,37,63,"{'seconds': 23, 'minutes': 0}",6,20,PUNT,True,6,3,6,3,
Tennessee,SEC,Florida,SEC,400933856,40093385610,10,False,2,74,74,"{'seconds': 23, 'minutes': 0}",2,29,29,"{'minutes': 0, 'seconds': 0}",4,45,DOWNS,False,3,6,3,6,
Tennessee,SEC,Florida,SEC,400933856,40093385612,11,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,67,67,"{'minutes': 12, 'seconds': 55}",3,8,PUNT,False,3,6,3,6,
Florida,SEC,Tennessee,SEC,400933856,40093385613,12,False,3,21,79,"{'minutes': 12, 'seconds': 55}",3,21,79,"{'minutes': 12, 'seconds': 46}",1,28,FUMBLE,True,6,3,6,3,
Tennessee,SEC,Florida,SEC,400933856,40093385614,13,False,3,49,49,"{'minutes': 12, 'seconds': 46}",3,6,6,"{'minutes': 7, 'seconds': 21}",12,43,INT,False,3,6,3,6,
Florida,SEC,Tennessee,SEC,400933856,40093385615,14,False,3,1,99,"{'minutes': 7, 'seconds': 21}",3,6,94,"{'minutes': 5, 'seconds': 50}",3,5,PUNT,True,6,3,6,3,
Tennessee,SEC,Florida,SEC,400933856,40093385616,15,False,3,36,36,"{'minutes': 5, 'seconds': 50}",3,33,33,"{'minutes': 3, 'seconds': 13}",6,3,MISSED FG,False,3,6,3,6,
Florida,SEC,Tennessee,SEC,400933856,40093385617,16,False,3,33,67,"{'minutes': 3, 'seconds': 13}",3,50,50,"{'seconds': 34, 'minutes': 0}",4,17,PUNT,True,6,3,6,3,
Tennessee,SEC,Florida,SEC,400933856,40093385618,17,True,3,92,92,"{'seconds': 34, 'minutes': 0}",4,93,93,"{'minutes': 14, 'seconds': 23}",3,-1,INT TD,False,3,6,3,13,
Tennessee,SEC,Florida,SEC,400933856,40093385619,18,False,4,75,75,"{'minutes': 14, 'seconds': 23}",4,26,26,"{'minutes': 10, 'seconds': 57}",7,49,MISSED FG,False,3,13,3,13,
Florida,SEC,Tennessee,SEC,400933856,40093385620,19,False,4,26,74,"{'minutes': 10, 'seconds': 57}",4,26,74,"{'minutes': 10, 'seconds': 45}",1,74,FUMBLE,True,13,3,13,3,
Tennessee,SEC,Florida,SEC,400933856,40093385621,20,True,4,80,80,"{'minutes': 10, 'seconds': 45}",4,0,0,"{'minutes': 8, 'seconds': 36}",5,80,TD,False,3,13,10,13,
Florida,SEC,Tennessee,SEC,400933856,40093385622,21,True,4,56,44,"{'minutes': 8, 'seconds': 36}",4,100,0,"{'minutes': 5, 'seconds': 13}",7,44,TD,True,13,10,20,10,
Tennessee,SEC,Florida,SEC,400933856,40093385623,22,True,4,75,75,"{'minutes': 5, 'seconds': 13}",4,0,0,"{'minutes': 4, 'seconds': 43}",2,75,TD,False,10,20,17,20,
Florida,SEC,Tennessee,SEC,400933856,40093385624,23,False,4,35,65,"{'minutes': 4, 'seconds': 43}",4,31,69,"{'minutes': 3, 'seconds': 57}",2,-4,INT,True,20,17,20,17,
Tennessee,SEC,Florida,SEC,400933856,40093385625,24,True,4,40,40,"{'minutes': 3, 'seconds': 57}",4,9,9,"{'seconds': 50, 'minutes': 0}",8,31,FG,False,17,20,20,20,
Florida,SEC,Tennessee,SEC,400933856,40093385626,25,True,4,25,75,"{'seconds': 50, 'minutes': 0}",4,97,3,"{'minutes': 0, 'seconds': 0}",4,75,END OF GAME,True,20,20,26,20,
Georgia,SEC,Samford,,400933857,4009338571,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,56,44,"{'minutes': 9, 'seconds': 46}",9,31,DOWNS,True,0,0,0,0,
Samford,,Georgia,SEC,400933857,4009338572,2,False,1,56,56,"{'minutes': 9, 'seconds': 46}",1,54,54,"{'minutes': 8, 'seconds': 34}",3,2,PUNT,False,0,0,0,0,
Georgia,SEC,Samford,,400933857,4009338573,3,True,1,13,87,"{'minutes': 8, 'seconds': 34}",1,100,0,"{'minutes': 3, 'seconds': 48}",10,87,TD,True,0,0,7,0,
Samford,,Georgia,SEC,400933857,4009338574,4,False,1,75,75,"{'minutes': 3, 'seconds': 48}",1,66,66,"{'minutes': 2, 'seconds': 16}",3,9,PUNT,False,0,7,0,7,
Georgia,SEC,Samford,,400933857,4009338575,5,True,1,21,79,"{'minutes': 2, 'seconds': 16}",1,100,0,"{'minutes': 1, 'seconds': 45}",2,79,TD,True,7,0,14,0,
Samford,,Georgia,SEC,400933857,4009338576,6,False,1,75,75,"{'minutes': 1, 'seconds': 45}",1,70,70,"{'seconds': 55, 'minutes': 0}",3,5,PUNT,False,0,14,0,14,
Georgia,SEC,Samford,,400933857,4009338577,7,False,1,27,73,"{'seconds': 55, 'minutes': 0}",2,54,46,"{'minutes': 13, 'seconds': 4}",6,27,PUNT,True,14,0,14,0,
Samford,,Georgia,SEC,400933857,4009338578,8,False,2,90,90,"{'minutes': 13, 'seconds': 4}",2,83,83,"{'minutes': 12, 'seconds': 6}",3,7,PUNT,False,0,14,0,14,
Georgia,SEC,Samford,,400933857,4009338579,9,True,2,46,54,"{'minutes': 12, 'seconds': 6}",2,100,0,"{'minutes': 10, 'seconds': 32}",3,54,TD,True,14,0,21,0,
Samford,,Georgia,SEC,400933857,40093385710,10,True,2,75,75,"{'minutes': 10, 'seconds': 32}",2,0,0,"{'minutes': 5, 'seconds': 49}",10,75,TD,False,0,21,7,21,
Georgia,SEC,Samford,,400933857,40093385711,11,False,2,25,75,"{'minutes': 5, 'seconds': 49}",2,26,74,"{'minutes': 4, 'seconds': 58}",3,0,FUMBLE,True,21,7,21,7,
Samford,,Georgia,SEC,400933857,40093385712,12,False,2,25,25,"{'minutes': 4, 'seconds': 58}",2,19,19,"{'minutes': 2, 'seconds': 45}",6,6,MISSED FG,False,7,21,7,21,
Georgia,SEC,Samford,,400933857,40093385713,13,False,2,20,80,"{'minutes': 2, 'seconds': 45}",2,27,73,"{'minutes': 1, 'seconds': 18}",3,7,PUNT,True,21,7,21,7,
Samford,,Georgia,SEC,400933857,40093385714,14,False,2,85,85,"{'minutes': 1, 'seconds': 18}",2,53,53,"{'minutes': 0, 'seconds': 0}",5,23,END OF HALF,False,7,21,7,21,
Samford,,Georgia,SEC,400933857,40093385715,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,64,64,"{'minutes': 14, 'seconds': 15}",3,2,FUMBLE,False,7,21,7,21,
Georgia,SEC,Samford,,400933857,40093385716,16,True,3,74,26,"{'minutes': 14, 'seconds': 15}",3,100,0,"{'minutes': 12, 'seconds': 19}",4,26,TD,True,21,7,28,7,
Samford,,Georgia,SEC,400933857,40093385717,17,False,3,75,75,"{'minutes': 12, 'seconds': 19}",3,54,54,"{'minutes': 9, 'seconds': 40}",7,21,DOWNS,False,7,28,7,28,
Georgia,SEC,Samford,,400933857,40093385718,18,True,3,55,45,"{'minutes': 9, 'seconds': 40}",3,100,0,"{'minutes': 8, 'seconds': 33}",4,45,TD,True,28,7,35,7,
Samford,,Georgia,SEC,400933857,40093385719,19,False,3,75,75,"{'minutes': 8, 'seconds': 33}",3,82,82,"{'minutes': 7, 'seconds': 10}",3,-7,PUNT,False,7,35,7,35,
Georgia,SEC,Samford,,400933857,40093385720,20,True,3,37,63,"{'minutes': 7, 'seconds': 10}",3,100,0,"{'minutes': 1, 'seconds': 27}",11,63,TD,True,35,7,42,7,
Samford,,Georgia,SEC,400933857,40093385721,21,True,3,75,75,"{'minutes': 1, 'seconds': 27}",4,0,0,"{'minutes': 13, 'seconds': 49}",7,75,TD,False,7,42,14,42,
Georgia,SEC,Samford,,400933857,40093385722,22,False,4,27,73,"{'minutes': 13, 'seconds': 49}",4,67,33,"{'minutes': 4, 'seconds': 34}",14,40,DOWNS,True,42,14,42,14,
Samford,,Georgia,SEC,400933857,40093385723,23,False,4,67,67,"{'minutes': 4, 'seconds': 34}",4,42,42,"{'minutes': 0, 'seconds': 0}",6,25,END OF GAME,False,14,42,14,42,
Ole Miss,SEC,California,Pac-12,400933858,4009338581,1,True,1,75,75,"{'minutes': 15, 'seconds': 0}",1,4,4,"{'minutes': 12, 'seconds': 7}",8,71,FG,False,0,0,3,0,
California,Pac-12,Ole Miss,SEC,400933858,4009338582,2,False,1,17,83,"{'minutes': 12, 'seconds': 7}",1,25,75,"{'minutes': 10, 'seconds': 52}",3,8,PUNT,True,0,3,0,3,
Ole Miss,SEC,California,Pac-12,400933858,4009338583,3,False,1,72,72,"{'minutes': 10, 'seconds': 52}",1,76,76,"{'minutes': 9, 'seconds': 34}",3,-4,INT,False,3,0,3,0,
California,Pac-12,Ole Miss,SEC,400933858,4009338584,4,True,1,79,21,"{'minutes': 9, 'seconds': 34}",1,100,0,"{'minutes': 8, 'seconds': 17}",3,21,TD,True,0,3,7,3,
Ole Miss,SEC,California,Pac-12,400933858,4009338585,5,True,1,67,67,"{'minutes': 8, 'seconds': 17}",1,0,0,"{'minutes': 7, 'seconds': 58}",1,67,TD,False,3,7,10,7,
California,Pac-12,Ole Miss,SEC,400933858,4009338586,6,False,1,21,79,"{'minutes': 7, 'seconds': 58}",1,28,72,"{'minutes': 5, 'seconds': 22}",6,7,PUNT,True,7,10,7,10,
Ole Miss,SEC,California,Pac-12,400933858,4009338587,7,False,1,70,70,"{'minutes': 5, 'seconds': 22}",1,30,30,"{'minutes': 2, 'seconds': 6}",8,40,INT,False,10,7,10,7,
California,Pac-12,Ole Miss,SEC,400933858,4009338588,8,False,1,23,77,"{'minutes': 2, 'seconds': 6}",2,71,29,"{'minutes': 13, 'seconds': 12}",9,48,MISSED FG,True,7,10,7,10,
Ole Miss,SEC,California,Pac-12,400933858,4009338589,9,True,2,71,71,"{'minutes': 13, 'seconds': 12}",2,0,0,"{'minutes': 13, 'seconds': 12}",1,71,TD,False,16,7,16,7,
California,Pac-12,Ole Miss,SEC,400933858,40093385810,10,False,2,29,71,"{'minutes': 13, 'seconds': 12}",2,29,71,"{'minutes': 11, 'seconds': 39}",3,0,PUNT,True,7,15,7,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385811,11,False,2,79,79,"{'minutes': 11, 'seconds': 39}",2,85,85,"{'minutes': 9, 'seconds': 40}",3,-6,PUNT,False,16,7,16,7,
California,Pac-12,Ole Miss,SEC,400933858,40093385812,12,False,2,24,76,"{'minutes': 9, 'seconds': 40}",2,28,72,"{'minutes': 8, 'seconds': 52}",3,4,PUNT,True,7,16,7,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385813,13,False,2,66,66,"{'minutes': 8, 'seconds': 52}",2,59,59,"{'minutes': 6, 'seconds': 52}",3,7,PUNT,False,16,7,16,7,
California,Pac-12,Ole Miss,SEC,400933858,40093385814,14,False,2,18,82,"{'minutes': 6, 'seconds': 52}",2,92,8,"{'minutes': 3, 'seconds': 16}",11,74,INT,True,7,16,7,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385815,15,False,2,85,85,"{'minutes': 3, 'seconds': 16}",2,64,64,"{'seconds': 58, 'minutes': 0}",6,23,PUNT,False,16,7,16,7,
California,Pac-12,Ole Miss,SEC,400933858,40093385816,16,False,2,15,85,"{'seconds': 58, 'minutes': 0}",2,45,55,"{'minutes': 0, 'seconds': 0}",9,30,INT,True,7,16,7,16,
California,Pac-12,Ole Miss,SEC,400933858,40093385818,17,True,3,28,72,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 11, 'seconds': 16}",13,72,TD,True,7,16,14,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385819,18,False,3,73,73,"{'minutes': 11, 'seconds': 16}",3,41,41,"{'minutes': 8, 'seconds': 54}",6,34,PUNT,False,16,14,16,14,
California,Pac-12,Ole Miss,SEC,400933858,40093385820,19,False,3,20,80,"{'minutes': 8, 'seconds': 54}",3,25,75,"{'minutes': 8, 'seconds': 14}",3,5,PUNT,True,14,16,14,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385821,20,False,3,77,77,"{'minutes': 8, 'seconds': 14}",3,70,70,"{'minutes': 6, 'seconds': 58}",4,7,PUNT,False,16,14,16,14,
California,Pac-12,Ole Miss,SEC,400933858,40093385822,21,True,3,28,72,"{'minutes': 6, 'seconds': 58}",3,98,2,"{'minutes': 2, 'seconds': 47}",9,70,FG,True,14,16,17,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385823,22,False,3,83,83,"{'minutes': 2, 'seconds': 47}",4,31,31,"{'minutes': 12, 'seconds': 51}",14,52,MISSED FG,False,16,17,16,17,
California,Pac-12,Ole Miss,SEC,400933858,40093385824,23,False,4,31,69,"{'minutes': 12, 'seconds': 51}",4,77,23,"{'minutes': 7, 'seconds': 48}",11,46,MISSED FG,True,17,16,17,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385825,24,False,4,77,77,"{'minutes': 7, 'seconds': 48}",4,88,88,"{'minutes': 6, 'seconds': 36}",3,-11,PUNT,False,16,17,16,17,
California,Pac-12,Ole Miss,SEC,400933858,40093385826,25,True,4,51,49,"{'minutes': 6, 'seconds': 36}",4,76,24,"{'minutes': 3, 'seconds': 44}",7,25,FG,True,17,16,20,16,
Ole Miss,SEC,California,Pac-12,400933858,40093385827,26,True,4,75,75,"{'minutes': 3, 'seconds': 44}",4,72,72,"{'minutes': 3, 'seconds': 0}",3,3,INT TD,False,16,20,16,27,
Ole Miss,SEC,California,Pac-12,400933858,40093385828,27,False,4,68,68,"{'minutes': 3, 'seconds': 0}",4,19,19,"{'seconds': 36, 'minutes': 0}",13,38,DOWNS,False,16,27,16,27,
California,Pac-12,Ole Miss,SEC,400933858,40093385829,28,False,4,30,70,"{'seconds': 36, 'minutes': 0}",4,29,71,"{'minutes': 0, 'seconds': 0}",1,-1,END OF GAME,True,27,16,27,16,
LSU,SEC,Mississippi State,SEC,400933859,4009338591,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,59,59,"{'minutes': 11, 'seconds': 7}",6,15,PUNT,False,0,0,0,0,
Mississippi State,SEC,LSU,SEC,400933859,4009338592,2,False,1,20,80,"{'minutes': 11, 'seconds': 7}",1,49,51,"{'minutes': 8, 'seconds': 40}",5,29,PUNT,True,0,0,0,0,
LSU,SEC,Mississippi State,SEC,400933859,4009338593,3,False,1,89,89,"{'minutes': 8, 'seconds': 40}",1,53,53,"{'minutes': 6, 'seconds': 23}",7,36,PUNT,False,0,0,0,0,
Mississippi State,SEC,LSU,SEC,400933859,4009338594,4,False,1,13,87,"{'minutes': 6, 'seconds': 23}",1,31,69,"{'minutes': 2, 'seconds': 32}",6,18,PUNT,True,0,0,0,0,
LSU,SEC,Mississippi State,SEC,400933859,4009338595,5,False,1,81,81,"{'minutes': 2, 'seconds': 32}",1,74,74,"{'seconds': 48, 'minutes': 0}",3,7,PUNT,False,0,0,0,0,
Mississippi State,SEC,LSU,SEC,400933859,4009338596,6,True,1,35,65,"{'seconds': 48, 'minutes': 0}",2,100,0,"{'minutes': 13, 'seconds': 38}",8,65,TD,True,0,0,7,0,
LSU,SEC,Mississippi State,SEC,400933859,4009338597,7,True,2,65,65,"{'minutes': 13, 'seconds': 38}",2,0,0,"{'minutes': 9, 'seconds': 44}",8,65,TD,False,0,7,7,7,
Mississippi State,SEC,LSU,SEC,400933859,4009338598,8,True,2,25,75,"{'minutes': 9, 'seconds': 44}",2,88,12,"{'minutes': 5, 'seconds': 4}",10,63,FG,True,7,7,10,7,
LSU,SEC,Mississippi State,SEC,400933859,4009338599,9,False,2,77,77,"{'minutes': 5, 'seconds': 4}",2,77,77,"{'minutes': 3, 'seconds': 19}",3,0,PUNT,False,7,10,7,10,
Mississippi State,SEC,LSU,SEC,400933859,40093385910,10,True,2,46,54,"{'minutes': 3, 'seconds': 19}",2,100,0,"{'seconds': 7, 'minutes': 0}",10,54,TD,True,10,7,17,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385911,11,False,2,79,79,"{'seconds': 7, 'minutes': 0}",2,79,79,"{'minutes': 0, 'seconds': 0}",0,0,Uncategorized,False,7,17,7,17,
Mississippi State,SEC,LSU,SEC,400933859,40093385912,12,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,73,27,"{'minutes': 10, 'seconds': 53}",7,48,FG,True,17,7,20,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385913,13,False,3,75,75,"{'minutes': 10, 'seconds': 53}",3,58,58,"{'minutes': 8, 'seconds': 20}",5,17,PUNT,False,7,20,7,20,
Mississippi State,SEC,LSU,SEC,400933859,40093385914,14,True,3,21,79,"{'minutes': 8, 'seconds': 20}",3,100,0,"{'minutes': 5, 'seconds': 10}",6,79,TD,True,20,7,27,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385915,15,False,3,35,35,"{'minutes': 5, 'seconds': 10}",3,78,78,"{'minutes': 4, 'seconds': 9}",3,3,PUNT,False,7,27,7,27,
Mississippi State,SEC,LSU,SEC,400933859,40093385916,16,True,3,61,39,"{'minutes': 4, 'seconds': 9}",3,90,10,"{'minutes': 1, 'seconds': 55}",5,29,FG,True,27,7,30,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385917,17,False,3,75,75,"{'minutes': 1, 'seconds': 55}",3,70,70,"{'seconds': 34, 'minutes': 0}",3,5,PUNT,False,7,30,7,30,
Mississippi State,SEC,LSU,SEC,400933859,40093385918,18,True,3,36,64,"{'seconds': 34, 'minutes': 0}",4,100,0,"{'minutes': 13, 'seconds': 1}",6,64,TD,True,30,7,37,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385919,19,False,4,75,75,"{'minutes': 13, 'seconds': 1}",4,31,31,"{'minutes': 10, 'seconds': 22}",9,50,DOWNS,False,7,37,7,37,
Mississippi State,SEC,LSU,SEC,400933859,40093385920,20,False,4,25,75,"{'minutes': 10, 'seconds': 22}",4,27,73,"{'minutes': 8, 'seconds': 28}",3,2,PUNT,True,37,7,37,7,
LSU,SEC,Mississippi State,SEC,400933859,40093385921,21,False,4,75,75,"{'minutes': 8, 'seconds': 28}",4,35,35,"{'minutes': 5, 'seconds': 36}",11,40,DOWNS,False,7,37,7,37,
Mississippi State,SEC,LSU,SEC,400933859,40093385922,22,False,4,35,65,"{'minutes': 5, 'seconds': 36}",4,79,21,"{'minutes': 0, 'seconds': 0}",8,44,END OF GAME,True,37,7,37,7,
Purdue,Big Ten,Missouri,SEC,400933860,4009338601,1,True,1,75,75,"{'minutes': 15, 'seconds': 0}",1,0,0,"{'minutes': 9, 'seconds': 49}",11,75,TD,False,0,0,7,0,
Missouri,SEC,Purdue,Big Ten,400933860,4009338602,2,False,1,27,73,"{'minutes': 9, 'seconds': 49}",1,36,64,"{'minutes': 8, 'seconds': 30}",3,9,PUNT,True,0,7,0,7,
Purdue,Big Ten,Missouri,SEC,400933860,4009338603,3,True,1,87,87,"{'minutes': 8, 'seconds': 30}",1,0,0,"{'minutes': 5, 'seconds': 34}",7,87,TD,False,7,0,14,0,
Missouri,SEC,Purdue,Big Ten,400933860,4009338604,4,False,1,23,77,"{'minutes': 5, 'seconds': 34}",1,31,69,"{'minutes': 3, 'seconds': 50}",5,8,PUNT,True,0,14,0,14,
Purdue,Big Ten,Missouri,SEC,400933860,4009338605,5,True,1,96,96,"{'minutes': 3, 'seconds': 50}",2,0,0,"{'minutes': 11, 'seconds': 51}",13,96,TD,False,14,0,21,0,
Missouri,SEC,Purdue,Big Ten,400933860,4009338606,6,False,2,25,75,"{'minutes': 11, 'seconds': 51}",2,40,60,"{'minutes': 10, 'seconds': 0}",6,15,PUNT,True,0,21,0,21,
Purdue,Big Ten,Missouri,SEC,400933860,4009338607,7,False,2,81,81,"{'minutes': 10, 'seconds': 0}",2,91,91,"{'minutes': 8, 'seconds': 22}",3,-10,PUNT,False,21,0,21,0,
Purdue,Big Ten,Missouri,SEC,400933860,4009338609,8,False,2,35,35,"{'minutes': 8, 'seconds': 22}",2,31,31,"{'minutes': 5, 'seconds': 55}",5,4,MISSED FG,False,21,0,21,0,
Missouri,SEC,Purdue,Big Ten,400933860,40093386010,9,False,2,31,69,"{'minutes': 5, 'seconds': 55}",2,21,79,"{'minutes': 4, 'seconds': 10}",4,-10,PUNT,True,0,21,0,21,
Purdue,Big Ten,Missouri,SEC,400933860,40093386011,10,True,2,73,73,"{'minutes': 4, 'seconds': 10}",2,0,0,"{'minutes': 2, 'seconds': 20}",5,73,TD,False,21,0,28,0,
Missouri,SEC,Purdue,Big Ten,400933860,40093386012,11,False,2,25,75,"{'minutes': 2, 'seconds': 20}",2,30,70,"{'minutes': 1, 'seconds': 20}",3,5,PUNT,True,0,28,0,28,
Purdue,Big Ten,Missouri,SEC,400933860,40093386013,12,False,2,72,72,"{'minutes': 1, 'seconds': 20}",2,38,38,"{'seconds': 28, 'minutes': 0}",4,34,INT,False,28,0,28,0,
Missouri,SEC,Purdue,Big Ten,400933860,40093386014,13,True,2,49,51,"{'seconds': 28, 'minutes': 0}",2,88,12,"{'minutes': 0, 'seconds': 0}",4,39,FG,True,0,28,3,28,
Missouri,SEC,Purdue,Big Ten,400933860,40093386015,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,15,85,"{'minutes': 14, 'seconds': 24}",2,-10,INT,True,3,28,3,28,
Purdue,Big Ten,Missouri,SEC,400933860,40093386016,15,True,3,2,2,"{'minutes': 14, 'seconds': 24}",3,0,0,"{'minutes': 12, 'seconds': 30}",4,2,TD,False,28,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386017,16,False,3,25,75,"{'minutes': 12, 'seconds': 30}",3,44,56,"{'minutes': 11, 'seconds': 9}",5,19,PUNT,True,3,35,3,35,
Purdue,Big Ten,Missouri,SEC,400933860,40093386018,17,False,3,98,98,"{'minutes': 11, 'seconds': 9}",3,73,73,"{'minutes': 8, 'seconds': 24}",5,25,PUNT,False,35,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386019,18,False,3,10,90,"{'minutes': 8, 'seconds': 24}",3,26,74,"{'minutes': 7, 'seconds': 15}",5,16,PUNT,True,3,35,3,35,
Purdue,Big Ten,Missouri,SEC,400933860,40093386020,19,False,3,65,65,"{'minutes': 7, 'seconds': 15}",3,30,30,"{'seconds': 3, 'minutes': 0}",12,35,MISSED FG,False,35,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386021,20,False,3,31,69,"{'seconds': 3, 'minutes': 0}",4,32,68,"{'minutes': 14, 'seconds': 17}",3,1,PUNT,True,3,35,3,35,
Purdue,Big Ten,Missouri,SEC,400933860,40093386022,21,False,4,81,81,"{'minutes': 14, 'seconds': 17}",4,59,59,"{'minutes': 8, 'seconds': 48}",9,22,PUNT,False,35,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386023,22,False,4,28,72,"{'minutes': 8, 'seconds': 48}",4,34,66,"{'minutes': 7, 'seconds': 41}",3,6,PUNT,True,3,35,3,35,
Purdue,Big Ten,Missouri,SEC,400933860,40093386024,23,False,4,76,76,"{'minutes': 7, 'seconds': 41}",4,69,69,"{'minutes': 5, 'seconds': 32}",3,7,PUNT,False,35,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386025,24,False,4,14,86,"{'minutes': 5, 'seconds': 32}",4,71,29,"{'minutes': 4, 'seconds': 5}",6,57,INT,True,3,35,3,35,
Purdue,Big Ten,Missouri,SEC,400933860,40093386026,25,False,4,66,66,"{'minutes': 4, 'seconds': 5}",4,45,45,"{'minutes': 1, 'seconds': 29}",5,21,DOWNS,False,35,3,35,3,
Missouri,SEC,Purdue,Big Ten,400933860,40093386027,26,False,4,45,55,"{'minutes': 1, 'seconds': 29}",4,66,34,"{'minutes': 0, 'seconds': 0}",4,21,END OF GAME,True,3,35,3,35,
South Carolina,SEC,Kentucky,SEC,400933861,4009338611,1,True,1,32,68,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 14, 'seconds': 47}",1,68,TD,True,0,0,6,0,
