_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Northern Arizona,,Arizona State,Pac-12,322430009,32243000913,13,False,2,81,81,"{'minutes': 4, 'seconds': 25}",2,21,21,"{'minutes': 1, 'seconds': 16}",8,52,INT,False,0,42,0,42,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000914,14,False,2,49,51,"{'minutes': 1, 'seconds': 16}",2,89,11,"{'seconds': 9, 'minutes': 0}",5,12,PUNT,True,42,0,42,0,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000915,15,False,2,93,93,"{'seconds': 9, 'minutes': 0}",2,94,94,"{'minutes': 0, 'seconds': 0}",1,-1,END OF HALF,False,0,42,0,42,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000916,16,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,69,69,"{'minutes': 13, 'seconds': 43}",3,6,PUNT,False,0,42,0,42,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000917,17,False,3,36,64,"{'minutes': 13, 'seconds': 43}",3,25,75,"{'minutes': 11, 'seconds': 23}",3,-11,PUNT,True,42,0,42,0,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000918,18,True,3,54,54,"{'minutes': 11, 'seconds': 23}",3,0,0,"{'minutes': 10, 'seconds': 51}",2,54,PASSING TD,False,0,42,6,42,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000919,19,False,3,25,75,"{'minutes': 10, 'seconds': 51}",3,45,55,"{'minutes': 8, 'seconds': 13}",5,20,PUNT,True,42,6,42,6,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000920,20,False,3,85,85,"{'minutes': 8, 'seconds': 13}",3,24,24,"{'minutes': 3, 'seconds': 49}",8,59,TURNOVER ON DOWNS,False,6,42,6,42,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000921,21,True,3,26,74,"{'minutes': 3, 'seconds': 49}",3,100,0,"{'minutes': 1, 'seconds': 6}",7,74,PASSING TD,True,42,6,49,6,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000922,22,False,3,76,76,"{'minutes': 1, 'seconds': 6}",3,82,82,"{'minutes': 0, 'seconds': 0}",3,-6,END OF GAME,False,6,49,6,49,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000923,23,True,4,44,56,"{'minutes': 14, 'seconds': 50}",4,100,0,"{'minutes': 12, 'seconds': 4}",5,56,RUSHING TD,True,49,6,56,6,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000924,24,False,4,75,75,"{'minutes': 12, 'seconds': 4}",4,74,74,"{'minutes': 9, 'seconds': 50}",3,1,PUNT,False,6,56,6,56,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000925,25,True,4,43,57,"{'minutes': 9, 'seconds': 50}",4,100,0,"{'minutes': 6, 'seconds': 6}",7,57,RUSHING TD,True,56,6,63,6,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000926,26,False,4,75,75,"{'minutes': 6, 'seconds': 6}",4,68,68,"{'minutes': 5, 'seconds': 8}",3,7,PUNT,False,6,63,6,63,
Arizona State,Pac-12,Northern Arizona,,322430009,32243000927,27,False,4,31,69,"{'minutes': 5, 'seconds': 8}",4,40,60,"{'minutes': 2, 'seconds': 44}",3,9,PUNT,True,63,6,63,6,
Northern Arizona,,Arizona State,Pac-12,322430009,32243000928,28,False,4,89,89,"{'minutes': 2, 'seconds': 44}",4,65,65,"{'minutes': 0, 'seconds': 0}",5,24,END OF HALF,False,6,63,6,63,
UMass,Mid-American,Connecticut,Big East,322430041,32243004101,1,False,1,80,80,"{'minutes': 15, 'seconds': 0}",1,74,74,"{'minutes': 13, 'seconds': 28}",3,6,PUNT,False,0,0,0,0,
Connecticut,Big East,UMass,Mid-American,322430041,32243004102,2,True,1,25,75,"{'minutes': 13, 'seconds': 28}",1,100,0,"{'minutes': 5, 'seconds': 59}",12,75,RUSHING TD,True,0,0,7,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004103,3,False,1,79,79,"{'minutes': 5, 'seconds': 59}",1,79,79,"{'minutes': 3, 'seconds': 51}",3,0,PUNT,False,0,7,0,7,
Connecticut,Big East,UMass,Mid-American,322430041,32243004104,4,False,1,70,30,"{'minutes': 3, 'seconds': 51}",1,81,19,"{'minutes': 2, 'seconds': 7}",3,-1,INT,True,7,0,7,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004105,5,False,1,63,63,"{'minutes': 2, 'seconds': 7}",1,76,76,"{'minutes': 0, 'seconds': 0}",3,-13,END OF GAME,False,0,7,0,7,
Connecticut,Big East,UMass,Mid-American,322430041,32243004106,6,True,2,30,70,"{'minutes': 14, 'seconds': 48}",2,69,31,"{'minutes': 9, 'seconds': 4}",13,51,FG GOOD,True,7,0,10,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004107,7,False,2,75,75,"{'minutes': 9, 'seconds': 4}",2,84,84,"{'minutes': 7, 'seconds': 32}",3,-9,PUNT,False,0,10,0,10,
Connecticut,Big East,UMass,Mid-American,322430041,32243004108,8,False,2,40,60,"{'minutes': 7, 'seconds': 32}",2,93,7,"{'minutes': 5, 'seconds': 35}",5,17,PUNT,True,10,0,10,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004109,9,False,2,80,80,"{'minutes': 5, 'seconds': 35}",2,80,80,"{'minutes': 4, 'seconds': 44}",3,0,PUNT,False,0,10,0,10,
Connecticut,Big East,UMass,Mid-American,322430041,32243004110,10,True,2,45,55,"{'minutes': 4, 'seconds': 44}",2,80,20,"{'minutes': 2, 'seconds': 47}",7,25,FG GOOD,True,10,0,13,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004111,11,True,2,75,75,"{'minutes': 2, 'seconds': 47}",2,73,73,"{'minutes': 1, 'seconds': 49}",3,2,INT TD,False,0,13,0,20,
UMass,Mid-American,Connecticut,Big East,322430041,32243004112,12,False,2,83,83,"{'minutes': 1, 'seconds': 49}",2,62,62,"{'minutes': 0, 'seconds': 0}",5,21,END OF HALF,False,0,20,0,20,
Connecticut,Big East,UMass,Mid-American,322430041,32243004113,13,False,3,42,58,"{'minutes': 15, 'seconds': 0}",3,51,49,"{'minutes': 11, 'seconds': 11}",7,54,FUMBLE,True,20,0,20,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004114,14,False,3,95,95,"{'minutes': 11, 'seconds': 11}",3,76,76,"{'minutes': 8, 'seconds': 14}",6,19,PUNT,False,0,20,0,20,
Connecticut,Big East,UMass,Mid-American,322430041,32243004115,15,False,3,43,57,"{'minutes': 8, 'seconds': 14}",3,81,19,"{'minutes': 4, 'seconds': 52}",6,26,INT,True,20,0,20,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004116,16,True,3,81,81,"{'minutes': 4, 'seconds': 52}",3,79,79,"{'minutes': 4, 'seconds': 12}",3,2,PUNT RETURN TD,False,0,20,0,27,
UMass,Mid-American,Connecticut,Big East,322430041,32243004117,17,False,3,76,76,"{'minutes': 4, 'seconds': 12}",3,77,77,"{'seconds': 31, 'minutes': 0}",6,-1,PUNT,False,0,27,0,27,
Connecticut,Big East,UMass,Mid-American,322430041,32243004118,18,False,3,38,62,"{'seconds': 31, 'minutes': 0}",4,88,12,"{'minutes': 12, 'seconds': 3}",6,24,PUNT,True,27,0,27,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004119,19,False,4,97,97,"{'minutes': 12, 'seconds': 3}",4,97,97,"{'minutes': 10, 'seconds': 29}",3,0,PUNT,False,0,27,0,27,
Connecticut,Big East,UMass,Mid-American,322430041,32243004120,20,True,4,53,47,"{'minutes': 10, 'seconds': 29}",4,100,0,"{'minutes': 8, 'seconds': 24}",4,47,RUSHING TD,True,27,0,34,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004121,21,False,4,81,81,"{'minutes': 8, 'seconds': 24}",4,78,78,"{'minutes': 6, 'seconds': 21}",3,3,PUNT,False,0,34,0,34,
Connecticut,Big East,UMass,Mid-American,322430041,32243004122,22,True,4,65,35,"{'minutes': 6, 'seconds': 21}",4,52,48,"{'minutes': 1, 'seconds': 36}",9,33,FG GOOD,True,34,0,37,0,
UMass,Mid-American,Connecticut,Big East,322430041,32243004123,23,False,4,75,75,"{'minutes': 1, 'seconds': 36}",4,70,70,"{'seconds': 20, 'minutes': 0}",3,5,PUNT,False,0,37,0,37,
Connecticut,Big East,UMass,Mid-American,322430041,32243004124,24,False,4,30,70,"{'seconds': 20, 'minutes': 0}",4,27,73,"{'minutes': 0, 'seconds': 0}",1,-3,END OF HALF,True,37,0,37,0,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007001,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,42,42,"{'minutes': 12, 'seconds': 30}",6,33,PUNT,False,0,0,0,0,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007002,2,False,1,20,80,"{'minutes': 12, 'seconds': 30}",1,15,85,"{'minutes': 11, 'seconds': 9}",3,-5,PUNT,True,0,0,0,0,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007003,3,False,1,54,54,"{'minutes': 11, 'seconds': 9}",1,41,41,"{'minutes': 10, 'seconds': 2}",4,13,PUNT,False,0,0,0,0,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007004,4,True,1,4,96,"{'minutes': 10, 'seconds': 2}",1,90,10,"{'minutes': 4, 'seconds': 3}",10,86,FG GOOD,True,0,0,3,0,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007005,5,True,1,75,75,"{'minutes': 4, 'seconds': 3}",1,17,17,"{'minutes': 1, 'seconds': 41}",7,58,FG GOOD,False,0,3,3,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007006,6,False,1,25,75,"{'minutes': 1, 'seconds': 41}",2,27,73,"{'minutes': 15, 'seconds': 0}",3,2,PUNT,True,3,3,3,3,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007007,7,True,2,67,67,"{'minutes': 15, 'seconds': 0}",2,0,0,"{'minutes': 12, 'seconds': 29}",5,67,PASSING TD,False,3,3,10,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007008,8,False,2,25,75,"{'minutes': 12, 'seconds': 29}",2,23,77,"{'minutes': 12, 'seconds': 29}",5,-2,PUNT,True,3,10,3,10,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007009,9,False,2,36,36,"{'minutes': 12, 'seconds': 29}",2,32,32,"{'minutes': 10, 'seconds': 8}",4,4,INT,False,10,3,10,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007010,10,False,2,27,73,"{'minutes': 10, 'seconds': 8}",2,34,66,"{'minutes': 9, 'seconds': 21}",3,7,PUNT,True,3,10,3,10,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007011,11,False,2,72,72,"{'minutes': 9, 'seconds': 21}",2,54,54,"{'minutes': 6, 'seconds': 36}",5,18,PUNT,False,10,3,10,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007012,12,False,2,11,89,"{'minutes': 6, 'seconds': 36}",2,41,59,"{'minutes': 6, 'seconds': 36}",9,30,PUNT,True,3,10,3,10,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007013,13,False,2,88,88,"{'minutes': 6, 'seconds': 36}",2,73,73,"{'minutes': 0, 'seconds': 0}",6,15,END OF HALF,False,10,3,10,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007014,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,58,42,"{'minutes': 15, 'seconds': 0}",6,33,PUNT,True,3,10,3,10,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007015,15,False,3,81,81,"{'minutes': 15, 'seconds': 0}",3,52,52,"{'minutes': 9, 'seconds': 32}",4,29,PUNT,False,10,3,10,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007016,16,False,3,10,90,"{'minutes': 9, 'seconds': 32}",3,10,90,"{'minutes': 9, 'seconds': 18}",2,0,INT,True,3,10,3,13,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007017,17,True,3,20,20,"{'minutes': 9, 'seconds': 18}",3,5,5,"{'minutes': 6, 'seconds': 57}",6,15,FG GOOD,False,13,3,13,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007018,18,False,3,25,75,"{'minutes': 6, 'seconds': 57}",3,28,72,"{'minutes': 6, 'seconds': 0}",3,3,PUNT,True,3,13,3,13,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007019,19,False,3,64,64,"{'minutes': 6, 'seconds': 0}",3,54,54,"{'minutes': 3, 'seconds': 57}",5,10,PUNT,False,13,3,13,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007020,20,False,3,20,80,"{'minutes': 3, 'seconds': 57}",3,21,79,"{'minutes': 3, 'seconds': 57}",3,1,PUNT,True,3,13,3,13,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007021,21,True,3,65,65,"{'minutes': 3, 'seconds': 57}",4,0,0,"{'minutes': 12, 'seconds': 49}",11,65,RUSHING TD,False,13,3,20,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007022,22,False,4,25,75,"{'minutes': 12, 'seconds': 49}",4,46,54,"{'minutes': 12, 'seconds': 49}",4,21,PUNT,True,3,20,3,20,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007023,23,False,4,85,85,"{'minutes': 12, 'seconds': 49}",4,39,39,"{'minutes': 4, 'seconds': 21}",10,46,PUNT,False,20,3,20,3,
Idaho,Western Athletic,Eastern Washington,,322430070,32243007024,24,False,4,20,80,"{'minutes': 4, 'seconds': 21}",4,64,36,"{'minutes': 3, 'seconds': 4}",10,44,FUMBLE,True,3,20,3,20,
Eastern Washington,,Idaho,Western Athletic,322430070,32243007025,25,False,4,64,64,"{'minutes': 3, 'seconds': 4}",4,65,65,"{'minutes': 0, 'seconds': 0}",2,-1,END OF GAME,False,20,3,20,3,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016601,1,False,1,14,86,"{'minutes': 15, 'seconds': 0}",1,14,86,"{'minutes': 14, 'seconds': 2}",3,0,PUNT,True,0,0,0,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016602,2,False,1,53,53,"{'minutes': 14, 'seconds': 2}",1,29,29,"{'minutes': 11, 'seconds': 34}",8,2,FG MISSED,False,0,0,0,0,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016603,3,True,1,21,79,"{'minutes': 11, 'seconds': 34}",1,20,80,"{'minutes': 9, 'seconds': 11}",5,79,PASSING TD,True,0,0,7,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016604,4,False,1,61,61,"{'minutes': 9, 'seconds': 11}",1,5,5,"{'minutes': 7, 'seconds': 27}",4,16,PUNT,False,0,7,0,7,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016605,5,False,1,20,80,"{'minutes': 7, 'seconds': 27}",1,45,55,"{'minutes': 4, 'seconds': 9}",6,25,PUNT,True,7,0,7,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016606,6,False,1,85,85,"{'minutes': 4, 'seconds': 9}",1,81,81,"{'minutes': 3, 'seconds': 20}",3,4,PUNT,False,0,7,0,7,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016607,7,False,1,40,60,"{'minutes': 3, 'seconds': 20}",1,40,60,"{'minutes': 2, 'seconds': 20}",3,0,PUNT,True,7,0,7,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016608,8,False,1,88,88,"{'minutes': 2, 'seconds': 20}",2,72,72,"{'minutes': 14, 'seconds': 47}",5,16,PUNT,False,0,7,0,7,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016609,9,True,2,21,79,"{'minutes': 14, 'seconds': 47}",2,100,0,"{'minutes': 11, 'seconds': 53}",6,80,RUSHING TD,True,7,0,14,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016610,10,False,2,75,75,"{'minutes': 11, 'seconds': 53}",2,68,68,"{'minutes': 10, 'seconds': 31}",3,7,PUNT,False,0,14,0,14,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016611,11,True,2,44,56,"{'minutes': 10, 'seconds': 31}",2,100,0,"{'minutes': 8, 'seconds': 22}",6,56,PASSING TD,True,14,0,21,0,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016612,12,True,2,75,75,"{'minutes': 8, 'seconds': 22}",2,35,35,"{'minutes': 2, 'seconds': 35}",12,60,FG GOOD,False,0,21,3,21,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016613,13,True,2,12,88,"{'minutes': 2, 'seconds': 35}",2,100,0,"{'minutes': 1, 'seconds': 29}",2,88,PASSING TD,True,21,3,28,3,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016614,14,True,2,75,75,"{'minutes': 1, 'seconds': 29}",2,0,0,"{'seconds': 17, 'minutes': 0}",6,75,PASSING TD,False,3,28,10,28,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016615,15,False,2,92,8,"{'seconds': 17, 'minutes': 0}",2,44,56,"{'minutes': 0, 'seconds': 0}",1,-1,END OF HALF,True,28,3,28,10,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016616,16,True,3,75,75,"{'minutes': 15, 'seconds': 0}",3,41,41,"{'minutes': 11, 'seconds': 1}",10,66,FG GOOD,False,10,28,13,28,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016617,17,False,3,25,75,"{'minutes': 11, 'seconds': 1}",3,20,80,"{'minutes': 9, 'seconds': 20}",3,-5,PUNT,True,28,13,28,13,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016618,18,True,3,88,88,"{'minutes': 9, 'seconds': 20}",3,0,0,"{'minutes': 6, 'seconds': 42}",6,88,PASSING TD,False,13,28,19,28,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016619,19,False,3,22,78,"{'minutes': 6, 'seconds': 42}",3,47,53,"{'minutes': 3, 'seconds': 19}",5,25,PUNT,True,28,19,28,19,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016620,20,False,3,70,70,"{'minutes': 3, 'seconds': 19}",3,62,62,"{'minutes': 2, 'seconds': 28}",3,8,FUMBLE,False,19,28,19,28,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016621,21,True,3,62,38,"{'minutes': 2, 'seconds': 28}",4,100,0,"{'minutes': 13, 'seconds': 45}",7,38,RUSHING TD,True,28,19,35,19,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016622,22,False,4,75,75,"{'minutes': 13, 'seconds': 45}",4,1,1,"{'minutes': 11, 'seconds': 8}",5,26,PUNT,False,19,35,19,35,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016623,23,False,4,3,97,"{'minutes': 11, 'seconds': 8}",4,9,91,"{'minutes': 8, 'seconds': 51}",3,6,PUNT,True,35,19,35,19,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016624,24,False,4,58,58,"{'minutes': 8, 'seconds': 51}",4,53,53,"{'minutes': 8, 'seconds': 22}",1,-8,FUMBLE,False,19,35,19,35,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016625,25,True,4,66,34,"{'minutes': 8, 'seconds': 22}",4,100,0,"{'minutes': 6, 'seconds': 45}",4,34,RUSHING TD,True,35,19,42,19,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016626,26,False,4,75,75,"{'minutes': 6, 'seconds': 45}",4,75,75,"{'minutes': 6, 'seconds': 40}",1,0,INT,False,19,42,19,42,
New Mexico State,Western Athletic,Sacramento State,,322430166,32243016627,27,True,4,72,28,"{'minutes': 6, 'seconds': 40}",4,100,0,"{'seconds': 23, 'minutes': 0}",10,28,RUSHING TD,True,42,19,49,19,
Sacramento State,,New Mexico State,Western Athletic,322430166,32243016628,28,False,4,75,75,"{'seconds': 23, 'minutes': 0}",4,71,71,"{'minutes': 0, 'seconds': 0}",1,4,END OF HALF,False,19,49,19,49,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023801,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,94,6,"{'minutes': 10, 'seconds': 11}",9,29,TURNOVER ON DOWNS,True,0,0,0,0,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023802,2,False,1,56,56,"{'minutes': 10, 'seconds': 11}",1,56,56,"{'minutes': 9, 'seconds': 55}",1,0,FUMBLE,False,0,0,0,0,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023803,3,False,1,56,44,"{'minutes': 9, 'seconds': 55}",1,47,53,"{'minutes': 7, 'seconds': 43}",3,-9,PUNT,True,0,0,0,0,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023804,4,False,1,84,84,"{'minutes': 7, 'seconds': 43}",1,81,81,"{'minutes': 7, 'seconds': 0}",2,3,INT,False,0,0,0,0,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023805,5,False,1,79,21,"{'minutes': 7, 'seconds': 0}",1,55,45,"{'minutes': 5, 'seconds': 16}",4,16,INT,True,0,0,0,0,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023806,6,True,1,49,49,"{'minutes': 5, 'seconds': 16}",1,0,0,"{'minutes': 4, 'seconds': 55}",2,49,RUSHING TD,False,0,0,7,0,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023807,7,False,1,25,75,"{'minutes': 4, 'seconds': 55}",1,20,80,"{'minutes': 3, 'seconds': 22}",3,-5,PUNT,True,0,7,0,7,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023808,8,True,1,69,69,"{'minutes': 3, 'seconds': 22}",2,47,47,"{'minutes': 11, 'seconds': 44}",14,66,FG GOOD,False,7,0,10,0,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023809,9,True,2,24,76,"{'minutes': 11, 'seconds': 44}",2,100,0,"{'minutes': 10, 'seconds': 37}",2,76,PASSING TD,True,0,10,7,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023810,10,False,2,75,75,"{'minutes': 10, 'seconds': 37}",2,81,81,"{'minutes': 8, 'seconds': 57}",3,-6,PUNT,False,10,7,10,7,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023811,11,True,2,54,46,"{'minutes': 8, 'seconds': 57}",2,58,42,"{'minutes': 6, 'seconds': 51}",5,38,FG GOOD,True,7,10,10,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023812,12,False,2,75,75,"{'minutes': 6, 'seconds': 51}",2,4,4,"{'minutes': 1, 'seconds': 36}",9,29,PUNT,False,10,10,10,10,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023813,13,False,2,20,80,"{'minutes': 1, 'seconds': 36}",2,87,13,"{'minutes': 0, 'seconds': 0}",8,43,TURNOVER ON DOWNS,True,10,10,10,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023814,14,False,2,63,63,"{'minutes': 0, 'seconds': 0}",2,63,63,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,False,10,10,10,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023815,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,87,87,"{'minutes': 14, 'seconds': 1}",3,-12,PUNT,False,10,10,10,10,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023816,16,False,3,49,51,"{'minutes': 14, 'seconds': 1}",3,42,58,"{'minutes': 12, 'seconds': 15}",3,-7,PUNT,True,10,10,10,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023817,17,False,3,80,80,"{'minutes': 12, 'seconds': 15}",3,82,82,"{'minutes': 9, 'seconds': 45}",3,-2,PUNT,False,0,0,10,10,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023818,18,True,3,46,54,"{'minutes': 9, 'seconds': 45}",3,77,23,"{'minutes': 6, 'seconds': 2}",10,27,FG GOOD,True,10,10,13,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023819,19,False,3,75,75,"{'minutes': 6, 'seconds': 2}",3,68,68,"{'minutes': 4, 'seconds': 10}",3,7,PUNT,False,10,13,10,13,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023820,20,False,3,37,63,"{'minutes': 4, 'seconds': 10}",3,84,16,"{'minutes': 1, 'seconds': 4}",4,29,FG MISSED,True,13,10,13,10,
South Carolina,SEC,Vanderbilt,SEC,322430238,32243023821,21,False,3,66,66,"{'minutes': 1, 'seconds': 4}",4,0,0,"{'minutes': 11, 'seconds': 25}",9,65,RUSHING TD,False,10,13,17,13,
Vanderbilt,SEC,South Carolina,SEC,322430238,32243023822,22,False,4,52,48,"{'minutes': 11, 'seconds': 25}",4,100,0,"{'minutes': 10, 'seconds': 4}",3,-2,PUNT,True,13,17,13,17,
