_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Southern Mississippi,Conference USA,Auburn,SEC,401012294,4010122947,7,False,1,75,75,"{'minutes': 3, 'seconds': 39}",1,59,59,"{'minutes': 2, 'seconds': 56}",2,16,INT,False,0,7,0,7,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,4010122948,8,False,1,11,89,"{'minutes': 2, 'seconds': 56}",1,4,96,"{'seconds': 38, 'minutes': 0}",3,-7,PUNT,True,7,0,7,0,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,4010122949,9,True,1,47,47,"{'seconds': 38, 'minutes': 0}",2,27,27,"{'minutes': 12, 'seconds': 51}",7,20,FG,False,0,7,3,7,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229410,10,True,2,27,73,"{'minutes': 12, 'seconds': 50}",2,100,0,"{'minutes': 6, 'seconds': 43}",13,73,TD,True,7,3,14,3,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229411,11,False,2,75,75,"{'minutes': 6, 'seconds': 43}",2,72,72,"{'minutes': 4, 'seconds': 27}",3,3,PUNT,False,3,14,3,14,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229412,12,False,2,9,91,"{'minutes': 4, 'seconds': 27}",2,25,75,"{'minutes': 3, 'seconds': 15}",4,10,PUNT,True,14,3,14,3,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229413,13,False,2,70,70,"{'minutes': 3, 'seconds': 15}",2,41,41,"{'minutes': 1, 'seconds': 36}",5,29,PUNT,False,3,14,3,14,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229414,14,False,2,11,89,"{'minutes': 1, 'seconds': 36}",2,47,53,"{'seconds': 36, 'minutes': 0}",7,36,PUNT,True,14,3,14,3,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229415,15,False,2,80,80,"{'seconds': 36, 'minutes': 0}",2,68,68,"{'minutes': 0, 'seconds': 0}",3,12,END OF HALF,False,3,14,3,14,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229416,16,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,58,42,"{'minutes': 11, 'seconds': 35}",9,33,PUNT,True,14,3,14,3,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229417,17,True,3,97,97,"{'minutes': 11, 'seconds': 35}",3,34,34,"{'minutes': 7, 'seconds': 20}",11,63,FG,False,3,14,6,14,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229418,18,True,3,29,71,"{'minutes': 7, 'seconds': 20}",3,100,0,"{'minutes': 5, 'seconds': 32}",4,71,TD,True,14,6,21,6,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229419,19,False,3,81,81,"{'minutes': 5, 'seconds': 32}",3,95,95,"{'minutes': 3, 'seconds': 42}",3,-14,PUNT,False,6,21,6,21,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229420,20,False,3,61,39,"{'minutes': 3, 'seconds': 42}",3,65,35,"{'seconds': 59, 'minutes': 0}",6,4,MISSED FG,True,21,6,21,6,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229421,21,True,3,65,65,"{'seconds': 59, 'minutes': 0}",4,0,0,"{'minutes': 13, 'seconds': 47}",6,65,TD,False,6,21,13,21,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229422,22,False,4,25,75,"{'minutes': 13, 'seconds': 47}",4,15,85,"{'minutes': 11, 'seconds': 39}",3,-10,PUNT,True,21,13,21,13,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229423,23,False,4,52,52,"{'minutes': 11, 'seconds': 39}",4,52,52,"{'minutes': 10, 'seconds': 9}",3,0,PUNT,False,13,21,13,21,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229424,24,False,4,16,84,"{'minutes': 10, 'seconds': 9}",4,33,67,"{'minutes': 8, 'seconds': 34}",4,17,PUNT,True,21,13,21,13,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229425,25,False,4,75,75,"{'minutes': 8, 'seconds': 34}",4,77,77,"{'minutes': 7, 'seconds': 33}",3,-2,PUNT,False,13,21,13,21,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229426,26,False,4,41,59,"{'minutes': 7, 'seconds': 33}",4,51,49,"{'minutes': 5, 'seconds': 40}",4,10,FUMBLE,True,21,13,21,13,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229427,27,False,4,51,51,"{'minutes': 5, 'seconds': 40}",4,58,58,"{'minutes': 4, 'seconds': 44}",2,-7,INT,False,13,21,13,21,
Auburn,SEC,Southern Mississippi,Conference USA,401012294,40101229428,28,True,4,75,25,"{'minutes': 4, 'seconds': 44}",4,94,6,"{'minutes': 1, 'seconds': 53}",6,19,FG,True,21,13,24,13,
Southern Mississippi,Conference USA,Auburn,SEC,401012294,40101229429,29,False,4,86,86,"{'minutes': 1, 'seconds': 53}",4,52,52,"{'minutes': 0, 'seconds': 0}",5,34,END OF GAME,False,13,24,13,24,
Tennessee,SEC,Georgia,SEC,401012295,4010122951,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,56,56,"{'minutes': 12, 'seconds': 32}",4,19,PUNT,False,0,0,0,0,
Georgia,SEC,Tennessee,SEC,401012295,4010122952,2,True,1,14,86,"{'minutes': 12, 'seconds': 32}",1,100,0,"{'minutes': 8, 'seconds': 52}",8,86,TD,True,0,0,7,0,
Tennessee,SEC,Georgia,SEC,401012295,4010122953,3,False,1,75,75,"{'minutes': 8, 'seconds': 52}",1,71,71,"{'minutes': 6, 'seconds': 35}",3,4,PUNT,False,0,7,0,7,
Georgia,SEC,Tennessee,SEC,401012295,4010122954,4,False,1,25,75,"{'minutes': 6, 'seconds': 35}",1,35,65,"{'minutes': 3, 'seconds': 39}",6,10,PUNT,True,7,0,7,0,
Tennessee,SEC,Georgia,SEC,401012295,4010122955,5,False,1,84,84,"{'minutes': 3, 'seconds': 39}",1,75,75,"{'minutes': 2, 'seconds': 12}",3,9,PUNT,False,0,7,0,7,
Georgia,SEC,Tennessee,SEC,401012295,4010122956,6,True,1,40,60,"{'minutes': 2, 'seconds': 12}",2,75,25,"{'minutes': 11, 'seconds': 57}",9,35,FG,True,7,0,10,0,
Tennessee,SEC,Georgia,SEC,401012295,4010122957,7,False,2,75,75,"{'minutes': 11, 'seconds': 57}",2,55,55,"{'minutes': 9, 'seconds': 59}",6,20,PUNT,False,0,10,0,10,
Georgia,SEC,Tennessee,SEC,401012295,4010122958,8,False,2,20,80,"{'minutes': 9, 'seconds': 59}",2,47,53,"{'minutes': 8, 'seconds': 37}",5,27,PUNT,True,10,0,10,0,
Tennessee,SEC,Georgia,SEC,401012295,4010122959,9,False,2,80,80,"{'minutes': 8, 'seconds': 37}",2,72,72,"{'minutes': 5, 'seconds': 37}",5,8,PUNT,False,0,10,0,10,
Georgia,SEC,Tennessee,SEC,401012295,40101229510,10,True,2,30,70,"{'minutes': 5, 'seconds': 37}",2,100,0,"{'seconds': 30, 'minutes': 0}",12,70,TD,True,10,0,17,0,
Tennessee,SEC,Georgia,SEC,401012295,40101229511,11,False,2,75,75,"{'seconds': 30, 'minutes': 0}",2,77,77,"{'minutes': 0, 'seconds': 0}",1,-2,END OF HALF,False,0,17,0,17,
Georgia,SEC,Tennessee,SEC,401012295,40101229512,12,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 9, 'seconds': 52}",10,75,TD,True,17,0,24,0,
Tennessee,SEC,Georgia,SEC,401012295,40101229513,13,True,3,75,75,"{'minutes': 9, 'seconds': 52}",3,0,0,"{'minutes': 5, 'seconds': 14}",10,75,TD,False,0,24,6,24,
Georgia,SEC,Tennessee,SEC,401012295,40101229514,14,False,3,25,75,"{'minutes': 5, 'seconds': 14}",3,47,53,"{'minutes': 1, 'seconds': 30}",6,22,PUNT,True,24,6,24,6,
Tennessee,SEC,Georgia,SEC,401012295,40101229515,15,False,3,68,68,"{'minutes': 1, 'seconds': 30}",4,50,50,"{'minutes': 14, 'seconds': 43}",5,18,PUNT,False,6,24,6,24,
Georgia,SEC,Tennessee,SEC,401012295,40101229516,16,False,4,15,85,"{'minutes': 14, 'seconds': 43}",4,16,84,"{'minutes': 13, 'seconds': 34}",3,1,PUNT,True,24,6,24,6,
Tennessee,SEC,Georgia,SEC,401012295,40101229517,17,True,4,57,57,"{'minutes': 13, 'seconds': 34}",4,0,0,"{'minutes': 11, 'seconds': 10}",5,57,TD,False,6,24,12,24,
Georgia,SEC,Tennessee,SEC,401012295,40101229518,18,True,4,25,75,"{'minutes': 11, 'seconds': 10}",4,100,0,"{'minutes': 3, 'seconds': 31}",13,75,TD,True,24,12,31,12,
Tennessee,SEC,Georgia,SEC,401012295,40101229519,19,False,4,75,75,"{'minutes': 3, 'seconds': 31}",4,75,75,"{'minutes': 3, 'seconds': 24}",1,6,FUMBLE,False,12,31,12,31,
Georgia,SEC,Tennessee,SEC,401012295,40101229520,20,True,4,69,31,"{'minutes': 3, 'seconds': 24}",4,100,0,"{'minutes': 2, 'seconds': 41}",2,31,TD,True,31,12,38,12,
Tennessee,SEC,Georgia,SEC,401012295,40101229521,21,False,4,75,75,"{'minutes': 2, 'seconds': 41}",4,70,70,"{'seconds': 44, 'minutes': 0}",3,5,PUNT,False,12,38,12,38,
Georgia,SEC,Tennessee,SEC,401012295,40101229522,22,False,4,20,80,"{'seconds': 44, 'minutes': 0}",4,19,81,"{'minutes': 0, 'seconds': 0}",1,-1,END OF GAME,True,38,12,38,12,
South Carolina,SEC,Kentucky,SEC,401012296,4010122961,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,74,74,"{'minutes': 13, 'seconds': 56}",3,1,PUNT,False,0,0,0,0,
Kentucky,SEC,South Carolina,SEC,401012296,4010122962,2,False,1,25,75,"{'minutes': 13, 'seconds': 56}",1,30,70,"{'minutes': 12, 'seconds': 12}",3,5,PUNT,True,0,0,0,0,
South Carolina,SEC,Kentucky,SEC,401012296,4010122963,3,False,1,83,83,"{'minutes': 12, 'seconds': 12}",1,88,88,"{'minutes': 12, 'seconds': 6}",1,-10,FUMBLE,False,0,0,0,0,
Kentucky,SEC,South Carolina,SEC,401012296,4010122964,4,True,1,93,7,"{'minutes': 12, 'seconds': 6}",1,89,11,"{'minutes': 10, 'seconds': 6}",4,-4,FG,True,0,0,3,0,
South Carolina,SEC,Kentucky,SEC,401012296,4010122965,5,True,1,84,84,"{'minutes': 10, 'seconds': 6}",1,12,12,"{'minutes': 5, 'seconds': 7}",13,72,FG,False,0,3,3,3,
Kentucky,SEC,South Carolina,SEC,401012296,4010122966,6,True,1,25,75,"{'minutes': 5, 'seconds': 7}",2,100,0,"{'minutes': 14, 'seconds': 21}",11,75,TD,True,3,3,10,3,
South Carolina,SEC,Kentucky,SEC,401012296,4010122967,7,False,2,75,75,"{'minutes': 14, 'seconds': 21}",2,66,66,"{'minutes': 12, 'seconds': 31}",3,9,PUNT,False,3,10,3,10,
Kentucky,SEC,South Carolina,SEC,401012296,4010122968,8,True,2,20,80,"{'minutes': 12, 'seconds': 31}",2,100,0,"{'minutes': 9, 'seconds': 15}",7,80,TD,True,10,3,17,3,
South Carolina,SEC,Kentucky,SEC,401012296,4010122969,9,False,2,75,75,"{'minutes': 9, 'seconds': 15}",2,70,70,"{'minutes': 8, 'seconds': 16}",3,5,INT,False,3,17,3,17,
Kentucky,SEC,South Carolina,SEC,401012296,40101229610,10,True,2,39,61,"{'minutes': 8, 'seconds': 16}",2,100,0,"{'minutes': 4, 'seconds': 53}",6,61,TD,True,17,3,24,3,
South Carolina,SEC,Kentucky,SEC,401012296,40101229611,11,False,2,66,66,"{'minutes': 4, 'seconds': 53}",2,21,21,"{'minutes': 2, 'seconds': 53}",8,45,MISSED FG,False,3,24,3,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229612,12,False,2,21,79,"{'minutes': 2, 'seconds': 53}",2,41,59,"{'minutes': 0, 'seconds': 0}",7,20,END OF HALF,True,24,3,24,3,
Kentucky,SEC,South Carolina,SEC,401012296,40101229613,13,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,75,25,"{'minutes': 9, 'seconds': 21}",13,50,MISSED FG,True,24,3,24,3,
South Carolina,SEC,Kentucky,SEC,401012296,40101229614,14,True,3,75,75,"{'minutes': 9, 'seconds': 21}",3,0,0,"{'minutes': 7, 'seconds': 37}",4,75,TD,False,3,24,10,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229615,15,False,3,62,38,"{'minutes': 7, 'seconds': 37}",3,50,50,"{'minutes': 5, 'seconds': 1}",3,-12,PUNT,True,24,10,24,10,
South Carolina,SEC,Kentucky,SEC,401012296,40101229616,16,False,3,81,81,"{'minutes': 5, 'seconds': 1}",3,65,65,"{'minutes': 3, 'seconds': 12}",5,16,INT,False,10,24,10,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229617,17,False,3,48,52,"{'minutes': 3, 'seconds': 12}",3,47,53,"{'minutes': 1, 'seconds': 52}",3,-1,PUNT,True,24,10,24,10,
South Carolina,SEC,Kentucky,SEC,401012296,40101229618,18,False,3,96,96,"{'minutes': 1, 'seconds': 52}",3,96,96,"{'seconds': 7, 'minutes': 0}",3,0,PUNT,False,10,24,10,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229619,19,False,3,63,37,"{'seconds': 7, 'minutes': 0}",4,50,50,"{'minutes': 11, 'seconds': 28}",6,-13,INT,True,24,10,24,10,
South Carolina,SEC,Kentucky,SEC,401012296,40101229620,20,False,4,91,91,"{'minutes': 11, 'seconds': 28}",4,20,20,"{'minutes': 3, 'seconds': 47}",20,71,INT,False,10,24,10,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229621,21,False,4,28,72,"{'minutes': 3, 'seconds': 47}",4,31,69,"{'minutes': 2, 'seconds': 6}",3,3,PUNT,True,24,10,24,10,
South Carolina,SEC,Kentucky,SEC,401012296,40101229622,22,False,4,83,83,"{'minutes': 2, 'seconds': 6}",4,44,44,"{'seconds': 47, 'minutes': 0}",8,39,DOWNS,False,10,24,10,24,
Kentucky,SEC,South Carolina,SEC,401012296,40101229623,23,False,4,44,56,"{'seconds': 47, 'minutes': 0}",4,45,55,"{'minutes': 0, 'seconds': 0}",2,1,Uncategorized,True,24,10,24,10,
Ole Miss,SEC,LSU,SEC,401012297,4010122971,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,80,80,"{'minutes': 14, 'seconds': 49}",2,-5,INT,False,0,0,0,0,
LSU,SEC,Ole Miss,SEC,401012297,4010122972,2,False,1,47,53,"{'minutes': 14, 'seconds': 49}",1,66,34,"{'minutes': 12, 'seconds': 2}",7,19,MISSED FG,True,0,0,0,0,
Ole Miss,SEC,LSU,SEC,401012297,4010122973,3,True,1,65,65,"{'minutes': 12, 'seconds': 2}",1,13,13,"{'minutes': 9, 'seconds': 6}",9,52,FG,False,0,0,3,0,
LSU,SEC,Ole Miss,SEC,401012297,4010122974,4,True,1,19,81,"{'minutes': 9, 'seconds': 6}",1,100,0,"{'minutes': 5, 'seconds': 59}",6,81,TD,True,0,3,7,3,
Ole Miss,SEC,LSU,SEC,401012297,4010122975,5,False,1,80,80,"{'minutes': 5, 'seconds': 59}",1,74,74,"{'minutes': 4, 'seconds': 52}",3,6,PUNT,False,3,7,3,7,
LSU,SEC,Ole Miss,SEC,401012297,4010122976,6,True,1,29,71,"{'minutes': 4, 'seconds': 52}",1,100,0,"{'seconds': 57, 'minutes': 0}",9,71,TD,True,7,3,14,3,
Ole Miss,SEC,LSU,SEC,401012297,4010122977,7,False,1,75,75,"{'seconds': 57, 'minutes': 0}",2,80,80,"{'minutes': 14, 'seconds': 47}",3,-5,PUNT,False,3,14,3,14,
LSU,SEC,Ole Miss,SEC,401012297,4010122978,8,True,2,17,83,"{'minutes': 14, 'seconds': 47}",2,100,0,"{'minutes': 8, 'seconds': 59}",12,83,TD,True,14,3,21,3,
Ole Miss,SEC,LSU,SEC,401012297,4010122979,9,False,2,75,75,"{'minutes': 8, 'seconds': 59}",2,75,75,"{'minutes': 8, 'seconds': 26}",3,0,PUNT,False,3,21,3,21,
LSU,SEC,Ole Miss,SEC,401012297,40101229710,10,True,2,31,69,"{'minutes': 8, 'seconds': 26}",2,100,0,"{'minutes': 7, 'seconds': 41}",2,69,TD,True,21,3,28,3,
Ole Miss,SEC,LSU,SEC,401012297,40101229711,11,False,2,75,75,"{'minutes': 7, 'seconds': 41}",2,66,66,"{'minutes': 5, 'seconds': 57}",3,9,PUNT,False,3,28,3,28,
LSU,SEC,Ole Miss,SEC,401012297,40101229712,12,False,2,32,68,"{'minutes': 5, 'seconds': 57}",2,84,16,"{'minutes': 2, 'seconds': 36}",7,63,FUMBLE,True,28,3,28,3,
Ole Miss,SEC,LSU,SEC,401012297,40101229713,13,True,2,91,91,"{'minutes': 2, 'seconds': 36}",2,1,1,"{'seconds': 2, 'minutes': 0}",12,90,FG,False,3,28,6,28,
LSU,SEC,Ole Miss,SEC,401012297,40101229714,14,False,2,25,75,"{'seconds': 2, 'minutes': 0}",2,24,76,"{'minutes': 0, 'seconds': 0}",1,-1,END OF HALF,True,28,6,28,6,
LSU,SEC,Ole Miss,SEC,401012297,40101229715,15,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,91,9,"{'minutes': 11, 'seconds': 30}",9,62,FUMBLE,True,28,6,28,6,
Ole Miss,SEC,LSU,SEC,401012297,40101229716,16,False,3,87,87,"{'minutes': 11, 'seconds': 30}",3,62,62,"{'minutes': 9, 'seconds': 56}",5,25,PUNT,False,6,28,6,28,
LSU,SEC,Ole Miss,SEC,401012297,40101229717,17,False,3,20,80,"{'minutes': 9, 'seconds': 56}",3,18,82,"{'minutes': 8, 'seconds': 16}",3,-2,PUNT,True,28,6,28,6,
Ole Miss,SEC,LSU,SEC,401012297,40101229718,18,True,3,59,59,"{'minutes': 8, 'seconds': 16}",3,0,0,"{'minutes': 3, 'seconds': 45}",13,59,TD,False,6,28,13,28,
LSU,SEC,Ole Miss,SEC,401012297,40101229719,19,True,3,33,67,"{'minutes': 3, 'seconds': 45}",3,100,0,"{'minutes': 1, 'seconds': 48}",5,67,TD,True,28,13,35,13,
Ole Miss,SEC,LSU,SEC,401012297,40101229720,20,True,3,75,75,"{'minutes': 1, 'seconds': 48}",4,24,24,"{'minutes': 13, 'seconds': 10}",11,51,FG,False,13,35,16,35,
LSU,SEC,Ole Miss,SEC,401012297,40101229721,21,True,4,25,75,"{'minutes': 13, 'seconds': 10}",4,92,8,"{'minutes': 8, 'seconds': 45}",10,67,FG,True,35,16,38,16,
Ole Miss,SEC,LSU,SEC,401012297,40101229722,22,False,4,75,75,"{'minutes': 8, 'seconds': 45}",4,79,79,"{'minutes': 6, 'seconds': 56}",3,-4,PUNT,False,16,38,16,38,
LSU,SEC,Ole Miss,SEC,401012297,40101229723,23,True,4,36,64,"{'minutes': 6, 'seconds': 56}",4,100,0,"{'minutes': 2, 'seconds': 56}",6,64,TD,True,38,16,45,16,
Ole Miss,SEC,LSU,SEC,401012297,40101229724,24,False,4,75,75,"{'minutes': 2, 'seconds': 56}",4,60,60,"{'minutes': 0, 'seconds': 0}",5,15,END OF GAME,False,16,45,16,45,
Mississippi State,SEC,Florida,SEC,401012298,4010122981,1,False,1,15,85,"{'minutes': 15, 'seconds': 0}",1,22,78,"{'minutes': 13, 'seconds': 22}",3,7,PUNT,True,0,0,0,0,
Florida,SEC,Mississippi State,SEC,401012298,4010122982,2,False,1,69,69,"{'minutes': 13, 'seconds': 22}",1,52,52,"{'minutes': 9, 'seconds': 37}",6,17,PUNT,False,0,0,0,0,
Mississippi State,SEC,Florida,SEC,401012298,4010122983,3,True,1,24,76,"{'minutes': 9, 'seconds': 37}",1,83,17,"{'minutes': 3, 'seconds': 28}",12,59,FG,True,0,0,3,0,
Florida,SEC,Mississippi State,SEC,401012298,4010122984,4,True,1,90,90,"{'minutes': 3, 'seconds': 28}",2,22,22,"{'minutes': 10, 'seconds': 24}",15,68,FG,False,0,3,3,3,
Mississippi State,SEC,Florida,SEC,401012298,4010122985,5,True,2,21,79,"{'minutes': 10, 'seconds': 24}",2,78,22,"{'minutes': 3, 'seconds': 30}",13,67,FG,True,3,3,6,3,
Florida,SEC,Mississippi State,SEC,401012298,4010122986,6,False,2,77,77,"{'minutes': 3, 'seconds': 30}",2,61,61,"{'minutes': 1, 'seconds': 48}",6,16,PUNT,False,3,6,3,6,
Mississippi State,SEC,Florida,SEC,401012298,4010122987,7,False,2,11,89,"{'minutes': 1, 'seconds': 48}",2,32,68,"{'minutes': 0, 'seconds': 0}",5,21,DOWNS,True,6,3,6,3,
Florida,SEC,Mississippi State,SEC,401012298,4010122989,8,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,55,55,"{'minutes': 12, 'seconds': 17}",5,20,INT,False,3,6,3,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229810,9,False,3,50,50,"{'minutes': 12, 'seconds': 17}",3,53,47,"{'minutes': 11, 'seconds': 14}",3,3,PUNT,True,6,3,6,3,
Florida,SEC,Mississippi State,SEC,401012298,40101229811,10,True,3,73,73,"{'minutes': 11, 'seconds': 14}",3,0,0,"{'minutes': 8, 'seconds': 26}",6,73,TD,False,3,6,10,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229812,11,False,3,25,75,"{'minutes': 8, 'seconds': 26}",3,54,46,"{'minutes': 4, 'seconds': 39}",8,29,PUNT,True,6,10,6,10,
Florida,SEC,Mississippi State,SEC,401012298,40101229813,12,False,3,90,90,"{'minutes': 4, 'seconds': 39}",4,50,50,"{'minutes': 14, 'seconds': 57}",9,40,PUNT,False,10,6,10,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229814,13,False,4,15,85,"{'minutes': 14, 'seconds': 57}",4,21,79,"{'minutes': 13, 'seconds': 21}",3,6,PUNT,True,6,10,6,10,
Florida,SEC,Mississippi State,SEC,401012298,40101229815,14,False,4,57,57,"{'minutes': 13, 'seconds': 21}",4,34,34,"{'minutes': 11, 'seconds': 54}",4,23,PUNT,False,10,6,10,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229816,15,False,4,6,94,"{'minutes': 11, 'seconds': 54}",4,7,93,"{'minutes': 10, 'seconds': 35}",3,1,PUNT,True,6,10,6,10,
Florida,SEC,Mississippi State,SEC,401012298,40101229817,16,True,4,40,40,"{'minutes': 10, 'seconds': 35}",4,4,4,"{'minutes': 5, 'seconds': 22}",10,36,FG,False,10,6,13,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229818,17,False,4,19,81,"{'minutes': 5, 'seconds': 22}",4,20,80,"{'minutes': 4, 'seconds': 33}",3,1,PUNT,True,6,13,6,13,
Florida,SEC,Mississippi State,SEC,401012298,40101229819,18,False,4,65,65,"{'minutes': 4, 'seconds': 33}",4,42,42,"{'minutes': 2, 'seconds': 19}",5,23,PUNT,False,13,6,13,6,
Mississippi State,SEC,Florida,SEC,401012298,40101229820,19,False,4,12,88,"{'minutes': 2, 'seconds': 19}",4,55,45,"{'minutes': 1, 'seconds': 2}",7,33,DOWNS,True,6,13,6,13,
Florida,SEC,Mississippi State,SEC,401012298,40101229821,20,False,4,45,45,"{'minutes': 1, 'seconds': 2}",4,41,41,"{'minutes': 0, 'seconds': 0}",2,-4,Uncategorized,False,13,6,13,6,
Tennessee State,,Vanderbilt,SEC,401012299,4010122991,1,False,1,64,64,"{'minutes': 15, 'seconds': 0}",1,50,50,"{'minutes': 11, 'seconds': 36}",5,14,PUNT,False,0,0,0,0,
Vanderbilt,SEC,Tennessee State,,401012299,4010122992,2,False,1,49,51,"{'minutes': 11, 'seconds': 36}",1,68,32,"{'minutes': 8, 'seconds': 17}",6,19,INT,True,0,0,0,0,
Tennessee State,,Vanderbilt,SEC,401012299,4010122993,3,False,1,59,59,"{'minutes': 8, 'seconds': 17}",1,29,29,"{'minutes': 5, 'seconds': 8}",8,30,MISSED FG,False,0,0,0,0,
Vanderbilt,SEC,Tennessee State,,401012299,4010122994,4,False,1,30,70,"{'minutes': 5, 'seconds': 8}",1,96,4,"{'minutes': 1, 'seconds': 38}",8,66,INT,True,0,0,0,0,
Tennessee State,,Vanderbilt,SEC,401012299,4010122995,5,True,1,35,35,"{'minutes': 1, 'seconds': 38}",2,0,0,"{'minutes': 14, 'seconds': 47}",6,35,TD,False,0,0,7,0,
Vanderbilt,SEC,Tennessee State,,401012299,4010122996,6,True,2,25,75,"{'minutes': 14, 'seconds': 47}",2,100,0,"{'minutes': 11, 'seconds': 23}",7,75,TD,True,0,7,7,7,
Tennessee State,,Vanderbilt,SEC,401012299,4010122997,7,True,2,75,75,"{'minutes': 11, 'seconds': 23}",2,0,0,"{'minutes': 6, 'seconds': 32}",9,75,TD,False,7,7,13,7,
Vanderbilt,SEC,Tennessee State,,401012299,4010122998,8,False,2,27,73,"{'minutes': 6, 'seconds': 32}",2,91,9,"{'minutes': 1, 'seconds': 21}",13,64,MISSED FG,True,7,13,7,13,
Tennessee State,,Vanderbilt,SEC,401012299,4010122999,9,False,2,80,80,"{'minutes': 1, 'seconds': 21}",2,84,84,"{'seconds': 54, 'minutes': 0}",3,-4,PUNT,False,13,7,13,7,
Vanderbilt,SEC,Tennessee State,,401012299,40101229910,10,True,2,44,56,"{'seconds': 54, 'minutes': 0}",2,98,2,"{'minutes': 0, 'seconds': 0}",6,54,FG,True,7,13,10,13,
Vanderbilt,SEC,Tennessee State,,401012299,40101229911,11,True,3,24,76,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 11, 'seconds': 10}",7,76,TD,True,10,13,17,13,
Tennessee State,,Vanderbilt,SEC,401012299,40101229912,12,False,3,75,75,"{'minutes': 11, 'seconds': 10}",3,67,67,"{'minutes': 9, 'seconds': 28}",5,8,PUNT,False,13,17,13,17,
Vanderbilt,SEC,Tennessee State,,401012299,40101229913,13,True,3,22,78,"{'minutes': 9, 'seconds': 28}",3,100,0,"{'minutes': 9, 'seconds': 6}",2,78,TD,True,17,13,24,13,
Tennessee State,,Vanderbilt,SEC,401012299,40101229914,14,True,3,73,73,"{'minutes': 9, 'seconds': 6}",3,0,0,"{'minutes': 6, 'seconds': 35}",7,73,TD,False,13,24,20,24,
Vanderbilt,SEC,Tennessee State,,401012299,40101229915,15,False,3,19,81,"{'minutes': 6, 'seconds': 35}",3,40,60,"{'minutes': 2, 'seconds': 59}",5,21,PUNT,True,24,20,24,20,
Tennessee State,,Vanderbilt,SEC,401012299,40101229916,16,False,3,74,74,"{'minutes': 2, 'seconds': 59}",3,68,68,"{'minutes': 1, 'seconds': 11}",3,6,PUNT,False,20,24,20,24,
Vanderbilt,SEC,Tennessee State,,401012299,40101229917,17,False,3,35,65,"{'minutes': 1, 'seconds': 11}",4,72,28,"{'minutes': 13, 'seconds': 20}",7,37,MISSED FG,True,24,20,24,20,
Tennessee State,,Vanderbilt,SEC,401012299,40101229918,18,True,4,72,72,"{'minutes': 13, 'seconds': 20}",4,0,0,"{'minutes': 8, 'seconds': 2}",10,72,TD,False,20,24,27,24,
Vanderbilt,SEC,Tennessee State,,401012299,40101229919,19,True,4,27,73,"{'minutes': 8, 'seconds': 2}",4,100,0,"{'minutes': 6, 'seconds': 20}",3,73,TD,True,24,27,31,27,
Tennessee State,,Vanderbilt,SEC,401012299,40101229920,20,False,4,55,55,"{'minutes': 6, 'seconds': 20}",4,15,15,"{'minutes': 1, 'seconds': 25}",11,40,DOWNS,False,27,31,27,31,
