_season,_id,_name,_position,_team,_conference,_usage,discriminator
2018,3116144,Clayton Thorson,QB,Northwestern,Big Ten,"{'overall': 0.5361, 'pass': 0.9321, 'rush': 0.0873, 'firstDown': 0.4797, 'secondDown': 0.525, 'thirdDown': 0.668, 'standardDowns': 0.481, 'passingDowns': 0.649}",
2018,4241635,Josh Adkins,QB,New Mexico State,FBS Independents,"{'overall': 0.5328, 'pass': 0.7265, 'rush': 0.1987, 'firstDown': 0.5212, 'secondDown': 0.514, 'thirdDown': 0.601, 'standardDowns': 0.493, 'passingDowns': 0.599}",
2018,4244029,Jarret Doege,QB,Bowling Green,Mid-American,"{'overall': 0.5316, 'pass': 0.9583, 'rush': 0.0601, 'firstDown': 0.4426, 'secondDown': 0.543, 'thirdDown': 0.71, 'standardDowns': 0.471, 'passingDowns': 0.653}",
2018,3122611,Ty Gangi,QB,Nevada,Mountain West,"{'overall': 0.5214, 'pass': 0.8913, 'rush': 0.0896, 'firstDown': 0.4976, 'secondDown': 0.519, 'thirdDown': 0.627, 'standardDowns': 0.474, 'passingDowns': 0.613}",
2018,4241222,Charlie Brewer,QB,Baylor,Big 12,"{'overall': 0.5211, 'pass': 0.8069, 'rush': 0.2181, 'firstDown': 0.4912, 'secondDown': 0.512, 'thirdDown': 0.656, 'standardDowns': 0.457, 'passingDowns': 0.646}",
2018,3127332,Marcus McMaryion,QB,Fresno State,Mountain West,"{'overall': 0.5201, 'pass': 0.9708, 'rush': 0.1232, 'firstDown': 0.4181, 'secondDown': 0.527, 'thirdDown': 0.776, 'standardDowns': 0.435, 'passingDowns': 0.752}",
2018,3915511,Joe Burrow,QB,LSU,SEC,"{'overall': 0.5201, 'pass': 0.9786, 'rush': 0.1801, 'firstDown': 0.4494, 'secondDown': 0.533, 'thirdDown': 0.721, 'standardDowns': 0.425, 'passingDowns': 0.705}",
2018,3917792,Daniel Jones,QB,Duke,ACC,"{'overall': 0.5162, 'pass': 0.8294, 'rush': 0.1726, 'firstDown': 0.5012, 'secondDown': 0.502, 'thirdDown': 0.615, 'standardDowns': 0.481, 'passingDowns': 0.589}",
2018,3915776,Kyle Shurmur,QB,Vanderbilt,SEC,"{'overall': 0.5141, 'pass': 0.9744, 'rush': 0.0487, 'firstDown': 0.4319, 'secondDown': 0.467, 'thirdDown': 0.805, 'standardDowns': 0.441, 'passingDowns': 0.688}",
2018,4374303,JT Daniels,QB,USC,Pac-12,"{'overall': 0.5063, 'pass': 0.9065, 'rush': 0.0683, 'firstDown': 0.4114, 'secondDown': 0.561, 'thirdDown': 0.679, 'standardDowns': 0.425, 'passingDowns': 0.687}",
2018,4038809,Jake Bentley,QB,South Carolina,SEC,"{'overall': 0.5039, 'pass': 0.8775, 'rush': 0.1103, 'firstDown': 0.4631, 'secondDown': 0.452, 'thirdDown': 0.719, 'standardDowns': 0.468, 'passingDowns': 0.589}",
2018,3722362,Brett Rypien,QB,Boise State,Mountain West,"{'overall': 0.503, 'pass': 0.9156, 'rush': 0.1045, 'firstDown': 0.4052, 'secondDown': 0.502, 'thirdDown': 0.728, 'standardDowns': 0.413, 'passingDowns': 0.717}",
2018,4038941,Justin Herbert,QB,Oregon,Pac-12,"{'overall': 0.5026, 'pass': 0.9701, 'rush': 0.1052, 'firstDown': 0.363, 'secondDown': 0.519, 'thirdDown': 0.759, 'standardDowns': 0.4, 'passingDowns': 0.74}",
2018,3125968,Gus Ragland,QB,Miami (OH),Mid-American,"{'overall': 0.5018, 'pass': 0.883, 'rush': 0.1611, 'firstDown': 0.4816, 'secondDown': 0.447, 'thirdDown': 0.628, 'standardDowns': 0.469, 'passingDowns': 0.557}",
2018,4029885,Stephen Calvert,QB,Liberty,FBS Independents,"{'overall': 0.4984, 'pass': 0.9787, 'rush': 0.0215, 'firstDown': 0.3898, 'secondDown': 0.479, 'thirdDown': 0.777, 'standardDowns': 0.418, 'passingDowns': 0.676}",
2018,3917958,Ryan Willis,QB,Virginia Tech,ACC,"{'overall': 0.4963, 'pass': 0.8455, 'rush': 0.1831, 'firstDown': 0.4143, 'secondDown': 0.467, 'thirdDown': 0.699, 'standardDowns': 0.434, 'passingDowns': 0.621}",
2018,3892775,Jarrett Stidham,QB,Auburn,SEC,"{'overall': 0.4862, 'pass': 0.9677, 'rush': 0.1031, 'firstDown': 0.41, 'secondDown': 0.5, 'thirdDown': 0.691, 'standardDowns': 0.422, 'passingDowns': 0.645}",
2018,546288,Ryan Finley,QB,NC State,ACC,"{'overall': 0.4839, 'pass': 0.898, 'rush': 0.0698, 'firstDown': 0.4009, 'secondDown': 0.486, 'thirdDown': 0.728, 'standardDowns': 0.42, 'passingDowns': 0.641}",
2018,4036378,Jordan Love,QB,Utah State,Mountain West,"{'overall': 0.4816, 'pass': 0.8955, 'rush': 0.0828, 'firstDown': 0.4548, 'secondDown': 0.469, 'thirdDown': 0.624, 'standardDowns': 0.457, 'passingDowns': 0.536}",
2018,4034948,Feleipe Franks,QB,Florida,SEC,"{'overall': 0.4793, 'pass': 0.8889, 'rush': 0.1851, 'firstDown': 0.4324, 'secondDown': 0.475, 'thirdDown': 0.663, 'standardDowns': 0.442, 'passingDowns': 0.577}",
2018,3886812,Jake Browning,QB,Washington,Pac-12,"{'overall': 0.479, 'pass': 0.9574, 'rush': 0.1157, 'firstDown': 0.3295, 'secondDown': 0.502, 'thirdDown': 0.791, 'standardDowns': 0.372, 'passingDowns': 0.716}",
2018,4036149,Nathan Stanley,QB,Iowa,Big Ten,"{'overall': 0.4758, 'pass': 0.9738, 'rush': 0.0488, 'firstDown': 0.3714, 'secondDown': 0.483, 'thirdDown': 0.707, 'standardDowns': 0.409, 'passingDowns': 0.614}",
2018,3116379,Justice Hansen,QB,Arkansas State,Sun Belt,"{'overall': 0.4752, 'pass': 0.7632, 'rush': 0.1933, 'firstDown': 0.4558, 'secondDown': 0.429, 'thirdDown': 0.62, 'standardDowns': 0.437, 'passingDowns': 0.558}",
2018,3924327,Drew Lock,QB,Missouri,SEC,"{'overall': 0.4747, 'pass': 0.9693, 'rush': 0.0829, 'firstDown': 0.418, 'secondDown': 0.45, 'thirdDown': 0.679, 'standardDowns': 0.414, 'passingDowns': 0.622}",
2018,4240703,Kenny Pickett,QB,Pittsburgh,ACC,"{'overall': 0.4736, 'pass': 0.9826, 'rush': 0.1576, 'firstDown': 0.3534, 'secondDown': 0.475, 'thirdDown': 0.742, 'standardDowns': 0.373, 'passingDowns': 0.674}",
2018,3916208,Ben Hicks,QB,SMU,American Athletic,"{'overall': 0.4725, 'pass': 0.8041, 'rush': 0.0512, 'firstDown': 0.406, 'secondDown': 0.496, 'thirdDown': 0.607, 'standardDowns': 0.376, 'passingDowns': 0.636}",
2018,4239086,Desmond Ridder,QB,Cincinnati,American Athletic,"{'overall': 0.4676, 'pass': 0.8283, 'rush': 0.2211, 'firstDown': 0.394, 'secondDown': 0.492, 'thirdDown': 0.609, 'standardDowns': 0.398, 'passingDowns': 0.624}",
2018,4244688,Nathan Rourke,QB,Ohio,Mid-American,"{'overall': 0.4627, 'pass': 0.8862, 'rush': 0.2162, 'firstDown': 0.4265, 'secondDown': 0.465, 'thirdDown': 0.595, 'standardDowns': 0.414, 'passingDowns': 0.592}",
2018,4035995,Jawon Pass,QB,Louisville,ACC,"{'overall': 0.461, 'pass': 0.7524, 'rush': 0.1309, 'firstDown': 0.4598, 'secondDown': 0.428, 'thirdDown': 0.545, 'standardDowns': 0.417, 'passingDowns': 0.54}",
2018,3916447,Eric Dungey,QB,Syracuse,ACC,"{'overall': 0.4581, 'pass': 0.7227, 'rush': 0.2455, 'firstDown': 0.4172, 'secondDown': 0.517, 'thirdDown': 0.507, 'standardDowns': 0.419, 'passingDowns': 0.557}",
2018,3916564,Tyree Jackson,QB,Buffalo,Mid-American,"{'overall': 0.4569, 'pass': 0.9722, 'rush': 0.0739, 'firstDown': 0.4009, 'secondDown': 0.415, 'thirdDown': 0.648, 'standardDowns': 0.403, 'passingDowns': 0.571}",
2018,3915468,Riley Neal,QB,Ball State,Mid-American,"{'overall': 0.4516, 'pass': 0.6949, 'rush': 0.1719, 'firstDown': 0.3728, 'secondDown': 0.438, 'thirdDown': 0.66, 'standardDowns': 0.384, 'passingDowns': 0.595}",
2018,3858944,Blake Barnett,QB,South Florida,American Athletic,"{'overall': 0.4486, 'pass': 0.7825, 'rush': 0.148, 'firstDown': 0.3688, 'secondDown': 0.521, 'thirdDown': 0.539, 'standardDowns': 0.384, 'passingDowns': 0.593}",
2018,4039300,D'Eriq King,QB,Houston,American Athletic,"{'overall': 0.448, 'pass': 0.7152, 'rush': 0.1941, 'firstDown': 0.4108, 'secondDown': 0.446, 'thirdDown': 0.565, 'standardDowns': 0.405, 'passingDowns': 0.537}",
2018,559556,Will Grier,QB,West Virginia,Big 12,"{'overall': 0.4424, 'pass': 0.7761, 'rush': 0.0614, 'firstDown': 0.4095, 'secondDown': 0.445, 'thirdDown': 0.547, 'standardDowns': 0.399, 'passingDowns': 0.543}",
2018,3929824,Brian Lewerke,QB,Michigan State,Big Ten,"{'overall': 0.4365, 'pass': 0.6842, 'rush': 0.1648, 'firstDown': 0.3701, 'secondDown': 0.438, 'thirdDown': 0.602, 'standardDowns': 0.374, 'passingDowns': 0.557}",
2018,3895838,Nathan Elliott,QB,North Carolina,ACC,"{'overall': 0.4339, 'pass': 0.7775, 'rush': 0.0848, 'firstDown': 0.3844, 'secondDown': 0.432, 'thirdDown': 0.58, 'standardDowns': 0.4, 'passingDowns': 0.497}",
2018,3127261,Peyton Bender,QB,Kansas,Big 12,"{'overall': 0.4307, 'pass': 0.8158, 'rush': 0.0332, 'firstDown': 0.3561, 'secondDown': 0.401, 'thirdDown': 0.634, 'standardDowns': 0.374, 'passingDowns': 0.526}",
2018,4035292,Shea Patterson,QB,Michigan,Big Ten,"{'overall': 0.4306, 'pass': 0.9363, 'rush': 0.101, 'firstDown': 0.3766, 'secondDown': 0.423, 'thirdDown': 0.632, 'standardDowns': 0.347, 'passingDowns': 0.642}",
2018,3914543,Blake LaRussa,QB,Old Dominion,Conference USA,"{'overall': 0.4297, 'pass': 0.7328, 'rush': 0.0465, 'firstDown': 0.3995, 'secondDown': 0.447, 'thirdDown': 0.491, 'standardDowns': 0.397, 'passingDowns': 0.498}",
2018,4038940,Terry Wilson,QB,Kentucky,SEC,"{'overall': 0.4296, 'pass': 0.8095, 'rush': 0.198, 'firstDown': 0.3842, 'secondDown': 0.431, 'thirdDown': 0.556, 'standardDowns': 0.364, 'passingDowns': 0.594}",
2018,3893630,Brady White,QB,Memphis,American Athletic,"{'overall': 0.4255, 'pass': 0.9469, 'rush': 0.0514, 'firstDown': 0.3151, 'secondDown': 0.424, 'thirdDown': 0.738, 'standardDowns': 0.342, 'passingDowns': 0.621}",
2018,3116087,AJ Bush,QB,Illinois,Big Ten,"{'overall': 0.4204, 'pass': 0.6524, 'rush': 0.2629, 'firstDown': 0.3481, 'secondDown': 0.431, 'thirdDown': 0.577, 'standardDowns': 0.409, 'passingDowns': 0.446}",
2018,4046678,Ian Book,QB,Notre Dame,FBS Independents,"{'overall': 0.4191, 'pass': 0.7511, 'rush': 0.1473, 'firstDown': 0.3901, 'secondDown': 0.368, 'thirdDown': 0.573, 'standardDowns': 0.397, 'passingDowns': 0.464}",
2018,4044122,Anthony Russo,QB,Temple,American Athletic,"{'overall': 0.4098, 'pass': 0.7795, 'rush': 0.0614, 'firstDown': 0.3556, 'secondDown': 0.413, 'thirdDown': 0.541, 'standardDowns': 0.338, 'passingDowns': 0.566}",
2018,4261909,Isaiah Green,QB,Marshall,Conference USA,"{'overall': 0.4074, 'pass': 0.7489, 'rush': 0.0817, 'firstDown': 0.3645, 'secondDown': 0.44, 'thirdDown': 0.489, 'standardDowns': 0.354, 'passingDowns': 0.524}",
2018,4241399,Chris Robison,QB,Florida Atlantic,Conference USA,"{'overall': 0.4042, 'pass': 0.8353, 'rush': 0.1195, 'firstDown': 0.3723, 'secondDown': 0.368, 'thirdDown': 0.529, 'standardDowns': 0.342, 'passingDowns': 0.539}",
2018,4360310,Trevor Lawrence,QB,Clemson,ACC,"{'overall': 0.4035, 'pass': 0.751, 'rush': 0.0792, 'firstDown': 0.3354, 'secondDown': 0.436, 'thirdDown': 0.552, 'standardDowns': 0.347, 'passingDowns': 0.55}",
2018,3914395,James Morgan,QB,Florida International,Conference USA,"{'overall': 0.4009, 'pass': 0.8527, 'rush': 0.0424, 'firstDown': 0.3351, 'secondDown': 0.352, 'thirdDown': 0.657, 'standardDowns': 0.338, 'passingDowns': 0.532}",
2018,4035167,Jarrett Guarantano,QB,Tennessee,SEC,"{'overall': 0.3975, 'pass': 0.8386, 'rush': 0.0514, 'firstDown': 0.2945, 'secondDown': 0.397, 'thirdDown': 0.611, 'standardDowns': 0.307, 'passingDowns': 0.558}",
2018,4036429,Zac Thomas,QB,Appalachian State,Sun Belt,"{'overall': 0.3975, 'pass': 0.7988, 'rush': 0.1486, 'firstDown': 0.3211, 'secondDown': 0.389, 'thirdDown': 0.618, 'standardDowns': 0.336, 'passingDowns': 0.533}",
2018,4040407,Jack Abraham,QB,Southern Mississippi,Conference USA,"{'overall': 0.395, 'pass': 0.694, 'rush': 0.0716, 'firstDown': 0.3343, 'secondDown': 0.423, 'thirdDown': 0.536, 'standardDowns': 0.34, 'passingDowns': 0.496}",
2018,4240351,Tyler Vander Waal,QB,Wyoming,Mountain West,"{'overall': 0.3933, 'pass': 0.9048, 'rush': 0.0819, 'firstDown': 0.271, 'secondDown': 0.4, 'thirdDown': 0.629, 'standardDowns': 0.297, 'passingDowns': 0.565}",
2018,4242408,Chase Garbers,QB,California,Pac-12,"{'overall': 0.3927, 'pass': 0.6386, 'rush': 0.1611, 'firstDown': 0.3506, 'secondDown': 0.338, 'thirdDown': 0.581, 'standardDowns': 0.337, 'passingDowns': 0.512}",
2018,3921685,Josh Love,QB,San José State,Mountain West,"{'overall': 0.389, 'pass': 0.6273, 'rush': 0.0442, 'firstDown': 0.3362, 'secondDown': 0.409, 'thirdDown': 0.497, 'standardDowns': 0.339, 'passingDowns': 0.463}",
2018,4036419,Skylar John Thompson,QB,Kansas State,Big 12,"{'overall': 0.3879, 'pass': 0.6978, 'rush': 0.189, 'firstDown': 0.3235, 'secondDown': 0.394, 'thirdDown': 0.562, 'standardDowns': 0.323, 'passingDowns': 0.525}",
2018,4035312,Anthony Brown,QB,Boston College,ACC,"{'overall': 0.3822, 'pass': 0.8511, 'rush': 0.0687, 'firstDown': 0.2705, 'secondDown': 0.383, 'thirdDown': 0.571, 'standardDowns': 0.291, 'passingDowns': 0.552}",
2018,3886621,Ty Storey,QB,Arkansas,SEC,"{'overall': 0.3815, 'pass': 0.67, 'rush': 0.1179, 'firstDown': 0.2877, 'secondDown': 0.447, 'thirdDown': 0.527, 'standardDowns': 0.299, 'passingDowns': 0.525}",
2018,4361530,Artur Sitkowski,QB,Rutgers,Big Ten,"{'overall': 0.3776, 'pass': 0.7741, 'rush': 0.0297, 'firstDown': 0.3077, 'secondDown': 0.352, 'thirdDown': 0.577, 'standardDowns': 0.302, 'passingDowns': 0.511}",
2018,4242873,Eno Benjamin,RB,Arizona State,Pac-12,"{'overall': 0.3754, 'pass': 0.1059, 'rush': 0.6152, 'firstDown': 0.4322, 'secondDown': 0.376, 'thirdDown': 0.287, 'standardDowns': 0.437, 'passingDowns': 0.233}",
2018,4241553,Andre Nunez,QB,Louisiana,Sun Belt,"{'overall': 0.3747, 'pass': 0.8234, 'rush': 0.0721, 'firstDown': 0.296, 'secondDown': 0.399, 'thirdDown': 0.519, 'standardDowns': 0.307, 'passingDowns': 0.537}",
2018,3917810,TaQuon Marshall,QB,Georgia Tech,ACC,"{'overall': 0.3707, 'pass': 0.85, 'rush': 0.2821, 'firstDown': 0.3333, 'secondDown': 0.357, 'thirdDown': 0.469, 'standardDowns': 0.323, 'passingDowns': 0.504}",
2018,4042113,McKenzie Milton,QB,UCF,American Athletic,"{'overall': 0.3697, 'pass': 0.7235, 'rush': 0.1274, 'firstDown': 0.3728, 'secondDown': 0.336, 'thirdDown': 0.448, 'standardDowns': 0.353, 'passingDowns': 0.408}",
2018,4362984,Cordale Grundy,QB,UT San Antonio,Conference USA,"{'overall': 0.3696, 'pass': 0.54, 'rush': 0.1474, 'firstDown': 0.3135, 'secondDown': 0.376, 'thirdDown': 0.483, 'standardDowns': 0.319, 'passingDowns': 0.454}",
2018,3144983,Tyler Wiegers,QB,Eastern Michigan,Mid-American,"{'overall': 0.3688, 'pass': 0.6845, 'rush': 0.0957, 'firstDown': 0.2769, 'secondDown': 0.397, 'thirdDown': 0.513, 'standardDowns': 0.319, 'passingDowns': 0.471}",
2018,4362029,Kai Locksley,QB,UTEP,Conference USA,"{'overall': 0.3678, 'pass': 0.5127, 'rush': 0.2428, 'firstDown': 0.3019, 'secondDown': 0.369, 'thirdDown': 0.497, 'standardDowns': 0.343, 'passingDowns': 0.41}",
2018,4240689,Jake Fromm,QB,Georgia,SEC,"{'overall': 0.3672, 'pass': 0.8533, 'rush': 0.053, 'firstDown': 0.294, 'secondDown': 0.378, 'thirdDown': 0.585, 'standardDowns': 0.316, 'passingDowns': 0.504}",
2018,4361994,Sam Hartman,QB,Wake Forest,ACC,"{'overall': 0.3652, 'pass': 0.6582, 'rush': 0.1399, 'firstDown': 0.3406, 'secondDown': 0.365, 'thirdDown': 0.423, 'standardDowns': 0.334, 'passingDowns': 0.425}",
2018,4360131,Holton Ahlers,QB,East Carolina,American Athletic,"{'overall': 0.3638, 'pass': 0.4602, 'rush': 0.2374, 'firstDown': 0.3619, 'secondDown': 0.358, 'thirdDown': 0.392, 'standardDowns': 0.354, 'passingDowns': 0.379}",
2018,4036650,Shai Werts,WR,Georgia Southern,Sun Belt,"{'overall': 0.36, 'pass': 0.9333, 'rush': 0.2464, 'firstDown': 0.2878, 'secondDown': 0.353, 'thirdDown': 0.55, 'standardDowns': 0.279, 'passingDowns': 0.555}",
2018,4362159,Alan Bowman,QB,Texas Tech,Big 12,"{'overall': 0.3595, 'pass': 0.5971, 'rush': 0.0515, 'firstDown': 0.3379, 'secondDown': 0.38, 'thirdDown': 0.412, 'standardDowns': 0.339, 'passingDowns': 0.405}",
2018,4362667,Tyler Vitt,QB,Texas State,Sun Belt,"{'overall': 0.3545, 'pass': 0.5944, 'rush': 0.154, 'firstDown': 0.2891, 'secondDown': 0.348, 'thirdDown': 0.485, 'standardDowns': 0.305, 'passingDowns': 0.45}",
2018,4241479,Tua Tagovailoa,QB,Alabama,SEC,"{'overall': 0.3527, 'pass': 0.7169, 'rush': 0.0703, 'firstDown': 0.3251, 'secondDown': 0.383, 'thirdDown': 0.423, 'standardDowns': 0.318, 'passingDowns': 0.452}",
2018,3886636,Alex Barnes,RB,Kansas State,Big 12,"{'overall': 0.3507, 'pass': 0.0903, 'rush': 0.5393, 'firstDown': 0.4206, 'secondDown': 0.356, 'thirdDown': 0.225, 'standardDowns': 0.431, 'passingDowns': 0.181}",
2018,4039901,Sawyer Smith,QB,Troy,Sun Belt,"{'overall': 0.3477, 'pass': 0.6091, 'rush': 0.1317, 'firstDown': 0.336, 'secondDown': 0.311, 'thirdDown': 0.456, 'standardDowns': 0.321, 'passingDowns': 0.401}",
2018,4035072,Benny Snell Jr.,RB,Kentucky,SEC,"{'overall': 0.3471, 'pass': 0.0635, 'rush': 0.532, 'firstDown': 0.3842, 'secondDown': 0.336, 'thirdDown': 0.3, 'standardDowns': 0.41, 'passingDowns': 0.188}",
2018,4361741,Brock Purdy,QB,Iowa State,Big 12,"{'overall': 0.3429, 'pass': 0.5473, 'rush': 0.1694, 'firstDown': 0.3077, 'secondDown': 0.354, 'thirdDown': 0.443, 'standardDowns': 0.3, 'passingDowns': 0.433}",
2018,4035671,Tyler Huntley,QB,Utah,Pac-12,"{'overall': 0.3428, 'pass': 0.58, 'rush': 0.1664, 'firstDown': 0.2923, 'secondDown': 0.375, 'thirdDown': 0.442, 'standardDowns': 0.298, 'passingDowns': 0.453}",
2018,3125927,Ross Comis,QB,UMass,FBS Independents,"{'overall': 0.3386, 'pass': 0.4887, 'rush': 0.1653, 'firstDown': 0.2869, 'secondDown': 0.357, 'thirdDown': 0.439, 'standardDowns': 0.297, 'passingDowns': 0.431}",
2018,4242335,Jonathan Taylor,RB,Wisconsin,Big Ten,"{'overall': 0.3375, 'pass': 0.0401, 'rush': 0.5222, 'firstDown': 0.4678, 'secondDown': 0.325, 'thirdDown': 0.052, 'standardDowns': 0.418, 'passingDowns': 0.103}",
