_season,_id,_name,_position,_team,_conference,_usage,discriminator
2014,500913,Andrew Hendrix,QB,Miami (OH),Mid-American,"{'overall': 0.7373, 'pass': 0.9803, 'rush': 0.3654, 'firstDown': 0.7248, 'secondDown': 0.703, 'thirdDown': 0.837, 'standardDowns': 0.71, 'passingDowns': 0.784}",
2014,501565,Pete Thomas,QB,Louisiana Monroe,Sun Belt,"{'overall': 0.6726, 'pass': 0.9507, 'rush': 0.2109, 'firstDown': 0.6206, 'secondDown': 0.666, 'thirdDown': 0.838, 'standardDowns': 0.63, 'passingDowns': 0.752}",
2014,500938,Shane Carden,QB,East Carolina,American Athletic,"{'overall': 0.6614, 'pass': 0.9714, 'rush': 0.1564, 'firstDown': 0.6215, 'secondDown': 0.677, 'thirdDown': 0.787, 'standardDowns': 0.637, 'passingDowns': 0.713}",
2014,513949,Taylor Heinicke,QB,Old Dominion,Conference USA,"{'overall': 0.6542, 'pass': 0.9977, 'rush': 0.1683, 'firstDown': 0.5516, 'secondDown': 0.76, 'thirdDown': 0.721, 'standardDowns': 0.581, 'passingDowns': 0.817}",
2014,531864,Colin Reardon,WR,Kent State,Mid-American,"{'overall': 0.6283, 'pass': 0.8908, 'rush': 0.1923, 'firstDown': 0.6025, 'secondDown': 0.604, 'thirdDown': 0.771, 'standardDowns': 0.573, 'passingDowns': 0.725}",
2014,480846,C.J. Brown,QB,Maryland,Big Ten,"{'overall': 0.6221, 'pass': 0.8892, 'rush': 0.3371, 'firstDown': 0.5831, 'secondDown': 0.583, 'thirdDown': 0.807, 'standardDowns': 0.573, 'passingDowns': 0.714}",
2014,538156,Fredi Knighten,QB,Arkansas State,Sun Belt,"{'overall': 0.6192, 'pass': 0.966, 'rush': 0.3277, 'firstDown': 0.5785, 'secondDown': 0.591, 'thirdDown': 0.772, 'standardDowns': 0.548, 'passingDowns': 0.762}",
2014,530944,Patrick Towles,QB,Kentucky,SEC,"{'overall': 0.6191, 'pass': 0.9747, 'rush': 0.2785, 'firstDown': 0.5868, 'secondDown': 0.573, 'thirdDown': 0.783, 'standardDowns': 0.554, 'passingDowns': 0.738}",
2014,549759,P.J. Walker,QB,Temple,American Athletic,"{'overall': 0.6183, 'pass': 0.9474, 'rush': 0.2464, 'firstDown': 0.5975, 'secondDown': 0.606, 'thirdDown': 0.738, 'standardDowns': 0.558, 'passingDowns': 0.734}",
2014,516347,Marquise Williams,QB,North Carolina,ACC,"{'overall': 0.6122, 'pass': 0.844, 'rush': 0.3571, 'firstDown': 0.5428, 'secondDown': 0.613, 'thirdDown': 0.798, 'standardDowns': 0.553, 'passingDowns': 0.753}",
2014,512030,Dak Prescott,QB,Mississippi State,SEC,"{'overall': 0.6105, 'pass': 0.9566, 'rush': 0.3444, 'firstDown': 0.5664, 'secondDown': 0.6, 'thirdDown': 0.758, 'standardDowns': 0.569, 'passingDowns': 0.721}",
2014,517127,Trevone Boykin,QB,TCU,Big 12,"{'overall': 0.6076, 'pass': 0.936, 'rush': 0.2654, 'firstDown': 0.5275, 'secondDown': 0.672, 'thirdDown': 0.747, 'standardDowns': 0.539, 'passingDowns': 0.767}",
2014,550158,Jake Waters,QB,Kansas State,Big 12,"{'overall': 0.6033, 'pass': 0.9595, 'rush': 0.277, 'firstDown': 0.522, 'secondDown': 0.639, 'thirdDown': 0.797, 'standardDowns': 0.529, 'passingDowns': 0.773}",
2014,3124848,Nick Arbuckle,QB,Georgia State,Sun Belt,"{'overall': 0.6032, 'pass': 0.9606, 'rush': 0.1242, 'firstDown': 0.5441, 'secondDown': 0.567, 'thirdDown': 0.785, 'standardDowns': 0.511, 'passingDowns': 0.773}",
2014,3124092,John Wolford,QB,Wake Forest,ACC,"{'overall': 0.6008, 'pass': 0.9532, 'rush': 0.181, 'firstDown': 0.5513, 'secondDown': 0.588, 'thirdDown': 0.738, 'standardDowns': 0.541, 'passingDowns': 0.69}",
2014,501241,Cody Fajardo,QB,Nevada,Mountain West,"{'overall': 0.5959, 'pass': 1, 'rush': 0.2827, 'firstDown': 0.5225, 'secondDown': 0.596, 'thirdDown': 0.781, 'standardDowns': 0.504, 'passingDowns': 0.8}",
2014,552329,Christian Hackenberg,QB,Penn State,Big Ten,"{'overall': 0.5948, 'pass': 0.9758, 'rush': 0.1216, 'firstDown': 0.5486, 'secondDown': 0.576, 'thirdDown': 0.763, 'standardDowns': 0.521, 'passingDowns': 0.736}",
2014,504866,Brandon Doughty,QB,Western Kentucky,Conference USA,"{'overall': 0.5901, 'pass': 0.9894, 'rush': 0.0587, 'firstDown': 0.5076, 'secondDown': 0.636, 'thirdDown': 0.793, 'standardDowns': 0.51, 'passingDowns': 0.785}",
2014,552097,Anu Solomon,QB,Arizona,Pac-12,"{'overall': 0.582, 'pass': 0.9551, 'rush': 0.1827, 'firstDown': 0.4827, 'secondDown': 0.665, 'thirdDown': 0.718, 'standardDowns': 0.505, 'passingDowns': 0.736}",
2014,548240,Tyler Jones,QB,Texas State,Sun Belt,"{'overall': 0.5808, 'pass': 0.9825, 'rush': 0.2821, 'firstDown': 0.5086, 'secondDown': 0.588, 'thirdDown': 0.754, 'standardDowns': 0.52, 'passingDowns': 0.718}",
2014,504786,Sean Mannion,QB,Oregon State,Pac-12,"{'overall': 0.5787, 'pass': 0.9641, 'rush': 0.0465, 'firstDown': 0.5196, 'secondDown': 0.57, 'thirdDown': 0.771, 'standardDowns': 0.521, 'passingDowns': 0.699}",
2014,547401,Jared Goff,QB,California,Pac-12,"{'overall': 0.5722, 'pass': 0.9496, 'rush': 0.0754, 'firstDown': 0.4861, 'secondDown': 0.626, 'thirdDown': 0.715, 'standardDowns': 0.488, 'passingDowns': 0.763}",
2014,550278,Sefo Liufau,QB,Colorado,Pac-12,"{'overall': 0.5616, 'pass': 0.9113, 'rush': 0.1197, 'firstDown': 0.4764, 'secondDown': 0.605, 'thirdDown': 0.714, 'standardDowns': 0.483, 'passingDowns': 0.737}",
2014,515409,Everett Golson,QB,Notre Dame,FBS Independents,"{'overall': 0.5595, 'pass': 0.9218, 'rush': 0.1849, 'firstDown': 0.5117, 'secondDown': 0.536, 'thirdDown': 0.745, 'standardDowns': 0.511, 'passingDowns': 0.661}",
2014,3125318,Blake Decker,QB,UNLV,Mountain West,"{'overall': 0.5574, 'pass': 0.8086, 'rush': 0.2646, 'firstDown': 0.5324, 'secondDown': 0.52, 'thirdDown': 0.708, 'standardDowns': 0.513, 'passingDowns': 0.643}",
2014,532273,Dane Evans,QB,Tulsa,American Athletic,"{'overall': 0.556, 'pass': 0.9603, 'rush': 0.1163, 'firstDown': 0.4463, 'secondDown': 0.604, 'thirdDown': 0.721, 'standardDowns': 0.443, 'passingDowns': 0.78}",
2014,501046,Anthony Boone,QB,Duke,ACC,"{'overall': 0.5531, 'pass': 0.9637, 'rush': 0.1763, 'firstDown': 0.5012, 'secondDown': 0.543, 'thirdDown': 0.753, 'standardDowns': 0.48, 'passingDowns': 0.71}",
2014,512191,Jacoby Brissett,QB,NC State,ACC,"{'overall': 0.5498, 'pass': 0.9701, 'rush': 0.2059, 'firstDown': 0.4758, 'secondDown': 0.532, 'thirdDown': 0.78, 'standardDowns': 0.492, 'passingDowns': 0.686}",
2014,511982,Brett Hundley,QB,UCLA,Pac-12,"{'overall': 0.5446, 'pass': 0.8929, 'rush': 0.2364, 'firstDown': 0.4756, 'secondDown': 0.589, 'thirdDown': 0.67, 'standardDowns': 0.495, 'passingDowns': 0.661}",
2014,515528,Garrett Grayson,QB,Colorado State,Mountain West,"{'overall': 0.5418, 'pass': 0.9365, 'rush': 0.0914, 'firstDown': 0.4634, 'secondDown': 0.592, 'thirdDown': 0.7, 'standardDowns': 0.467, 'passingDowns': 0.684}",
2014,504823,Connor Halliday,QB,Washington State,Pac-12,"{'overall': 0.5412, 'pass': 0.675, 'rush': 0.0488, 'firstDown': 0.5187, 'secondDown': 0.569, 'thirdDown': 0.582, 'standardDowns': 0.516, 'passingDowns': 0.595}",
2014,3124981,Tyler Rogers,QB,New Mexico State,FBS Independents,"{'overall': 0.5397, 'pass': 0.9568, 'rush': 0.122, 'firstDown': 0.4496, 'secondDown': 0.569, 'thirdDown': 0.679, 'standardDowns': 0.461, 'passingDowns': 0.693}",
2014,500990,Bo Wallace,QB,Ole Miss,SEC,"{'overall': 0.5389, 'pass': 0.8852, 'rush': 0.1966, 'firstDown': 0.4355, 'secondDown': 0.593, 'thirdDown': 0.719, 'standardDowns': 0.44, 'passingDowns': 0.743}",
2014,518271,Blake Frohnapfel,QB,UMass,FBS Independents,"{'overall': 0.5387, 'pass': 0.8813, 'rush': 0.056, 'firstDown': 0.4856, 'secondDown': 0.529, 'thirdDown': 0.676, 'standardDowns': 0.46, 'passingDowns': 0.678}",
2014,504295,Dylan Thompson,QB,South Carolina,SEC,"{'overall': 0.5387, 'pass': 0.9632, 'rush': 0.0978, 'firstDown': 0.4577, 'secondDown': 0.603, 'thirdDown': 0.667, 'standardDowns': 0.437, 'passingDowns': 0.772}",
2014,547338,Tyrone Swoopes,QB,Texas,Big 12,"{'overall': 0.5375, 'pass': 0.9147, 'rush': 0.1869, 'firstDown': 0.4169, 'secondDown': 0.543, 'thirdDown': 0.788, 'standardDowns': 0.443, 'passingDowns': 0.702}",
2014,531385,Maty Mauk,QB,Missouri,SEC,"{'overall': 0.5367, 'pass': 0.9977, 'rush': 0.1663, 'firstDown': 0.4866, 'secondDown': 0.556, 'thirdDown': 0.667, 'standardDowns': 0.473, 'passingDowns': 0.66}",
2014,514481,Michael Brewer,QB,Virginia Tech,ACC,"{'overall': 0.5311, 'pass': 0.9646, 'rush': 0.1068, 'firstDown': 0.4388, 'secondDown': 0.472, 'thirdDown': 0.835, 'standardDowns': 0.418, 'passingDowns': 0.751}",
2014,504908,Grant Hedrick,QB,Boise State,Mountain West,"{'overall': 0.5301, 'pass': 0.9237, 'rush': 0.2226, 'firstDown': 0.4324, 'secondDown': 0.571, 'thirdDown': 0.729, 'standardDowns': 0.462, 'passingDowns': 0.683}",
2014,530308,Jameis Winston,QB,Florida State,ACC,"{'overall': 0.5274, 'pass': 0.8937, 'rush': 0.0969, 'firstDown': 0.4925, 'secondDown': 0.543, 'thirdDown': 0.678, 'standardDowns': 0.473, 'passingDowns': 0.65}",
2014,514651,Josh Woodrum,QB,Liberty,FBS Independents,"{'overall': 0.527, 'pass': 0.9857, 'rush': 0.1184, 'firstDown': 0.4776, 'secondDown': 0.404, 'thirdDown': 0.871, 'standardDowns': 0.424, 'passingDowns': 0.735}",
2014,531589,Austin Grammer,QB,Middle Tennessee,Conference USA,"{'overall': 0.5268, 'pass': 0.9881, 'rush': 0.2009, 'firstDown': 0.4011, 'secondDown': 0.57, 'thirdDown': 0.753, 'standardDowns': 0.429, 'passingDowns': 0.775}",
2014,551184,Justin Holman,QB,UCF,American Athletic,"{'overall': 0.5242, 'pass': 0.9455, 'rush': 0.169, 'firstDown': 0.4367, 'secondDown': 0.515, 'thirdDown': 0.751, 'standardDowns': 0.427, 'passingDowns': 0.738}",
2014,503922,Terrance Broadway,QB,Louisiana,Sun Belt,"{'overall': 0.5226, 'pass': 0.9288, 'rush': 0.2336, 'firstDown': 0.4488, 'secondDown': 0.563, 'thirdDown': 0.683, 'standardDowns': 0.436, 'passingDowns': 0.73}",
2014,518267,Rakeem Cato,QB,Marshall,Conference USA,"{'overall': 0.5213, 'pass': 0.9531, 'rush': 0.1323, 'firstDown': 0.4567, 'secondDown': 0.531, 'thirdDown': 0.727, 'standardDowns': 0.476, 'passingDowns': 0.631}",
2014,520520,Colby Kirkegaard,QB,Wyoming,Mountain West,"{'overall': 0.5199, 'pass': 0.9541, 'rush': 0.0918, 'firstDown': 0.3673, 'secondDown': 0.572, 'thirdDown': 0.783, 'standardDowns': 0.409, 'passingDowns': 0.72}",
2014,532976,Ikaika Woolsey,QB,Hawai'i,Mountain West,"{'overall': 0.5154, 'pass': 0.8771, 'rush': 0.1552, 'firstDown': 0.4663, 'secondDown': 0.458, 'thirdDown': 0.696, 'standardDowns': 0.437, 'passingDowns': 0.646}",
2014,550876,Jaquez Johnson,QB,Florida Atlantic,Conference USA,"{'overall': 0.5148, 'pass': 0.8423, 'rush': 0.2469, 'firstDown': 0.5078, 'secondDown': 0.443, 'thirdDown': 0.644, 'standardDowns': 0.489, 'passingDowns': 0.573}",
2014,530696,Cody Sokol,QB,Louisiana Tech,Conference USA,"{'overall': 0.5134, 'pass': 0.9575, 'rush': 0.0737, 'firstDown': 0.426, 'secondDown': 0.512, 'thirdDown': 0.724, 'standardDowns': 0.416, 'passingDowns': 0.71}",
2014,513329,Cody Kessler,QB,USC,Pac-12,"{'overall': 0.5117, 'pass': 0.9817, 'rush': 0.0473, 'firstDown': 0.4966, 'secondDown': 0.469, 'thirdDown': 0.635, 'standardDowns': 0.46, 'passingDowns': 0.621}",
2014,511459,Marcus Mariota,QB,Oregon,Pac-12,"{'overall': 0.5111, 'pass': 0.9423, 'rush': 0.1705, 'firstDown': 0.4915, 'secondDown': 0.503, 'thirdDown': 0.596, 'standardDowns': 0.473, 'passingDowns': 0.613}",
2014,533270,Tommy Armstrong Jr.,QB,Nebraska,Big Ten,"{'overall': 0.5101, 'pass': 0.9626, 'rush': 0.2194, 'firstDown': 0.4223, 'secondDown': 0.508, 'thirdDown': 0.762, 'standardDowns': 0.417, 'passingDowns': 0.728}",
2014,534849,Paxton Lynch,QB,Memphis,American Athletic,"{'overall': 0.5088, 'pass': 0.9883, 'rush': 0.1701, 'firstDown': 0.4459, 'secondDown': 0.531, 'thirdDown': 0.668, 'standardDowns': 0.443, 'passingDowns': 0.652}",
2014,516357,Kevin Hogan,QB,Stanford,Pac-12,"{'overall': 0.5072, 'pass': 0.9314, 'rush': 0.1556, 'firstDown': 0.438, 'secondDown': 0.52, 'thirdDown': 0.698, 'standardDowns': 0.457, 'passingDowns': 0.615}",
2014,552880,Nick Mullens,QB,Southern Mississippi,Conference USA,"{'overall': 0.5019, 'pass': 0.7768, 'rush': 0.1089, 'firstDown': 0.4824, 'secondDown': 0.531, 'thirdDown': 0.566, 'standardDowns': 0.442, 'passingDowns': 0.592}",
2014,501543,Devin Gardner,QB,Michigan,Big Ten,"{'overall': 0.5, 'pass': 0.8768, 'rush': 0.1816, 'firstDown': 0.4537, 'secondDown': 0.46, 'thirdDown': 0.682, 'standardDowns': 0.446, 'passingDowns': 0.61}",
2014,546271,Brian Burrell,QB,Fresno State,Mountain West,"{'overall': 0.4891, 'pass': 0.8175, 'rush': 0.1385, 'firstDown': 0.4159, 'secondDown': 0.5, 'thirdDown': 0.651, 'standardDowns': 0.416, 'passingDowns': 0.627}",
2014,531801,James Knapke,QB,Bowling Green,Mid-American,"{'overall': 0.4888, 'pass': 0.8741, 'rush': 0.0881, 'firstDown': 0.3929, 'secondDown': 0.527, 'thirdDown': 0.659, 'standardDowns': 0.4, 'passingDowns': 0.663}",
2014,500419,Trevor Siemian,QB,Northwestern,Big Ten,"{'overall': 0.4861, 'pass': 0.8839, 'rush': 0.0927, 'firstDown': 0.4036, 'secondDown': 0.493, 'thirdDown': 0.663, 'standardDowns': 0.423, 'passingDowns': 0.619}",
2014,532645,Zach Terrell,QB,Western Michigan,Mid-American,"{'overall': 0.4827, 'pass': 0.9855, 'rush': 0.1148, 'firstDown': 0.3984, 'secondDown': 0.487, 'thirdDown': 0.702, 'standardDowns': 0.406, 'passingDowns': 0.664}",
2014,514894,Driphus Jackson,QB,Rice,Conference USA,"{'overall': 0.4806, 'pass': 0.9435, 'rush': 0.175, 'firstDown': 0.359, 'secondDown': 0.542, 'thirdDown': 0.66, 'standardDowns': 0.363, 'passingDowns': 0.71}",
2014,3123048,Brad Kaaya,QB,Miami,ACC,"{'overall': 0.4779, 'pass': 0.9654, 'rush': 0.024, 'firstDown': 0.4312, 'secondDown': 0.458, 'thirdDown': 0.656, 'standardDowns': 0.426, 'passingDowns': 0.595}",
2014,534259,Gunner Kiel,QB,Cincinnati,American Athletic,"{'overall': 0.477, 'pass': 0.7851, 'rush': 0.1172, 'firstDown': 0.4055, 'secondDown': 0.484, 'thirdDown': 0.66, 'standardDowns': 0.411, 'passingDowns': 0.635}",
2014,531455,Cooper Rush,QB,Central Michigan,Mid-American,"{'overall': 0.4763, 'pass': 0.9975, 'rush': 0.0462, 'firstDown': 0.3692, 'secondDown': 0.528, 'thirdDown': 0.665, 'standardDowns': 0.361, 'passingDowns': 0.759}",
2014,514617,Kyle Pohl,QB,Akron,Mid-American,"{'overall': 0.4725, 'pass': 0.7238, 'rush': 0.0836, 'firstDown': 0.5206, 'secondDown': 0.417, 'thirdDown': 0.511, 'standardDowns': 0.466, 'passingDowns': 0.485}",
2014,550021,Nick Marshall,QB,Auburn,SEC,"{'overall': 0.4689, 'pass': 0.895, 'rush': 0.2351, 'firstDown': 0.3619, 'secondDown': 0.54, 'thirdDown': 0.637, 'standardDowns': 0.383, 'passingDowns': 0.673}",
2014,535325,Cyler Miles,QB,Washington,Pac-12,"{'overall': 0.4675, 'pass': 0.8709, 'rush': 0.1813, 'firstDown': 0.4093, 'secondDown': 0.438, 'thirdDown': 0.665, 'standardDowns': 0.403, 'passingDowns': 0.601}",
2014,513614,Joe Licata,QB,Buffalo,Mid-American,"{'overall': 0.4655, 'pass': 0.9421, 'rush': 0.0469, 'firstDown': 0.3966, 'secondDown': 0.458, 'thirdDown': 0.628, 'standardDowns': 0.397, 'passingDowns': 0.638}",
2014,503970,Tyler Murphy,QB,Boston College,ACC,"{'overall': 0.4612, 'pass': 0.954, 'rush': 0.2614, 'firstDown': 0.314, 'secondDown': 0.475, 'thirdDown': 0.77, 'standardDowns': 0.379, 'passingDowns': 0.642}",
2014,504052,Blake Sims,QB,Alabama,SEC,"{'overall': 0.4576, 'pass': 0.8624, 'rush': 0.1245, 'firstDown': 0.4026, 'secondDown': 0.446, 'thirdDown': 0.633, 'standardDowns': 0.4, 'passingDowns': 0.623}",
2014,3128843,Alex McGough,QB,Florida International,Conference USA,"{'overall': 0.4526, 'pass': 0.8648, 'rush': 0.1709, 'firstDown': 0.3782, 'secondDown': 0.423, 'thirdDown': 0.66, 'standardDowns': 0.379, 'passingDowns': 0.579}",
2014,511969,Sam B. Richardson,QB,Iowa State,Big 12,"{'overall': 0.45, 'pass': 0.6437, 'rush': 0.1845, 'firstDown': 0.365, 'secondDown': 0.488, 'thirdDown': 0.603, 'standardDowns': 0.395, 'passingDowns': 0.561}",
2014,546145,Brandon Silvers,QB,Troy,Sun Belt,"{'overall': 0.448, 'pass': 0.7627, 'rush': 0.1852, 'firstDown': 0.4597, 'secondDown': 0.398, 'thirdDown': 0.534, 'standardDowns': 0.426, 'passingDowns': 0.489}",
2014,530450,Chad Voytik,QB,Pittsburgh,ACC,"{'overall': 0.445, 'pass': 0.9384, 'rush': 0.1555, 'firstDown': 0.3448, 'secondDown': 0.467, 'thirdDown': 0.673, 'standardDowns': 0.35, 'passingDowns': 0.724}",
2014,480746,Bryce Petty,QB,Baylor,Big 12,"{'overall': 0.4433, 'pass': 0.8333, 'rush': 0.1061, 'firstDown': 0.4572, 'secondDown': 0.403, 'thirdDown': 0.53, 'standardDowns': 0.412, 'passingDowns': 0.523}",
2014,532480,Drew Hare,QB,Northern Illinois,Mid-American,"{'overall': 0.4425, 'pass': 0.8503, 'rush': 0.2166, 'firstDown': 0.3957, 'secondDown': 0.464, 'thirdDown': 0.553, 'standardDowns': 0.393, 'passingDowns': 0.57}",
2014,531051,Travis Wilson,QB,Utah,Pac-12,"{'overall': 0.4404, 'pass': 0.8114, 'rush': 0.1774, 'firstDown': 0.398, 'secondDown': 0.419, 'thirdDown': 0.598, 'standardDowns': 0.396, 'passingDowns': 0.534}",
2014,500571,Jameill Showers,QB,UTEP,Conference USA,"{'overall': 0.4366, 'pass': 0.9933, 'rush': 0.1447, 'firstDown': 0.3557, 'secondDown': 0.353, 'thirdDown': 0.73, 'standardDowns': 0.344, 'passingDowns': 0.62}",
2014,545624,J.T. Barrett,QB,Ohio State,Big Ten,"{'overall': 0.4342, 'pass': 0.7716, 'rush': 0.2231, 'firstDown': 0.4167, 'secondDown': 0.395, 'thirdDown': 0.584, 'standardDowns': 0.402, 'passingDowns': 0.522}",
2014,518344,Gary Nova,QB,Rutgers,Big Ten,"{'overall': 0.4327, 'pass': 0.9194, 'rush': 0.06, 'firstDown': 0.3298, 'secondDown': 0.416, 'thirdDown': 0.729, 'standardDowns': 0.338, 'passingDowns': 0.643}",
2014,518380,Jake Rudock,QB,Iowa,Big Ten,"{'overall': 0.428, 'pass': 0.7912, 'rush': 0.0971, 'firstDown': 0.3842, 'secondDown': 0.378, 'thirdDown': 0.628, 'standardDowns': 0.352, 'passingDowns': 0.599}",
2014,533264,Chandler Whitmer,QB,Connecticut,American Athletic,"{'overall': 0.426, 'pass': 0.7071, 'rush': 0.1498, 'firstDown': 0.3484, 'secondDown': 0.448, 'thirdDown': 0.564, 'standardDowns': 0.341, 'passingDowns': 0.576}",
2014,545757,Tanner Lee,QB,Tulane,American Athletic,"{'overall': 0.4239, 'pass': 0.7586, 'rush': 0.0335, 'firstDown': 0.3212, 'secondDown': 0.466, 'thirdDown': 0.584, 'standardDowns': 0.332, 'passingDowns': 0.578}",
2014,548447,Taylor Lamb,QB,Appalachian State,Sun Belt,"{'overall': 0.4229, 'pass': 0.8625, 'rush': 0.1335, 'firstDown': 0.3316, 'secondDown': 0.431, 'thirdDown': 0.637, 'standardDowns': 0.336, 'passingDowns': 0.613}",
2014,530731,Mitch Leidner,QB,Minnesota,Big Ten,"{'overall': 0.4217, 'pass': 0.938, 'rush': 0.1828, 'firstDown': 0.3071, 'secondDown': 0.416, 'thirdDown': 0.689, 'standardDowns': 0.349, 'passingDowns': 0.594}",
2014,507211,Brandon Bridge,QB,South Alabama,Sun Belt,"{'overall': 0.4195, 'pass': 0.7301, 'rush': 0.1558, 'firstDown': 0.375, 'secondDown': 0.401, 'thirdDown': 0.581, 'standardDowns': 0.356, 'passingDowns': 0.549}",
2014,545552,Greg Ward Jr.,QB,Houston,American Athletic,"{'overall': 0.4192, 'pass': 0.6406, 'rush': 0.2052, 'firstDown': 0.4, 'secondDown': 0.403, 'thirdDown': 0.524, 'standardDowns': 0.357, 'passingDowns': 0.545}",
2014,515915,Brandon Allen,QB,Arkansas,SEC,"{'overall': 0.4136, 'pass': 0.9429, 'rush': 0.0577, 'firstDown': 0.2871, 'secondDown': 0.441, 'thirdDown': 0.676, 'standardDowns': 0.308, 'passingDowns': 0.628}",
2014,512705,Connor Cook,QB,Michigan State,Big Ten,"{'overall': 0.4132, 'pass': 0.9146, 'rush': 0.0675, 'firstDown': 0.3085, 'secondDown': 0.458, 'thirdDown': 0.61, 'standardDowns': 0.307, 'passingDowns': 0.669}",
2014,504700,Taylor Kelly,QB,Arizona State,Pac-12,"{'overall': 0.4131, 'pass': 0.6977, 'rush': 0.1514, 'firstDown': 0.357, 'secondDown': 0.411, 'thirdDown': 0.573, 'standardDowns': 0.375, 'passingDowns': 0.495}",
2014,530568,Keenan Reynolds,QB,Navy,American Athletic,"{'overall': 0.4129, 'pass': 0.8649, 'rush': 0.3223, 'firstDown': 0.3753, 'secondDown': 0.427, 'thirdDown': 0.516, 'standardDowns': 0.377, 'passingDowns': 0.524}",
2014,3125823,Reginald Bell,QB,Eastern Michigan,Mid-American,"{'overall': 0.4128, 'pass': 0.5831, 'rush': 0.2707, 'firstDown': 0.4014, 'secondDown': 0.406, 'thirdDown': 0.453, 'standardDowns': 0.387, 'passingDowns': 0.465}",
2014,501098,Clint Trickett,QB,West Virginia,Big 12,"{'overall': 0.4099, 'pass': 0.7864, 'rush': 0.0361, 'firstDown': 0.357, 'secondDown': 0.422, 'thirdDown': 0.55, 'standardDowns': 0.368, 'passingDowns': 0.506}",
2014,381494,Christian Stewart,QB,BYU,FBS Independents,"{'overall': 0.4063, 'pass': 0.714, 'rush': 0.1143, 'firstDown': 0.3761, 'secondDown': 0.399, 'thirdDown': 0.493, 'standardDowns': 0.351, 'passingDowns': 0.52}",
2014,534449,Trevor Knight,QB,Oklahoma,Big 12,"{'overall': 0.4025, 'pass': 0.8152, 'rush': 0.1109, 'firstDown': 0.3519, 'secondDown': 0.399, 'thirdDown': 0.553, 'standardDowns': 0.318, 'passingDowns': 0.587}",
2014,512675,Joe Gray,QB,San José State,Mountain West,"{'overall': 0.3971, 'pass': 0.6923, 'rush': 0.0962, 'firstDown': 0.3333, 'secondDown': 0.428, 'thirdDown': 0.483, 'standardDowns': 0.347, 'passingDowns': 0.502}",
2014,534770,Austin Appleby,QB,Purdue,Big Ten,"{'overall': 0.3919, 'pass': 0.6211, 'rush': 0.129, 'firstDown': 0.3147, 'secondDown': 0.437, 'thirdDown': 0.468, 'standardDowns': 0.306, 'passingDowns': 0.546}",
2014,549865,Kenny Hill,QB,Texas A&M,SEC,"{'overall': 0.3909, 'pass': 0.619, 'rush': 0.0914, 'firstDown': 0.3592, 'secondDown': 0.426, 'thirdDown': 0.444, 'standardDowns': 0.36, 'passingDowns': 0.465}",
2014,550386,Davis Webb,QB,Texas Tech,Big 12,"{'overall': 0.3897, 'pass': 0.6114, 'rush': 0.0407, 'firstDown': 0.335, 'secondDown': 0.433, 'thirdDown': 0.466, 'standardDowns': 0.335, 'passingDowns': 0.509}",
2014,512737,David Cobb,RB,Minnesota,Big Ten,"{'overall': 0.3855, 'pass': 0.0766, 'rush': 0.5431, 'firstDown': 0.4891, 'secondDown': 0.399, 'thirdDown': 0.192, 'standardDowns': 0.449, 'passingDowns': 0.236}",
2014,3129249,Cody Clements,QB,UAB,Conference USA,"{'overall': 0.3834, 'pass': 0.8185, 'rush': 0.1245, 'firstDown': 0.2764, 'secondDown': 0.42, 'thirdDown': 0.578, 'standardDowns': 0.29, 'passingDowns': 0.599}",
2014,547570,Quinn Kaehler,QB,San Diego State,Mountain West,"{'overall': 0.378, 'pass': 0.8814, 'rush': 0.0122, 'firstDown': 0.2913, 'secondDown': 0.356, 'thirdDown': 0.637, 'standardDowns': 0.287, 'passingDowns': 0.588}",
2014,517330,Jay Ajayi,RB,Boise State,Mountain West,"{'overall': 0.3731, 'pass': 0.1123, 'rush': 0.5983, 'firstDown': 0.4693, 'secondDown': 0.337, 'thirdDown': 0.256, 'standardDowns': 0.443, 'passingDowns': 0.216}",
2014,531104,Justin Thomas,QB,Georgia Tech,ACC,"{'overall': 0.3729, 'pass': 0.9194, 'rush': 0.229, 'firstDown': 0.3238, 'secondDown': 0.355, 'thirdDown': 0.556, 'standardDowns': 0.303, 'passingDowns': 0.591}",
2014,513613,Anthone Taylor,RB,Buffalo,Mid-American,"{'overall': 0.3719, 'pass': 0.0605, 'rush': 0.6549, 'firstDown': 0.4368, 'secondDown': 0.387, 'thirdDown': 0.256, 'standardDowns': 0.422, 'passingDowns': 0.246}",
2014,3129453,Jarvion Franklin,RB,Western Michigan,Mid-American,"{'overall': 0.3716, 'pass': 0.0523, 'rush': 0.6247, 'firstDown': 0.4176, 'secondDown': 0.411, 'thirdDown': 0.217, 'standardDowns': 0.436, 'passingDowns': 0.22}",
2014,514218,Melvin Gordon,RB,Wisconsin,Big Ten,"{'overall': 0.3704, 'pass': 0.079, 'rush': 0.5341, 'firstDown': 0.408, 'secondDown': 0.435, 'thirdDown': 0.202, 'standardDowns': 0.431, 'passingDowns': 0.233}",
2014,532925,Kevin Ellison,QB,Georgia Southern,Sun Belt,"{'overall': 0.3697, 'pass': 0.8302, 'rush': 0.2591, 'firstDown': 0.2986, 'secondDown': 0.413, 'thirdDown': 0.51, 'standardDowns': 0.316, 'passingDowns': 0.539}",
