_season,_id,_name,_position,_team,_conference,_usage,discriminator
2016,3116460,Skyler Howard,QB,West Virginia,Big 12,"{'overall': 0.548, 'pass': 0.9861, 'rush': 0.2126, 'firstDown': 0.4509, 'secondDown': 0.597, 'thirdDown': 0.719, 'standardDowns': 0.501, 'passingDowns': 0.655}",
2016,3116407,Mason Rudolph,QB,Oklahoma State,Big 12,"{'overall': 0.5418, 'pass': 0.9615, 'rush': 0.1118, 'firstDown': 0.491, 'secondDown': 0.55, 'thirdDown': 0.698, 'standardDowns': 0.483, 'passingDowns': 0.667}",
2016,550339,Nick Holley,QB,Kent State,Mid-American,"{'overall': 0.5413, 'pass': 0.6603, 'rush': 0.4741, 'firstDown': 0.4962, 'secondDown': 0.565, 'thirdDown': 0.615, 'standardDowns': 0.528, 'passingDowns': 0.566}",
2016,548240,Tyler Jones,QB,Texas State,Sun Belt,"{'overall': 0.5405, 'pass': 0.8293, 'rush': 0.2094, 'firstDown': 0.462, 'secondDown': 0.594, 'thirdDown': 0.634, 'standardDowns': 0.474, 'passingDowns': 0.662}",
2016,3915468,Riley Neal,QB,Ball State,Mid-American,"{'overall': 0.5364, 'pass': 0.9085, 'rush': 0.2184, 'firstDown': 0.4584, 'secondDown': 0.56, 'thirdDown': 0.716, 'standardDowns': 0.455, 'passingDowns': 0.76}",
2016,545645,Kurt Benkert,QB,Virginia,ACC,"{'overall': 0.534, 'pass': 0.8378, 'rush': 0.0843, 'firstDown': 0.5066, 'secondDown': 0.525, 'thirdDown': 0.641, 'standardDowns': 0.489, 'passingDowns': 0.619}",
2016,4040715,Jalen Hurts,QB,Alabama,SEC,"{'overall': 0.5333, 'pass': 0.9091, 'rush': 0.2793, 'firstDown': 0.5096, 'secondDown': 0.519, 'thirdDown': 0.675, 'standardDowns': 0.489, 'passingDowns': 0.636}",
2016,549956,Bryant Shirreffs,QB,Connecticut,American Athletic,"{'overall': 0.528, 'pass': 0.733, 'rush': 0.3237, 'firstDown': 0.4565, 'secondDown': 0.549, 'thirdDown': 0.65, 'standardDowns': 0.502, 'passingDowns': 0.577}",
2016,3921561,Deondre Francois,QB,Florida State,ACC,"{'overall': 0.5258, 'pass': 0.9509, 'rush': 0.1521, 'firstDown': 0.4674, 'secondDown': 0.524, 'thirdDown': 0.74, 'standardDowns': 0.452, 'passingDowns': 0.688}",
2016,550226,Conner Manning,QB,Georgia State,Sun Belt,"{'overall': 0.5231, 'pass': 0.8799, 'rush': 0.0508, 'firstDown': 0.4228, 'secondDown': 0.57, 'thirdDown': 0.692, 'standardDowns': 0.424, 'passingDowns': 0.689}",
2016,482594,Taysom Hill,QB,BYU,FBS Independents,"{'overall': 0.5218, 'pass': 0.8933, 'rush': 0.2246, 'firstDown': 0.4257, 'secondDown': 0.554, 'thirdDown': 0.726, 'standardDowns': 0.453, 'passingDowns': 0.7}",
2016,546539,Riley Ferguson,QB,Memphis,American Athletic,"{'overall': 0.52, 'pass': 0.927, 'rush': 0.0846, 'firstDown': 0.47, 'secondDown': 0.508, 'thirdDown': 0.687, 'standardDowns': 0.491, 'passingDowns': 0.58}",
2016,3123048,Brad Kaaya,QB,Miami,ACC,"{'overall': 0.5194, 'pass': 0.9888, 'rush': 0.0341, 'firstDown': 0.486, 'secondDown': 0.484, 'thirdDown': 0.708, 'standardDowns': 0.462, 'passingDowns': 0.639}",
2016,3914864,Kenny Potter,QB,San José State,Mountain West,"{'overall': 0.5145, 'pass': 0.8317, 'rush': 0.2286, 'firstDown': 0.4382, 'secondDown': 0.514, 'thirdDown': 0.701, 'standardDowns': 0.431, 'passingDowns': 0.679}",
2016,3918298,Josh Allen,QB,Wyoming,Mountain West,"{'overall': 0.5117, 'pass': 0.9896, 'rush': 0.1838, 'firstDown': 0.3549, 'secondDown': 0.54, 'thirdDown': 0.829, 'standardDowns': 0.394, 'passingDowns': 0.744}",
2016,3924327,Drew Lock,QB,Missouri,SEC,"{'overall': 0.5112, 'pass': 0.9714, 'rush': 0.0832, 'firstDown': 0.4941, 'secondDown': 0.458, 'thirdDown': 0.658, 'standardDowns': 0.431, 'passingDowns': 0.686}",
2016,546876,Troy Williams,QB,Utah,Pac-12,"{'overall': 0.5072, 'pass': 0.9762, 'rush': 0.1547, 'firstDown': 0.4289, 'secondDown': 0.537, 'thirdDown': 0.716, 'standardDowns': 0.415, 'passingDowns': 0.717}",
2016,3116772,Andrew Ford,QB,UMass,FBS Independents,"{'overall': 0.505, 'pass': 0.8245, 'rush': 0.0495, 'firstDown': 0.5, 'secondDown': 0.46, 'thirdDown': 0.589, 'standardDowns': 0.496, 'passingDowns': 0.52}",
2016,546288,Ryan Finley,QB,NC State,ACC,"{'overall': 0.5011, 'pass': 0.9159, 'rush': 0.119, 'firstDown': 0.4314, 'secondDown': 0.442, 'thirdDown': 0.76, 'standardDowns': 0.408, 'passingDowns': 0.692}",
2016,550448,Jesse Ertz,QB,Kansas State,Big 12,"{'overall': 0.5006, 'pass': 0.8559, 'rush': 0.2968, 'firstDown': 0.4106, 'secondDown': 0.49, 'thirdDown': 0.743, 'standardDowns': 0.427, 'passingDowns': 0.667}",
2016,546145,Brandon Silvers,QB,Troy,Sun Belt,"{'overall': 0.4982, 'pass': 0.9227, 'rush': 0.0837, 'firstDown': 0.4477, 'secondDown': 0.506, 'thirdDown': 0.627, 'standardDowns': 0.453, 'passingDowns': 0.606}",
2016,3931782,Chase Litton,QB,Marshall,Conference USA,"{'overall': 0.4978, 'pass': 0.8383, 'rush': 0.0244, 'firstDown': 0.4564, 'secondDown': 0.495, 'thirdDown': 0.589, 'standardDowns': 0.437, 'passingDowns': 0.608}",
2016,547206,Austin Allen,QB,Arkansas,SEC,"{'overall': 0.4957, 'pass': 0.9817, 'rush': 0.0647, 'firstDown': 0.3663, 'secondDown': 0.559, 'thirdDown': 0.718, 'standardDowns': 0.385, 'passingDowns': 0.729}",
2016,3125259,Dallas Davis,QB,South Alabama,Sun Belt,"{'overall': 0.4938, 'pass': 0.8368, 'rush': 0.1648, 'firstDown': 0.3481, 'secondDown': 0.567, 'thirdDown': 0.703, 'standardDowns': 0.38, 'passingDowns': 0.733}",
2016,546033,Anthony Jennings,QB,Louisiana,Sun Belt,"{'overall': 0.4936, 'pass': 0.9443, 'rush': 0.1993, 'firstDown': 0.4591, 'secondDown': 0.439, 'thirdDown': 0.683, 'standardDowns': 0.418, 'passingDowns': 0.656}",
2016,3916447,Eric Dungey,QB,Syracuse,ACC,"{'overall': 0.4922, 'pass': 0.677, 'rush': 0.2525, 'firstDown': 0.4527, 'secondDown': 0.469, 'thirdDown': 0.601, 'standardDowns': 0.477, 'passingDowns': 0.521}",
2016,3916564,Tyree Jackson,QB,Buffalo,Mid-American,"{'overall': 0.4921, 'pass': 0.7644, 'rush': 0.2225, 'firstDown': 0.4193, 'secondDown': 0.483, 'thirdDown': 0.646, 'standardDowns': 0.419, 'passingDowns': 0.631}",
2016,3916208,Ben Hicks,QB,SMU,American Athletic,"{'overall': 0.4895, 'pass': 0.9252, 'rush': 0.0424, 'firstDown': 0.396, 'secondDown': 0.482, 'thirdDown': 0.719, 'standardDowns': 0.422, 'passingDowns': 0.613}",
2016,3122713,Jason Driskel,QB,Florida Atlantic,Conference USA,"{'overall': 0.4865, 'pass': 0.8953, 'rush': 0.1315, 'firstDown': 0.4183, 'secondDown': 0.481, 'thirdDown': 0.667, 'standardDowns': 0.408, 'passingDowns': 0.658}",
2016,3722362,Brett Rypien,QB,Boise State,Mountain West,"{'overall': 0.4816, 'pass': 0.9664, 'rush': 0.0636, 'firstDown': 0.3798, 'secondDown': 0.508, 'thirdDown': 0.699, 'standardDowns': 0.397, 'passingDowns': 0.698}",
2016,4039034,Shane Buechele,QB,Texas,Big 12,"{'overall': 0.4802, 'pass': 0.9719, 'rush': 0.1223, 'firstDown': 0.4231, 'secondDown': 0.513, 'thirdDown': 0.599, 'standardDowns': 0.415, 'passingDowns': 0.65}",
2016,545910,Logan Woodside,QB,Toledo,Mid-American,"{'overall': 0.4799, 'pass': 0.9875, 'rush': 0.0481, 'firstDown': 0.3885, 'secondDown': 0.481, 'thirdDown': 0.722, 'standardDowns': 0.407, 'passingDowns': 0.663}",
2016,546687,Richard Lagow,QB,Indiana,Big Ten,"{'overall': 0.4771, 'pass': 0.9607, 'rush': 0.0298, 'firstDown': 0.3834, 'secondDown': 0.483, 'thirdDown': 0.686, 'standardDowns': 0.381, 'passingDowns': 0.669}",
2016,3886812,Jake Browning,QB,Washington,Pac-12,"{'overall': 0.4768, 'pass': 0.9582, 'rush': 0.0778, 'firstDown': 0.4416, 'secondDown': 0.426, 'thirdDown': 0.694, 'standardDowns': 0.429, 'passingDowns': 0.605}",
2016,534449,Trevor Knight,QB,Texas A&M,SEC,"{'overall': 0.4767, 'pass': 0.7658, 'rush': 0.1934, 'firstDown': 0.4565, 'secondDown': 0.454, 'thirdDown': 0.59, 'standardDowns': 0.449, 'passingDowns': 0.537}",
2016,3128814,Manny Wilkins,QB,Arizona State,Pac-12,"{'overall': 0.4761, 'pass': 0.7365, 'rush': 0.224, 'firstDown': 0.4407, 'secondDown': 0.473, 'thirdDown': 0.615, 'standardDowns': 0.429, 'passingDowns': 0.566}",
2016,3124092,John Wolford,QB,Wake Forest,ACC,"{'overall': 0.4729, 'pass': 0.8436, 'rush': 0.2008, 'firstDown': 0.4758, 'secondDown': 0.427, 'thirdDown': 0.583, 'standardDowns': 0.429, 'passingDowns': 0.553}",
2016,3915776,Kyle Shurmur,QB,Vanderbilt,SEC,"{'overall': 0.4684, 'pass': 0.9526, 'rush': 0.0452, 'firstDown': 0.403, 'secondDown': 0.395, 'thirdDown': 0.76, 'standardDowns': 0.383, 'passingDowns': 0.637}",
2016,535844,C.J. Beathard,QB,Iowa,Big Ten,"{'overall': 0.4651, 'pass': 0.9701, 'rush': 0.1184, 'firstDown': 0.3418, 'secondDown': 0.438, 'thirdDown': 0.747, 'standardDowns': 0.352, 'passingDowns': 0.714}",
2016,3918038,Chason Virgil,QB,Fresno State,Mountain West,"{'overall': 0.4638, 'pass': 0.788, 'rush': 0.1351, 'firstDown': 0.3982, 'secondDown': 0.459, 'thirdDown': 0.602, 'standardDowns': 0.388, 'passingDowns': 0.58}",
2016,549759,P.J. Walker,QB,Temple,American Athletic,"{'overall': 0.4635, 'pass': 0.9789, 'rush': 0.0729, 'firstDown': 0.3655, 'secondDown': 0.476, 'thirdDown': 0.702, 'standardDowns': 0.356, 'passingDowns': 0.671}",
2016,535113,David Washington,QB,Old Dominion,Conference USA,"{'overall': 0.4619, 'pass': 0.9091, 'rush': 0.1045, 'firstDown': 0.3894, 'secondDown': 0.543, 'thirdDown': 0.516, 'standardDowns': 0.422, 'passingDowns': 0.552}",
2016,536503,Tyler Stehling,QB,Rice,Conference USA,"{'overall': 0.4615, 'pass': 0.7683, 'rush': 0.1733, 'firstDown': 0.4198, 'secondDown': 0.461, 'thirdDown': 0.588, 'standardDowns': 0.39, 'passingDowns': 0.608}",
2016,530731,Mitch Leidner,QB,Minnesota,Big Ten,"{'overall': 0.4592, 'pass': 0.9329, 'rush': 0.1774, 'firstDown': 0.4188, 'secondDown': 0.431, 'thirdDown': 0.629, 'standardDowns': 0.386, 'passingDowns': 0.607}",
2016,3116379,Justice Hansen,QB,Arkansas State,Sun Belt,"{'overall': 0.4496, 'pass': 0.8349, 'rush': 0.126, 'firstDown': 0.3453, 'secondDown': 0.518, 'thirdDown': 0.586, 'standardDowns': 0.338, 'passingDowns': 0.648}",
2016,550373,Baker Mayfield,QB,Oklahoma,Big 12,"{'overall': 0.4495, 'pass': 0.9248, 'rush': 0.1141, 'firstDown': 0.3379, 'secondDown': 0.509, 'thirdDown': 0.645, 'standardDowns': 0.367, 'passingDowns': 0.702}",
2016,545683,Brent Stockstill,QB,Middle Tennessee,Conference USA,"{'overall': 0.4463, 'pass': 0.7212, 'rush': 0.0851, 'firstDown': 0.4043, 'secondDown': 0.452, 'thirdDown': 0.567, 'standardDowns': 0.393, 'passingDowns': 0.558}",
2016,530944,Patrick Towles,QB,Boston College,ACC,"{'overall': 0.443, 'pass': 0.9313, 'rush': 0.162, 'firstDown': 0.3618, 'secondDown': 0.301, 'thirdDown': 0.779, 'standardDowns': 0.371, 'passingDowns': 0.572}",
2016,549804,Mike White,QB,Western Kentucky,Conference USA,"{'overall': 0.4424, 'pass': 0.8677, 'rush': 0.0276, 'firstDown': 0.4292, 'secondDown': 0.437, 'thirdDown': 0.542, 'standardDowns': 0.404, 'passingDowns': 0.534}",
2016,532645,Zach Terrell,QB,Western Michigan,Mid-American,"{'overall': 0.4416, 'pass': 0.9946, 'rush': 0.1079, 'firstDown': 0.4372, 'secondDown': 0.419, 'thirdDown': 0.549, 'standardDowns': 0.37, 'passingDowns': 0.642}",
2016,548447,Taylor Lamb,QB,Appalachian State,Sun Belt,"{'overall': 0.4413, 'pass': 0.9653, 'rush': 0.1344, 'firstDown': 0.3627, 'secondDown': 0.429, 'thirdDown': 0.696, 'standardDowns': 0.377, 'passingDowns': 0.589}",
2016,534580,Chad Kelly,QB,Ole Miss,SEC,"{'overall': 0.4406, 'pass': 0.6765, 'rush': 0.1637, 'firstDown': 0.3981, 'secondDown': 0.495, 'thirdDown': 0.527, 'standardDowns': 0.39, 'passingDowns': 0.558}",
2016,4038224,Dru Brown,QB,Hawai'i,Mountain West,"{'overall': 0.4393, 'pass': 0.7336, 'rush': 0.148, 'firstDown': 0.3846, 'secondDown': 0.436, 'thirdDown': 0.589, 'standardDowns': 0.388, 'passingDowns': 0.548}",
2016,3124037,Dalton Sturm,QB,UT San Antonio,Conference USA,"{'overall': 0.4374, 'pass': 0.7702, 'rush': 0.1512, 'firstDown': 0.35, 'secondDown': 0.405, 'thirdDown': 0.658, 'standardDowns': 0.36, 'passingDowns': 0.581}",
2016,533270,Tommy Armstrong Jr.,QB,Nebraska,Big Ten,"{'overall': 0.4364, 'pass': 0.724, 'rush': 0.2103, 'firstDown': 0.2864, 'secondDown': 0.498, 'thirdDown': 0.679, 'standardDowns': 0.358, 'passingDowns': 0.599}",
2016,3912547,Sam Darnold,QB,USC,Pac-12,"{'overall': 0.4351, 'pass': 0.7865, 'rush': 0.1107, 'firstDown': 0.3659, 'secondDown': 0.485, 'thirdDown': 0.578, 'standardDowns': 0.365, 'passingDowns': 0.597}",
2016,532065,Nathan Peterman,QB,Pittsburgh,ACC,"{'overall': 0.4322, 'pass': 0.9489, 'rush': 0.1139, 'firstDown': 0.3155, 'secondDown': 0.417, 'thirdDown': 0.743, 'standardDowns': 0.351, 'passingDowns': 0.62}",
2016,4035003,Jacob Eason,QB,Georgia,SEC,"{'overall': 0.4293, 'pass': 0.9531, 'rush': 0.0238, 'firstDown': 0.3116, 'secondDown': 0.422, 'thirdDown': 0.714, 'standardDowns': 0.317, 'passingDowns': 0.653}",
2016,547571,Donnel Pumphrey,RB,San Diego State,Mountain West,"{'overall': 0.4276, 'pass': 0.1299, 'rush': 0.5757, 'firstDown': 0.4987, 'secondDown': 0.412, 'thirdDown': 0.329, 'standardDowns': 0.49, 'passingDowns': 0.294}",
2016,552782,Brogan Roback,QB,Eastern Michigan,Mid-American,"{'overall': 0.4274, 'pass': 0.7135, 'rush': 0.1221, 'firstDown': 0.3995, 'secondDown': 0.43, 'thirdDown': 0.517, 'standardDowns': 0.37, 'passingDowns': 0.556}",
2016,4042113,McKenzie Milton,QB,UCF,American Athletic,"{'overall': 0.4257, 'pass': 0.7319, 'rush': 0.1535, 'firstDown': 0.3875, 'secondDown': 0.436, 'thirdDown': 0.536, 'standardDowns': 0.37, 'passingDowns': 0.523}",
2016,530738,Philip Nelson,QB,East Carolina,American Athletic,"{'overall': 0.4219, 'pass': 0.6302, 'rush': 0.1213, 'firstDown': 0.3971, 'secondDown': 0.426, 'thirdDown': 0.51, 'standardDowns': 0.386, 'passingDowns': 0.492}",
2016,551208,Will Worth,QB,Navy,American Athletic,"{'overall': 0.4218, 'pass': 0.7238, 'rush': 0.3497, 'firstDown': 0.3814, 'secondDown': 0.457, 'thirdDown': 0.449, 'standardDowns': 0.412, 'passingDowns': 0.452}",
2016,552880,Nick Mullens,QB,Southern Mississippi,Conference USA,"{'overall': 0.4206, 'pass': 0.7956, 'rush': 0.0685, 'firstDown': 0.3722, 'secondDown': 0.391, 'thirdDown': 0.632, 'standardDowns': 0.386, 'passingDowns': 0.487}",
2016,532273,Dane Evans,QB,Tulsa,American Athletic,"{'overall': 0.419, 'pass': 0.9634, 'rush': 0.0389, 'firstDown': 0.3372, 'secondDown': 0.428, 'thirdDown': 0.644, 'standardDowns': 0.33, 'passingDowns': 0.63}",
2016,3126243,Glen Cuiellette,QB,Tulane,American Athletic,"{'overall': 0.4138, 'pass': 0.9127, 'rush': 0.1799, 'firstDown': 0.3478, 'secondDown': 0.417, 'thirdDown': 0.559, 'standardDowns': 0.345, 'passingDowns': 0.553}",
2016,550278,Sefo Liufau,QB,Colorado,Pac-12,"{'overall': 0.4127, 'pass': 0.6582, 'rush': 0.2185, 'firstDown': 0.3527, 'secondDown': 0.42, 'thirdDown': 0.543, 'standardDowns': 0.355, 'passingDowns': 0.536}",
2016,550170,Danny Etling,QB,LSU,SEC,"{'overall': 0.405, 'pass': 0.9042, 'rush': 0.0553, 'firstDown': 0.3305, 'secondDown': 0.412, 'thirdDown': 0.603, 'standardDowns': 0.308, 'passingDowns': 0.629}",
2016,4039073,Mason Fine,QB,North Texas,Conference USA,"{'overall': 0.4044, 'pass': 0.6054, 'rush': 0.1573, 'firstDown': 0.3743, 'secondDown': 0.382, 'thirdDown': 0.523, 'standardDowns': 0.35, 'passingDowns': 0.514}",
2016,557882,Stephen Johnson,QB,Kentucky,SEC,"{'overall': 0.403, 'pass': 0.8359, 'rush': 0.1445, 'firstDown': 0.3238, 'secondDown': 0.388, 'thirdDown': 0.608, 'standardDowns': 0.334, 'passingDowns': 0.542}",
2016,3133993,Brandon Dawkins,QB,Arizona,Pac-12,"{'overall': 0.3997, 'pass': 0.637, 'rush': 0.2494, 'firstDown': 0.3204, 'secondDown': 0.43, 'thirdDown': 0.558, 'standardDowns': 0.325, 'passingDowns': 0.569}",
2016,3127586,Jeremy McNichols,RB,Boise State,Mountain West,"{'overall': 0.3938, 'pass': 0.0959, 'rush': 0.6653, 'firstDown': 0.4615, 'secondDown': 0.373, 'thirdDown': 0.301, 'standardDowns': 0.457, 'passingDowns': 0.23}",
2016,3128843,Alex McGough,QB,Florida International,Conference USA,"{'overall': 0.3914, 'pass': 0.6797, 'rush': 0.0844, 'firstDown': 0.3379, 'secondDown': 0.437, 'thirdDown': 0.471, 'standardDowns': 0.337, 'passingDowns': 0.514}",
2016,547303,Stephon Masha,QB,Liberty,FBS Independents,"{'overall': 0.3835, 'pass': 0.6269, 'rush': 0.1364, 'firstDown': 0.3962, 'secondDown': 0.217, 'thirdDown': 0.613, 'standardDowns': 0.354, 'passingDowns': 0.426}",
2016,535578,Tyler O'Connor,QB,Michigan State,Big Ten,"{'overall': 0.3816, 'pass': 0.7161, 'rush': 0.0993, 'firstDown': 0.2943, 'secondDown': 0.361, 'thirdDown': 0.616, 'standardDowns': 0.291, 'passingDowns': 0.542}",
2016,3115966,Wilton Speight,QB,Michigan,Big Ten,"{'overall': 0.3767, 'pass': 0.8935, 'rush': 0.0274, 'firstDown': 0.3133, 'secondDown': 0.328, 'thirdDown': 0.65, 'standardDowns': 0.325, 'passingDowns': 0.504}",
2016,532440,Greg Windham,QB,Ohio,Mid-American,"{'overall': 0.373, 'pass': 0.6334, 'rush': 0.1654, 'firstDown': 0.3616, 'secondDown': 0.343, 'thirdDown': 0.483, 'standardDowns': 0.344, 'passingDowns': 0.423}",
2016,3914395,James Morgan,QB,Bowling Green,Mid-American,"{'overall': 0.3722, 'pass': 0.6984, 'rush': 0.0632, 'firstDown': 0.3152, 'secondDown': 0.389, 'thirdDown': 0.458, 'standardDowns': 0.314, 'passingDowns': 0.516}",
2016,3139889,Hasaan Klugh,QB,Charlotte,Conference USA,"{'overall': 0.3709, 'pass': 0.5829, 'rush': 0.1727, 'firstDown': 0.3304, 'secondDown': 0.343, 'thirdDown': 0.492, 'standardDowns': 0.322, 'passingDowns': 0.464}",
2016,3124608,James Butler,RB,Nevada,Mountain West,"{'overall': 0.3674, 'pass': 0.1019, 'rush': 0.5796, 'firstDown': 0.4048, 'secondDown': 0.337, 'thirdDown': 0.347, 'standardDowns': 0.424, 'passingDowns': 0.235}",
2016,531104,Justin Thomas,QB,Georgia Tech,ACC,"{'overall': 0.3659, 'pass': 0.9186, 'rush': 0.2117, 'firstDown': 0.3453, 'secondDown': 0.309, 'thirdDown': 0.55, 'standardDowns': 0.295, 'passingDowns': 0.512}",
2016,3125813,Hayden Moore,QB,Cincinnati,American Athletic,"{'overall': 0.3597, 'pass': 0.5735, 'rush': 0.0976, 'firstDown': 0.2857, 'secondDown': 0.382, 'thirdDown': 0.492, 'standardDowns': 0.3, 'passingDowns': 0.473}",
2016,550357,Thomas Woodson,QB,Akron,Mid-American,"{'overall': 0.3573, 'pass': 0.6024, 'rush': 0.0795, 'firstDown': 0.3743, 'secondDown': 0.328, 'thirdDown': 0.399, 'standardDowns': 0.337, 'passingDowns': 0.392}",
2016,3117251,Christian McCaffrey,RB,Stanford,Pac-12,"{'overall': 0.3568, 'pass': 0.1441, 'rush': 0.5175, 'firstDown': 0.4237, 'secondDown': 0.362, 'thirdDown': 0.249, 'standardDowns': 0.416, 'passingDowns': 0.234}",
2016,545833,Aaron Jones,RB,UTEP,Conference USA,"{'overall': 0.3551, 'pass': 0.0926, 'rush': 0.604, 'firstDown': 0.468, 'secondDown': 0.321, 'thirdDown': 0.201, 'standardDowns': 0.425, 'passingDowns': 0.206}",
2016,3125403,Brian Hill,RB,Wyoming,Mountain West,"{'overall': 0.3543, 'pass': 0.0338, 'rush': 0.5882, 'firstDown': 0.4652, 'secondDown': 0.35, 'thirdDown': 0.155, 'standardDowns': 0.434, 'passingDowns': 0.196}",
