_season,_id,_name,_position,_team,_conference,_usage,discriminator
2013,482783,Arthur Lynch,TE,Georgia,SEC,"{'overall': 0.0314, 'pass': 0.0651, 'rush': 0, 'firstDown': 0.0379, 'secondDown': 0.018, 'thirdDown': 0.046, 'standardDowns': 0.034, 'passingDowns': 0.025}",
2013,512107,Sean McQuillan,TE,Connecticut,American Athletic,"{'overall': 0.0313, 'pass': 0.0566, 'rush': 0, 'firstDown': 0.0385, 'secondDown': 0.016, 'thirdDown': 0.032, 'standardDowns': 0.035, 'passingDowns': 0.024}",
2013,513596,Ryan Burbrink,WR,Bowling Green,Mid-American,"{'overall': 0.0312, 'pass': 0.0745, 'rush': 0, 'firstDown': 0.0272, 'secondDown': 0.039, 'thirdDown': 0.033, 'standardDowns': 0.026, 'passingDowns': 0.042}",
2013,502905,Martize Barr,WR,Illinois,Big Ten,"{'overall': 0.0309, 'pass': 0.0577, 'rush': 0, 'firstDown': 0.0238, 'secondDown': 0.035, 'thirdDown': 0.046, 'standardDowns': 0.024, 'passingDowns': 0.048}",
2013,501376,Kelton Hill,WR,Georgia State,Sun Belt,"{'overall': 0.0308, 'pass': 0.0553, 'rush': 0, 'firstDown': 0.038, 'secondDown': 0.024, 'thirdDown': 0.025, 'standardDowns': 0.037, 'passingDowns': 0.021}",
2013,517377,Nick O'Leary,TE,Florida State,ACC,"{'overall': 0.0306, 'pass': 0.065, 'rush': 0, 'firstDown': 0.0168, 'secondDown': 0.043, 'thirdDown': 0.053, 'standardDowns': 0.022, 'passingDowns': 0.05}",
2013,545269,Brisly Estime,WR,Syracuse,ACC,"{'overall': 0.0306, 'pass': 0.0712, 'rush': 0, 'firstDown': 0.0178, 'secondDown': 0.057, 'thirdDown': 0.02, 'standardDowns': 0.026, 'passingDowns': 0.039}",
2013,512074,Max Morrison,WR,Cincinnati,American Athletic,"{'overall': 0.0305, 'pass': 0.0635, 'rush': 0, 'firstDown': 0.0261, 'secondDown': 0.029, 'thirdDown': 0.048, 'standardDowns': 0.026, 'passingDowns': 0.04}",
2013,536525,Xavier Maxwell,WR,Houston,American Athletic,"{'overall': 0.0305, 'pass': 0.0557, 'rush': 0, 'firstDown': 0.0298, 'secondDown': 0.032, 'thirdDown': 0.03, 'standardDowns': 0.025, 'passingDowns': 0.041}",
2013,535844,C.J. Beathard,QB,Iowa,Big Ten,"{'overall': 0.0303, 'pass': 0.0763, 'rush': 0, 'firstDown': 0.0207, 'secondDown': 0.027, 'thirdDown': 0.05, 'standardDowns': 0.018, 'passingDowns': 0.059}",
2013,487625,JD Falslev,WR,BYU,FBS Independents,"{'overall': 0.0303, 'pass': 0.0742, 'rush': 0, 'firstDown': 0.0264, 'secondDown': 0.039, 'thirdDown': 0.029, 'standardDowns': 0.027, 'passingDowns': 0.036}",
2013,384793,Allen Muse,WR,Arkansas State,Sun Belt,"{'overall': 0.0303, 'pass': 0.0758, 'rush': 0, 'firstDown': 0.0276, 'secondDown': 0.031, 'thirdDown': 0.035, 'standardDowns': 0.027, 'passingDowns': 0.039}",
2013,482107,Dri Archer,RB,Kent State,Mid-American,"{'overall': 0.0303, 'pass': 0.0661, 'rush': 0, 'firstDown': 0.0307, 'secondDown': 0.024, 'thirdDown': 0.045, 'standardDowns': 0.027, 'passingDowns': 0.036}",
2013,535831,Tevaun Smith,WR,Iowa,Big Ten,"{'overall': 0.0303, 'pass': 0.0763, 'rush': 0, 'firstDown': 0.0259, 'secondDown': 0.034, 'thirdDown': 0.033, 'standardDowns': 0.024, 'passingDowns': 0.044}",
2013,513330,Max Wittek,QB,USC,Pac-12,"{'overall': 0.0303, 'pass': 0.0701, 'rush': 0, 'firstDown': 0.0281, 'secondDown': 0.026, 'thirdDown': 0.042, 'standardDowns': 0.029, 'passingDowns': 0.033}",
2013,504624,David Fluellen,RB,Toledo,Mid-American,"{'overall': 0.0303, 'pass': 0.0714, 'rush': 0, 'firstDown': 0.0215, 'secondDown': 0.036, 'thirdDown': 0.041, 'standardDowns': 0.027, 'passingDowns': 0.04}",
2013,530412,Herb Waters,WR,Miami,ACC,"{'overall': 0.0302, 'pass': 0.0642, 'rush': 0, 'firstDown': 0.0288, 'secondDown': 0.025, 'thirdDown': 0.048, 'standardDowns': 0.028, 'passingDowns': 0.035}",
2013,550046,Stacy Coley,WR,Miami,ACC,"{'overall': 0.0302, 'pass': 0.0642, 'rush': 0, 'firstDown': 0.0144, 'secondDown': 0.054, 'thirdDown': 0.034, 'standardDowns': 0.021, 'passingDowns': 0.053}",
2013,515534,Charles Lovett,WR,Colorado State,Mountain West,"{'overall': 0.0302, 'pass': 0.0656, 'rush': 0, 'firstDown': 0.025, 'secondDown': 0.035, 'thirdDown': 0.041, 'standardDowns': 0.026, 'passingDowns': 0.04}",
2013,545288,Tyree Harris,WR,Wake Forest,ACC,"{'overall': 0.0301, 'pass': 0.0569, 'rush': 0, 'firstDown': 0.0248, 'secondDown': 0.028, 'thirdDown': 0.047, 'standardDowns': 0.018, 'passingDowns': 0.054}",
2013,517001,Brendan Bigelow,RB,California,Pac-12,"{'overall': 0.03, 'pass': 0.0501, 'rush': 0, 'firstDown': 0.0256, 'secondDown': 0.04, 'thirdDown': 0.025, 'standardDowns': 0.024, 'passingDowns': 0.042}",
2013,505209,Je'Ron Hamm,WR,Louisiana Monroe,Sun Belt,"{'overall': 0.03, 'pass': 0.0537, 'rush': 0, 'firstDown': 0.0249, 'secondDown': 0.026, 'thirdDown': 0.049, 'standardDowns': 0.032, 'passingDowns': 0.027}",
2013,532976,Ikaika Woolsey,QB,Hawai'i,Mountain West,"{'overall': 0.03, 'pass': 0.0533, 'rush': 0, 'firstDown': 0.0286, 'secondDown': 0.025, 'thirdDown': 0.034, 'standardDowns': 0.022, 'passingDowns': 0.046}",
2013,537333,Ruhann Peele,WR,Rutgers,Big Ten,"{'overall': 0.03, 'pass': 0.0597, 'rush': 0, 'firstDown': 0.0249, 'secondDown': 0.034, 'thirdDown': 0.036, 'standardDowns': 0.018, 'passingDowns': 0.053}",
2013,535646,A.J. Schurr,QB,Army,FBS Independents,"{'overall': 0.0297, 'pass': 0.1569, 'rush': 0, 'firstDown': 0.0287, 'secondDown': 0.026, 'thirdDown': 0.026, 'standardDowns': 0.022, 'passingDowns': 0.048}",
2013,535113,David Washington,QB,Old Dominion,Conference USA,"{'overall': 0.0296, 'pass': 0.0518, 'rush': 0, 'firstDown': 0.0202, 'secondDown': 0.047, 'thirdDown': 0.022, 'standardDowns': 0.028, 'passingDowns': 0.033}",
2013,511953,Tad Ecby,WR,Iowa State,Big 12,"{'overall': 0.0296, 'pass': 0.0631, 'rush': 0, 'firstDown': 0.0227, 'secondDown': 0.032, 'thirdDown': 0.039, 'standardDowns': 0.022, 'passingDowns': 0.045}",
2013,513075,Kasen Williams,WR,Washington,Pac-12,"{'overall': 0.0295, 'pass': 0.0722, 'rush': 0, 'firstDown': 0.0237, 'secondDown': 0.031, 'thirdDown': 0.046, 'standardDowns': 0.02, 'passingDowns': 0.051}",
2013,516352,Devon Cajuste,WR,Stanford,Pac-12,"{'overall': 0.0295, 'pass': 0.0865, 'rush': 0, 'firstDown': 0.0223, 'secondDown': 0.043, 'thirdDown': 0.028, 'standardDowns': 0.022, 'passingDowns': 0.048}",
2013,517284,Clay Fuller,WR,Baylor,Big 12,"{'overall': 0.0294, 'pass': 0.0702, 'rush': 0, 'firstDown': 0.0239, 'secondDown': 0.023, 'thirdDown': 0.055, 'standardDowns': 0.019, 'passingDowns': 0.057}",
2013,545552,Greg Ward Jr.,QB,Houston,American Athletic,"{'overall': 0.0293, 'pass': 0.0536, 'rush': 0, 'firstDown': 0.0298, 'secondDown': 0.028, 'thirdDown': 0.036, 'standardDowns': 0.03, 'passingDowns': 0.027}",
2013,547020,Kalvin Cline,TE,Virginia Tech,ACC,"{'overall': 0.0293, 'pass': 0.0616, 'rush': 0, 'firstDown': 0.0211, 'secondDown': 0.041, 'thirdDown': 0.033, 'standardDowns': 0.027, 'passingDowns': 0.033}",
2013,514749,Matt Floyd,QB,South Florida,American Athletic,"{'overall': 0.0292, 'pass': 0.0576, 'rush': 0, 'firstDown': 0.0293, 'secondDown': 0.023, 'thirdDown': 0.037, 'standardDowns': 0.035, 'passingDowns': 0.021}",
2013,545256,Ryan Switzer,WR,North Carolina,ACC,"{'overall': 0.0291, 'pass': 0.0607, 'rush': 0, 'firstDown': 0.0286, 'secondDown': 0.03, 'thirdDown': 0.023, 'standardDowns': 0.031, 'passingDowns': 0.024}",
2013,517753,Kenny Harrison,WR,UT San Antonio,Conference USA,"{'overall': 0.0291, 'pass': 0.0579, 'rush': 0, 'firstDown': 0.0424, 'secondDown': 0.019, 'thirdDown': 0.02, 'standardDowns': 0.033, 'passingDowns': 0.02}",
2013,502920,Jeric Magnant,WR,New Mexico,Mountain West,"{'overall': 0.029, 'pass': 0.1243, 'rush': 0, 'firstDown': 0.0306, 'secondDown': 0.017, 'thirdDown': 0.051, 'standardDowns': 0.021, 'passingDowns': 0.047}",
2013,533206,Marquis Bundy,WR,New Mexico,Mountain West,"{'overall': 0.029, 'pass': 0.1243, 'rush': 0, 'firstDown': 0.0306, 'secondDown': 0.017, 'thirdDown': 0.043, 'standardDowns': 0.021, 'passingDowns': 0.047}",
2013,513588,Chris Gallon,TE,Bowling Green,Mid-American,"{'overall': 0.029, 'pass': 0.0691, 'rush': 0, 'firstDown': 0.0248, 'secondDown': 0.033, 'thirdDown': 0.033, 'standardDowns': 0.023, 'passingDowns': 0.042}",
2013,546125,Kenzee Jackson,WR,Louisiana Monroe,Sun Belt,"{'overall': 0.0288, 'pass': 0.0515, 'rush': 0, 'firstDown': 0.0218, 'secondDown': 0.033, 'thirdDown': 0.038, 'standardDowns': 0.02, 'passingDowns': 0.043}",
2013,480916,Billy Ray Stutzmann,WR,Hawai'i,Mountain West,"{'overall': 0.0288, 'pass': 0.0512, 'rush': 0, 'firstDown': 0.0286, 'secondDown': 0.032, 'thirdDown': 0.023, 'standardDowns': 0.027, 'passingDowns': 0.032}",
2013,501524,Gerald Christian,TE,Louisville,ACC,"{'overall': 0.0288, 'pass': 0.0594, 'rush': 0, 'firstDown': 0.0181, 'secondDown': 0.04, 'thirdDown': 0.041, 'standardDowns': 0.027, 'passingDowns': 0.033}",
2013,503957,Robert Clark,WR,Louisville,ACC,"{'overall': 0.0288, 'pass': 0.0594, 'rush': 0, 'firstDown': 0.0181, 'secondDown': 0.043, 'thirdDown': 0.034, 'standardDowns': 0.02, 'passingDowns': 0.049}",
2013,533085,Malachi Jones,WR,Appalachian State,Sun Belt,"{'overall': 0.0286, 'pass': 0.0513, 'rush': 0, 'firstDown': 0, 'secondDown': 0.048, 'thirdDown': 0, 'standardDowns': 0.025, 'passingDowns': 0.033}",
2013,482479,Donte Moore,WR,Rice,Conference USA,"{'overall': 0.0286, 'pass': 0.0856, 'rush': 0, 'firstDown': 0.0252, 'secondDown': 0.028, 'thirdDown': 0.037, 'standardDowns': 0.021, 'passingDowns': 0.046}",
2013,531791,Jalen Richard,RB,Southern Mississippi,Conference USA,"{'overall': 0.0285, 'pass': 0.0473, 'rush': 0, 'firstDown': 0.0059, 'secondDown': 0.04, 'thirdDown': 0.056, 'standardDowns': 0.01, 'passingDowns': 0.06}",
2013,503489,Dominique Sullivan,WR,Southern Mississippi,Conference USA,"{'overall': 0.0285, 'pass': 0.0473, 'rush': 0, 'firstDown': 0.0326, 'secondDown': 0.032, 'thirdDown': 0.019, 'standardDowns': 0.033, 'passingDowns': 0.021}",
2013,532259,Brandon Smith,WR,Texas State,Sun Belt,"{'overall': 0.0284, 'pass': 0.0712, 'rush': 0, 'firstDown': 0.0269, 'secondDown': 0.032, 'thirdDown': 0.032, 'standardDowns': 0.032, 'passingDowns': 0.021}",
2013,511558,Blaire Sullivan,QB,UTEP,Conference USA,"{'overall': 0.0284, 'pass': 0.0797, 'rush': 0, 'firstDown': 0.0189, 'secondDown': 0.027, 'thirdDown': 0.054, 'standardDowns': 0.019, 'passingDowns': 0.049}",
2013,503003,Tim Cornett,RB,UNLV,Mountain West,"{'overall': 0.0283, 'pass': 0.057, 'rush': 0, 'firstDown': 0.0264, 'secondDown': 0.037, 'thirdDown': 0.023, 'standardDowns': 0.025, 'passingDowns': 0.035}",
2013,501427,Danny Williams,WR,Georgia State,Sun Belt,"{'overall': 0.0282, 'pass': 0.0505, 'rush': 0, 'firstDown': 0.0222, 'secondDown': 0.032, 'thirdDown': 0.025, 'standardDowns': 0.018, 'passingDowns': 0.045}",
2013,536519,Ryan Jackson,RB,Houston,American Athletic,"{'overall': 0.0282, 'pass': 0.0515, 'rush': 0, 'firstDown': 0.0372, 'secondDown': 0.032, 'thirdDown': 0.006, 'standardDowns': 0.029, 'passingDowns': 0.027}",
2013,502870,Kivon Cartwright,TE,Colorado State,Mountain West,"{'overall': 0.0282, 'pass': 0.0613, 'rush': 0, 'firstDown': 0.0341, 'secondDown': 0.028, 'thirdDown': 0.02, 'standardDowns': 0.03, 'passingDowns': 0.023}",
2013,501519,Storm Johnson,RB,UCF,American Athletic,"{'overall': 0.0281, 'pass': 0.061, 'rush': 0, 'firstDown': 0.0235, 'secondDown': 0.037, 'thirdDown': 0.029, 'standardDowns': 0.027, 'passingDowns': 0.03}",
2013,500825,C.J. Fiedorowicz,TE,Iowa,Big Ten,"{'overall': 0.028, 'pass': 0.0706, 'rush': 0, 'firstDown': 0.0207, 'secondDown': 0.024, 'thirdDown': 0.05, 'standardDowns': 0.019, 'passingDowns': 0.048}",
2013,505259,B.J. Chitty,WR,Troy,Sun Belt,"{'overall': 0.0278, 'pass': 0.0526, 'rush': 0, 'firstDown': 0.0289, 'secondDown': 0.028, 'thirdDown': 0.024, 'standardDowns': 0.027, 'passingDowns': 0.029}",
2013,517803,Marcellus Mack,WR,UT San Antonio,Conference USA,"{'overall': 0.0278, 'pass': 0.0554, 'rush': 0, 'firstDown': 0.0282, 'secondDown': 0.034, 'thirdDown': 0.02, 'standardDowns': 0.031, 'passingDowns': 0.02}",
2013,488944,Brandon Felder,WR,Penn State,Big Ten,"{'overall': 0.0278, 'pass': 0.0615, 'rush': 0, 'firstDown': 0.0342, 'secondDown': 0.028, 'thirdDown': 0.013, 'standardDowns': 0.031, 'passingDowns': 0.02}",
2013,515726,Mitchell Henry,TE,Western Kentucky,Conference USA,"{'overall': 0.0278, 'pass': 0.0584, 'rush': 0, 'firstDown': 0.0233, 'secondDown': 0.038, 'thirdDown': 0.028, 'standardDowns': 0.024, 'passingDowns': 0.037}",
2013,519999,Clinton Taylor,WR,Florida International,Conference USA,"{'overall': 0.0278, 'pass': 0.0662, 'rush': 0, 'firstDown': 0.0258, 'secondDown': 0.03, 'thirdDown': 0.034, 'standardDowns': 0.022, 'passingDowns': 0.038}",
2013,534483,Lacoltan Bester,WR,Oklahoma,Big 12,"{'overall': 0.0276, 'pass': 0.0694, 'rush': 0, 'firstDown': 0.0206, 'secondDown': 0.033, 'thirdDown': 0.039, 'standardDowns': 0.016, 'passingDowns': 0.053}",
2013,551091,Jeff Badet,WR,Kentucky,SEC,"{'overall': 0.0276, 'pass': 0.0606, 'rush': 0, 'firstDown': 0.0318, 'secondDown': 0.013, 'thirdDown': 0.042, 'standardDowns': 0.031, 'passingDowns': 0.021}",
2013,481081,Clark Mussman,TE,Western Michigan,Mid-American,"{'overall': 0.0275, 'pass': 0.0516, 'rush': 0, 'firstDown': 0.0296, 'secondDown': 0.012, 'thirdDown': 0.047, 'standardDowns': 0.023, 'passingDowns': 0.036}",
2013,513064,Austin Seferian-Jenkins,TE,Washington,Pac-12,"{'overall': 0.0274, 'pass': 0.067, 'rush': 0, 'firstDown': 0.0403, 'secondDown': 0.016, 'thirdDown': 0.023, 'standardDowns': 0.034, 'passingDowns': 0.014}",
2013,530710,Derrick Engel,WR,Minnesota,Big Ten,"{'overall': 0.0273, 'pass': 0.0859, 'rush': 0, 'firstDown': 0.0143, 'secondDown': 0.027, 'thirdDown': 0.062, 'standardDowns': 0.017, 'passingDowns': 0.047}",
2013,535229,Richard Smith,WR,Arizona State,Pac-12,"{'overall': 0.0273, 'pass': 0.06, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0.03, 'thirdDown': 0.016, 'standardDowns': 0.029, 'passingDowns': 0.024}",
2013,480354,Chris Coyle,TE,Arizona State,Pac-12,"{'overall': 0.0273, 'pass': 0.06, 'rush': 0, 'firstDown': 0.0264, 'secondDown': 0.03, 'thirdDown': 0.032, 'standardDowns': 0.027, 'passingDowns': 0.027}",
2013,532065,Nathan Peterman,QB,Tennessee,SEC,"{'overall': 0.0272, 'pass': 0.0634, 'rush': 0, 'firstDown': 0.0087, 'secondDown': 0.027, 'thirdDown': 0.068, 'standardDowns': 0.013, 'passingDowns': 0.058}",
2013,553047,Cam Boyd,RB,Old Dominion,Conference USA,"{'overall': 0.0272, 'pass': 0.0476, 'rush': 0, 'firstDown': 0.0202, 'secondDown': 0.036, 'thirdDown': 0.029, 'standardDowns': 0.028, 'passingDowns': 0.025}",
2013,504322,Rajion Neal,RB,Tennessee,SEC,"{'overall': 0.0272, 'pass': 0.0634, 'rush': 0, 'firstDown': 0.029, 'secondDown': 0.031, 'thirdDown': 0.021, 'standardDowns': 0.025, 'passingDowns': 0.033}",
2013,515453,Jon Davis,TE,Illinois,Big Ten,"{'overall': 0.0272, 'pass': 0.0508, 'rush': 0, 'firstDown': 0.0317, 'secondDown': 0.028, 'thirdDown': 0.02, 'standardDowns': 0.028, 'passingDowns': 0.026}",
2013,512668,Jabari Carr,WR,San José State,Mountain West,"{'overall': 0.0271, 'pass': 0.0517, 'rush': 0, 'firstDown': 0.0232, 'secondDown': 0.043, 'thirdDown': 0.017, 'standardDowns': 0.019, 'passingDowns': 0.045}",
2013,537184,David Porter,WR,TCU,Big 12,"{'overall': 0.0271, 'pass': 0.052, 'rush': 0, 'firstDown': 0.0381, 'secondDown': 0.028, 'thirdDown': 0, 'standardDowns': 0.038, 'passingDowns': 0.004}",
2013,508170,Bryant Lavender,WR,South Alabama,Sun Belt,"{'overall': 0.0271, 'pass': 0.0608, 'rush': 0, 'firstDown': 0.0165, 'secondDown': 0.025, 'thirdDown': 0.061, 'standardDowns': 0.014, 'passingDowns': 0.052}",
2013,500510,Thomas Roberson,WR,Tulsa,American Athletic,"{'overall': 0.027, 'pass': 0.0583, 'rush': 0, 'firstDown': 0.0164, 'secondDown': 0.031, 'thirdDown': 0.031, 'standardDowns': 0.022, 'passingDowns': 0.036}",
2013,481588,Tim Smith,WR,Virginia,ACC,"{'overall': 0.027, 'pass': 0.0522, 'rush': 0, 'firstDown': 0.0327, 'secondDown': 0.016, 'thirdDown': 0.033, 'standardDowns': 0.023, 'passingDowns': 0.035}",
2013,516267,Anthony Denham,WR,Utah,Pac-12,"{'overall': 0.027, 'pass': 0.0599, 'rush': 0, 'firstDown': 0.0225, 'secondDown': 0.027, 'thirdDown': 0.036, 'standardDowns': 0.021, 'passingDowns': 0.037}",
2013,515871,Darion Griswold,TE,Arkansas State,Sun Belt,"{'overall': 0.0269, 'pass': 0.0674, 'rush': 0, 'firstDown': 0.0251, 'secondDown': 0.031, 'thirdDown': 0.029, 'standardDowns': 0.027, 'passingDowns': 0.027}",
2013,509246,Josh Reese,WR,UCF,American Athletic,"{'overall': 0.0269, 'pass': 0.0584, 'rush': 0, 'firstDown': 0.0209, 'secondDown': 0.037, 'thirdDown': 0.029, 'standardDowns': 0.019, 'passingDowns': 0.048}",
2013,500255,Xavier Grimble,TE,USC,Pac-12,"{'overall': 0.0268, 'pass': 0.062, 'rush': 0, 'firstDown': 0.0332, 'secondDown': 0.029, 'thirdDown': 0.012, 'standardDowns': 0.029, 'passingDowns': 0.022}",
2013,531009,Darreus Rogers,WR,USC,Pac-12,"{'overall': 0.0268, 'pass': 0.062, 'rush': 0, 'firstDown': 0.0051, 'secondDown': 0.033, 'thirdDown': 0.066, 'standardDowns': 0.01, 'passingDowns': 0.062}",
2013,501832,Bud Sasser,WR,Missouri,SEC,"{'overall': 0.0268, 'pass': 0.0609, 'rush': 0, 'firstDown': 0.025, 'secondDown': 0.033, 'thirdDown': 0.024, 'standardDowns': 0.024, 'passingDowns': 0.033}",
2013,483149,LaDarius Perkins,RB,Mississippi State,SEC,"{'overall': 0.0267, 'pass': 0.0584, 'rush': 0, 'firstDown': 0.0147, 'secondDown': 0.031, 'thirdDown': 0.056, 'standardDowns': 0.016, 'passingDowns': 0.05}",
2013,517985,Chandler Worthy,WR,Troy,Sun Belt,"{'overall': 0.0266, 'pass': 0.0504, 'rush': 0, 'firstDown': 0.0315, 'secondDown': 0.021, 'thirdDown': 0.024, 'standardDowns': 0.027, 'passingDowns': 0.026}",
2013,536444,Leon Allen,RB,Western Kentucky,Conference USA,"{'overall': 0.0266, 'pass': 0.0558, 'rush': 0, 'firstDown': 0.0233, 'secondDown': 0.027, 'thirdDown': 0.042, 'standardDowns': 0.017, 'passingDowns': 0.049}",
2013,535990,Aaron Grubb,WR,UT San Antonio,Conference USA,"{'overall': 0.0265, 'pass': 0.0529, 'rush': 0, 'firstDown': 0.0226, 'secondDown': 0.023, 'thirdDown': 0.046, 'standardDowns': 0.026, 'passingDowns': 0.029}",
2013,549962,Marquez Valdes-Scantling,WR,NC State,ACC,"{'overall': 0.0265, 'pass': 0.058, 'rush': 0, 'firstDown': 0.0188, 'secondDown': 0.02, 'thirdDown': 0.053, 'standardDowns': 0.02, 'passingDowns': 0.041}",
2013,504836,Bobby Ratliff,WR,Washington State,Pac-12,"{'overall': 0.0265, 'pass': 0.0345, 'rush': 0, 'firstDown': 0.0288, 'secondDown': 0.029, 'thirdDown': 0.022, 'standardDowns': 0.025, 'passingDowns': 0.03}",
2013,514251,Josh Boyle,WR,Kent State,Mid-American,"{'overall': 0.0264, 'pass': 0.0575, 'rush': 0, 'firstDown': 0.0153, 'secondDown': 0.048, 'thirdDown': 0.019, 'standardDowns': 0.024, 'passingDowns': 0.032}",
2013,514508,Ameer Abdullah,RB,Nebraska,Big Ten,"{'overall': 0.0264, 'pass': 0.068, 'rush': 0, 'firstDown': 0.0217, 'secondDown': 0.03, 'thirdDown': 0.03, 'standardDowns': 0.019, 'passingDowns': 0.045}",
2013,500365,Dominique Brown,RB,Louisville,ACC,"{'overall': 0.0264, 'pass': 0.0545, 'rush': 0, 'firstDown': 0.0259, 'secondDown': 0.022, 'thirdDown': 0.041, 'standardDowns': 0.022, 'passingDowns': 0.037}",
2013,530982,Paul Perkins,RB,UCLA,Pac-12,"{'overall': 0.0263, 'pass': 0.0628, 'rush': 0, 'firstDown': 0.0226, 'secondDown': 0.043, 'thirdDown': 0.012, 'standardDowns': 0.021, 'passingDowns': 0.037}",
2013,481097,Josh Schaffer,WR,Western Michigan,Mid-American,"{'overall': 0.0263, 'pass': 0.0493, 'rush': 0, 'firstDown': 0.0266, 'secondDown': 0.024, 'thirdDown': 0.035, 'standardDowns': 0.023, 'passingDowns': 0.033}",
2013,534842,Mose Frazier,WR,Memphis,American Athletic,"{'overall': 0.0263, 'pass': 0.057, 'rush': 0, 'firstDown': 0.0211, 'secondDown': 0.03, 'thirdDown': 0.038, 'standardDowns': 0.019, 'passingDowns': 0.043}",
2013,513736,D.D. Goodson,WR,Colorado,Pac-12,"{'overall': 0.0263, 'pass': 0.0541, 'rush': 0, 'firstDown': 0.0232, 'secondDown': 0.008, 'thirdDown': 0.067, 'standardDowns': 0.02, 'passingDowns': 0.04}",
2013,503821,Jarrod West,WR,Syracuse,ACC,"{'overall': 0.0262, 'pass': 0.0611, 'rush': 0, 'firstDown': 0.0127, 'secondDown': 0.03, 'thirdDown': 0.051, 'standardDowns': 0.018, 'passingDowns': 0.042}",
2013,515805,DeAndre Washington,RB,Texas Tech,Big 12,"{'overall': 0.0262, 'pass': 0.0412, 'rush': 0, 'firstDown': 0.029, 'secondDown': 0.031, 'thirdDown': 0.016, 'standardDowns': 0.03, 'passingDowns': 0.018}",
2013,530747,Maxx Williams,TE,Minnesota,Big Ten,"{'overall': 0.0261, 'pass': 0.082, 'rush': 0, 'firstDown': 0.0229, 'secondDown': 0.019, 'thirdDown': 0.037, 'standardDowns': 0.023, 'passingDowns': 0.033}",
2013,517183,Jake Phillips,TE,UNLV,Mountain West,"{'overall': 0.0261, 'pass': 0.0526, 'rush': 0, 'firstDown': 0.0192, 'secondDown': 0.027, 'thirdDown': 0.046, 'standardDowns': 0.022, 'passingDowns': 0.035}",
2013,534409,T.J. Yeldon,RB,Alabama,SEC,"{'overall': 0.0261, 'pass': 0.0595, 'rush': 0, 'firstDown': 0.019, 'secondDown': 0.033, 'thirdDown': 0.038, 'standardDowns': 0.016, 'passingDowns': 0.051}",
2013,548066,Keeon Johnson,WR,Virginia,ACC,"{'overall': 0.026, 'pass': 0.0502, 'rush': 0, 'firstDown': 0.0226, 'secondDown': 0.013, 'thirdDown': 0.052, 'standardDowns': 0.021, 'passingDowns': 0.035}",
2013,514199,Shane Mikesky,WR,Purdue,Big Ten,"{'overall': 0.026, 'pass': 0.0439, 'rush': 0, 'firstDown': 0.024, 'secondDown': 0.032, 'thirdDown': 0.02, 'standardDowns': 0.024, 'passingDowns': 0.029}",
2013,483026,Robert Godhigh,RB,Georgia Tech,ACC,"{'overall': 0.0259, 'pass': 0.1164, 'rush': 0, 'firstDown': 0.0238, 'secondDown': 0.021, 'thirdDown': 0.043, 'standardDowns': 0.018, 'passingDowns': 0.046}",
2013,500702,Devin Patterson,WR,UTEP,Conference USA,"{'overall': 0.0258, 'pass': 0.0725, 'rush': 0, 'firstDown': 0.022, 'secondDown': 0.023, 'thirdDown': 0.042, 'standardDowns': 0.021, 'passingDowns': 0.037}",
2013,545518,Ty Slanina,WR,TCU,Big 12,"{'overall': 0.0258, 'pass': 0.0495, 'rush': 0, 'firstDown': 0.0205, 'secondDown': 0.036, 'thirdDown': 0.019, 'standardDowns': 0.021, 'passingDowns': 0.037}",
2013,501822,Jimmie Hunt,WR,Missouri,SEC,"{'overall': 0.0258, 'pass': 0.0585, 'rush': 0, 'firstDown': 0.0227, 'secondDown': 0.04, 'thirdDown': 0.006, 'standardDowns': 0.025, 'passingDowns': 0.026}",
2013,512979,Demarius Reed,WR,Eastern Michigan,Mid-American,"{'overall': 0.0255, 'pass': 0.0571, 'rush': 0, 'firstDown': 0.0162, 'secondDown': 0.03, 'thirdDown': 0.029, 'standardDowns': 0.018, 'passingDowns': 0.042}",
2013,535598,Jesse James,TE,Penn State,Big Ten,"{'overall': 0.0255, 'pass': 0.0564, 'rush': 0, 'firstDown': 0.0184, 'secondDown': 0.039, 'thirdDown': 0.025, 'standardDowns': 0.018, 'passingDowns': 0.045}",
2013,514175,Jeff Heuerman,TE,Ohio State,Big Ten,"{'overall': 0.0254, 'pass': 0.0699, 'rush': 0, 'firstDown': 0.0207, 'secondDown': 0.027, 'thirdDown': 0.041, 'standardDowns': 0.021, 'passingDowns': 0.04}",
2013,515808,Kenny Williams,RB,Texas Tech,Big 12,"{'overall': 0.0253, 'pass': 0.0397, 'rush': 0, 'firstDown': 0.0269, 'secondDown': 0.028, 'thirdDown': 0.021, 'standardDowns': 0.024, 'passingDowns': 0.027}",
2013,517748,Cole Hubble,TE,UT San Antonio,Conference USA,"{'overall': 0.0253, 'pass': 0.0504, 'rush': 0, 'firstDown': 0.0198, 'secondDown': 0.019, 'thirdDown': 0.046, 'standardDowns': 0.022, 'passingDowns': 0.033}",
2013,482259,Branden Oliver,RB,Buffalo,Mid-American,"{'overall': 0.0252, 'pass': 0.0571, 'rush': 0, 'firstDown': 0.0273, 'secondDown': 0.027, 'thirdDown': 0.016, 'standardDowns': 0.024, 'passingDowns': 0.027}",
