_season,_id,_name,_position,_team,_conference,_usage,discriminator
2015,517393,Mike Bercovici,QB,Arizona State,Pac-12,"{'overall': 0.5826, 'pass': 0.9894, 'rush': 0.1509, 'firstDown': 0.4773, 'secondDown': 0.589, 'thirdDown': 0.833, 'standardDowns': 0.512, 'passingDowns': 0.73}",
2015,530731,Mitch Leidner,QB,Minnesota,Big Ten,"{'overall': 0.5799, 'pass': 0.9481, 'rush': 0.211, 'firstDown': 0.4877, 'secondDown': 0.582, 'thirdDown': 0.768, 'standardDowns': 0.501, 'passingDowns': 0.726}",
2015,534580,Chad Kelly,QB,Ole Miss,SEC,"{'overall': 0.5772, 'pass': 0.9345, 'rush': 0.1946, 'firstDown': 0.5284, 'secondDown': 0.618, 'thirdDown': 0.712, 'standardDowns': 0.51, 'passingDowns': 0.751}",
2015,548240,Tyler Jones,QB,Texas State,Sun Belt,"{'overall': 0.5713, 'pass': 0.8741, 'rush': 0.2826, 'firstDown': 0.5014, 'secondDown': 0.57, 'thirdDown': 0.746, 'standardDowns': 0.511, 'passingDowns': 0.687}",
2015,3122840,Deshaun Watson,QB,Clemson,ACC,"{'overall': 0.5663, 'pass': 0.9292, 'rush': 0.2938, 'firstDown': 0.5073, 'secondDown': 0.616, 'thirdDown': 0.707, 'standardDowns': 0.526, 'passingDowns': 0.672}",
2015,530478,Thomas Sirk,QB,Duke,ACC,"{'overall': 0.5601, 'pass': 0.8356, 'rush': 0.3006, 'firstDown': 0.4787, 'secondDown': 0.588, 'thirdDown': 0.753, 'standardDowns': 0.489, 'passingDowns': 0.718}",
2015,512191,Jacoby Brissett,QB,NC State,ACC,"{'overall': 0.5591, 'pass': 0.9549, 'rush': 0.214, 'firstDown': 0.4807, 'secondDown': 0.526, 'thirdDown': 0.776, 'standardDowns': 0.481, 'passingDowns': 0.718}",
2015,504866,Brandon Doughty,QB,Western Kentucky,Conference USA,"{'overall': 0.5572, 'pass': 0.9723, 'rush': 0.0361, 'firstDown': 0.5011, 'secondDown': 0.565, 'thirdDown': 0.73, 'standardDowns': 0.494, 'passingDowns': 0.71}",
2015,545796,Tanner Mangum,QB,BYU,FBS Independents,"{'overall': 0.5488, 'pass': 0.8853, 'rush': 0.0931, 'firstDown': 0.5184, 'secondDown': 0.568, 'thirdDown': 0.63, 'standardDowns': 0.507, 'passingDowns': 0.629}",
2015,534652,Wes Lunt,QB,Illinois,Big Ten,"{'overall': 0.5476, 'pass': 0.9252, 'rush': 0.0138, 'firstDown': 0.509, 'secondDown': 0.517, 'thirdDown': 0.704, 'standardDowns': 0.476, 'passingDowns': 0.686}",
2015,535548,Matt Johns,QB,Virginia,ACC,"{'overall': 0.5425, 'pass': 0.9743, 'rush': 0.1067, 'firstDown': 0.4384, 'secondDown': 0.525, 'thirdDown': 0.803, 'standardDowns': 0.449, 'passingDowns': 0.725}",
2015,545683,Brent Stockstill,QB,Middle Tennessee,Conference USA,"{'overall': 0.5422, 'pass': 0.9764, 'rush': 0.0901, 'firstDown': 0.4416, 'secondDown': 0.577, 'thirdDown': 0.742, 'standardDowns': 0.436, 'passingDowns': 0.802}",
2015,552880,Nick Mullens,QB,Southern Mississippi,Conference USA,"{'overall': 0.5404, 'pass': 0.9783, 'rush': 0.0464, 'firstDown': 0.4215, 'secondDown': 0.613, 'thirdDown': 0.729, 'standardDowns': 0.461, 'passingDowns': 0.727}",
2015,516347,Marquise Williams,QB,North Carolina,ACC,"{'overall': 0.5365, 'pass': 0.8771, 'rush': 0.2709, 'firstDown': 0.5144, 'secondDown': 0.552, 'thirdDown': 0.646, 'standardDowns': 0.499, 'passingDowns': 0.632}",
2015,513614,Joe Licata,QB,Buffalo,Mid-American,"{'overall': 0.535, 'pass': 0.9837, 'rush': 0.0375, 'firstDown': 0.5101, 'secondDown': 0.483, 'thirdDown': 0.69, 'standardDowns': 0.479, 'passingDowns': 0.647}",
2015,3129302,DeShone Kizer,QB,Notre Dame,FBS Independents,"{'overall': 0.5326, 'pass': 0.8688, 'rush': 0.2511, 'firstDown': 0.469, 'secondDown': 0.507, 'thirdDown': 0.769, 'standardDowns': 0.488, 'passingDowns': 0.636}",
2015,532273,Dane Evans,QB,Tulsa,American Athletic,"{'overall': 0.5294, 'pass': 0.9848, 'rush': 0.1064, 'firstDown': 0.4691, 'secondDown': 0.523, 'thirdDown': 0.718, 'standardDowns': 0.435, 'passingDowns': 0.729}",
2015,3886377,Josh Rosen,QB,UCLA,Pac-12,"{'overall': 0.529, 'pass': 0.9557, 'rush': 0.0542, 'firstDown': 0.4791, 'secondDown': 0.523, 'thirdDown': 0.706, 'standardDowns': 0.454, 'passingDowns': 0.687}",
2015,549759,P.J. Walker,QB,Temple,American Athletic,"{'overall': 0.5267, 'pass': 0.9911, 'rush': 0.1308, 'firstDown': 0.4577, 'secondDown': 0.543, 'thirdDown': 0.695, 'standardDowns': 0.44, 'passingDowns': 0.679}",
2015,3116460,Skyler Howard,QB,West Virginia,Big 12,"{'overall': 0.5243, 'pass': 0.9412, 'rush': 0.2177, 'firstDown': 0.4559, 'secondDown': 0.542, 'thirdDown': 0.7, 'standardDowns': 0.479, 'passingDowns': 0.633}",
2015,3915468,Riley Neal,QB,Ball State,Mid-American,"{'overall': 0.5231, 'pass': 0.8519, 'rush': 0.1831, 'firstDown': 0.484, 'secondDown': 0.502, 'thirdDown': 0.67, 'standardDowns': 0.469, 'passingDowns': 0.632}",
2015,550373,Baker Mayfield,QB,Oklahoma,Big 12,"{'overall': 0.5191, 'pass': 0.903, 'rush': 0.1943, 'firstDown': 0.4366, 'secondDown': 0.592, 'thirdDown': 0.657, 'standardDowns': 0.476, 'passingDowns': 0.623}",
2015,549956,Bryant Shirreffs,QB,Connecticut,American Athletic,"{'overall': 0.5151, 'pass': 0.8209, 'rush': 0.274, 'firstDown': 0.4397, 'secondDown': 0.515, 'thirdDown': 0.689, 'standardDowns': 0.456, 'passingDowns': 0.623}",
2015,3139591,Quinton Flowers,QB,South Florida,American Athletic,"{'overall': 0.5139, 'pass': 0.9238, 'rush': 0.3012, 'firstDown': 0.455, 'secondDown': 0.481, 'thirdDown': 0.718, 'standardDowns': 0.456, 'passingDowns': 0.64}",
2015,533270,Tommy Armstrong Jr.,QB,Nebraska,Big Ten,"{'overall': 0.5103, 'pass': 0.8734, 'rush': 0.1809, 'firstDown': 0.3584, 'secondDown': 0.582, 'thirdDown': 0.794, 'standardDowns': 0.41, 'passingDowns': 0.736}",
2015,514651,Josh Woodrum,QB,Liberty,FBS Independents,"{'overall': 0.5103, 'pass': 0.9846, 'rush': 0.1299, 'firstDown': 0.5172, 'secondDown': 0.44, 'thirdDown': 0.724, 'standardDowns': 0.48, 'passingDowns': 0.574}",
2015,534849,Paxton Lynch,QB,Memphis,American Athletic,"{'overall': 0.5072, 'pass': 0.9562, 'rush': 0.1312, 'firstDown': 0.4591, 'secondDown': 0.491, 'thirdDown': 0.689, 'standardDowns': 0.457, 'passingDowns': 0.617}",
2015,517248,Joe Hubener,QB,Kansas State,Big 12,"{'overall': 0.5062, 'pass': 0.7725, 'rush': 0.3211, 'firstDown': 0.4256, 'secondDown': 0.502, 'thirdDown': 0.708, 'standardDowns': 0.443, 'passingDowns': 0.635}",
2015,513329,Cody Kessler,QB,USC,Pac-12,"{'overall': 0.504, 'pass': 0.9679, 'rush': 0.045, 'firstDown': 0.4417, 'secondDown': 0.488, 'thirdDown': 0.711, 'standardDowns': 0.423, 'passingDowns': 0.693}",
2015,552329,Christian Hackenberg,QB,Penn State,Big Ten,"{'overall': 0.5036, 'pass': 0.898, 'rush': 0.0753, 'firstDown': 0.4472, 'secondDown': 0.508, 'thirdDown': 0.656, 'standardDowns': 0.446, 'passingDowns': 0.603}",
2015,532645,Zach Terrell,QB,Western Michigan,Mid-American,"{'overall': 0.4989, 'pass': 0.9702, 'rush': 0.0976, 'firstDown': 0.4318, 'secondDown': 0.529, 'thirdDown': 0.671, 'standardDowns': 0.405, 'passingDowns': 0.741}",
2015,3116407,Mason Rudolph,QB,Oklahoma State,Big 12,"{'overall': 0.4924, 'pass': 0.826, 'rush': 0.0864, 'firstDown': 0.4337, 'secondDown': 0.514, 'thirdDown': 0.634, 'standardDowns': 0.409, 'passingDowns': 0.655}",
2015,545552,Greg Ward Jr.,QB,Houston,American Athletic,"{'overall': 0.4904, 'pass': 0.8066, 'rush': 0.2719, 'firstDown': 0.4344, 'secondDown': 0.477, 'thirdDown': 0.665, 'standardDowns': 0.434, 'passingDowns': 0.617}",
2015,3124944,Garrett Smith,QB,Louisiana Monroe,Sun Belt,"{'overall': 0.4867, 'pass': 0.698, 'rush': 0.2173, 'firstDown': 0.4348, 'secondDown': 0.5, 'thirdDown': 0.586, 'standardDowns': 0.458, 'passingDowns': 0.536}",
2015,3886812,Jake Browning,QB,Washington,Pac-12,"{'overall': 0.4858, 'pass': 0.9269, 'rush': 0.0792, 'firstDown': 0.4162, 'secondDown': 0.495, 'thirdDown': 0.69, 'standardDowns': 0.415, 'passingDowns': 0.638}",
2015,518380,Jake Rudock,QB,Michigan,Big Ten,"{'overall': 0.4853, 'pass': 0.9376, 'rush': 0.0874, 'firstDown': 0.3939, 'secondDown': 0.486, 'thirdDown': 0.726, 'standardDowns': 0.408, 'passingDowns': 0.664}",
2015,546540,Joshua Dobbs,QB,Tennessee,SEC,"{'overall': 0.4846, 'pass': 0.9262, 'rush': 0.2081, 'firstDown': 0.3583, 'secondDown': 0.521, 'thirdDown': 0.736, 'standardDowns': 0.388, 'passingDowns': 0.689}",
2015,535844,C.J. Beathard,QB,Iowa,Big Ten,"{'overall': 0.4825, 'pass': 0.9771, 'rush': 0.133, 'firstDown': 0.366, 'secondDown': 0.479, 'thirdDown': 0.763, 'standardDowns': 0.363, 'passingDowns': 0.767}",
2015,531051,Travis Wilson,QB,Utah,Pac-12,"{'overall': 0.4808, 'pass': 0.8952, 'rush': 0.2163, 'firstDown': 0.4184, 'secondDown': 0.503, 'thirdDown': 0.629, 'standardDowns': 0.408, 'passingDowns': 0.649}",
2015,3918634,Cody Clements,QB,South Alabama,Sun Belt,"{'overall': 0.4803, 'pass': 0.9029, 'rush': 0.1329, 'firstDown': 0.3248, 'secondDown': 0.558, 'thirdDown': 0.714, 'standardDowns': 0.353, 'passingDowns': 0.717}",
2015,530944,Patrick Towles,QB,Kentucky,SEC,"{'overall': 0.4791, 'pass': 0.8224, 'rush': 0.1269, 'firstDown': 0.4403, 'secondDown': 0.445, 'thirdDown': 0.637, 'standardDowns': 0.436, 'passingDowns': 0.554}",
2015,515915,Brandon Allen,QB,Arkansas,SEC,"{'overall': 0.4754, 'pass': 0.9922, 'rush': 0.0878, 'firstDown': 0.3341, 'secondDown': 0.546, 'thirdDown': 0.725, 'standardDowns': 0.371, 'passingDowns': 0.754}",
2015,550357,Thomas Woodson,QB,Akron,Mid-American,"{'overall': 0.4721, 'pass': 0.8232, 'rush': 0.2335, 'firstDown': 0.4697, 'secondDown': 0.472, 'thirdDown': 0.529, 'standardDowns': 0.451, 'passingDowns': 0.513}",
2015,517127,Trevone Boykin,QB,TCU,Big 12,"{'overall': 0.4707, 'pass': 0.7608, 'rush': 0.2048, 'firstDown': 0.4143, 'secondDown': 0.5, 'thirdDown': 0.608, 'standardDowns': 0.426, 'passingDowns': 0.586}",
2015,536228,Tyler Stewart,QB,Nevada,Mountain West,"{'overall': 0.4695, 'pass': 0.9885, 'rush': 0.1458, 'firstDown': 0.374, 'secondDown': 0.481, 'thirdDown': 0.697, 'standardDowns': 0.369, 'passingDowns': 0.693}",
2015,552782,Brogan Roback,QB,Eastern Michigan,Mid-American,"{'overall': 0.4683, 'pass': 0.8244, 'rush': 0.0985, 'firstDown': 0.3729, 'secondDown': 0.484, 'thirdDown': 0.667, 'standardDowns': 0.392, 'passingDowns': 0.612}",
2015,3123048,Brad Kaaya,QB,Miami,ACC,"{'overall': 0.4672, 'pass': 0.867, 'rush': 0.0395, 'firstDown': 0.4165, 'secondDown': 0.445, 'thirdDown': 0.636, 'standardDowns': 0.419, 'passingDowns': 0.566}",
2015,515906,Phillip Ely,QB,Toledo,Mid-American,"{'overall': 0.4649, 'pass': 0.9789, 'rush': 0.0451, 'firstDown': 0.3479, 'secondDown': 0.483, 'thirdDown': 0.735, 'standardDowns': 0.364, 'passingDowns': 0.673}",
2015,3126168,Blake Kemp,QB,East Carolina,American Athletic,"{'overall': 0.4649, 'pass': 0.7789, 'rush': 0.0711, 'firstDown': 0.4496, 'secondDown': 0.486, 'thirdDown': 0.495, 'standardDowns': 0.432, 'passingDowns': 0.533}",
2015,512705,Connor Cook,QB,Michigan State,Big Ten,"{'overall': 0.4612, 'pass': 0.9216, 'rush': 0.0672, 'firstDown': 0.3263, 'secondDown': 0.5, 'thirdDown': 0.688, 'standardDowns': 0.33, 'passingDowns': 0.728}",
2015,532065,Nathan Peterman,QB,Pittsburgh,ACC,"{'overall': 0.4599, 'pass': 0.9098, 'rush': 0.1313, 'firstDown': 0.4016, 'secondDown': 0.444, 'thirdDown': 0.642, 'standardDowns': 0.383, 'passingDowns': 0.652}",
2015,514894,Driphus Jackson,QB,Rice,Conference USA,"{'overall': 0.4575, 'pass': 0.8466, 'rush': 0.1475, 'firstDown': 0.3215, 'secondDown': 0.542, 'thirdDown': 0.631, 'standardDowns': 0.341, 'passingDowns': 0.699}",
2015,546145,Brandon Silvers,QB,Troy,Sun Belt,"{'overall': 0.4556, 'pass': 0.7829, 'rush': 0.0831, 'firstDown': 0.4448, 'secondDown': 0.438, 'thirdDown': 0.563, 'standardDowns': 0.41, 'passingDowns': 0.549}",
2015,547549,Chris Laviano,QB,Rutgers,Big Ten,"{'overall': 0.4544, 'pass': 0.9185, 'rush': 0.0946, 'firstDown': 0.3722, 'secondDown': 0.421, 'thirdDown': 0.718, 'standardDowns': 0.377, 'passingDowns': 0.628}",
2015,3916387,Lamar Jackson,QB,Louisville,ACC,"{'overall': 0.4488, 'pass': 0.6027, 'rush': 0.3101, 'firstDown': 0.4314, 'secondDown': 0.436, 'thirdDown': 0.544, 'standardDowns': 0.429, 'passingDowns': 0.487}",
2015,3931782,Chase Litton,QB,Marshall,Conference USA,"{'overall': 0.44, 'pass': 0.816, 'rush': 0.0641, 'firstDown': 0.3783, 'secondDown': 0.452, 'thirdDown': 0.586, 'standardDowns': 0.381, 'passingDowns': 0.573}",
2015,530568,Keenan Reynolds,QB,Navy,American Athletic,"{'overall': 0.4328, 'pass': 0.9556, 'rush': 0.3438, 'firstDown': 0.4191, 'secondDown': 0.444, 'thirdDown': 0.469, 'standardDowns': 0.403, 'passingDowns': 0.52}",
2015,559751,Brandon Harris,QB,LSU,SEC,"{'overall': 0.43, 'pass': 0.9966, 'rush': 0.1043, 'firstDown': 0.3668, 'secondDown': 0.346, 'thirdDown': 0.76, 'standardDowns': 0.328, 'passingDowns': 0.648}",
2015,514124,Jake Coker,QB,Alabama,SEC,"{'overall': 0.4271, 'pass': 0.8985, 'rush': 0.0829, 'firstDown': 0.392, 'secondDown': 0.401, 'thirdDown': 0.599, 'standardDowns': 0.372, 'passingDowns': 0.544}",
2015,3722362,Brett Rypien,QB,Boise State,Mountain West,"{'overall': 0.4249, 'pass': 0.8087, 'rush': 0.0439, 'firstDown': 0.3595, 'secondDown': 0.458, 'thirdDown': 0.56, 'standardDowns': 0.367, 'passingDowns': 0.554}",
2015,550278,Sefo Liufau,QB,Colorado,Pac-12,"{'overall': 0.4241, 'pass': 0.7026, 'rush': 0.1593, 'firstDown': 0.3469, 'secondDown': 0.442, 'thirdDown': 0.577, 'standardDowns': 0.372, 'passingDowns': 0.536}",
2015,514230,Joel Stave,QB,Wisconsin,Big Ten,"{'overall': 0.4219, 'pass': 0.8805, 'rush': 0.0287, 'firstDown': 0.3413, 'secondDown': 0.412, 'thirdDown': 0.657, 'standardDowns': 0.34, 'passingDowns': 0.611}",
2015,546267,Nick Stevens,QB,Colorado State,Mountain West,"{'overall': 0.4191, 'pass': 0.8861, 'rush': 0.0643, 'firstDown': 0.3645, 'secondDown': 0.366, 'thirdDown': 0.647, 'standardDowns': 0.368, 'passingDowns': 0.539}",
2015,535825,Nate Sudfeld,QB,Indiana,Big Ten,"{'overall': 0.4173, 'pass': 0.8865, 'rush': 0.0653, 'firstDown': 0.3514, 'secondDown': 0.432, 'thirdDown': 0.587, 'standardDowns': 0.377, 'passingDowns': 0.506}",
2015,559752,Leonard Fournette,RB,LSU,SEC,"{'overall': 0.4161, 'pass': 0.11, 'rush': 0.6094, 'firstDown': 0.4728, 'secondDown': 0.471, 'thirdDown': 0.233, 'standardDowns': 0.493, 'passingDowns': 0.253}",
2015,3117251,Christian McCaffrey,RB,Stanford,Pac-12,"{'overall': 0.4141, 'pass': 0.1612, 'rush': 0.5719, 'firstDown': 0.5274, 'secondDown': 0.423, 'thirdDown': 0.199, 'standardDowns': 0.469, 'passingDowns': 0.267}",
2015,3917958,Ryan Willis,QB,Kansas,Big 12,"{'overall': 0.4124, 'pass': 0.7035, 'rush': 0.0702, 'firstDown': 0.3249, 'secondDown': 0.435, 'thirdDown': 0.551, 'standardDowns': 0.345, 'passingDowns': 0.531}",
2015,3914864,Kenny Potter,QB,San José State,Mountain West,"{'overall': 0.4121, 'pass': 0.6998, 'rush': 0.1752, 'firstDown': 0.3251, 'secondDown': 0.417, 'thirdDown': 0.622, 'standardDowns': 0.317, 'passingDowns': 0.633}",
2015,516357,Kevin Hogan,QB,Stanford,Pac-12,"{'overall': 0.412, 'pass': 0.9612, 'rush': 0.1096, 'firstDown': 0.3007, 'secondDown': 0.479, 'thirdDown': 0.597, 'standardDowns': 0.328, 'passingDowns': 0.635}",
2015,531104,Justin Thomas,QB,Georgia Tech,ACC,"{'overall': 0.4097, 'pass': 0.9314, 'rush': 0.2228, 'firstDown': 0.3559, 'secondDown': 0.372, 'thirdDown': 0.604, 'standardDowns': 0.324, 'passingDowns': 0.605}",
2015,3116144,Clayton Thorson,QB,Northwestern,Big Ten,"{'overall': 0.4064, 'pass': 0.8298, 'rush': 0.1391, 'firstDown': 0.2894, 'secondDown': 0.376, 'thirdDown': 0.677, 'standardDowns': 0.338, 'passingDowns': 0.531}",
2015,538156,Fredi Knighten,QB,Arkansas State,Sun Belt,"{'overall': 0.4025, 'pass': 0.6959, 'rush': 0.2122, 'firstDown': 0.341, 'secondDown': 0.397, 'thirdDown': 0.584, 'standardDowns': 0.365, 'passingDowns': 0.485}",
2015,3924327,Drew Lock,QB,Missouri,SEC,"{'overall': 0.4008, 'pass': 0.7143, 'rush': 0.0765, 'firstDown': 0.3429, 'secondDown': 0.403, 'thirdDown': 0.508, 'standardDowns': 0.34, 'passingDowns': 0.495}",
2015,548447,Taylor Lamb,QB,Appalachian State,Sun Belt,"{'overall': 0.3965, 'pass': 0.9467, 'rush': 0.1256, 'firstDown': 0.2941, 'secondDown': 0.375, 'thirdDown': 0.699, 'standardDowns': 0.339, 'passingDowns': 0.536}",
2015,548144,Perry Orth,QB,South Carolina,SEC,"{'overall': 0.3957, 'pass': 0.7392, 'rush': 0.0952, 'firstDown': 0.3284, 'secondDown': 0.408, 'thirdDown': 0.54, 'standardDowns': 0.322, 'passingDowns': 0.53}",
2015,552097,Anu Solomon,QB,Arizona,Pac-12,"{'overall': 0.3946, 'pass': 0.702, 'rush': 0.1, 'firstDown': 0.3445, 'secondDown': 0.441, 'thirdDown': 0.478, 'standardDowns': 0.355, 'passingDowns': 0.484}",
2015,3125403,Brian Hill,RB,Wyoming,Mountain West,"{'overall': 0.3887, 'pass': 0.0723, 'rush': 0.629, 'firstDown': 0.4613, 'secondDown': 0.382, 'thirdDown': 0.253, 'standardDowns': 0.458, 'passingDowns': 0.249}",
2015,3116188,David Blough,QB,Purdue,Big Ten,"{'overall': 0.388, 'pass': 0.586, 'rush': 0.1218, 'firstDown': 0.3179, 'secondDown': 0.386, 'thirdDown': 0.505, 'standardDowns': 0.333, 'passingDowns': 0.492}",
2015,3124037,Dalton Sturm,QB,UT San Antonio,Conference USA,"{'overall': 0.3867, 'pass': 0.603, 'rush': 0.2065, 'firstDown': 0.3422, 'secondDown': 0.385, 'thirdDown': 0.486, 'standardDowns': 0.353, 'passingDowns': 0.452}",
2015,546184,Johnny McCrary,QB,Vanderbilt,SEC,"{'overall': 0.3823, 'pass': 0.71, 'rush': 0.1116, 'firstDown': 0.3528, 'secondDown': 0.342, 'thirdDown': 0.498, 'standardDowns': 0.344, 'passingDowns': 0.453}",
2015,547571,Donnel Pumphrey,RB,San Diego State,Mountain West,"{'overall': 0.3789, 'pass': 0.1774, 'rush': 0.4702, 'firstDown': 0.4712, 'secondDown': 0.362, 'thirdDown': 0.254, 'standardDowns': 0.422, 'passingDowns': 0.278}",
2015,3125121,Jerrod Heard,WR,Texas,Big 12,"{'overall': 0.3787, 'pass': 0.6619, 'rush': 0.2272, 'firstDown': 0.3186, 'secondDown': 0.36, 'thirdDown': 0.556, 'standardDowns': 0.308, 'passingDowns': 0.504}",
2015,546368,Derrick Henry,RB,Alabama,SEC,"{'overall': 0.3758, 'pass': 0.0367, 'rush': 0.6517, 'firstDown': 0.4256, 'secondDown': 0.407, 'thirdDown': 0.264, 'standardDowns': 0.438, 'passingDowns': 0.245}",
2015,551184,Justin Holman,QB,UCF,American Athletic,"{'overall': 0.3739, 'pass': 0.5782, 'rush': 0.1198, 'firstDown': 0.2981, 'secondDown': 0.37, 'thirdDown': 0.543, 'standardDowns': 0.325, 'passingDowns': 0.461}",
2015,512671,Tyler Ervin,RB,San José State,Mountain West,"{'overall': 0.3732, 'pass': 0.1277, 'rush': 0.5947, 'firstDown': 0.4615, 'secondDown': 0.356, 'thirdDown': 0.239, 'standardDowns': 0.445, 'passingDowns': 0.205}",
2015,550876,Jaquez Johnson,QB,Florida Atlantic,Conference USA,"{'overall': 0.3726, 'pass': 0.6048, 'rush': 0.181, 'firstDown': 0.3465, 'secondDown': 0.337, 'thirdDown': 0.497, 'standardDowns': 0.339, 'passingDowns': 0.441}",
2015,3123209,Shuler Bentley,QB,Old Dominion,Conference USA,"{'overall': 0.3719, 'pass': 0.6253, 'rush': 0.0678, 'firstDown': 0.3379, 'secondDown': 0.38, 'thirdDown': 0.424, 'standardDowns': 0.34, 'passingDowns': 0.428}",
2015,545757,Tanner Lee,QB,Tulane,American Athletic,"{'overall': 0.3702, 'pass': 0.6894, 'rush': 0.0136, 'firstDown': 0.2776, 'secondDown': 0.386, 'thirdDown': 0.549, 'standardDowns': 0.28, 'passingDowns': 0.52}",
2015,3124092,John Wolford,QB,Wake Forest,ACC,"{'overall': 0.3643, 'pass': 0.5629, 'rush': 0.1353, 'firstDown': 0.339, 'secondDown': 0.353, 'thirdDown': 0.457, 'standardDowns': 0.33, 'passingDowns': 0.421}",
2015,530691,Cameron Coffman,QB,Wyoming,Mountain West,"{'overall': 0.3604, 'pass': 0.7801, 'rush': 0.0475, 'firstDown': 0.2808, 'secondDown': 0.361, 'thirdDown': 0.552, 'standardDowns': 0.271, 'passingDowns': 0.541}",
2015,549984,Ralph Webb,RB,Vanderbilt,SEC,"{'overall': 0.3595, 'pass': 0.1025, 'rush': 0.5901, 'firstDown': 0.3806, 'secondDown': 0.454, 'thirdDown': 0.234, 'standardDowns': 0.402, 'passingDowns': 0.28}",
2015,3914500,DaMarcus Smith,QB,North Texas,Conference USA,"{'overall': 0.3585, 'pass': 0.5213, 'rush': 0.196, 'firstDown': 0.3218, 'secondDown': 0.355, 'thirdDown': 0.436, 'standardDowns': 0.304, 'passingDowns': 0.452}",
2015,549811,Ezekiel Elliott,RB,Ohio State,Big Ten,"{'overall': 0.3558, 'pass': 0.0871, 'rush': 0.5255, 'firstDown': 0.4, 'secondDown': 0.362, 'thirdDown': 0.246, 'standardDowns': 0.404, 'passingDowns': 0.229}",
2015,3121647,Treon Harris,QB,Florida,SEC,"{'overall': 0.3542, 'pass': 0.5882, 'rush': 0.1345, 'firstDown': 0.3231, 'secondDown': 0.33, 'thirdDown': 0.458, 'standardDowns': 0.289, 'passingDowns': 0.484}",
2015,511552,Derrius Vick,QB,Ohio,Mid-American,"{'overall': 0.3517, 'pass': 0.6152, 'rush': 0.1398, 'firstDown': 0.3012, 'secondDown': 0.369, 'thirdDown': 0.457, 'standardDowns': 0.31, 'passingDowns': 0.437}",
2015,3116136,Justin Jackson,RB,Northwestern,Big Ten,"{'overall': 0.3482, 'pass': 0.0691, 'rush': 0.544, 'firstDown': 0.4729, 'secondDown': 0.37, 'thirdDown': 0.14, 'standardDowns': 0.42, 'passingDowns': 0.217}",
2015,3916447,Eric Dungey,QB,Syracuse,ACC,"{'overall': 0.3474, 'pass': 0.5759, 'rush': 0.1842, 'firstDown': 0.2831, 'secondDown': 0.391, 'thirdDown': 0.455, 'standardDowns': 0.317, 'passingDowns': 0.408}",
2015,530521,Greyson Lambert,QB,Georgia,SEC,"{'overall': 0.3422, 'pass': 0.7817, 'rush': 0.0383, 'firstDown': 0.2708, 'secondDown': 0.347, 'thirdDown': 0.553, 'standardDowns': 0.277, 'passingDowns': 0.496}",
