_id,_season,_week,_season_type,_home_team,_home_conference,_home_score,_away_team,_away_conference,_away_score,_lines,discriminator
400548091,2014,1,regular,Northern Illinois,Mid-American,55,Presbyterian College,,3,"[{'provider': 'consensus', 'spread': '-38', 'formattedSpread': 'Northern Illinois -38', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548092,2014,1,regular,Central Michigan,Mid-American,20,Chattanooga,,16,"[{'provider': 'consensus', 'spread': '-11.5', 'formattedSpread': 'Central Michigan -11.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548256,2014,1,regular,Utah,Pac-12,56,Idaho State,,14,"[{'provider': 'consensus', 'spread': '-41', 'formattedSpread': 'Utah -41', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548404,2014,1,regular,New Mexico State,Sun Belt,28,Cal Poly,,10,"[{'provider': 'consensus', 'spread': '7', 'formattedSpread': 'Cal Poly -7', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547647,2014,1,regular,Tulsa,American Athletic,38,Tulane,American Athletic,31,"[{'provider': 'numberfire', 'spread': '-4.5', 'formattedSpread': 'Tulsa -4.5', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-4.5', 'formattedSpread': 'Tulsa -4.5', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}]",
400547993,2014,1,regular,Washington State,Pac-12,38,Rutgers,Big Ten,41,"[{'provider': 'numberfire', 'spread': '-7.5', 'formattedSpread': 'Washington State -7.5', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7.5', 'formattedSpread': 'Washington State -7.5', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}]",
400553383,2014,1,regular,San José State,Mountain West,42,North Dakota,,10,"[{'provider': 'consensus', 'spread': '-27', 'formattedSpread': 'San José State -27', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547640,2014,1,regular,Vanderbilt,SEC,7,Temple,American Athletic,37,"[{'provider': 'numberfire', 'spread': '-8.5', 'formattedSpread': 'Vanderbilt -8.5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-8.5', 'formattedSpread': 'Vanderbilt -8.5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}]",
400547952,2014,1,regular,Michigan State,Big Ten,45,Jacksonville State,,7,"[{'provider': 'consensus', 'spread': '-27.5', 'formattedSpread': 'Michigan State -27.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547641,2014,1,regular,Connecticut,American Athletic,10,BYU,FBS Independents,35,"[{'provider': 'numberfire', 'spread': '15.5', 'formattedSpread': 'BYU -15.5', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '15.5', 'formattedSpread': 'BYU -15.5', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}]",
400547815,2014,1,regular,Syracuse,ACC,27,Villanova,,26,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Syracuse -14', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548003,2014,1,regular,Western Kentucky,Conference USA,59,Bowling Green,Mid-American,31,"[{'provider': 'consensus', 'spread': '7.5', 'formattedSpread': 'Bowling Green -7.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7', 'formattedSpread': 'Bowling Green -7', 'spreadOpen': None, 'overUnder': '63.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7', 'formattedSpread': 'Bowling Green -7', 'spreadOpen': None, 'overUnder': '63.5', 'overUnderOpen': None}]",
400548171,2014,1,regular,Colorado,Pac-12,17,Colorado State,Mountain West,31,"[{'provider': 'consensus', 'spread': '-3', 'formattedSpread': 'Colorado -3', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-2.5', 'formattedSpread': 'Colorado -2.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-2.5', 'formattedSpread': 'Colorado -2.5', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}]",
400547644,2014,1,regular,Houston,American Athletic,7,UT San Antonio,Conference USA,27,"[{'provider': 'consensus', 'spread': '-12.5', 'formattedSpread': 'Houston -12.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-9.5', 'formattedSpread': 'Houston -9.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7.5', 'formattedSpread': 'Houston -7.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400548177,2014,1,regular,Arizona,Pac-12,58,UNLV,Mountain West,13,"[{'provider': 'numberfire', 'spread': '-22', 'formattedSpread': 'Arizona -22', 'spreadOpen': None, 'overUnder': '60', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-22', 'formattedSpread': 'Arizona -22', 'spreadOpen': None, 'overUnder': '59', 'overUnderOpen': None}]",
400547762,2014,1,regular,Oklahoma State,Big 12,31,Florida State,ACC,37,"[{'provider': 'numberfire', 'spread': '18', 'formattedSpread': 'Florida State -18', 'spreadOpen': None, 'overUnder': '65', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '18', 'formattedSpread': 'Florida State -18', 'spreadOpen': None, 'overUnder': '65', 'overUnderOpen': None}]",
400547835,2014,1,regular,Alabama,SEC,33,West Virginia,Big 12,23,"[{'provider': 'numberfire', 'spread': '-22', 'formattedSpread': 'Alabama -22', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-22.5', 'formattedSpread': 'Alabama -22.5', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}]",
400548257,2014,1,regular,Oregon,Pac-12,62,South Dakota,,13,"[{'provider': 'consensus', 'spread': '-51', 'formattedSpread': 'Oregon -51', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547834,2014,1,regular,Oklahoma,Big 12,48,Louisiana Tech,Conference USA,16,"[{'provider': 'consensus', 'spread': '-37.5', 'formattedSpread': 'Oklahoma -37.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-34', 'formattedSpread': 'Oklahoma -34', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-34', 'formattedSpread': 'Oklahoma -34', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400547982,2014,1,regular,Navy,FBS Independents,17,Ohio State,Big Ten,34,"[{'provider': 'consensus', 'spread': '19.5', 'formattedSpread': 'Ohio State -19.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '13.5', 'formattedSpread': 'Ohio State -13.5', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '13.5', 'formattedSpread': 'Ohio State -13.5', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}]",
400548398,2014,1,regular,Auburn,SEC,45,Arkansas,SEC,21,"[{'provider': 'consensus', 'spread': '-21', 'formattedSpread': 'Auburn -21', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-17.5', 'formattedSpread': 'Auburn -17.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-17', 'formattedSpread': 'Auburn -17', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400547820,2014,1,regular,Virginia,ACC,20,UCLA,Pac-12,28,"[{'provider': 'numberfire', 'spread': '18', 'formattedSpread': 'UCLA -18', 'spreadOpen': None, 'overUnder': '50.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '18', 'formattedSpread': 'UCLA -18', 'spreadOpen': None, 'overUnder': '50.5', 'overUnderOpen': None}]",
400547740,2014,1,regular,Georgia,SEC,45,Clemson,ACC,21,"[{'provider': 'numberfire', 'spread': '-10.5', 'formattedSpread': 'Georgia -10.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-9.5', 'formattedSpread': 'Georgia -9.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}]",
400548000,2014,1,regular,LSU,SEC,28,Wisconsin,Big Ten,24,"[{'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'LSU -3', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'LSU -3', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}]",
400548172,2014,1,regular,USC,Pac-12,52,Fresno State,Mountain West,13,"[{'provider': 'numberfire', 'spread': '-18.5', 'formattedSpread': 'USC -18.5', 'spreadOpen': None, 'overUnder': '59', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-18.5', 'formattedSpread': 'USC -18.5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}]",
400548008,2014,1,regular,Notre Dame,FBS Independents,48,Rice,Conference USA,17,"[{'provider': 'numberfire', 'spread': '-20.5', 'formattedSpread': 'Notre Dame -20.5', 'spreadOpen': None, 'overUnder': '52.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-19', 'formattedSpread': 'Notre Dame -19', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
400547839,2014,1,regular,Kansas State,Big 12,55,Stephen F. Austin,,16,"[{'provider': 'consensus', 'spread': '-43', 'formattedSpread': 'Kansas State -43', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547968,2014,1,regular,Nebraska,Big Ten,55,Florida Atlantic,Conference USA,7,"[{'provider': 'numberfire', 'spread': '-20.5', 'formattedSpread': 'Nebraska -20.5', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-20', 'formattedSpread': 'Nebraska -20', 'spreadOpen': None, 'overUnder': '52', 'overUnderOpen': None}]",
400547795,2014,1,regular,North Carolina,ACC,56,Liberty,,29,"[{'provider': 'consensus', 'spread': '-26', 'formattedSpread': 'North Carolina -26', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548401,2014,1,regular,Missouri,SEC,38,South Dakota State,,18,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Missouri -14', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547642,2014,1,regular,UCF,American Athletic,24,Penn State,Big Ten,26,"[{'provider': 'numberfire', 'spread': '-2', 'formattedSpread': 'UCF -2', 'spreadOpen': None, 'overUnder': '44', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-1.5', 'formattedSpread': 'UCF -1.5', 'spreadOpen': None, 'overUnder': '43.5', 'overUnderOpen': None}]",
400547943,2014,1,regular,Michigan,Big Ten,52,Appalachian State,Sun Belt,14,"[{'provider': 'consensus', 'spread': '-33.5', 'formattedSpread': 'Michigan -33.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-28', 'formattedSpread': 'Michigan -28', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}]",
400547840,2014,1,regular,Iowa State,Big 12,14,North Dakota State,,34,[],
400547904,2014,1,regular,Illinois,Big Ten,28,Youngstown State,,17,"[{'provider': 'consensus', 'spread': '-9', 'formattedSpread': 'Illinois -9', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547916,2014,1,regular,Indiana,Big Ten,28,Indiana State,,10,"[{'provider': 'consensus', 'spread': '-27', 'formattedSpread': 'Indiana -27', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547928,2014,1,regular,Iowa,Big Ten,31,Northern Iowa,,23,"[{'provider': 'consensus', 'spread': '-19', 'formattedSpread': 'Iowa -19', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547988,2014,1,regular,Purdue,Big Ten,43,Western Michigan,Mid-American,34,"[{'provider': 'numberfire', 'spread': '-7.5', 'formattedSpread': 'Purdue -7.5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7.5', 'formattedSpread': 'Purdue -7.5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}]",
400548010,2014,1,regular,UAB,Conference USA,48,Troy,Sun Belt,10,"[{'provider': 'consensus', 'spread': '-1', 'formattedSpread': 'UAB -1', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '1', 'formattedSpread': 'Troy -1', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '2.5', 'formattedSpread': 'Troy -2.5', 'spreadOpen': None, 'overUnder': '59.5', 'overUnderOpen': None}]",
400548400,2014,1,regular,Kentucky,SEC,59,UT Martin,,14,"[{'provider': 'consensus', 'spread': '-20', 'formattedSpread': 'Kentucky -20', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547772,2014,1,regular,Georgia Tech,ACC,38,Wofford,,19,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Georgia Tech -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548095,2014,1,regular,Eastern Michigan,Mid-American,31,Morgan State,,28,"[{'provider': 'consensus', 'spread': '-20', 'formattedSpread': 'Eastern Michigan -20', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548093,2014,1,regular,Ball State,Mid-American,30,Colgate,,10,"[{'provider': 'consensus', 'spread': '-27', 'formattedSpread': 'Ball State -27', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548170,2014,1,regular,Air Force,Mountain West,44,Nicholls,,16,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Air Force -14', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548174,2014,1,regular,Nevada,Mountain West,28,Southern Utah,,19,"[{'provider': 'consensus', 'spread': '-18', 'formattedSpread': 'Nevada -18', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547728,2014,1,regular,UMass,Mid-American,7,Boston College,ACC,30,"[{'provider': 'consensus', 'spread': '12.5', 'formattedSpread': 'Boston College -12.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '17', 'formattedSpread': 'Boston College -17', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '17', 'formattedSpread': 'Boston College -17', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}]",
400547936,2014,1,regular,Maryland,Big Ten,52,James Madison,,7,"[{'provider': 'consensus', 'spread': '-21.5', 'formattedSpread': 'Maryland -21.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547975,2014,1,regular,Northwestern,Big Ten,24,California,Pac-12,31,"[{'provider': 'numberfire', 'spread': '-9.5', 'formattedSpread': 'Northwestern -9.5', 'spreadOpen': None, 'overUnder': '64', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-8', 'formattedSpread': 'Northwestern -8', 'spreadOpen': None, 'overUnder': '63.5', 'overUnderOpen': None}]",
400548094,2014,1,regular,Buffalo,Mid-American,38,Duquesne,,28,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Buffalo -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548007,2014,1,regular,Old Dominion,Conference USA,41,Hampton,,28,"[{'provider': 'consensus', 'spread': '-22', 'formattedSpread': 'Old Dominion -22', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548005,2014,1,regular,Miami (OH),Mid-American,27,Marshall,Conference USA,42,"[{'provider': 'numberfire', 'spread': '24', 'formattedSpread': 'Marshall -24', 'spreadOpen': None, 'overUnder': '61.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '24', 'formattedSpread': 'Marshall -24', 'spreadOpen': None, 'overUnder': '62.5', 'overUnderOpen': None}]",
400548179,2014,1,regular,Wyoming,Mountain West,17,Montana,,12,"[{'provider': 'consensus', 'spread': '-3.5', 'formattedSpread': 'Wyoming -3.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548258,2014,1,regular,Oregon State,Pac-12,29,Portland State,,14,"[{'provider': 'consensus', 'spread': '-35', 'formattedSpread': 'Oregon State -35', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547825,2014,1,regular,Virginia Tech,ACC,34,William & Mary,,9,"[{'provider': 'consensus', 'spread': '-23', 'formattedSpread': 'Virginia Tech -23', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547751,2014,1,regular,Duke,ACC,52,Elon,,13,"[{'provider': 'consensus', 'spread': '-38', 'formattedSpread': 'Duke -38', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548097,2014,1,regular,Kent State,Mid-American,14,Ohio,Mid-American,17,"[{'provider': 'consensus', 'spread': '-1.5', 'formattedSpread': 'Kent State -1.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Kent State -3', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Kent State -3', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}]",
400548096,2014,1,regular,Toledo,Mid-American,54,New Hampshire,,20,"[{'provider': 'consensus', 'spread': '-10.5', 'formattedSpread': 'Toledo -10.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548006,2014,1,regular,Middle Tennessee,Conference USA,61,Savannah State,,7,"[{'provider': 'consensus', 'spread': '-41', 'formattedSpread': 'Middle Tennessee -41', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548004,2014,1,regular,Florida International,Conference USA,12,Bethune-Cookman,,14,"[{'provider': 'consensus', 'spread': '-1', 'formattedSpread': 'Florida International -1', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548175,2014,1,regular,San Diego State,Mountain West,38,Northern Arizona,,7,"[{'provider': 'consensus', 'spread': '-17.5', 'formattedSpread': 'San Diego State -17.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547645,2014,1,regular,Memphis,American Athletic,63,Austin Peay,,0,"[{'provider': 'consensus', 'spread': '-31', 'formattedSpread': 'Memphis -31', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547646,2014,1,regular,South Florida,American Athletic,36,Western Carolina,,31,"[{'provider': 'consensus', 'spread': '-26', 'formattedSpread': 'South Florida -26', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547837,2014,1,regular,TCU,Big 12,48,Samford,,14,"[{'provider': 'consensus', 'spread': '-34.5', 'formattedSpread': 'TCU -34.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547838,2014,1,regular,Texas Tech,Big 12,42,Central Arkansas,,35,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Texas Tech -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548405,2014,1,regular,Arkansas State,Sun Belt,37,Montana State,,10,"[{'provider': 'consensus', 'spread': '-8.5', 'formattedSpread': 'Arkansas State -8.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548406,2014,1,regular,Louisiana,Sun Belt,45,Southern,,6,"[{'provider': 'consensus', 'spread': '-38', 'formattedSpread': 'Louisiana -38', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548407,2014,1,regular,Texas State,Sun Belt,65,Arkansas-Pine Bluff,,0,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Texas State -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400548009,2014,1,regular,Mississippi State,SEC,49,Southern Mississippi,Conference USA,0,"[{'provider': 'consensus', 'spread': '-26', 'formattedSpread': 'Mississippi State -26', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-31', 'formattedSpread': 'Mississippi State -31', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-31', 'formattedSpread': 'Mississippi State -31', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}]",
400548011,2014,1,regular,New Mexico,Mountain West,24,UTEP,Conference USA,31,"[{'provider': 'consensus', 'spread': '-6.5', 'formattedSpread': 'New Mexico -6.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-10', 'formattedSpread': 'New Mexico -10', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-10', 'formattedSpread': 'New Mexico -10', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}]",
400547836,2014,1,regular,Texas,Big 12,38,North Texas,Conference USA,7,"[{'provider': 'consensus', 'spread': '-26.5', 'formattedSpread': 'Texas -26.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-21', 'formattedSpread': 'Texas -21', 'spreadOpen': None, 'overUnder': '47.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-20.5', 'formattedSpread': 'Texas -20.5', 'spreadOpen': None, 'overUnder': '47.5', 'overUnderOpen': None}]",
400547643,2014,1,regular,East Carolina,American Athletic,52,North Carolina Central,,7,"[{'provider': 'consensus', 'spread': '-39', 'formattedSpread': 'East Carolina -39', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400547648,2014,1,regular,Baylor,Big 12,45,SMU,American Athletic,0,"[{'provider': 'numberfire', 'spread': '-33.5', 'formattedSpread': 'Baylor -33.5', 'spreadOpen': None, 'overUnder': '75', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-31.5', 'formattedSpread': 'Baylor -31.5', 'spreadOpen': None, 'overUnder': '75', 'overUnderOpen': None}]",
400548178,2014,1,regular,Tennessee,SEC,38,Utah State,Mountain West,7,"[{'provider': 'numberfire', 'spread': '-3.5', 'formattedSpread': 'Tennessee -3.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3.5', 'formattedSpread': 'Tennessee -3.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}]",
400547786,2014,1,regular,Louisville,ACC,31,Miami,ACC,13,"[{'provider': 'numberfire', 'spread': '-5.5', 'formattedSpread': 'Louisville -5.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-5.5', 'formattedSpread': 'Louisville -5.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}]",
400548018,2014,2,regular,UT San Antonio,Conference USA,23,Arizona,Pac-12,26,"[{'provider': 'consensus', 'spread': '8', 'formattedSpread': 'Arizona -8', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7.5', 'formattedSpread': 'Arizona -7.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7.5', 'formattedSpread': 'Arizona -7.5', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}]",
400547729,2014,2,regular,Boston College,ACC,20,Pittsburgh,ACC,30,"[{'provider': 'consensus', 'spread': '-1', 'formattedSpread': 'Boston College -1', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '5', 'formattedSpread': 'Pittsburgh -5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '5', 'formattedSpread': 'Pittsburgh -5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}]",
