_id,_season,_week,_season_type,_home_team,_home_conference,_home_score,_away_team,_away_conference,_away_score,_lines,discriminator
401012820,2018,1,regular,Rutgers,Big Ten,35,Texas State,Sun Belt,7,"[{'provider': 'Caesars', 'spread': '-16.5', 'formattedSpread': 'Rutgers -16.5', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-16.5', 'formattedSpread': 'Rutgers -16.5', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-16.5', 'formattedSpread': 'Rutgers -16.5', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-16.5', 'formattedSpread': 'Rutgers -16.5', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}]",
401013065,2018,1,regular,Oklahoma,Big 12,63,Florida Atlantic,Conference USA,14,"[{'provider': 'Caesars', 'spread': '-19', 'formattedSpread': 'Oklahoma -19', 'spreadOpen': None, 'overUnder': '71.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-19', 'formattedSpread': 'Oklahoma -19', 'spreadOpen': None, 'overUnder': '72', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-19', 'formattedSpread': 'Oklahoma -19', 'spreadOpen': None, 'overUnder': '69', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-18.5', 'formattedSpread': 'Oklahoma -18.5', 'spreadOpen': None, 'overUnder': '67', 'overUnderOpen': None}]",
401013088,2018,1,regular,Clemson,ACC,48,Furman,,7,"[{'provider': 'consensus', 'spread': '-50.5', 'formattedSpread': 'Clemson -50.5', 'spreadOpen': None, 'overUnder': '58.5', 'overUnderOpen': None}]",
401013072,2018,1,regular,TCU,Big 12,55,Southern,,7,"[{'provider': 'consensus', 'spread': '-49', 'formattedSpread': 'TCU -49', 'spreadOpen': None, 'overUnder': '57.5', 'overUnderOpen': None}]",
401020671,2018,1,regular,Ball State,Mid-American,42,Central Connecticut,,6,"[{'provider': 'consensus', 'spread': '-19.5', 'formattedSpread': 'Ball State -19.5', 'spreadOpen': None, 'overUnder': '61.5', 'overUnderOpen': None}]",
401019470,2018,1,regular,Connecticut,American Athletic,17,UCF,American Athletic,56,"[{'provider': 'Caesars', 'spread': '22.5', 'formattedSpread': 'UCF -22.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '22.5', 'formattedSpread': 'UCF -22.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '24', 'formattedSpread': 'UCF -24', 'spreadOpen': None, 'overUnder': '70', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '24', 'formattedSpread': 'UCF -24', 'spreadOpen': None, 'overUnder': '70', 'overUnderOpen': None}]",
401021651,2018,1,regular,Georgia State,Sun Belt,24,Kennesaw State,,20,[],
401013328,2018,1,regular,Minnesota,Big Ten,48,New Mexico State,FBS Independents,10,"[{'provider': 'numberfire', 'spread': '-21.5', 'formattedSpread': 'Minnesota -21.5', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-21.5', 'formattedSpread': 'Minnesota -21.5', 'spreadOpen': None, 'overUnder': '49', 'overUnderOpen': None}]",
401014979,2018,1,regular,UAB,Conference USA,52,Savannah State,,0,"[{'provider': 'consensus', 'spread': '-39', 'formattedSpread': 'UAB -39', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}]",
401012675,2018,1,regular,Utah,Pac-12,41,Weber State,,10,"[{'provider': 'consensus', 'spread': '-30.5', 'formattedSpread': 'Utah -30.5', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}]",
401013489,2018,1,regular,Oklahoma State,Big 12,58,Missouri State,,17,"[{'provider': 'consensus', 'spread': '-46', 'formattedSpread': 'Oklahoma State -46', 'spreadOpen': None, 'overUnder': '73', 'overUnderOpen': None}]",
401021655,2018,1,regular,Louisiana Monroe,Sun Belt,34,Southeastern Louisiana,,31,"[{'provider': 'consensus', 'spread': '-21', 'formattedSpread': 'Louisiana Monroe -21', 'spreadOpen': None, 'overUnder': '74', 'overUnderOpen': None}]",
401013086,2018,1,regular,Tulane,American Athletic,17,Wake Forest,ACC,23,"[{'provider': 'Caesars', 'spread': '7.5', 'formattedSpread': 'Wake Forest -7.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '7.5', 'formattedSpread': 'Wake Forest -7.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7', 'formattedSpread': 'Wake Forest -7', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7', 'formattedSpread': 'Wake Forest -7', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}]",
401013342,2018,1,regular,Purdue,Big Ten,27,Northwestern,Big Ten,31,"[{'provider': 'Caesars', 'spread': '-1', 'formattedSpread': 'Purdue -1', 'spreadOpen': None, 'overUnder': '50.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-1', 'formattedSpread': 'Purdue -1', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-1', 'formattedSpread': 'Purdue -1', 'spreadOpen': None, 'overUnder': '52.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-1', 'formattedSpread': 'Purdue -1', 'spreadOpen': None, 'overUnder': '52.5', 'overUnderOpen': None}]",
401012258,2018,1,regular,Texas A&M,SEC,59,Northwestern State,,7,"[{'provider': 'consensus', 'spread': '-47', 'formattedSpread': 'Texas A&M -47', 'spreadOpen': None, 'overUnder': '63.5', 'overUnderOpen': None}]",
401022511,2018,1,regular,San José State,Mountain West,38,UC Davis,,44,[],
401013089,2018,1,regular,Duke,ACC,34,Army,FBS Independents,14,"[{'provider': 'Caesars', 'spread': '-14', 'formattedSpread': 'Duke -14', 'spreadOpen': None, 'overUnder': '46', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Duke -14', 'spreadOpen': None, 'overUnder': '45.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-13.5', 'formattedSpread': 'Duke -13.5', 'spreadOpen': None, 'overUnder': '45.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-14', 'formattedSpread': 'Duke -14', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}]",
401020673,2018,1,regular,Western Michigan,Mid-American,42,Syracuse,ACC,55,"[{'provider': 'Caesars', 'spread': '5', 'formattedSpread': 'Syracuse -5', 'spreadOpen': None, 'overUnder': '66.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '5', 'formattedSpread': 'Syracuse -5', 'spreadOpen': None, 'overUnder': '66.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '5', 'formattedSpread': 'Syracuse -5', 'spreadOpen': None, 'overUnder': '66', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '5', 'formattedSpread': 'Syracuse -5', 'spreadOpen': None, 'overUnder': '65.5', 'overUnderOpen': None}]",
401014972,2018,1,regular,Rice,Conference USA,31,Prairie View,,28,"[{'provider': 'consensus', 'spread': '-22.5', 'formattedSpread': 'Rice -22.5', 'spreadOpen': None, 'overUnder': '58.5', 'overUnderOpen': None}]",
401021653,2018,1,regular,Georgia Southern,Sun Belt,37,South Carolina State,,6,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Georgia Southern -28', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}]",
401019472,2018,1,regular,South Florida,American Athletic,34,Elon,,14,"[{'provider': 'consensus', 'spread': '-27', 'formattedSpread': 'South Florida -27', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}]",
401019522,2018,10,regular,SMU,American Athletic,45,Houston,American Athletic,31,"[{'provider': 'Caesars', 'spread': '14', 'formattedSpread': 'Houston -14', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '14', 'formattedSpread': 'Houston -14', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '14', 'formattedSpread': 'Houston -14', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '14', 'formattedSpread': 'Houston -14', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}]",
401012332,2018,11,regular,Arkansas,SEC,17,LSU,SEC,24,"[{'provider': 'Caesars', 'spread': '13', 'formattedSpread': 'LSU -13', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '12.5', 'formattedSpread': 'LSU -12.5', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '12.5', 'formattedSpread': 'LSU -12.5', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '12.5', 'formattedSpread': 'LSU -12.5', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}]",
401022563,2018,12,regular,Fresno State,Mountain West,23,San Diego State,Mountain West,14,"[{'provider': 'Caesars', 'spread': '-13', 'formattedSpread': 'Fresno State -13', 'spreadOpen': None, 'overUnder': '42', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-10.5', 'formattedSpread': 'Fresno State -10.5', 'spreadOpen': None, 'overUnder': '42', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-13', 'formattedSpread': 'Fresno State -13', 'spreadOpen': None, 'overUnder': '42.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-13', 'formattedSpread': 'Fresno State -13', 'spreadOpen': None, 'overUnder': '42.5', 'overUnderOpen': None}]",
401020674,2018,1,regular,Buffalo,Mid-American,48,Delaware State,,10,[],
401013349,2018,1,regular,Penn State,Big Ten,45,Appalachian State,Sun Belt,38,"[{'provider': 'Caesars', 'spread': '-25.5', 'formattedSpread': 'Penn State -25.5', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-24.5', 'formattedSpread': 'Penn State -24.5', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-24', 'formattedSpread': 'Penn State -24', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-24', 'formattedSpread': 'Penn State -24', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}]",
401021656,2018,1,regular,Troy,Sun Belt,20,Boise State,Mountain West,56,"[{'provider': 'Caesars', 'spread': '8.5', 'formattedSpread': 'Boise State -8.5', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '9.5', 'formattedSpread': 'Boise State -9.5', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '9.5', 'formattedSpread': 'Boise State -9.5', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '9', 'formattedSpread': 'Boise State -9', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}]",
401014975,2018,1,regular,Miami (OH),Mid-American,28,Marshall,Conference USA,35,"[{'provider': 'Caesars', 'spread': '-1.5', 'formattedSpread': 'Miami (OH) -1.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-1.5', 'formattedSpread': 'Miami (OH) -1.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-1.5', 'formattedSpread': 'Miami (OH) -1.5', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-1', 'formattedSpread': 'Miami (OH) -1', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}]",
401013094,2018,1,regular,Virginia,ACC,42,Richmond,,13,"[{'provider': 'consensus', 'spread': '-14.5', 'formattedSpread': 'Virginia -14.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}]",
401019474,2018,1,regular,Memphis,American Athletic,66,Mercer,,14,[],
401013448,2018,1,regular,Liberty,FBS Independents,52,Old Dominion,Conference USA,10,"[{'provider': 'Caesars', 'spread': '5.5', 'formattedSpread': 'Old Dominion -5.5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '5', 'formattedSpread': 'Old Dominion -5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '5', 'formattedSpread': 'Old Dominion -5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '5', 'formattedSpread': 'Old Dominion -5', 'spreadOpen': None, 'overUnder': '59', 'overUnderOpen': None}]",
401021654,2018,1,regular,Louisiana,Sun Belt,49,Grambling,,17,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Louisiana -14', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}]",
401012348,2018,12,regular,Vanderbilt,SEC,36,Ole Miss,SEC,29,"[{'provider': 'Caesars', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '73', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '73.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '73', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '72.5', 'overUnderOpen': None}]",
401014974,2018,1,regular,South Alabama,Sun Belt,26,Louisiana Tech,Conference USA,30,"[{'provider': 'Caesars', 'spread': '10.5', 'formattedSpread': 'Louisiana Tech -10.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '10.5', 'formattedSpread': 'Louisiana Tech -10.5', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '10', 'formattedSpread': 'Louisiana Tech -10', 'spreadOpen': None, 'overUnder': '51', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '10.5', 'formattedSpread': 'Louisiana Tech -10.5', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
401012851,2018,1,regular,Florida International,Conference USA,28,Indiana,Big Ten,38,"[{'provider': 'Caesars', 'spread': '13', 'formattedSpread': 'Indiana -13', 'spreadOpen': None, 'overUnder': '57.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '13', 'formattedSpread': 'Indiana -13', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '13', 'formattedSpread': 'Indiana -13', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '13', 'formattedSpread': 'Indiana -13', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}]",
401012679,2018,1,regular,UCLA,Pac-12,17,Cincinnati,American Athletic,26,"[{'provider': 'numberfire', 'spread': '-14.5', 'formattedSpread': 'UCLA -14.5', 'spreadOpen': None, 'overUnder': '62.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-14', 'formattedSpread': 'UCLA -14', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}]",
401014980,2018,1,regular,UTEP,Conference USA,10,Northern Arizona,,30,"[{'provider': 'consensus', 'spread': '7', 'formattedSpread': 'Northern Arizona -7', 'spreadOpen': None, 'overUnder': '52.5', 'overUnderOpen': None}]",
401019476,2018,1,regular,Tulsa,American Athletic,38,Central Arkansas,,27,"[{'provider': 'consensus', 'spread': '-11.5', 'formattedSpread': 'Tulsa -11.5', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}]",
401021652,2018,1,regular,Arkansas State,Sun Belt,48,Southeast Missouri State,,21,"[{'provider': 'consensus', 'spread': '-32.5', 'formattedSpread': 'Arkansas State -32.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
401014976,2018,1,regular,North Texas,Conference USA,46,SMU,American Athletic,23,"[{'provider': 'Caesars', 'spread': '-3.5', 'formattedSpread': 'North Texas -3.5', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-3.5', 'formattedSpread': 'North Texas -3.5', 'spreadOpen': None, 'overUnder': '71', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3.5', 'formattedSpread': 'North Texas -3.5', 'spreadOpen': None, 'overUnder': '71.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3.5', 'formattedSpread': 'North Texas -3.5', 'spreadOpen': None, 'overUnder': '70.5', 'overUnderOpen': None}]",
401012249,2018,1,regular,Florida,SEC,53,Charleston Southern,,6,"[{'provider': 'consensus', 'spread': '-43', 'formattedSpread': 'Florida -43', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
401013057,2018,1,regular,Kansas State,Big 12,27,South Dakota,,24,"[{'provider': 'consensus', 'spread': '-24', 'formattedSpread': 'Kansas State -24', 'spreadOpen': None, 'overUnder': '63', 'overUnderOpen': None}]",
401013069,2018,10,regular,Texas Tech,Big 12,46,Oklahoma,Big 12,51,"[{'provider': 'Caesars', 'spread': '14', 'formattedSpread': 'Oklahoma -14', 'spreadOpen': None, 'overUnder': '78.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '14', 'formattedSpread': 'Oklahoma -14', 'spreadOpen': None, 'overUnder': '78.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '14', 'formattedSpread': 'Oklahoma -14', 'spreadOpen': None, 'overUnder': '78.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '14', 'formattedSpread': 'Oklahoma -14', 'spreadOpen': None, 'overUnder': '78.5', 'overUnderOpen': None}]",
401013171,2018,11,regular,Notre Dame,FBS Independents,42,Florida State,ACC,13,"[{'provider': 'Caesars', 'spread': '-17', 'formattedSpread': 'Notre Dame -17', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-17', 'formattedSpread': 'Notre Dame -17', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-16.5', 'formattedSpread': 'Notre Dame -16.5', 'spreadOpen': None, 'overUnder': '49', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-16.5', 'formattedSpread': 'Notre Dame -16.5', 'spreadOpen': None, 'overUnder': '49.5', 'overUnderOpen': None}]",
401013446,2018,12,regular,BYU,FBS Independents,45,New Mexico State,FBS Independents,10,"[{'provider': 'numberfire', 'spread': '-25.5', 'formattedSpread': 'BYU -25.5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-25.5', 'formattedSpread': 'BYU -25.5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}]",
401012888,2018,1,regular,Notre Dame,FBS Independents,24,Michigan,Big Ten,17,"[{'provider': 'Caesars', 'spread': '3', 'formattedSpread': 'Michigan -3', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '3', 'formattedSpread': 'Michigan -3', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '3', 'formattedSpread': 'Michigan -3', 'spreadOpen': None, 'overUnder': '46', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '2.5', 'formattedSpread': 'Michigan -2.5', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}]",
401012259,2018,1,regular,Vanderbilt,SEC,35,Middle Tennessee,Conference USA,7,"[{'provider': 'Caesars', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '57', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Vanderbilt -3', 'spreadOpen': None, 'overUnder': '57.5', 'overUnderOpen': None}]",
401012254,2018,1,regular,Mississippi State,SEC,63,Stephen F. Austin,,6,"[{'provider': 'Caesars', 'spread': '-41', 'formattedSpread': 'Mississippi State -41', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-47.5', 'formattedSpread': 'Mississippi State -47.5', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
401014973,2018,1,regular,Charlotte,Conference USA,34,Fordham,,10,"[{'provider': 'consensus', 'spread': '-16.5', 'formattedSpread': 'Charlotte -16.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
401012804,2018,1,regular,Illinois,Big Ten,31,Kent State,Mid-American,24,"[{'provider': 'Caesars', 'spread': '-18.5', 'formattedSpread': 'Illinois -18.5', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'consensus', 'spread': '-18', 'formattedSpread': 'Illinois -18', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-18', 'formattedSpread': 'Illinois -18', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-18', 'formattedSpread': 'Illinois -18', 'spreadOpen': None, 'overUnder': '57.5', 'overUnderOpen': None}]",
401013048,2018,1,regular,Kansas,Big 12,23,Nicholls,,26,"[{'provider': 'consensus', 'spread': '-8', 'formattedSpread': 'Kansas -8', 'spreadOpen': None, 'overUnder': '57', 'overUnderOpen': None}]",
