id,season,week,season_type,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,team_defensiveTDs,team_firstDowns,team_fumblesLost,team_fumblesRecovered,team_interceptions,team_interceptionTDs,team_interceptionYards,team_kickingPoints,team_kickReturns,team_kickReturnTDs,team_kickReturnYards,team_netPassingYards,team_passesDeflected,team_passesIntercepted,team_passingTDs,team_puntReturns,team_puntReturnTDs,team_puntReturnYards,team_qbHurries,team_rushingAttempts,team_rushingTDs,team_rushingYards,team_sacks,team_tackles,team_tacklesForLoss,team_totalFumbles,team_totalYards,team_turnovers,team_yardsPerPass,team_yardsPerRushAttempt,team_passCompletions,team_passAttempts,team_fourthDownConversions,team_fourthDownAttempts,team_possessionTimeSecTotal,team_thirdDownConversions,team_thirdDownAttempts,team_totalPenalties,team_totalPenaltyYards
401207126,2020,4,regular,False,False,,3992,away_records,2229,Florida International,Conference USA,34,False,0,0,14,6,-2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207126,2020,4,regular,False,False,,3992,home_records,2335,Liberty,FBS Independents,36,True,14,0,13,9,2,1,0,1,30,7,7,7,6,6,5,,,,,,24,,0,1,0,27,0,0,0,0,0,6,3,0,68,133,1,0,0,2,0,23,0,58,4,354,0,35,5,0,487,0,6.3,6.1,13,21,3,4,2099,5,14,8,89
401207132,2020,4,regular,False,False,,6526,home_records,6,South Alabama,Sun Belt,10,False,0,10,0,0,-32,1,1,2,56,0,14,20,9,1,10,32,0,0,10,9,48,21,0,0,0,23,0,0,2,0,0,8,2,0,27,363,2,0,3,0,0,0,3,38,1,163,2,23,5,0,526,2,12.1,4.3,18,30,2,2,1748,7,12,4,38
401207132,2020,4,regular,False,False,,6526,away_records,5,UAB,Conference USA,42,True,14,14,0,14,32,1,1,2,59,14,14,10,14,9,3,45,14,14,3,14,66,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207134,2020,4,regular,False,False,,3604,away_records,2393,Middle Tennessee,Conference USA,35,False,7,7,13,12,-2,0,2,2,14,7,0,0,7,4,7,0,0,0,0,0,89,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207134,2020,4,regular,False,False,,3604,home_records,2636,UT San Antonio,Conference USA,37,True,0,17,17,3,2,2,0,2,75,20,31,7,17,4,7,51,17,17,7,10,58,48,0,2,1,24,0,0,0,1,84,15,2,0,30,169,1,2,1,3,0,16,3,51,4,330,5,40,14,0,499,0,5.5,6.5,23,31,0,0,1816,7,17,11,126
401207136,2020,5,regular,False,True,,3715,away_records,2429,Charlotte,Conference USA,17,False,0,0,0,7,-4,0,1,1,20,3,3,10,0,6,5,,,,,,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207136,2020,5,regular,False,True,,3715,home_records,2226,Florida Atlantic,Conference USA,21,True,0,0,21,0,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207138,2020,5,regular,False,True,,3725,home_records,2393,Middle Tennessee,Conference USA,17,False,0,10,0,7,-3,0,3,3,49,14,7,13,19,4,7,7,4,0,0,4,126,45,2,0,0,27,0,0,2,0,2,5,4,0,14,372,5,1,3,2,0,6,6,41,2,191,1,32,4,0,563,2,7.8,4.7,31,48,0,1,2140,8,18,8,82
401207138,2020,5,regular,False,True,,3725,away_records,98,Western Kentucky,Conference USA,20,True,10,10,3,7,3,0,2,2,45,0,10,14,14,7,4,21,0,0,7,7,65,35,0,0,0,32,2,0,0,0,0,13,8,0,107,325,12,0,4,2,0,-4,2,61,0,220,3,69,7,0,545,2,13,7.2,34,50,4,5,3116,6,22,5,44
401207139,2020,5,regular,False,True,,3825,home_records,249,North Texas,Conference USA,31,False,3,7,7,14,-10,1,1,2,92,14,16,34,28,4,7,57,14,9,20,14,96,31,1,0,0,58,1,0,2,0,0,14,5,0,101,666,4,0,7,4,0,5,4,105,6,572,2,86,11,0,1238,3,19.6,10.9,38,68,4,6,2892,19,34,19,145
401207139,2020,5,regular,False,True,,3825,away_records,2572,Southern Mississippi,Conference USA,41,True,3,3,7,14,10,0,3,3,75,14,30,20,11,7,4,26,0,12,9,6,129,32,1,1,0,40,0,0,1,0,38,13,7,0,210,554,5,3,3,0,0,0,3,66,3,232,3,58,8,0,786,1,17.5,7.3,45,63,2,4,3474,12,26,12,94
401207141,2020,5,regular,False,True,,3803,home_records,5,UAB,Conference USA,21,True,7,7,7,0,8,2,1,3,101,28,28,10,28,9,3,30,7,7,5,7,76,33,1,1,0,22,1,1,0,0,9,6,1,0,18,319,3,1,2,1,0,16,1,42,4,190,2,37,8,0,509,1,11.4,4.5,18,28,1,1,2074,10,16,11,122
401207141,2020,5,regular,False,True,,3803,away_records,2636,UT San Antonio,Conference USA,13,False,3,3,0,7,-8,3,0,3,112,20,48,24,20,4,7,38,10,16,4,9,93,29,0,4,1,40,0,0,1,1,112,28,7,0,150,472,4,4,3,6,0,28,11,79,6,418,8,86,23,1,890,1,12.5,9.6,46,74,0,1,3276,14,34,14,155
401207142,2020,6,regular,False,True,,3825,away_records,2429,Charlotte,Conference USA,49,True,14,14,14,14,28,0,2,2,37,3,3,10,7,6,5,20,3,3,10,0,56,35,0,0,0,22,1,0,0,0,0,5,0,0,0,314,6,0,1,2,0,10,6,41,1,82,0,23,3,0,396,1,9.8,2,24,32,2,3,2269,6,16,3,27
401207142,2020,6,regular,False,True,,3825,home_records,249,North Texas,Conference USA,21,False,0,7,7,7,-28,1,2,3,123,17,23,41,42,4,7,46,7,8,17,14,137,48,1,3,0,85,4,0,2,0,-1,21,6,0,142,1005,7,1,9,5,0,0,6,143,8,716,5,123,16,0,1721,6,26.8,14.7,66,115,5,8,4344,30,53,21,165
401207143,2020,6,regular,False,True,,218,home_records,2229,Florida International,Conference USA,28,False,7,7,14,0,-3,0,1,1,34,0,0,14,6,6,5,,,,,,36,,1,0,1,16,0,0,0,0,0,4,6,1,255,136,1,0,2,0,0,0,1,31,2,168,3,48,9,0,304,0,6.8,5.4,11,20,1,2,1335,5,11,15,127
401207143,2020,6,regular,False,True,,218,away_records,2393,Middle Tennessee,Conference USA,31,True,17,17,7,7,3,0,4,4,66,14,17,13,26,4,7,16,5,2,4,6,146,42,2,2,0,45,0,1,2,0,2,10,5,0,24,589,9,1,4,2,0,6,6,74,3,293,4,71,9,0,882,2,14.4,7.8,54,81,2,3,3727,15,34,14,129
401207145,2020,6,regular,False,True,,3776,home_records,2348,Louisiana Tech,Conference USA,21,True,7,7,0,7,4,2,1,3,111,20,24,28,28,8,3,49,10,12,14,11,113,34,2,3,0,26,0,0,1,0,23,7,3,0,66,218,0,1,4,0,0,0,0,42,0,163,2,22,6,0,381,1,6.2,3.9,24,35,2,3,1672,10,16,7,48
401207145,2020,6,regular,False,True,,3776,away_records,2638,UTEP,Conference USA,17,False,7,7,3,7,-4,3,1,4,75,23,44,0,21,1,10,15,2,9,0,5,92,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207146,2020,6,regular,False,True,,3796,away_records,276,Marshall,Conference USA,38,True,14,14,10,0,24,2,0,2,76,28,20,21,7,7,4,59,21,17,14,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207146,2020,6,regular,False,True,,3796,home_records,98,Western Kentucky,Conference USA,14,False,0,0,7,7,-24,1,2,3,65,10,20,17,21,7,4,23,0,5,7,7,82,33,0,3,0,53,3,0,0,0,0,21,8,0,107,513,15,0,6,3,0,-3,4,99,0,358,6,111,14,0,871,3,18.2,10.8,55,86,6,7,5011,13,39,10,99
401207149,2020,7,regular,False,True,,3776,home_records,2348,Louisiana Tech,Conference USA,17,False,0,3,7,7,-18,3,1,4,132,27,31,28,35,8,3,37,7,8,9,9,130,38,5,4,0,42,0,1,1,0,23,10,5,0,146,337,7,2,4,0,0,0,3,84,3,254,3,48,10,0,591,1,10.5,6.1,38,63,3,4,3654,17,34,10,83
401207149,2020,7,regular,False,True,,3776,away_records,276,Marshall,Conference USA,35,True,7,7,14,7,18,3,0,3,114,42,34,31,7,7,4,38,14,10,11,4,21,4,2,2,1,17,0,3,0,0,0,8,0,0,0,162,7,0,0,5,0,65,3,40,4,182,1,37,1,0,344,0,7.4,4.6,16,22,1,2,2081,6,14,5,40
401207150,2020,7,regular,False,True,,3725,home_records,2393,Middle Tennessee,Conference USA,35,False,21,7,0,7,-17,1,4,5,97,31,34,20,33,4,7,17,4,4,3,7,174,37,2,3,0,68,0,1,4,0,36,17,5,0,24,857,12,2,6,3,0,6,9,112,5,429,9,99,16,0,1286,4,20.8,11.4,77,123,2,3,5633,21,49,20,184
401207150,2020,7,regular,False,True,,3725,away_records,249,North Texas,Conference USA,52,True,14,14,21,10,17,1,3,4,144,17,30,48,49,4,7,41,6,8,14,14,186,46,1,5,0,107,4,0,3,0,-1,24,7,0,160,1387,9,1,12,8,0,24,8,170,8,813,6,154,19,0,2200,7,35.7,18.3,89,158,5,10,5671,33,66,25,200
401207153,2020,7,regular,False,True,,3803,home_records,5,UAB,Conference USA,37,True,10,14,10,3,23,3,1,4,122,35,35,17,28,9,3,34,9,9,3,9,89,25,4,1,0,43,2,1,3,0,14,9,1,0,18,514,9,2,5,1,0,16,7,79,4,404,6,78,17,0,918,5,17.9,10.3,36,58,1,2,4061,14,27,17,194
401207153,2020,7,regular,False,True,,3803,away_records,98,Western Kentucky,Conference USA,14,False,7,7,0,0,-23,1,3,4,79,10,20,24,28,7,4,22,3,7,6,7,120,27,2,3,0,68,6,0,0,0,0,23,10,0,120,722,18,0,7,4,0,-1,5,124,1,443,7,155,18,0,1165,6,23.6,14.2,76,125,8,10,6530,15,51,10,99
401207154,2020,8,regular,False,True,,4418,home_records,2429,Charlotte,Conference USA,38,True,7,7,7,17,10,1,2,3,86,17,17,24,21,6,5,19,2,2,5,4,77,28,1,2,0,46,1,0,0,0,32,12,2,0,29,622,10,1,4,3,0,13,9,88,5,373,2,56,5,0,995,1,23.2,8.2,40,55,2,3,4542,14,32,15,102
401207154,2020,8,regular,False,True,,4418,away_records,2638,UTEP,Conference USA,28,False,7,7,0,14,-10,3,2,5,92,30,51,3,28,1,10,19,6,11,0,5,113,23,2,3,1,14,1,0,1,0,0,5,3,1,159,206,6,0,1,2,0,16,1,27,0,60,4,35,13,0,266,2,5.3,2.2,18,39,1,2,1618,4,14,12,128
401207156,2020,8,regular,False,True,,3775,away_records,2226,Florida Atlantic,Conference USA,9,False,6,6,3,0,-11,1,0,1,21,0,0,21,0,9,3,,,,,,17,,0,1,0,15,0,1,0,0,0,3,0,0,0,98,2,0,2,0,0,0,3,33,1,217,6,42,12,0,315,0,4.5,6.6,11,22,0,2,1331,6,13,3,19
401207156,2020,8,regular,False,True,,3775,home_records,276,Marshall,Conference USA,20,True,7,0,10,3,11,4,0,4,149,49,41,45,14,7,4,38,14,11,10,2,38,7,5,3,1,42,1,3,1,0,11,13,2,0,53,389,8,1,2,7,0,83,4,87,7,357,7,72,10,0,746,2,16.9,8.3,35,46,1,4,4212,19,30,10,109
401207157,2020,8,regular,False,True,,3604,away_records,2348,Louisiana Tech,Conference USA,26,False,16,16,7,0,-1,3,2,5,149,27,34,35,42,8,3,33,7,8,7,9,165,33,8,4,0,59,0,2,2,0,23,15,10,0,232,597,7,3,6,1,0,0,3,108,3,261,3,84,14,0,858,2,18.1,6.4,64,97,4,5,5123,18,44,13,106
401207157,2020,8,regular,False,True,,3604,home_records,2636,UT San Antonio,Conference USA,27,True,3,3,7,14,1,3,3,6,161,23,61,27,47,4,7,29,5,10,5,8,169,28,9,6,1,57,0,1,2,1,117,35,9,0,201,562,5,7,3,8,0,27,15,115,7,608,8,129,30,1,1170,2,16.1,14.9,55,99,1,4,4889,16,47,24,253
401207158,2020,8,regular,False,True,,3895,away_records,2393,Middle Tennessee,Conference USA,40,True,14,14,17,3,6,1,5,6,132,52,41,20,40,4,7,19,6,7,4,7,226,35,3,6,1,91,0,2,5,0,113,22,8,0,82,1021,13,4,9,3,0,6,11,160,6,697,11,147,21,0,1718,5,26.5,17,95,152,2,5,7561,29,64,26,238
401207158,2020,8,regular,False,True,,3895,home_records,242,Rice,Conference USA,34,False,6,7,6,15,-6,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207160,2020,8,regular,False,False,,3992,home_records,2335,Liberty,FBS Independents,56,True,14,21,7,14,21,5,0,5,172,42,31,55,34,6,5,34,9,6,10,8,93,18,1,8,0,58,0,0,0,0,0,18,4,0,91,441,3,0,2,2,0,23,2,104,6,575,5,67,11,0,1016,0,15.9,10.9,38,53,4,5,4300,15,31,12,129
401207160,2020,8,regular,False,False,,3992,away_records,2572,Southern Mississippi,Conference USA,35,False,0,0,21,7,-21,1,3,4,116,17,33,27,25,7,4,25,5,10,7,4,160,43,2,2,0,62,0,3,2,0,38,24,7,0,210,789,10,3,5,1,0,0,4,112,6,434,5,99,12,0,1223,2,25.3,11.7,61,93,3,6,5590,20,43,14,104
401207162,2020,9,regular,False,True,,3715,home_records,2226,Florida Atlantic,Conference USA,24,True,10,7,0,7,21,1,1,2,30,6,6,24,0,9,3,21,0,0,21,0,37,17,4,1,0,32,0,1,1,0,0,6,4,0,83,246,3,2,2,4,0,34,7,70,2,303,6,65,14,0,549,1,9.4,8.9,29,52,1,4,3323,13,30,14,145
401207162,2020,9,regular,False,True,,3715,away_records,2636,UT San Antonio,Conference USA,3,False,3,3,0,0,-21,4,3,7,188,26,64,34,61,4,7,27,4,10,5,8,195,28,12,8,1,82,0,2,4,1,120,44,11,0,210,759,10,8,3,12,0,26,21,168,10,796,10,170,35,1,1555,4,21.9,18.4,74,133,5,8,6830,22,65,30,297
401207163,2020,9,regular,False,True,,3776,home_records,2348,Louisiana Tech,Conference USA,37,True,3,14,0,14,3,3,3,6,175,43,50,42,42,8,3,30,5,7,7,8,192,33,11,7,1,74,1,2,3,1,93,29,15,0,353,766,12,5,7,3,0,38,7,135,3,339,7,141,23,0,1105,4,22.4,9.3,89,136,5,6,6782,24,60,17,161
401207163,2020,9,regular,False,True,,3776,away_records,5,UAB,Conference USA,34,False,14,14,17,0,-3,4,2,6,179,48,59,34,31,9,3,32,9,10,5,6,127,21,8,5,1,60,3,3,4,0,50,22,2,0,45,655,14,4,6,4,1,67,14,114,6,621,11,119,23,0,1276,7,22.4,16.5,51,89,1,3,5924,21,41,26,276
401207166,2020,9,regular,False,True,,3815,away_records,242,Rice,Conference USA,30,True,20,20,0,7,24,0,1,1,34,6,7,6,15,2,9,,,,,,40,,1,5,0,26,2,1,1,0,0,8,5,0,109,242,1,0,4,2,0,0,4,45,0,183,3,38,6,0,425,3,6.9,4.1,18,35,1,2,1977,7,17,5,30
401207166,2020,9,regular,False,True,,3815,home_records,2572,Southern Mississippi,Conference USA,6,False,0,6,0,0,-24,1,4,5,151,17,33,48,32,7,4,29,4,8,7,6,216,40,7,2,0,81,0,4,3,0,38,29,14,0,303,990,12,3,6,1,0,0,5,153,10,649,9,142,17,0,1639,3,32.7,16.9,77,120,3,9,7147,26,57,19,146
401207169,2020,10,regular,False,True,,3715,home_records,2226,Florida Atlantic,Conference USA,10,True,0,0,3,7,4,2,1,3,54,16,13,24,7,9,3,15,3,3,12,0,40,19,8,4,0,51,0,1,1,0,0,12,4,0,83,382,7,2,3,7,0,62,13,120,4,499,13,97,24,0,881,1,16.2,12.8,40,72,2,5,5249,18,45,20,185
401207169,2020,10,regular,False,True,,3715,away_records,98,Western Kentucky,Conference USA,6,False,0,0,3,3,-4,2,5,7,116,20,27,34,35,7,4,18,3,5,5,6,208,28,11,4,0,83,8,1,2,0,-5,25,15,0,212,884,26,1,9,4,0,-1,9,156,1,531,8,199,25,0,1415,10,28.2,17,92,160,12,15,8243,16,63,14,138
401207174,2020,11,regular,False,True,,218,away_records,2226,Florida Atlantic,Conference USA,38,True,17,17,0,14,19,3,1,4,64,16,13,27,14,9,3,18,5,4,8,2,46,13,10,9,0,69,0,1,2,0,0,16,5,0,96,490,8,2,3,8,0,79,18,165,5,664,14,125,31,0,1154,2,22.6,16.5,47,89,4,7,6820,23,58,22,210
401207174,2020,11,regular,False,True,,218,home_records,2229,Florida International,Conference USA,19,False,0,10,0,9,-19,0,3,3,72,10,7,35,6,6,5,31,4,4,14,3,86,34,1,5,1,31,0,0,1,0,55,8,12,1,375,194,5,2,2,1,0,1,6,75,6,438,6,84,18,0,632,1,9.6,11.5,19,41,1,3,3029,13,29,19,152
401207176,2020,11,regular,False,True,,3775,home_records,276,Marshall,Conference USA,42,True,7,14,21,0,28,6,0,6,220,70,58,68,24,7,4,34,11,8,11,3,57,9,6,4,1,61,1,3,3,0,11,21,3,0,68,640,8,2,4,7,0,83,16,117,7,491,12,98,19,0,1131,4,25,12.8,53,77,1,5,5820,24,43,17,174
401207176,2020,11,regular,False,True,,3775,away_records,2393,Middle Tennessee,Conference USA,14,False,7,7,7,0,-28,2,5,7,172,66,55,37,43,4,7,22,9,7,3,7,260,38,3,6,2,111,1,4,5,0,134,32,13,0,182,1354,16,5,11,5,0,14,14,197,7,798,13,176,26,0,2152,6,36.6,19.7,119,185,2,5,9184,34,77,35,317
401207178,2020,11,regular,False,True,,3796,away_records,2572,Southern Mississippi,Conference USA,7,False,0,0,0,7,-3,2,5,7,181,17,46,48,49,7,4,26,3,7,8,5,259,41,7,4,0,92,2,5,4,0,38,35,17,0,329,1159,13,3,6,2,0,13,6,181,10,749,10,168,20,0,1908,6,40,20.5,94,143,3,11,8535,31,69,23,171
401207178,2020,11,regular,False,True,,3796,home_records,98,Western Kentucky,Conference USA,10,True,7,3,0,0,3,2,6,8,122,20,27,37,38,7,4,17,3,4,5,5,218,30,13,5,0,99,8,1,2,0,19,31,15,0,212,1047,31,2,9,5,0,-1,12,183,1,625,12,234,31,0,1672,10,32.3,20.5,111,200,13,17,10272,23,80,20,188
401207179,2020,11,regular,False,True,,3604,home_records,2636,UT San Antonio,Conference USA,52,True,3,21,14,14,31,4,4,8,191,29,67,34,61,4,7,27,4,9,5,9,219,28,13,9,1,98,0,2,4,1,120,47,12,0,232,885,12,8,3,14,0,43,23,205,10,900,12,202,49,1,1785,4,25.5,21.2,88,168,6,11,8504,27,83,36,374
401207179,2020,11,regular,False,True,,3604,away_records,2638,UTEP,Conference USA,21,False,14,14,0,0,-31,3,3,6,120,37,58,3,42,1,10,18,6,10,1,6,151,23,3,5,1,38,2,0,3,0,0,9,8,1,289,410,10,0,3,2,0,16,5,65,2,230,6,74,21,0,640,5,11.1,6.7,37,74,3,5,3480,12,27,17,168
401207181,2020,12,regular,False,True,,3796,away_records,2229,Florida International,Conference USA,21,False,6,6,0,8,-17,0,4,4,91,10,17,35,15,6,5,24,3,2,12,2,124,29,4,6,1,45,0,1,1,0,55,15,16,1,458,319,8,2,2,2,0,-2,6,108,7,594,6,125,25,0,913,1,13.8,16.2,36,71,2,5,4707,18,45,24,184
401207181,2020,12,regular,False,True,,3796,home_records,98,Western Kentucky,Conference USA,38,True,0,10,14,14,17,3,6,9,132,27,30,37,38,7,4,15,3,3,5,5,225,27,15,10,0,118,8,1,2,0,19,35,15,0,212,1230,34,2,9,5,0,-1,13,223,2,746,18,,40,0,1976,10,38.4,23.5,130,230,15,21,12354,29,96,23,213
401207184,2020,12,regular,False,True,,3825,home_records,249,North Texas,Conference USA,27,True,0,14,3,10,10,2,3,5,196,31,44,69,59,4,7,36,4,8,12,12,221,47,2,9,0,139,5,0,5,0,1,34,13,0,254,1693,11,2,14,9,0,22,13,219,13,1275,11,202,27,0,2968,10,46.6,27.7,107,186,5,10,7343,40,76,35,261
401207184,2020,12,regular,False,True,,3825,away_records,242,Rice,Conference USA,17,False,0,0,0,7,-10,1,1,2,64,26,27,6,22,2,9,34,6,7,6,15,46,40,2,9,0,48,3,3,1,0,0,14,7,0,138,475,1,1,8,4,0,4,4,95,0,362,4,56,11,0,837,4,20.6,7.7,30,52,2,4,4189,16,32,6,35
401207185,2020,12,regular,False,True,,3815,home_records,2572,Southern Mississippi,Conference USA,20,False,3,7,3,7,-3,2,6,8,188,17,46,48,56,7,4,26,2,7,7,7,269,37,9,10,0,105,2,5,4,0,38,36,20,0,395,1226,16,3,6,4,0,33,8,218,11,903,13,209,29,0,2129,6,44.8,24.7,100,157,3,12,10053,34,81,24,186
