id,season,week,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_spread,team_wins,team_loses,games_played,team_previous_wins,team_previous_loses,team_avg_points,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_previous_wins,opp_team_previous_loses,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_avg_points_allowed,opp_team_opp_wins,opp_team_opp_loses,team_defensiveTDs,team_firstDowns,team_fumblesLost,team_fumblesRecovered,team_interceptions,team_interceptionTDs,team_interceptionYards,team_kickingPoints,team_kickReturns,team_kickReturnTDs,team_kickReturnYards,team_netPassingYards,team_passesDeflected,team_passesIntercepted,team_passingTDs,team_puntReturns,team_puntReturnTDs,team_puntReturnYards,team_qbHurries,team_rushingAttempts,team_rushingTDs,team_rushingYards,team_sacks,team_tackles,team_tacklesForLoss,team_totalFumbles,team_totalYards,team_turnovers,team_yardsPerPass,team_yardsPerRushAttempt,team_passCompletions,team_passAttempts,team_fourthDownConversions,team_fourthDownAttempts,team_possessionTimeSecTotal,team_thirdDownConversions,team_thirdDownAttempts,team_totalPenalties,team_totalPenaltyYards,opp_team_defensiveTDs,opp_team_firstDowns,opp_team_fumblesLost,opp_team_fumblesRecovered,opp_team_interceptions,opp_team_interceptionTDs,opp_team_interceptionYards,opp_team_kickingPoints,opp_team_kickReturns,opp_team_kickReturnTDs,opp_team_kickReturnYards,opp_team_netPassingYards,opp_team_passesDeflected,opp_team_passesIntercepted,opp_team_passingTDs,opp_team_puntReturns,opp_team_puntReturnTDs,opp_team_puntReturnYards,opp_team_qbHurries,opp_team_rushingAttempts,opp_team_rushingTDs,opp_team_rushingYards,opp_team_sacks,opp_team_tackles,opp_team_tacklesForLoss,opp_team_totalFumbles,opp_team_totalYards,opp_team_turnovers,opp_team_yardsPerPass,opp_team_yardsPerRushAttempt,opp_team_passCompletions,opp_team_passAttempts,opp_team_fourthDownConversions,opp_team_fourthDownAttempts,opp_team_possessionTimeSecTotal,opp_team_thirdDownConversions,opp_team_thirdDownAttempts,opp_team_totalPenalties,opp_team_totalPenaltyYards
401207120,2020,3,False,False,,3825,away_records,2567,SMU,American Athletic,65,True,30,1,0,1,9,2,,249,North Texas,Conference USA,35,False,-30,1,0,1,57,4,7,24,,0,0,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,9,0,0,0,361,2,0,4,2,0,5,4,52,4,360,1,38,5,0,721,1,10.6,6.9,21,34,3,3,1363,11,17,6,48
401207120,2020,3,False,False,,3825,home_records,249,North Texas,Conference USA,35,False,-30,1,0,1,4,7,,2567,SMU,American Athletic,65,True,30,1,0,1,31,9,2,31,,0,0,24,,0,0,0,33,0,0,1,0,0,9,0,0,0,361,2,0,4,2,0,5,4,52,4,360,1,38,5,0,721,1,10.6,6.9,21,34,3,3,1363,11,17,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207124,2020,3,False,False,,3796,home_records,98,Western Kentucky,Conference USA,24,False,-6,0,1,1,7,4,,2335,Liberty,FBS Independents,30,True,6,0,0,0,0,6,5,35,,0,0,0,0,0,0,0,14,2,0,0,0,0,7,3,0,34,132,5,0,1,1,0,-3,1,33,0,122,2,31,3,0,254,2,5.3,3.7,16,25,3,4,1615,3,12,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207124,2020,3,False,False,,3796,away_records,2335,Liberty,FBS Independents,30,True,6,0,0,0,6,5,0,98,Western Kentucky,Conference USA,24,False,-6,0,1,1,21,7,4,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,7,3,0,34,132,5,0,1,1,0,-3,1,33,0,122,2,31,3,0,254,2,5.3,3.7,16,25,3,4,1615,3,12,3,25
401207126,2020,4,False,False,,3992,home_records,2335,Liberty,FBS Independents,36,True,2,1,0,1,6,5,,2229,Florida International,Conference USA,34,False,-2,0,0,0,0,6,5,24,,0,1,0,0,0,0,0,27,0,0,0,0,0,6,3,0,68,133,1,0,0,2,0,23,0,58,4,354,0,35,5,0,487,0,6.3,6.1,13,21,3,4,2099,5,14,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207126,2020,4,False,False,,3992,away_records,2229,Florida International,Conference USA,34,False,-2,0,0,0,6,5,0,2335,Liberty,FBS Independents,36,True,2,1,0,1,30,6,5,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,6,3,0,68,133,1,0,0,2,0,23,0,58,4,354,0,35,5,0,487,0,6.3,6.1,13,21,3,4,2099,5,14,8,89
401207132,2020,4,False,False,,6526,away_records,5,UAB,Conference USA,42,True,32,1,1,2,9,3,45,6,South Alabama,Sun Belt,10,False,-32,1,1,2,56,1,10,66,35,0,0,48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,8,2,0,27,363,2,0,3,0,0,0,3,38,1,163,2,23,5,0,526,2,12.1,4.3,18,30,2,2,1748,7,12,4,38
401207132,2020,4,False,False,,6526,home_records,6,South Alabama,Sun Belt,10,False,-32,1,1,2,1,10,32,5,UAB,Conference USA,42,True,32,1,1,2,59,9,3,48,21,0,0,66,,0,0,0,23,0,0,2,0,0,8,2,0,27,363,2,0,3,0,0,0,3,38,1,163,2,23,5,0,526,2,12.1,4.3,18,30,2,2,1748,7,12,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207134,2020,4,False,False,,3604,home_records,2636,UT San Antonio,Conference USA,37,True,2,2,0,2,4,7,51,2393,Middle Tennessee,Conference USA,35,False,-2,0,2,2,14,4,7,58,48,0,2,89,,0,0,1,24,0,0,0,1,84,15,2,0,30,169,1,2,1,3,0,16,3,51,4,330,5,40,14,0,499,0,5.5,6.5,23,31,0,0,1816,7,17,11,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207134,2020,4,False,False,,3604,away_records,2393,Middle Tennessee,Conference USA,35,False,-2,0,2,2,4,7,0,2636,UT San Antonio,Conference USA,37,True,2,2,0,2,75,4,7,89,42,0,0,58,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,1,84,15,2,0,30,169,1,2,1,3,0,16,3,51,4,330,5,40,14,0,499,0,5.5,6.5,23,31,0,0,1816,7,17,11,126
401207136,2020,5,False,True,,3715,home_records,2226,Florida Atlantic,Conference USA,21,True,4,0,0,0,9,3,0,2429,Charlotte,Conference USA,17,False,-4,0,1,1,20,6,5,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207136,2020,5,False,True,,3715,away_records,2429,Charlotte,Conference USA,17,False,-4,0,1,1,6,5,,2226,Florida Atlantic,Conference USA,21,True,4,0,0,0,0,9,3,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207138,2020,5,False,True,,3725,away_records,98,Western Kentucky,Conference USA,20,True,3,0,2,2,7,4,21,2393,Middle Tennessee,Conference USA,17,False,-3,0,3,3,49,4,7,65,35,0,0,126,45,2,0,0,32,2,0,0,0,0,13,8,0,107,325,12,0,4,2,0,-4,2,61,0,220,3,69,7,0,545,2,13,7.2,34,50,4,5,3116,6,22,5,44,0,27,0,0,2,0,2,5,4,0,14,372,5,1,3,2,0,6,6,41,2,191,1,32,4,0,563,2,7.8,4.7,31,48,0,1,2140,8,18,8,82
401207138,2020,5,False,True,,3725,home_records,2393,Middle Tennessee,Conference USA,17,False,-3,0,3,3,4,7,7,98,Western Kentucky,Conference USA,20,True,3,0,2,2,45,7,4,126,45,2,0,65,,0,0,0,27,0,0,2,0,2,5,4,0,14,372,5,1,3,2,0,6,6,41,2,191,1,32,4,0,563,2,7.8,4.7,31,48,0,1,2140,8,18,8,82,0,32,2,0,0,0,0,13,8,0,107,325,12,0,4,2,0,-4,2,61,0,220,3,69,7,0,545,2,13,7.2,34,50,4,5,3116,6,22,5,44
401207139,2020,5,False,True,,3825,away_records,2572,Southern Mississippi,Conference USA,41,True,10,0,3,3,7,4,26,249,North Texas,Conference USA,31,False,-10,1,1,2,92,4,7,129,32,1,1,96,31,1,0,0,40,0,0,1,0,38,13,7,0,210,554,5,3,3,0,0,0,3,66,3,232,3,58,8,0,786,1,17.5,7.3,45,63,2,4,3474,12,26,12,94,0,58,1,0,2,0,0,14,5,0,101,666,4,0,7,4,0,5,4,105,6,572,2,86,11,0,1238,3,19.6,10.9,38,68,4,6,2892,19,34,19,145
401207139,2020,5,False,True,,3825,home_records,249,North Texas,Conference USA,31,False,-10,1,1,2,4,7,57,2572,Southern Mississippi,Conference USA,41,True,10,0,3,3,75,7,4,96,31,1,0,129,32,1,1,0,58,1,0,2,0,0,14,5,0,101,666,4,0,7,4,0,5,4,105,6,572,2,86,11,0,1238,3,19.6,10.9,38,68,4,6,2892,19,34,19,145,0,40,0,0,1,0,38,13,7,0,210,554,5,3,3,0,0,0,3,66,3,232,3,58,8,0,786,1,17.5,7.3,45,63,2,4,3474,12,26,12,94
401207141,2020,5,False,True,,3803,away_records,2636,UT San Antonio,Conference USA,13,False,-8,3,0,3,4,7,38,5,UAB,Conference USA,21,True,8,2,1,3,101,9,3,93,29,0,4,76,33,1,1,1,40,0,0,1,1,112,28,7,0,150,472,4,4,3,6,0,28,11,79,6,418,8,86,23,1,890,1,12.5,9.6,46,74,0,1,3276,14,34,14,155,0,22,1,1,0,0,9,6,1,0,18,319,3,1,2,1,0,16,1,42,4,190,2,37,8,0,509,1,11.4,4.5,18,28,1,1,2074,10,16,11,122
401207141,2020,5,False,True,,3803,home_records,5,UAB,Conference USA,21,True,8,2,1,3,9,3,30,2636,UT San Antonio,Conference USA,13,False,-8,3,0,3,112,4,7,76,33,1,1,93,29,0,4,0,22,1,1,0,0,9,6,1,0,18,319,3,1,2,1,0,16,1,42,4,190,2,37,8,0,509,1,11.4,4.5,18,28,1,1,2074,10,16,11,122,1,40,0,0,1,1,112,28,7,0,150,472,4,4,3,6,0,28,11,79,6,418,8,86,23,1,890,1,12.5,9.6,46,74,0,1,3276,14,34,14,155
401207142,2020,6,False,True,,3825,home_records,249,North Texas,Conference USA,21,False,-28,1,2,3,4,7,46,2429,Charlotte,Conference USA,49,True,28,0,2,2,37,6,5,137,48,1,3,56,,0,0,0,85,4,0,2,0,-1,21,6,0,142,1005,7,1,9,5,0,0,6,143,8,716,5,123,16,0,1721,6,26.8,14.7,66,115,5,8,4344,30,53,21,165,0,22,1,0,0,0,0,5,0,0,0,314,6,0,1,2,0,10,6,41,1,82,0,23,3,0,396,1,9.8,2,24,32,2,3,2269,6,16,3,27
401207142,2020,6,False,True,,3825,away_records,2429,Charlotte,Conference USA,49,True,28,0,2,2,6,5,20,249,North Texas,Conference USA,21,False,-28,1,2,3,123,4,7,56,35,0,0,137,32,1,3,0,22,1,0,0,0,0,5,0,0,0,314,6,0,1,2,0,10,6,41,1,82,0,23,3,0,396,1,9.8,2,24,32,2,3,2269,6,16,3,27,0,85,4,0,2,0,-1,21,6,0,142,1005,7,1,9,5,0,0,6,143,8,716,5,123,16,0,1721,6,26.8,14.7,66,115,5,8,4344,30,53,21,165
401207143,2020,6,False,True,,218,away_records,2393,Middle Tennessee,Conference USA,31,True,3,0,4,4,4,7,16,2229,Florida International,Conference USA,28,False,-3,0,1,1,34,6,5,146,42,2,2,36,0,1,0,0,45,0,1,2,0,2,10,5,0,24,589,9,1,4,2,0,6,6,74,3,293,4,71,9,0,882,2,14.4,7.8,54,81,2,3,3727,15,34,14,129,1,16,0,0,0,0,0,4,6,1,255,136,1,0,2,0,0,0,1,31,2,168,3,48,9,0,304,0,6.8,5.4,11,20,1,2,1335,5,11,15,127
401207143,2020,6,False,True,,218,home_records,2229,Florida International,Conference USA,28,False,-3,0,1,1,6,5,,2393,Middle Tennessee,Conference USA,31,True,3,0,4,4,66,4,7,36,,1,0,146,63,2,2,1,16,0,0,0,0,0,4,6,1,255,136,1,0,2,0,0,0,1,31,2,168,3,48,9,0,304,0,6.8,5.4,11,20,1,2,1335,5,11,15,127,0,45,0,1,2,0,2,10,5,0,24,589,9,1,4,2,0,6,6,74,3,293,4,71,9,0,882,2,14.4,7.8,54,81,2,3,3727,15,34,14,129
401207145,2020,6,False,True,,3776,away_records,2638,UTEP,Conference USA,17,False,-4,3,1,4,1,10,15,2348,Louisiana Tech,Conference USA,21,True,4,2,1,3,111,8,3,92,29,0,2,113,34,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,23,7,3,0,66,218,0,1,4,0,0,0,0,42,0,163,2,22,6,0,381,1,6.2,3.9,24,35,2,3,1672,10,16,7,48
401207145,2020,6,False,True,,3776,home_records,2348,Louisiana Tech,Conference USA,21,True,4,2,1,3,8,3,49,2638,UTEP,Conference USA,17,False,-4,3,1,4,75,1,10,113,34,2,3,92,43,0,2,0,26,0,0,1,0,23,7,3,0,66,218,0,1,4,0,0,0,0,42,0,163,2,22,6,0,381,1,6.2,3.9,24,35,2,3,1672,10,16,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207146,2020,6,False,True,,3796,home_records,98,Western Kentucky,Conference USA,14,False,-24,1,2,3,7,4,23,276,Marshall,Conference USA,38,True,24,2,0,2,76,7,4,82,33,0,3,7,0,1,0,0,53,3,0,0,0,0,21,8,0,107,513,15,0,6,3,0,-3,4,99,0,358,6,111,14,0,871,3,18.2,10.8,55,86,6,7,5011,13,39,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401207146,2020,6,False,True,,3796,away_records,276,Marshall,Conference USA,38,True,24,2,0,2,7,4,59,98,Western Kentucky,Conference USA,14,False,-24,1,2,3,65,7,4,7,0,1,0,82,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,21,8,0,107,513,15,0,6,3,0,-3,4,99,0,358,6,111,14,0,871,3,18.2,10.8,55,86,6,7,5011,13,39,10,99
401207149,2020,7,False,True,,3776,away_records,276,Marshall,Conference USA,35,True,18,3,0,3,7,4,38,2348,Louisiana Tech,Conference USA,17,False,-18,3,1,4,132,8,3,21,4,2,2,130,28,5,4,1,17,0,3,0,0,0,8,0,0,0,162,7,0,0,5,0,65,3,40,4,182,1,37,1,0,344,0,7.4,4.6,16,22,1,2,2081,6,14,5,40,0,42,0,1,1,0,23,10,5,0,146,337,7,2,4,0,0,0,3,84,3,254,3,48,10,0,591,1,10.5,6.1,38,63,3,4,3654,17,34,10,83
401207149,2020,7,False,True,,3776,home_records,2348,Louisiana Tech,Conference USA,17,False,-18,3,1,4,8,3,37,276,Marshall,Conference USA,35,True,18,3,0,3,114,7,4,130,38,5,4,21,2,2,2,0,42,0,1,1,0,23,10,5,0,146,337,7,2,4,0,0,0,3,84,3,254,3,48,10,0,591,1,10.5,6.1,38,63,3,4,3654,17,34,10,83,1,17,0,3,0,0,0,8,0,0,0,162,7,0,0,5,0,65,3,40,4,182,1,37,1,0,344,0,7.4,4.6,16,22,1,2,2081,6,14,5,40
401207150,2020,7,False,True,,3725,away_records,249,North Texas,Conference USA,52,True,17,1,3,4,4,7,41,2393,Middle Tennessee,Conference USA,35,False,-17,1,4,5,97,4,7,186,46,1,5,174,146,2,3,0,107,4,0,3,0,-1,24,7,0,160,1387,9,1,12,8,0,24,8,170,8,813,6,154,19,0,2200,7,35.7,18.3,89,158,5,10,5671,33,66,25,200,0,68,0,1,4,0,36,17,5,0,24,857,12,2,6,3,0,6,9,112,5,429,9,99,16,0,1286,4,20.8,11.4,77,123,2,3,5633,21,49,20,184
401207150,2020,7,False,True,,3725,home_records,2393,Middle Tennessee,Conference USA,35,False,-17,1,4,5,4,7,17,249,North Texas,Conference USA,52,True,17,1,3,4,144,4,7,174,37,2,3,186,69,1,5,0,68,0,1,4,0,36,17,5,0,24,857,12,2,6,3,0,6,9,112,5,429,9,99,16,0,1286,4,20.8,11.4,77,123,2,3,5633,21,49,20,184,0,107,4,0,3,0,-1,24,7,0,160,1387,9,1,12,8,0,24,8,170,8,813,6,154,19,0,2200,7,35.7,18.3,89,158,5,10,5671,33,66,25,200
401207153,2020,7,False,True,,3803,away_records,98,Western Kentucky,Conference USA,14,False,-23,1,3,4,7,4,22,5,UAB,Conference USA,37,True,23,3,1,4,122,9,3,120,27,2,3,89,25,4,1,0,68,6,0,0,0,0,23,10,0,120,722,18,0,7,4,0,-1,5,124,1,443,7,155,18,0,1165,6,23.6,14.2,76,125,8,10,6530,15,51,10,99,0,43,2,1,3,0,14,9,1,0,18,514,9,2,5,1,0,16,7,79,4,404,6,78,17,0,918,5,17.9,10.3,36,58,1,2,4061,14,27,17,194
401207153,2020,7,False,True,,3803,home_records,5,UAB,Conference USA,37,True,23,3,1,4,9,3,34,98,Western Kentucky,Conference USA,14,False,-23,1,3,4,79,7,4,89,25,4,1,120,41,2,3,0,43,2,1,3,0,14,9,1,0,18,514,9,2,5,1,0,16,7,79,4,404,6,78,17,0,918,5,17.9,10.3,36,58,1,2,4061,14,27,17,194,0,68,6,0,0,0,0,23,10,0,120,722,18,0,7,4,0,-1,5,124,1,443,7,155,18,0,1165,6,23.6,14.2,76,125,8,10,6530,15,51,10,99
401207154,2020,8,False,True,,4418,away_records,2638,UTEP,Conference USA,28,False,-10,3,2,5,1,10,19,2429,Charlotte,Conference USA,38,True,10,1,2,3,86,6,5,113,23,2,3,77,19,1,2,1,14,1,0,1,0,0,5,3,1,159,206,6,0,1,2,0,16,1,27,0,60,4,35,13,0,266,2,5.3,2.2,18,39,1,2,1618,4,14,12,128,0,46,1,0,0,0,32,12,2,0,29,622,10,1,4,3,0,13,9,88,5,373,2,56,5,0,995,1,23.2,8.2,40,55,2,3,4542,14,32,15,102
401207154,2020,8,False,True,,4418,home_records,2429,Charlotte,Conference USA,38,True,10,1,2,3,6,5,19,2638,UTEP,Conference USA,28,False,-10,3,2,5,92,1,10,77,28,1,2,113,31,2,3,0,46,1,0,0,0,32,12,2,0,29,622,10,1,4,3,0,13,9,88,5,373,2,56,5,0,995,1,23.2,8.2,40,55,2,3,4542,14,32,15,102,1,14,1,0,1,0,0,5,3,1,159,206,6,0,1,2,0,16,1,27,0,60,4,35,13,0,266,2,5.3,2.2,18,39,1,2,1618,4,14,12,128
