id,season,week,season_type,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,team_defensiveTDs,team_firstDowns,team_fumblesLost,team_fumblesRecovered,team_interceptions,team_interceptionTDs,team_interceptionYards,team_kickingPoints,team_kickReturns,team_kickReturnTDs,team_kickReturnYards,team_netPassingYards,team_passesDeflected,team_passesIntercepted,team_passingTDs,team_puntReturns,team_puntReturnTDs,team_puntReturnYards,team_qbHurries,team_rushingAttempts,team_rushingTDs,team_rushingYards,team_sacks,team_tackles,team_tacklesForLoss,team_totalFumbles,team_totalYards,team_turnovers,team_yardsPerPass,team_yardsPerRushAttempt,team_passCompletions,team_passAttempts,team_fourthDownConversions,team_fourthDownAttempts,team_possessionTimeSecTotal,team_thirdDownConversions,team_thirdDownAttempts,team_totalPenalties,team_totalPenaltyYards
400547645,2014,1,regular,False,False,27361,3805,away_records,2046,Austin Peay,,0,False,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547645,2014,1,regular,False,False,27361,3805,home_records,235,Memphis,American Athletic,63,True,21,21,14,7,63,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547646,2014,1,regular,False,False,31642,3886,home_records,58,South Florida,American Athletic,36,True,3,13,7,13,5,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547646,2014,1,regular,False,False,31642,3886,away_records,2717,Western Carolina,,31,False,3,3,0,14,-5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547647,2014,1,regular,False,True,19032,3674,away_records,2655,Tulane,American Athletic,31,False,14,14,0,7,-7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547647,2014,1,regular,False,True,19032,3674,home_records,202,Tulsa,American Athletic,38,True,0,14,3,11,7,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547648,2014,1,regular,False,False,0,4727,home_records,239,Baylor,Big 12,45,True,24,7,7,7,45,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547648,2014,1,regular,False,False,0,4727,away_records,2567,SMU,American Athletic,0,False,0,0,0,0,-45,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547649,2014,2,regular,False,False,23543,3892,home_records,41,Connecticut,American Athletic,19,True,3,9,7,0,3,0,1,1,10,0,7,0,3,2,9,,,,,,35,,0,0,0,23,1,2,1,0,0,4,6,0,114,284,0,0,0,1,0,-1,0,31,1,71,0,0,0,0,355,2,5.9,2.3,25,48,1,4,2012,8,17,8,90
400547649,2014,2,regular,False,False,23543,3892,away_records,2619,Stony Brook,,16,False,0,0,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547650,2014,2,regular,False,False,80899,3994,away_records,151,East Carolina,American Athletic,23,False,10,10,0,7,-10,1,0,1,52,10,21,7,14,9,2,,,,,,7,,0,0,0,32,1,1,1,0,0,10,2,0,36,374,0,0,4,4,0,28,0,28,3,208,0,0,0,0,582,2,8.1,7.4,33,46,1,1,1712,2,8,8,72
400547650,2014,2,regular,False,False,80899,3994,home_records,2579,South Carolina,SEC,33,True,7,13,10,3,10,0,1,1,28,7,7,14,0,9,2,,,,,,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547651,2014,2,regular,False,False,30081,4728,away_records,2755,Grambling,,0,False,0,0,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547651,2014,2,regular,False,False,30081,4728,home_records,248,Houston,American Athletic,47,True,10,24,6,7,47,0,1,1,7,0,0,0,7,7,4,,,,,,27,,0,0,0,18,2,1,4,0,0,1,6,0,89,234,0,0,0,1,0,0,0,23,1,-26,0,0,0,0,208,6,4.7,-1.1,25,50,2,4,1334,4,16,9,47
400547652,2014,2,regular,False,False,72098,1056,away_records,235,Memphis,American Athletic,35,False,14,14,0,14,-7,1,0,1,63,21,21,14,7,3,8,,,,,,0,,0,0,0,28,1,1,1,0,29,9,0,0,0,242,0,1,2,7,0,112,0,55,7,303,0,0,0,0,545,2,9,5.5,20,27,2,2,2053,6,13,6,55
400547652,2014,2,regular,False,False,72098,1056,home_records,26,UCLA,Pac-12,42,True,13,15,7,7,7,1,0,1,28,21,21,7,0,8,3,,,,,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547653,2014,2,regular,False,False,22398,3825,home_records,249,North Texas,Conference USA,43,True,3,20,6,14,37,0,1,1,7,0,0,0,7,7,4,,,,,,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547653,2014,2,regular,False,False,22398,3825,away_records,2567,SMU,American Athletic,6,False,0,0,0,6,-37,0,1,1,0,0,0,0,0,5,6,,,,,,45,,0,0,0,7,2,1,1,0,10,0,5,0,131,91,0,1,0,1,0,1,0,25,0,-24,0,0,0,0,67,3,2.3,-1,21,40,0,4,2358,4,18,4,40
400547654,2014,2,regular,False,False,28915,3886,away_records,120,Maryland,Big Ten,24,True,0,0,0,10,7,1,0,1,52,17,7,21,7,6,5,,,,,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547654,2014,2,regular,False,False,28915,3886,home_records,58,South Florida,American Athletic,17,False,7,10,0,0,-7,1,0,1,36,3,13,7,13,2,9,,,,,,31,,0,0,0,13,1,1,1,0,0,12,4,0,86,191,0,1,0,2,0,24,0,33,4,294,0,0,0,0,485,2,7.1,8.9,10,27,0,2,1337,4,13,6,38
400547655,2014,2,regular,False,False,28408,3806,away_records,2426,Navy,FBS Independents,31,True,7,7,14,0,7,0,1,1,17,0,7,7,3,7,4,,,,,,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547655,2014,2,regular,False,False,28408,3806,home_records,218,Temple,American Athletic,24,False,7,7,3,7,-7,1,0,1,37,14,14,13,3,1,10,,,,,,7,,0,0,0,17,2,4,0,0,55,13,2,0,48,207,0,3,2,2,0,6,0,45,1,144,0,0,0,0,351,2,5.8,3.2,23,36,2,4,1974,2,17,3,23
400547656,2014,2,regular,False,False,30000,4729,away_records,59,Georgia Tech,ACC,38,True,17,17,7,7,17,1,0,1,38,7,3,14,14,7,4,,,,,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547656,2014,2,regular,False,False,30000,4729,home_records,2655,Tulane,American Athletic,21,False,14,7,0,0,-17,0,1,1,31,14,14,0,7,7,4,,,,,,38,,0,0,0,22,1,0,1,0,22,7,3,0,59,262,0,2,3,0,0,0,0,30,1,254,0,0,0,0,516,2,6,8.5,22,44,0,0,1721,8,16,9,96
400547657,2014,2,regular,False,False,29357,3674,away_records,201,Oklahoma,Big 12,52,True,10,10,14,7,45,1,0,1,48,21,10,10,7,9,2,,,,,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547657,2014,2,regular,False,False,29357,3674,home_records,202,Tulsa,American Athletic,7,False,0,0,7,0,-45,1,0,1,38,0,14,3,11,3,8,,,,,,31,,0,0,0,30,0,1,2,0,0,12,4,0,65,438,0,1,4,2,0,22,0,36,0,154,0,0,0,0,592,2,8.3,4.3,31,53,1,1,1837,9,19,9,90
400547658,2014,3,regular,False,False,57630,3801,home_records,252,BYU,FBS Independents,33,True,16,7,3,7,8,2,0,2,76,17,17,28,14,7,4,35,14,14,0,7,17,10,1,0,0,27,2,1,0,0,0,5,2,0,45,308,0,1,3,2,0,24,0,37,2,205,0,0,0,0,513,2,8.6,5.5,28,36,1,1,1588,5,13,15,150
400547658,2014,3,regular,False,False,57630,3801,away_records,248,Houston,American Athletic,25,False,15,15,0,10,-8,1,1,2,54,10,24,6,14,7,4,7,0,0,0,7,27,27,0,0,0,38,4,4,4,0,82,18,7,0,109,436,0,3,1,4,0,43,0,63,4,249,0,0,0,0,685,8,12.5,5.8,40,76,2,5,3961,8,30,14,77
400547659,2014,3,regular,False,False,31912,3874,home_records,2132,Cincinnati,American Athletic,58,True,20,21,0,17,24,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547659,2014,3,regular,False,False,31912,3874,away_records,2649,Toledo,Mid-American,34,False,14,14,17,3,-24,1,1,2,78,10,13,35,20,7,4,54,3,13,21,17,69,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547660,2014,3,regular,False,False,60348,3838,home_records,142,Missouri,SEC,38,True,7,7,7,17,28,2,0,2,87,35,14,21,17,11,1,38,21,0,7,10,42,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547660,2014,3,regular,False,False,60348,3838,away_records,2116,UCF,American Athletic,10,False,7,7,0,0,-28,0,1,1,24,0,3,7,14,10,1,,,,,,26,,0,0,0,11,1,1,0,0,0,6,5,0,142,222,0,2,1,0,0,0,0,29,2,24,0,0,0,0,246,1,10.1,0.8,12,22,1,2,1527,5,13,8,47
400547661,2014,3,regular,False,False,30098,3892,away_records,68,Boise State,Mountain West,38,True,14,14,3,14,17,1,1,2,50,16,20,10,7,7,4,13,3,3,3,7,59,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547661,2014,3,regular,False,False,30098,3892,home_records,41,Connecticut,American Athletic,21,False,3,7,11,0,-17,1,1,2,29,3,16,7,3,2,9,10,0,7,0,3,51,35,0,0,0,38,3,2,1,0,0,11,8,0,154,426,0,0,1,5,1,84,0,68,1,152,0,0,0,0,578,4,11.2,4.5,37,75,1,4,3670,12,33,11,115
400547662,2014,3,regular,False,False,0,3799,away_records,151,East Carolina,American Athletic,28,True,0,0,0,7,7,1,1,2,75,20,31,7,21,9,2,52,10,21,7,14,40,7,0,1,0,59,1,1,3,0,0,21,5,0,99,695,0,1,5,4,0,28,0,49,4,340,0,0,0,0,1035,4,15.1,13.7,65,92,2,2,3133,8,20,12,112
400547662,2014,3,regular,False,False,0,3799,home_records,259,Virginia Tech,ACC,21,False,0,7,0,14,-7,2,0,2,69,14,17,10,21,7,4,34,7,10,10,7,30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547663,2014,3,regular,False,False,27269,3886,away_records,152,NC State,ACC,49,True,21,21,14,0,32,2,0,2,70,13,8,21,28,3,8,24,3,0,7,14,57,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547663,2014,3,regular,False,False,27269,3886,home_records,58,South Florida,American Athletic,17,False,7,0,10,0,-32,1,1,2,53,10,23,7,13,2,9,36,3,13,7,13,55,31,1,0,0,29,1,5,2,0,0,17,8,0,167,365,0,3,0,3,0,46,0,70,5,377,0,0,0,0,742,3,11.8,11.1,25,64,0,4,3310,13,34,12,77
400547664,2014,3,regular,False,False,26358,4729,away_records,2545,Southeastern Louisiana,,20,False,3,3,7,10,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547664,2014,3,regular,False,False,26358,4729,home_records,2655,Tulane,American Athletic,35,True,7,21,0,7,15,0,2,2,52,28,21,0,7,7,4,31,14,14,0,7,76,38,1,0,0,39,1,2,4,0,22,10,4,0,87,493,0,3,5,0,0,0,0,55,2,350,0,0,0,0,843,5,12.6,12.3,39,79,0,2,3336,13,27,19,165
400547665,2014,3,regular,False,False,14122,3715,home_records,2226,Florida Atlantic,Conference USA,50,True,17,16,10,7,29,0,2,2,7,0,0,0,0,5,6,7,0,0,0,0,96,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547665,2014,3,regular,False,False,14122,3715,away_records,202,Tulsa,American Athletic,21,False,7,7,7,7,-29,1,1,2,45,0,14,10,11,3,8,38,0,14,3,11,83,31,1,0,0,53,1,1,5,0,0,13,8,0,148,672,0,1,5,4,0,25,0,70,0,248,0,0,0,0,920,6,13,7.1,58,103,3,4,3782,15,38,15,152
400547666,2014,4,regular,False,True,28723,3886,away_records,41,Connecticut,American Athletic,14,False,7,7,0,7,-3,1,2,3,50,6,23,18,3,2,9,15,2,8,4,2,89,26,1,1,0,56,4,3,3,0,0,18,10,0,180,668,0,0,3,5,1,84,0,104,1,200,0,0,0,0,868,7,17.6,5.8,59,113,1,5,5824,19,51,14,145
400547666,2014,4,regular,False,True,28723,3886,home_records,58,South Florida,American Athletic,17,True,14,0,0,3,3,1,2,3,70,17,23,17,13,2,9,27,5,12,4,7,104,28,3,0,0,37,2,6,4,1,46,22,12,0,243,454,0,4,1,4,0,50,0,97,5,447,0,0,0,0,901,6,16.2,13.7,30,84,0,4,4555,15,44,17,117
400547667,2014,4,regular,False,False,44510,3652,away_records,2065,Bethune-Cookman,,7,False,0,0,0,0,-34,1,0,1,14,7,7,0,7,1,0,,,,,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547667,2014,4,regular,False,False,44510,3652,home_records,2116,UCF,American Athletic,41,True,3,17,14,7,34,0,2,2,34,7,10,7,14,10,1,24,0,3,7,14,64,26,2,0,0,33,3,1,2,0,31,10,9,0,225,431,0,3,2,1,0,0,0,68,2,114,0,0,0,0,545,5,15.9,3.1,34,58,2,4,3603,12,28,14,100
400547668,2014,4,regular,False,False,41926,3874,home_records,2132,Cincinnati,American Athletic,31,True,7,17,7,0,7,1,0,1,58,20,21,0,17,9,2,,,,,,34,,1,1,0,28,0,1,0,0,0,10,6,0,141,436,0,0,6,1,0,11,0,30,2,148,0,0,0,0,584,0,10.4,4.9,29,42,0,0,1450,7,12,2,30
400547668,2014,4,regular,False,False,41926,3874,away_records,193,Miami (OH),Mid-American,24,False,7,7,7,3,-7,0,3,3,47,17,13,20,7,0,11,19,4,2,10,4,93,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547669,2014,4,regular,False,False,51082,3699,home_records,151,East Carolina,American Athletic,70,True,14,21,21,14,29,2,1,3,103,20,31,7,28,9,2,38,10,16,4,11,61,20,2,1,0,79,2,1,3,0,11,25,7,0,130,1122,0,3,8,5,0,26,0,74,5,415,0,0,0,0,1537,5,24.2,16.7,88,139,2,3,4527,13,35,25,226
400547669,2014,4,regular,False,False,51082,3699,away_records,153,North Carolina,ACC,41,False,7,7,7,14,-29,2,0,2,87,14,14,35,24,6,5,56,14,7,28,7,56,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547670,2014,4,regular,False,False,46378,3805,home_records,235,Memphis,American Athletic,36,True,9,10,3,14,19,1,1,2,98,35,35,14,21,3,8,63,21,21,14,7,42,0,1,0,0,52,1,1,1,1,46,14,4,0,68,547,0,2,3,7,0,112,0,94,10,467,0,0,0,0,1014,2,16.3,9.7,47,69,3,3,3842,12,29,16,165
400547670,2014,4,regular,False,False,46378,3805,away_records,2393,Middle Tennessee,Conference USA,17,False,0,0,3,7,-19,2,1,3,135,34,24,37,24,7,4,43,10,7,19,7,89,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547671,2014,4,regular,False,False,34820,3735,home_records,2567,SMU,American Athletic,6,False,0,3,0,3,-52,0,2,2,6,0,0,0,6,5,6,0,0,0,0,0,88,45,0,1,0,23,5,1,3,0,10,0,13,0,203,357,0,1,1,3,0,-13,0,39,0,-14,0,0,0,0,343,8,8.2,-0.3,45,85,1,7,3963,5,29,11,100
400547671,2014,4,regular,False,False,34820,3735,away_records,245,Texas A&M,SEC,58,True,21,21,10,10,52,3,0,3,163,49,45,42,38,8,3,63,21,16,14,18,41,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547672,2014,4,regular,False,False,19202,3806,away_records,2169,Delaware State,,0,False,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547672,2014,4,regular,False,False,19202,3806,home_records,218,Temple,American Athletic,59,True,28,21,3,7,59,1,1,2,61,21,21,16,10,1,10,37,14,14,13,3,38,7,0,1,0,41,3,7,1,0,55,19,6,0,109,447,0,3,4,2,0,6,0,79,1,300,0,0,0,0,747,4,10.6,7.8,52,86,6,9,3409,8,35,9,79
400547673,2014,4,regular,False,False,20197,3982,home_records,150,Duke,ACC,47,True,16,3,14,14,34,3,0,3,127,45,45,31,24,10,2,43,14,21,9,9,33,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547673,2014,4,regular,False,False,20197,3982,away_records,2655,Tulane,American Athletic,13,False,0,0,6,0,-34,1,2,3,87,35,42,0,14,7,4,26,14,11,0,4,96,38,1,0,0,60,2,3,6,0,25,15,8,0,131,731,0,5,8,0,0,0,0,95,4,472,0,0,0,0,1203,8,20.5,15.3,53,109,0,3,5167,19,41,30,252
400547674,2014,5,regular,False,False,108362,3861,away_records,2132,Cincinnati,American Athletic,28,False,14,14,7,0,-22,2,0,2,89,27,38,7,17,9,2,58,20,21,0,17,58,34,1,4,0,50,0,3,2,0,14,17,9,0,184,707,0,1,10,1,0,11,0,60,2,247,0,0,0,0,954,2,17.3,8.2,54,81,1,1,3136,14,26,6,60
400547674,2014,5,regular,False,False,108362,3861,home_records,194,Ohio State,Big Ten,50,True,23,7,13,7,22,2,1,3,121,31,27,35,28,12,0,28,5,2,11,11,52,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400547675,2014,5,regular,False,True,27755,3892,home_records,41,Connecticut,American Athletic,10,False,0,3,7,0,-26,1,3,4,64,13,30,18,10,2,9,17,2,8,6,1,106,30,2,3,0,62,5,3,3,1,70,20,14,0,266,756,0,1,4,6,1,82,0,131,1,244,0,0,0,0,1000,8,27.4,7.4,65,122,1,5,7064,19,60,23,193
400547675,2014,5,regular,False,True,27755,3892,away_records,218,Temple,American Athletic,36,True,0,0,23,6,26,2,1,3,120,49,42,19,17,1,10,31,11,11,8,5,38,19,0,1,0,60,3,8,3,1,120,30,6,0,109,626,0,6,6,6,2,140,0,119,4,472,0,0,0,0,1098,6,19.1,12.1,68,107,7,10,5101,11,42,17,148
400547676,2014,5,regular,False,False,61291,3974,away_records,235,Memphis,American Athletic,3,False,0,0,0,0,-21,2,1,3,134,44,45,17,35,3,8,49,18,18,7,11,59,21,3,1,0,78,1,3,2,1,46,24,8,0,173,766,0,3,5,13,0,154,0,145,11,728,0,0,0,0,1494,3,22.6,14.8,68,104,3,4,5828,18,46,22,200
400547676,2014,5,regular,False,False,61291,3974,home_records,145,Ole Miss,SEC,24,True,7,0,0,17,21,3,0,3,132,31,24,42,35,7,4,38,9,5,11,14,31,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
